Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2016-08-20,Juventus,2,1.0,19,4,3,11,1,0,Fiorentina,1,0.0,4,1,1,16,3,0,H,H,0.0,0.0,10.0,7.0,2
2016-08-20,Roma,4,0.0,25,9,10,8,0,0,Udinese,0,0.0,11,1,5,14,2,0,H,D,0.0,0.0,15.0,19.0,2
2016-08-21,Palermo,0,0.0,7,2,4,19,1,1,Sassuolo,1,1.0,22,8,8,15,2,0,A,A,0.0,0.0,14.0,17.0,0
2016-08-21,Milan,3,1.0,11,5,10,13,0,1,Torino,2,0.0,20,4,10,20,3,0,H,H,0.0,0.0,13.0,17.0,2
2016-08-21,Genoa,3,0.0,22,6,6,13,4,0,Cagliari,1,0.0,4,3,1,10,3,0,H,D,0.0,0.0,11.0,7.0,2
2016-08-21,Pescara,2,2.0,9,3,3,10,3,0,Napoli,2,0.0,22,4,9,12,2,0,D,H,0.0,0.0,14.0,13.0,1
2016-08-21,Chievo,2,0.0,12,4,4,15,2,0,Inter,0,0.0,13,3,8,13,4,0,H,D,0.0,0.0,10.0,13.0,2
2016-08-21,Bologna,1,0.0,20,6,5,7,1,0,Crotone,0,0.0,5,0,3,17,1,0,H,D,0.0,0.0,10.0,11.0,2
2016-08-21,Atalanta,3,0.0,19,6,7,5,2,0,Lazio,4,3.0,11,6,2,16,2,0,A,A,0.0,0.0,10.0,12.0,0
2016-08-21,Empoli,0,0.0,8,3,2,17,3,1,Sampdoria,1,1.0,15,5,5,32,4,0,A,A,0.0,0.0,11.0,12.0,0
2016-08-27,Lazio,0,0.0,6,1,4,16,1,0,Juventus,1,0.0,13,5,2,5,2,0,A,D,3.0,3.0,4.0,6.0,0
2016-08-27,Napoli,4,2.0,17,8,9,13,5,0,Milan,2,0.0,12,3,4,15,4,2,H,H,1.0,3.0,10.0,5.0,2
2016-08-28,Torino,5,2.0,20,11,6,14,1,0,Bologna,1,1.0,10,2,3,12,2,0,H,H,0.0,3.0,13.0,6.0,2
2016-08-28,Cagliari,2,0.0,17,5,4,21,3,0,Roma,2,1.0,21,7,3,9,1,0,D,A,0.0,3.0,18.0,3.0,1
2016-08-28,Crotone,1,1.0,11,3,1,16,2,0,Genoa,3,0.0,18,8,6,17,2,0,A,H,0.0,3.0,16.0,5.0,0
2016-08-28,Fiorentina,1,1.0,13,3,4,8,0,0,Chievo,0,0.0,9,2,4,16,2,0,H,H,0.0,3.0,15.0,6.0,2
2016-08-28,Inter,1,0.0,22,5,8,16,1,0,Palermo,1,0.0,7,3,4,24,5,0,D,D,0.0,0.0,18.0,17.0,1
2016-08-28,Sampdoria,2,2.0,8,4,3,13,1,0,Atalanta,1,1.0,7,1,1,16,4,1,H,H,3.0,0.0,7.0,17.0,2
2016-08-28,Sassuolo,0,,13,3,2,12,2,0,Pescara,3,,15,5,7,21,2,0,A,,3.0,1.0,8.0,13.0,0
2016-08-28,Udinese,2,1.0,11,3,4,15,3,0,Empoli,0,0.0,13,4,5,19,3,1,H,H,0.0,0.0,20.0,17.0,2
2016-09-10,Palermo,0,0.0,5,1,2,14,0,0,Napoli,3,0.0,17,7,4,7,0,0,A,D,1.0,4.0,15.0,6.0,0
2016-09-10,Juventus,3,3.0,23,10,14,10,1,0,Sassuolo,1,1.0,9,3,5,12,2,0,H,H,6.0,3.0,3.0,13.0,2
2016-09-11,Atalanta,2,0.0,22,3,4,16,2,0,Torino,1,0.0,14,7,4,20,2,0,H,D,0.0,3.0,18.0,7.0,2
2016-09-11,Bologna,2,1.0,17,10,9,13,1,0,Cagliari,1,0.0,11,5,4,9,3,1,H,H,3.0,1.0,14.0,16.0,2
2016-09-11,Chievo,1,0.0,7,4,2,14,2,0,Lazio,1,0.0,11,3,1,15,5,0,D,D,3.0,3.0,9.0,10.0,1
2016-09-11,Milan,0,0.0,14,2,8,10,1,0,Udinese,1,0.0,10,2,8,9,5,0,A,D,3.0,3.0,13.0,14.0,0
2016-09-11,Pescara,1,0.0,10,5,3,14,1,0,Inter,2,0.0,22,7,13,10,1,0,A,D,4.0,1.0,8.0,16.0,0
2016-09-11,Roma,3,1.0,24,8,11,12,3,0,Sampdoria,2,2.0,12,7,7,13,2,0,H,A,4.0,6.0,7.0,4.0,2
2016-09-12,Empoli,2,1.0,13,5,5,16,1,0,Crotone,1,1.0,6,2,0,20,1,1,H,D,0.0,0.0,20.0,19.0,2
2016-09-16,Sampdoria,0,0.0,12,3,8,12,2,0,Milan,1,0.0,10,3,5,16,3,0,A,D,6.0,3.0,5.0,15.0,0
2016-09-17,Lazio,3,0.0,23,11,11,12,2,0,Pescara,0,0.0,10,3,2,14,2,0,H,D,4.0,4.0,11.0,9.0,2
2016-09-17,Napoli,3,1.0,21,10,6,11,0,0,Bologna,1,0.0,9,3,3,7,1,1,H,H,7.0,6.0,2.0,9.0,2
2016-09-18,Udinese,1,1.0,8,4,5,16,3,0,Chievo,2,0.0,20,6,7,9,4,0,A,H,6.0,4.0,8.0,10.0,0
2016-09-18,Torino,0,0.0,15,5,8,19,4,0,Empoli,0,0.0,5,2,5,7,3,0,D,D,3.0,3.0,13.0,16.0,1
2016-09-18,Sassuolo,2,0.0,11,6,3,15,0,0,Genoa,0,0.0,17,5,8,17,2,1,H,D,3.0,6.0,17.0,6.0,2
2016-09-18,Cagliari,3,1.0,12,9,3,10,2,0,Atalanta,0,0.0,7,2,4,19,2,0,H,H,1.0,3.0,18.0,17.0,2
2016-09-18,Fiorentina,1,0.0,8,4,5,10,1,0,Roma,0,0.0,14,3,6,11,1,0,H,D,3.0,7.0,17.0,3.0,2
2016-09-18,Crotone,1,1.0,11,1,3,19,3,0,Palermo,1,0.0,12,5,7,9,2,0,D,H,0.0,1.0,20.0,19.0,1
2016-09-18,Inter,2,0.0,16,3,5,13,2,1,Juventus,1,0.0,9,2,4,18,3,0,H,D,4.0,9.0,16.0,2.0,2
2016-09-20,Milan,2,1.0,17,8,3,16,1,0,Lazio,0,0.0,20,5,8,12,4,0,H,H,6.0,7.0,10.0,4.0,2
2016-09-21,Roma,4,2.0,20,7,11,12,0,0,Crotone,0,0.0,11,3,5,7,1,0,H,H,7.0,1.0,4.0,20.0,2
2016-09-21,Juventus,4,3.0,28,13,9,19,1,0,Cagliari,0,0.0,2,0,0,12,3,0,H,H,9.0,4.0,3.0,15.0,2
2016-09-21,Udinese,2,2.0,15,5,4,16,1,0,Fiorentina,2,1.0,7,3,3,15,3,0,D,H,6.0,6.0,12.0,9.0,1
2016-09-21,Genoa,0,0.0,12,5,5,16,4,0,Napoli,0,0.0,14,3,8,11,2,0,D,D,6.0,10.0,10.0,3.0,1
2016-09-21,Pescara,0,0.0,19,4,9,13,3,0,Torino,0,0.0,11,3,4,15,2,2,D,D,4.0,4.0,15.0,14.0,1
