Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2015-08-22,Lazio,2.0,2.0,21.0,9.0,10.0,18.0,2.0,0.0,Bologna,1.0,1.0,9.0,4.0,3.0,8.0,1.0,0.0,H,H,0.0,0.0,11.0,2.0,2.0
2015-08-22,Verona,1.0,0.0,12.0,7.0,3.0,9.0,2.0,0.0,Roma,1.0,0.0,21.0,8.0,7.0,11.0,1.0,0.0,D,D,0.0,0.0,19.0,14.0,1.0
2015-08-23,Empoli,1.0,1.0,15.0,5.0,8.0,15.0,1.0,0.0,Chievo,3.0,0.0,12.0,3.0,5.0,19.0,2.0,0.0,A,H,0.0,0.0,7.0,6.0,0.0
2015-08-23,Fiorentina,2.0,1.0,13.0,7.0,4.0,18.0,3.0,0.0,Milan,0.0,0.0,8.0,0.0,5.0,16.0,2.0,1.0,H,H,0.0,0.0,7.0,12.0,2.0
2015-08-23,Frosinone,1.0,1.0,13.0,3.0,3.0,10.0,2.0,0.0,Torino,2.0,0.0,26.0,7.0,12.0,11.0,2.0,0.0,A,H,0.0,0.0,8.0,16.0,0.0
2015-08-23,Inter,1.0,0.0,21.0,7.0,9.0,14.0,2.0,0.0,Atalanta,0.0,0.0,4.0,0.0,1.0,12.0,2.0,1.0,H,D,0.0,0.0,10.0,7.0,2.0
2015-08-23,Juventus,0.0,0.0,21.0,5.0,10.0,14.0,1.0,0.0,Udinese,1.0,0.0,6.0,2.0,2.0,22.0,3.0,0.0,A,D,0.0,0.0,10.0,15.0,0.0
2015-08-23,Palermo,1.0,0.0,19.0,6.0,5.0,10.0,1.0,0.0,Genoa,0.0,0.0,11.0,3.0,6.0,13.0,1.0,0.0,H,D,0.0,0.0,12.0,10.0,2.0
2015-08-23,Sampdoria,5.0,5.0,10.0,7.0,4.0,15.0,1.0,1.0,Carpi,2.0,1.0,24.0,7.0,8.0,16.0,3.0,0.0,H,H,0.0,0.0,12.0,10.0,2.0
2015-08-23,Sassuolo,2.0,1.0,16.0,6.0,5.0,13.0,4.0,0.0,Napoli,1.0,1.0,15.0,3.0,1.0,21.0,2.0,0.0,H,D,0.0,0.0,12.0,11.0,2.0
2015-08-29,Milan,2.0,1.0,6.0,4.0,6.0,20.0,0.0,0.0,Empoli,1.0,1.0,18.0,3.0,5.0,16.0,2.0,0.0,H,D,0.0,0.0,19.0,18.0,2.0
2015-08-29,Bologna,0.0,0.0,6.0,2.0,11.0,15.0,3.0,0.0,Sassuolo,1.0,0.0,9.0,2.0,5.0,13.0,1.0,0.0,A,D,0.0,3.0,13.0,5.0,0.0
2015-08-30,Atalanta,2.0,1.0,25.0,11.0,9.0,9.0,1.0,0.0,Frosinone,0.0,0.0,14.0,4.0,2.0,13.0,4.0,0.0,H,H,0.0,0.0,15.0,13.0,2.0
2015-08-30,Carpi,1.0,0.0,10.0,5.0,2.0,11.0,3.0,0.0,Inter,2.0,1.0,12.0,5.0,6.0,17.0,4.0,0.0,A,A,0.0,3.0,18.0,8.0,0.0
2015-08-30,Chievo,4.0,3.0,8.0,5.0,2.0,11.0,0.0,0.0,Lazio,0.0,0.0,13.0,2.0,8.0,14.0,1.0,0.0,H,H,3.0,3.0,4.0,7.0,2.0
2015-08-30,Genoa,2.0,0.0,20.0,6.0,4.0,19.0,2.0,0.0,Verona,0.0,0.0,12.0,2.0,4.0,13.0,2.0,0.0,H,D,0.0,1.0,15.0,13.0,2.0
2015-08-30,Napoli,2.0,2.0,27.0,7.0,4.0,9.0,0.0,0.0,Sampdoria,2.0,0.0,9.0,4.0,1.0,8.0,2.0,0.0,D,H,0.0,3.0,15.0,4.0,1.0
