Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2017-08-19,Juventus,3,2,17,7,4,13,1,0,Cagliari,0,0,5,2,1,11,0,0,H,H,0.0,0.0,10.0,4.0,2
2017-08-19,Verona,1,0,12,4,3,7,2,0,Napoli,3,2,22,12,6,9,2,1,A,A,0.0,0.0,19.0,12.0,0
2017-08-20,Atalanta,0,0,14,6,4,14,1,0,Roma,1,1,6,1,1,16,2,0,A,A,0.0,0.0,3.0,13.0,0
2017-08-20,Bologna,1,1,13,3,0,18,2,0,Torino,1,1,9,3,8,10,1,0,D,D,0.0,0.0,5.0,16.0,1
2017-08-20,Crotone,0,0,6,2,2,9,1,1,Milan,3,3,19,10,9,14,3,0,A,A,0.0,0.0,8.0,13.0,0
2017-08-20,Inter,3,2,16,6,9,7,0,0,Fiorentina,0,0,15,3,7,13,1,0,H,H,0.0,0.0,11.0,9.0,2
2017-08-20,Lazio,0,0,23,13,9,20,2,0,Spal,0,0,9,2,5,4,2,0,D,D,0.0,0.0,11.0,14.0,1
2017-08-20,Sampdoria,2,1,16,6,6,10,1,0,Benevento,1,1,18,7,7,10,2,0,H,D,0.0,0.0,13.0,10.0,2
2017-08-20,Sassuolo,0,0,14,3,2,16,2,0,Genoa,0,0,12,4,5,28,3,0,D,D,0.0,0.0,13.0,12.0,1
2017-08-20,Udinese,1,1,18,5,5,11,2,0,Chievo,2,1,10,3,4,10,2,0,A,D,0.0,0.0,14.0,13.0,0
2017-08-26,Genoa,2,2,9,3,1,13,4,0,Juventus,4,2,17,7,4,8,3,0,A,D,1.0,3.0,10.0,2.0,0
2017-08-26,Roma,1,1,18,3,12,12,1,0,Inter,3,0,14,8,6,8,1,0,A,H,3.0,3.0,7.0,2.0,0
2017-08-26,Benevento,0,0,15,5,6,10,1,0,Bologna,1,0,14,4,2,13,3,0,A,D,0.0,1.0,14.0,8.0,0
2017-08-27,Chievo,1,1,13,5,9,8,1,0,Lazio,2,1,13,3,6,8,1,0,A,D,3.0,1.0,6.0,10.0,0
2017-08-27,Crotone,0,0,13,4,1,13,1,0,Verona,0,0,5,0,3,11,3,0,D,D,0.0,0.0,19.0,17.0,1
2017-08-27,Fiorentina,1,0,25,10,14,20,3,0,Sampdoria,2,2,12,5,7,11,4,0,A,A,0.0,3.0,20.0,7.0,0
2017-08-27,Milan,2,1,15,5,2,20,2,0,Cagliari,1,0,14,4,6,17,1,0,H,H,3.0,0.0,6.0,19.0,2
2017-08-27,Napoli,3,0,10,4,9,15,1,0,Atalanta,1,1,14,2,6,9,2,0,H,A,3.0,0.0,7.0,17.0,2
2017-08-27,Spal,3,1,10,4,0,9,3,0,Udinese,2,0,11,3,7,14,1,0,H,H,1.0,0.0,12.0,16.0,2
2017-08-27,Torino,3,1,14,5,5,13,1,0,Sassuolo,0,0,19,2,11,16,1,0,H,H,1.0,1.0,11.0,12.0,2
2017-09-09,Juventus,3,1,15,4,10,10,2,0,Chievo,0,0,15,2,6,7,1,0,H,H,6.0,3.0,1.0,10.0,2
2017-09-10,Lazio,4,2,12,7,3,14,1,0,Milan,1,0,18,6,5,12,1,0,H,H,4.0,6.0,9.0,4.0,2
2017-09-10,Verona,0,0,14,2,8,12,2,0,Fiorentina,5,3,20,10,6,11,1,0,A,A,1.0,0.0,13.0,20.0,0
2017-09-10,Udinese,1,1,14,5,1,12,4,1,Genoa,0,0,12,2,8,17,0,1,H,H,0.0,1.0,17.0,13.0,2
2017-09-10,Inter,2,1,19,7,8,14,2,0,Spal,0,0,9,1,5,13,2,0,H,H,6.0,4.0,3.0,8.0,2
2017-09-10,Atalanta,2,1,9,3,3,13,0,0,Sassuolo,1,1,16,3,7,18,1,0,H,D,0.0,1.0,19.0,16.0,2
2017-09-10,Bologna,0,0,5,2,5,10,5,0,Napoli,3,0,17,7,7,16,1,0,A,D,4.0,6.0,8.0,4.0,0
2017-09-10,Benevento,0,0,15,5,2,13,2,0,Torino,1,0,16,6,10,22,2,0,A,D,0.0,4.0,19.0,7.0,0
2017-09-10,Cagliari,1,1,13,4,6,16,2,0,Crotone,0,0,9,2,4,16,1,0,H,H,0.0,1.0,20.0,16.0,2
2017-09-16,Crotone,0,0,12,4,8,10,1,0,Inter,2,0,7,3,6,6,2,0,A,D,1.0,9.0,18.0,3.0,0
2017-09-16,Fiorentina,2,0,14,4,7,16,1,0,Bologna,1,0,6,2,3,8,3,0,H,D,3.0,4.0,10.0,9.0,2
2017-09-16,Roma,3,2,30,10,8,7,1,0,Verona,0,0,8,1,1,12,1,1,H,H,3.0,1.0,12.0,19.0,2
2017-09-17,Torino,2,2,13,3,3,14,2,0,Sampdoria,2,2,11,5,6,15,1,0,D,D,7.0,6.0,5.0,8.0,1
2017-09-17,Spal,0,0,12,3,7,12,1,0,Cagliari,2,1,11,3,4,21,3,0,A,A,4.0,3.0,10.0,15.0,0
2017-09-17,Sassuolo,1,0,13,4,3,15,1,0,Juventus,3,1,14,6,4,13,2,0,A,A,1.0,9.0,17.0,2.0,0
2017-09-17,Milan,2,2,21,7,10,13,1,0,Udinese,1,1,4,2,3,10,2,0,H,H,6.0,3.0,9.0,13.0,2
2017-09-17,Genoa,2,0,5,4,2,10,1,0,Lazio,3,1,18,6,1,12,2,0,A,A,1.0,7.0,16.0,6.0,0
2017-09-17,Chievo,1,0,15,4,6,13,2,0,Atalanta,1,0,10,6,5,11,0,0,D,D,3.0,3.0,15.0,14.0,1
2017-09-17,Napoli,6,4,27,14,8,6,0,0,Benevento,0,0,6,0,1,7,1,0,H,H,9.0,0.0,4.0,20.0,2
2017-09-19,Bologna,1,1,14,3,4,12,4,0,Inter,1,0,11,3,11,18,3,0,D,H,4.0,12.0,13.0,3.0,1
2017-09-20,Lazio,1,1,4,2,3,9,2,0,Napoli,4,0,17,11,2,13,3,0,A,H,10.0,12.0,4.0,2.0,0
2017-09-20,Verona,0,0,14,6,4,17,3,0,Sampdoria,0,0,17,5,7,6,1,0,D,D,1.0,7.0,19.0,7.0,1
2017-09-20,Udinese,2,0,16,6,12,17,1,0,Torino,3,2,13,8,1,13,5,0,A,A,3.0,8.0,15.0,6.0,0
2017-09-20,Juventus,1,0,12,5,3,10,1,0,Fiorentina,0,0,9,0,1,23,2,1,H,D,12.0,6.0,3.0,8.0,2
2017-09-20,Milan,2,1,20,7,9,19,1,0,Spal,0,0,6,0,8,15,2,0,H,H,9.0,4.0,6.0,14.0,2
2017-09-20,Cagliari,0,0,17,3,5,21,3,0,Sassuolo,1,0,14,6,2,10,3,0,A,D,6.0,1.0,10.0,18.0,0
2017-09-20,Atalanta,5,3,14,11,3,5,0,0,Crotone,1,0,7,5,3,19,1,0,H,H,4.0,1.0,12.0,19.0,2
2017-09-20,Genoa,1,0,11,2,6,19,1,0,Chievo,1,0,16,7,2,7,2,0,D,D,1.0,4.0,18.0,13.0,1
2017-09-20,Benevento,0,0,16,5,2,10,2,0,Roma,4,2,21,7,9,8,0,0,A,A,0.0,6.0,20.0,9.0,0
2017-09-23,Juventus,4,2,23,10,6,16,1,0,Torino,0,0,6,1,3,12,4,1,H,H,15.0,11.0,2.0,5.0,2
2017-09-23,Roma,3,3,18,8,5,9,0,0,Udinese,1,0,14,5,8,10,1,0,H,H,9.0,3.0,7.0,16.0,2
2017-09-23,Spal,2,1,6,2,4,9,3,0,Napoli,3,1,21,12,6,11,1,0,A,D,4.0,15.0,15.0,2.0,0
2017-09-24,Verona,0,0,9,2,3,8,2,0,Lazio,3,2,12,5,4,13,2,0,A,A,2.0,10.0,18.0,7.0,0
2017-09-24,Sampdoria,2,0,12,4,7,13,0,0,Milan,0,0,6,0,4,17,2,0,H,D,8.0,12.0,8.0,6.0,2
