Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2011-09-09,Milan,2,2,18,8,3,16,2,0,Lazio,2,2,12,5,1,15,2,0,D,D,0.0,0.0,13.0,11.0,1
2011-09-10,Cesena,1,1,11,3,4,14,2,1,Napoli,3,1,18,6,6,12,3,0,A,D,0.0,0.0,7.0,14.0,0
2011-09-11,Catania,0,0,9,1,4,14,2,0,Siena,0,0,4,2,4,25,4,0,D,D,0.0,0.0,7.0,18.0,1
2011-09-11,Chievo,2,2,11,4,0,20,1,1,Novara,2,1,14,4,6,17,1,0,D,H,0.0,0.0,9.0,15.0,1
2011-09-11,Fiorentina,2,1,15,7,12,22,1,0,Bologna,0,0,14,2,1,12,1,0,H,H,0.0,0.0,11.0,9.0,2
2011-09-11,Genoa,2,1,15,4,7,16,2,1,Atalanta,2,2,16,5,3,17,4,0,D,A,0.0,0.0,11.0,9.0,1
2011-09-11,Juventus,4,1,12,6,4,15,0,1,Parma,1,0,2,1,1,12,2,0,H,H,0.0,0.0,13.0,16.0,2
2011-09-11,Lecce,0,0,18,2,8,19,2,0,Udinese,2,2,15,4,5,11,1,0,A,A,0.0,0.0,14.0,17.0,0
2011-09-11,Palermo,4,0,16,9,4,10,2,0,Inter,3,1,18,5,7,20,3,0,H,A,0.0,0.0,15.0,14.0,2
2011-09-11,Roma,1,0,16,8,5,13,0,1,Cagliari,2,0,10,3,4,16,5,0,A,D,0.0,0.0,15.0,14.0,0
2011-09-17,Cagliari,2,1,17,5,4,23,2,0,Novara,1,0,7,4,5,18,3,0,H,H,3.0,1.0,6.0,12.0,2
2011-09-17,Inter,0,0,18,4,5,12,1,0,Roma,0,0,12,3,6,15,1,0,D,D,0.0,0.0,15.0,16.0,1
2011-09-18,Udinese,2,2,8,5,4,11,1,0,Fiorentina,0,0,11,2,3,15,4,0,H,H,3.0,3.0,5.0,4.0,2
2011-09-18,Siena,0,0,5,1,1,14,2,0,Juventus,1,0,12,5,5,16,0,0,A,D,1.0,3.0,13.0,3.0,0
2011-09-18,Parma,2,1,11,5,0,21,1,1,Chievo,1,0,10,1,2,13,3,0,H,H,0.0,1.0,20.0,8.0,2
2011-09-18,Napoli,3,2,13,4,2,17,3,0,Milan,1,1,11,4,3,10,4,0,H,H,3.0,1.0,4.0,11.0,2
2011-09-18,Atalanta,1,1,8,1,1,15,4,0,Palermo,0,0,11,0,8,10,3,0,H,H,1.0,3.0,8.0,5.0,2
2011-09-18,Catania,1,1,10,3,8,16,4,0,Cesena,0,0,4,2,1,12,2,0,H,H,1.0,0.0,11.0,18.0,2
2011-09-18,Bologna,0,0,12,4,8,14,3,0,Lecce,2,1,17,7,3,14,2,0,A,A,0.0,0.0,18.0,19.0,0
2011-09-18,Lazio,1,1,11,2,6,13,1,0,Genoa,2,0,10,4,2,16,2,0,A,H,1.0,1.0,12.0,11.0,0
2011-09-20,Novara,3,1,13,9,5,10,1,0,Inter,1,0,12,2,5,14,4,1,H,H,1.0,1.0,15.0,13.0,2
2011-09-21,Lecce,1,1,10,6,5,17,2,1,Atalanta,2,1,12,5,3,15,5,0,A,D,3.0,4.0,11.0,7.0,0
2011-09-21,Palermo,3,2,10,3,1,15,4,0,Cagliari,2,0,14,5,5,13,2,0,H,H,3.0,6.0,9.0,5.0,2
2011-09-21,Milan,1,0,24,6,2,13,3,0,Udinese,1,1,10,5,3,15,1,0,D,A,1.0,6.0,17.0,4.0,1
2011-09-21,Juventus,1,1,18,6,12,16,3,1,Bologna,1,0,13,4,5,19,5,0,D,H,6.0,0.0,4.0,20.0,1
2011-09-21,Chievo,1,0,11,5,4,15,2,0,Napoli,0,0,10,1,3,5,2,0,H,D,1.0,6.0,14.0,4.0,2
2011-09-21,Fiorentina,3,0,19,6,5,12,0,0,Parma,0,0,7,0,5,17,4,0,H,D,3.0,3.0,11.0,13.0,2
2011-09-21,Cesena,1,1,9,1,5,12,3,0,Lazio,2,0,11,7,4,13,1,0,A,H,0.0,1.0,20.0,15.0,0
2011-09-21,Genoa,3,2,18,10,7,15,2,0,Catania,0,0,13,4,5,15,1,0,H,H,4.0,4.0,9.0,10.0,2
2011-09-22,Roma,1,1,14,4,6,12,1,0,Siena,1,0,14,4,4,8,1,0,D,H,1.0,1.0,16.0,17.0,1
2011-09-24,Bologna,1,0,9,4,9,16,2,1,Inter,3,1,13,6,1,21,1,0,A,A,1.0,1.0,19.0,18.0,0
2011-09-24,Milan,1,1,10,4,11,16,3,0,Cesena,0,0,7,3,3,14,1,0,H,H,2.0,0.0,18.0,20.0,2
2011-09-24,Napoli,0,0,8,3,7,6,2,0,Fiorentina,0,0,12,4,6,14,3,0,D,D,6.0,6.0,5.0,6.0,1
2011-09-25,Siena,3,1,9,4,1,19,2,0,Lecce,0,0,8,3,2,13,1,1,H,H,2.0,3.0,18.0,15.0,2
2011-09-25,Parma,0,0,15,4,7,13,2,0,Roma,1,0,18,4,5,17,3,0,A,D,3.0,2.0,17.0,18.0,0
2011-09-25,Lazio,0,0,24,6,9,15,2,0,Palermo,0,0,13,5,3,13,1,0,D,D,4.0,6.0,13.0,7.0,1
2011-09-25,Catania,1,1,13,4,3,20,2,0,Juventus,1,0,15,5,10,16,3,0,D,H,4.0,7.0,16.0,2.0,1
2011-09-25,Cagliari,0,0,16,6,6,13,1,0,Udinese,0,0,10,4,3,17,5,0,D,D,6.0,7.0,8.0,3.0,1
2011-09-25,Atalanta,2,1,12,5,4,20,4,0,Novara,1,0,11,3,3,23,1,0,H,H,7.0,4.0,6.0,14.0,2
2011-09-25,Chievo,2,0,21,9,8,12,0,0,Genoa,1,0,8,4,5,16,2,1,H,D,4.0,7.0,15.0,4.0,2
2011-10-01,Inter,0,0,10,2,2,16,3,1,Napoli,3,1,14,4,6,9,2,0,A,A,4.0,7.0,16.0,5.0,0
2011-10-01,Roma,3,2,24,6,6,8,1,0,Atalanta,1,0,11,2,10,11,3,0,H,H,5.0,10.0,12.0,2.0,2
2011-10-02,Parma,3,2,19,9,3,21,1,0,Genoa,1,0,17,9,5,14,1,0,H,H,3.0,7.0,18.0,6.0,2
2011-10-02,Udinese,2,1,26,8,4,24,1,0,Bologna,0,0,10,3,3,19,3,0,H,H,8.0,1.0,4.0,19.0,2
2011-10-02,Novara,3,0,19,7,8,23,5,0,Catania,3,1,20,7,4,26,1,0,D,A,4.0,5.0,16.0,15.0,1
2011-10-02,Palermo,2,1,17,5,9,16,3,1,Siena,0,0,9,1,1,24,4,0,H,H,7.0,5.0,8.0,13.0,2
2011-10-02,Juventus,2,0,20,7,5,13,1,0,Milan,0,0,4,1,5,14,1,1,H,D,8.0,5.0,5.0,16.0,2
2011-10-02,Lecce,0,0,11,4,4,24,6,0,Cagliari,2,2,10,3,7,18,2,0,A,A,3.0,7.0,18.0,9.0,0
2011-10-02,Fiorentina,1,1,12,6,7,12,3,0,Lazio,2,1,18,7,3,9,1,0,A,D,7.0,5.0,8.0,14.0,0
2011-10-02,Cesena,0,0,14,4,3,18,5,0,Chievo,0,0,6,1,2,16,3,0,D,D,0.0,7.0,20.0,11.0,1
2011-10-15,Catania,2,0,11,4,6,15,3,0,Inter,1,1,6,2,5,13,2,0,H,A,6.0,4.0,12.0,17.0,2
2011-10-15,Milan,3,1,20,10,10,11,2,0,Palermo,0,0,6,0,4,13,1,0,H,H,5.0,10.0,16.0,4.0,2
