Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2010-08-28,Roma,0,0,24,5,10,11,3,0,Cesena,0,0,13,3,8,17,3,0,D,D,0.0,0.0,18.0,6.0,1
2010-08-28,Udinese,0,0,14,6,9,12,2,0,Genoa,1,0,9,4,3,15,3,0,A,D,0.0,0.0,20.0,10.0,0
2010-08-29,Bari,1,1,20,5,7,14,1,0,Juventus,0,0,18,2,4,12,2,0,H,H,0.0,0.0,4.0,12.0,2
2010-08-29,Chievo,2,1,11,7,4,18,0,0,Catania,1,1,11,4,4,18,2,0,H,D,0.0,0.0,9.0,8.0,2
2010-08-29,Fiorentina,1,0,19,8,7,18,2,1,Napoli,1,1,12,2,6,16,4,1,D,A,0.0,0.0,9.0,14.0,1
2010-08-29,Milan,4,3,26,13,6,16,0,0,Lecce,0,0,13,3,3,13,1,0,H,H,0.0,0.0,14.0,13.0,2
2010-08-29,Palermo,0,0,13,4,8,12,0,0,Cagliari,0,0,14,3,1,20,3,0,D,D,0.0,0.0,14.0,11.0,1
2010-08-29,Parma,2,2,18,9,3,24,0,0,Brescia,0,0,14,3,6,14,3,0,H,H,0.0,0.0,15.0,12.0,2
2010-08-29,Sampdoria,2,0,11,4,3,9,1,0,Lazio,0,0,18,1,5,24,4,0,H,D,0.0,0.0,15.0,14.0,2
2010-08-30,Bologna,0,0,9,3,2,20,3,0,Inter,0,0,22,7,7,16,2,0,D,D,0.0,0.0,13.0,14.0,1
2010-09-11,Cesena,2,2,17,4,9,14,0,0,Milan,0,0,19,5,12,12,1,0,H,H,1.0,3.0,11.0,1.0,2
2010-09-11,Inter,2,1,17,6,6,17,2,0,Udinese,1,1,14,4,3,19,3,0,H,D,1.0,0.0,12.0,17.0,2
2010-09-11,Cagliari,5,3,12,7,4,23,3,0,Roma,1,1,17,6,9,9,2,1,H,H,1.0,1.0,12.0,14.0,2
2010-09-12,Brescia,3,3,17,6,2,17,2,0,Palermo,2,1,23,11,6,17,2,0,H,H,0.0,1.0,18.0,13.0,2
2010-09-12,Catania,2,1,10,3,5,14,1,0,Parma,1,0,16,4,10,17,5,1,H,H,0.0,3.0,16.0,5.0,2
2010-09-12,Genoa,1,1,14,7,9,10,1,0,Chievo,3,1,12,8,6,20,0,0,A,D,3.0,3.0,9.0,7.0,0
2010-09-12,Juventus,3,1,25,10,4,14,1,0,Sampdoria,3,1,11,5,3,13,0,0,D,D,0.0,3.0,17.0,6.0,1
2010-09-12,Lazio,3,0,15,7,7,14,1,0,Bologna,1,0,14,1,4,23,1,0,H,D,0.0,1.0,19.0,14.0,2
2010-09-12,Lecce,1,1,9,4,3,21,2,0,Fiorentina,0,0,11,3,3,15,1,0,H,H,0.0,1.0,20.0,13.0,2
2010-09-12,Napoli,2,1,19,6,12,7,1,0,Bari,2,1,12,8,4,12,4,0,D,D,1.0,3.0,14.0,8.0,1
2010-09-18,Fiorentina,1,1,18,4,8,26,1,0,Lazio,2,1,15,6,1,10,1,0,A,D,1.0,3.0,17.0,10.0,0
2010-09-18,Milan,1,1,12,3,8,11,2,0,Catania,1,1,14,6,2,17,2,0,D,D,3.0,3.0,8.0,10.0,1
2010-09-19,Roma,2,1,17,4,10,14,1,0,Bologna,2,0,21,5,6,17,4,0,D,H,1.0,1.0,19.0,18.0,1
2010-09-19,Udinese,0,0,12,4,6,19,0,0,Juventus,4,3,19,9,8,26,4,0,A,A,0.0,1.0,20.0,17.0,0
2010-09-19,Sampdoria,1,0,10,2,4,15,3,0,Napoli,2,0,15,3,11,23,6,0,A,D,4.0,2.0,6.0,15.0,0
2010-09-19,Parma,1,0,14,3,4,15,2,0,Genoa,1,1,7,3,2,29,5,0,D,A,3.0,3.0,12.0,14.0,1
2010-09-19,Bari,0,0,10,0,3,11,1,0,Cagliari,0,0,7,1,1,9,1,0,D,D,4.0,4.0,10.0,4.0,1
2010-09-19,Chievo,0,0,14,1,6,22,3,0,Brescia,1,1,13,5,5,17,1,0,A,A,6.0,3.0,1.0,14.0,0
2010-09-19,Cesena,1,0,10,4,8,13,1,1,Lecce,0,0,14,2,3,18,3,1,H,D,4.0,3.0,9.0,15.0,2
2010-09-19,Palermo,1,1,16,5,5,11,2,0,Inter,2,0,21,6,7,6,0,0,A,H,1.0,4.0,18.0,12.0,0
