Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2018-08-18,Chievo,2,1,7,2,0,7,2,0,Juventus,3,1,23,11,8,9,0,0,A,D,0.0,0.0,4.0,10.0,0
2018-08-18,Lazio,1,1,9,5,4,8,0,0,Napoli,2,1,11,6,7,5,0,0,A,D,0.0,0.0,10.0,12.0,0
2018-08-19,Bologna,0,0,8,3,7,16,4,1,Spal,1,0,10,5,0,11,2,0,A,D,0.0,0.0,4.0,16.0,0
2018-08-19,Empoli,2,1,9,4,6,19,3,0,Cagliari,0,0,12,5,6,19,3,0,H,H,0.0,0.0,6.0,5.0,2
2018-08-19,Parma,2,1,9,6,4,10,2,0,Udinese,2,0,16,6,5,13,2,0,D,H,0.0,0.0,11.0,16.0,1
2018-08-19,Sassuolo,1,1,7,5,4,23,3,0,Inter,0,0,11,4,4,11,2,0,H,H,0.0,0.0,15.0,11.0,2
2018-08-19,Torino,0,0,8,5,6,10,1,0,Roma,1,0,16,13,5,14,3,0,A,D,0.0,0.0,15.0,13.0,0
2018-08-20,Atalanta,4,1,16,10,4,14,0,0,Frosinone,0,0,6,1,4,10,2,0,H,H,0.0,0.0,9.0,11.0,2
2018-08-25,Juventus,2,1,14,9,6,12,3,0,Lazio,0,0,8,3,2,13,2,0,H,H,3.0,0.0,3.0,15.0,2
2018-08-25,Napoli,3,0,21,13,5,12,2,0,Milan,2,1,6,4,1,9,2,0,H,A,3.0,0.0,4.0,12.0,2
2018-08-26,Udinese,1,1,13,5,8,6,1,0,Sampdoria,0,0,9,4,7,10,3,0,H,H,1.0,0.0,9.0,12.0,2
2018-08-26,Spal,1,0,15,5,7,13,5,0,Parma,0,0,3,0,2,14,2,0,H,D,3.0,1.0,8.0,9.0,2
