Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-08-24,Parma,0,0,5,4,5,12,2,0,Juventus,1,1,9,4,8,14,3,0,A,A,10.41,5.13,1.31,1.79,2.17,1.74,2.09,1.92,1.96,0.0,0.0,13.0,8.0,0
2019-08-24,Fiorentina,3,1,10,6,4,21,2,0,Napoli,4,2,8,6,5,16,4,0,A,A,4.73,3.67,1.76,1.85,2.11,1.78,2.04,1.88,1.99,0.0,0.0,6.0,12.0,0
2019-08-25,Udinese,1,0,11,6,9,14,1,0,Milan,0,0,6,0,4,11,3,0,H,D,3.8,3.31,2.06,2.18,1.78,2.1,1.73,2.11,1.77,0.0,0.0,17.0,11.0,2
2019-08-25,Cagliari,0,0,9,5,8,10,2,0,Brescia,1,0,8,3,8,11,2,0,A,D,1.82,3.6,4.45,2.06,1.89,1.99,1.82,2.09,1.8,0.0,0.0,7.0,6.0,0
2019-08-25,Roma,3,2,17,9,5,15,3,0,Genoa,3,2,6,4,1,13,1,0,D,D,1.49,4.21,7.13,1.81,2.16,1.75,2.08,1.83,2.06,0.0,0.0,11.0,7.0,1
2019-08-25,Sampdoria,0,0,12,8,5,13,2,0,Lazio,3,1,16,10,9,11,2,0,A,A,3.53,3.35,2.13,1.94,1.98,1.89,1.91,2.05,1.83,0.0,0.0,12.0,10.0,0
2019-08-25,Spal,2,2,8,3,2,13,2,0,Atalanta,3,1,18,14,10,16,1,0,A,H,4.89,3.61,1.76,2.05,1.87,2.0,1.82,1.88,2.0,0.0,0.0,13.0,8.0,0
2019-08-25,Torino,2,1,7,4,6,21,4,0,Sassuolo,1,0,13,9,6,15,3,0,H,H,1.89,3.46,4.32,2.07,1.88,1.99,1.82,1.91,1.97,0.0,0.0,13.0,12.0,2
2019-08-25,Verona,1,1,5,2,1,12,1,1,Bologna,1,1,14,5,6,13,3,0,D,D,3.39,3.18,2.27,2.33,1.71,2.23,1.65,1.93,1.94,0.0,0.0,13.0,10.0,1
2019-08-26,Inter,4,2,16,7,7,14,1,0,Lecce,0,0,10,4,7,8,2,1,H,H,1.23,6.1,13.23,1.6,2.54,1.56,2.41,1.94,1.94,0.0,0.0,12.0,13.0,2
