Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2025-08-23,Genoa,0,0,5,2,3,16,2,0,Lecce,0,0,7,0,7,13,3,0,D,D,1.91,3.28,4.29,2.45,1.58,2.36,1.55,1.87,1.88,0.0,0.0,7.0,11.0,1
2025-08-23,Sassuolo,0,0,7,2,1,17,3,1,Napoli,2,1,13,4,2,17,1,0,A,A,6.08,4.02,1.54,1.98,1.91,1.92,1.83,1.82,1.89,0.0,0.0,17.0,13.0,0
2025-08-23,Milan,1,1,24,6,9,10,1,0,Cremonese,2,1,4,3,2,14,4,0,A,D,1.34,5.09,8.57,1.67,2.38,1.61,2.25,1.94,1.81,0.0,0.0,13.0,8.0,0
2025-08-23,Roma,1,0,14,4,2,15,1,0,Bologna,0,0,10,2,4,13,1,0,H,D,2.1,3.28,3.56,2.17,1.73,2.11,1.69,1.73,1.96,0.0,0.0,15.0,6.0,2
2025-08-24,Cagliari,1,0,14,6,3,18,4,0,Fiorentina,1,0,4,1,2,14,2,0,D,D,3.17,3.27,2.25,2.1,1.78,2.03,1.74,1.85,1.8,0.0,0.0,7.0,9.0,1
2025-08-24,Como,2,0,19,6,6,15,2,0,Lazio,0,0,5,1,0,12,3,0,H,D,2.44,3.29,2.86,2.03,1.83,1.98,1.78,1.99,1.71,0.0,0.0,9.0,12.0,2
2025-08-24,Atalanta,1,0,21,6,10,9,2,0,Pisa,1,1,11,2,4,10,0,0,D,A,1.38,4.86,7.63,1.67,2.3,1.61,2.24,2.04,1.73,0.0,0.0,9.0,13.0,1
2025-08-24,Juventus,2,0,25,8,6,9,1,1,Parma,0,0,8,2,6,13,2,0,H,D,1.42,4.58,7.26,1.8,2.15,1.72,2.06,1.87,1.82,0.0,0.0,12.0,13.0,2
2025-08-25,Udinese,1,0,14,4,5,14,3,0,Verona,1,0,9,3,1,14,2,0,D,D,1.95,3.33,3.95,2.2,1.7,2.14,1.67,1.92,1.83,0.0,0.0,14.0,15.0,1
2025-08-25,Inter,5,2,20,9,6,14,0,0,Torino,0,0,12,4,5,6,0,0,H,H,1.41,4.67,7.28,1.73,2.2,1.68,2.12,1.82,1.86,0.0,0.0,14.0,15.0,2
2025-08-29,Lecce,0,0,7,2,4,10,1,0,Milan,2,0,14,6,5,8,0,0,A,D,6.03,3.94,1.57,2.0,1.85,1.96,1.81,1.8,1.97,1.0,0.0,14.0,15.0,0
2025-08-29,Cremonese,3,2,11,6,5,12,2,0,Sassuolo,2,0,9,6,4,17,2,0,H,H,2.55,3.2,2.82,2.11,1.77,2.04,1.74,1.76,2.0,3.0,0.0,6.0,19.0,2
2025-08-30,Bologna,1,0,15,2,7,13,4,0,Como,0,0,13,2,4,19,3,0,H,D,2.42,3.14,3.04,2.3,1.65,2.23,1.61,1.98,1.76,0.0,3.0,16.0,3.0,2
2025-08-30,Parma,1,0,7,3,1,8,2,0,Atalanta,1,0,11,3,2,15,2,0,D,D,3.82,3.49,1.96,1.93,1.94,1.86,1.89,1.82,1.92,0.0,1.0,18.0,9.0,1
