Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2024-08-09,Galatasaray,2,0.0,29.0,11.0,12.0,13.0,0.0,0.0,Hatayspor,1,0.0,10.0,4.0,2.0,17.0,3.0,0.0,H,D,1.26,6.17,9.74,1.45,2.9,1.42,2.77,1.95,1.88,0.0,0.0,9.0,12.0,2
2024-08-10,Kasimpasa,2,0.0,4.0,3.0,2.0,6.0,5.0,0.0,Konyaspor,3,1.0,6.0,3.0,7.0,7.0,3.0,0.0,A,A,2.1,3.5,3.35,1.93,2.0,1.86,1.93,1.83,2.01,0.0,0.0,12.0,14.0,0
2024-08-10,Antalyaspor,0,0.0,10.0,3.0,4.0,9.0,2.0,0.0,Goztep,0,0.0,10.0,2.0,6.0,24.0,1.0,0.0,D,D,1.99,3.62,3.56,1.81,2.14,1.75,2.06,1.98,1.84,0.0,0.0,5.0,12.0,1
2024-08-10,Fenerbahce,1,1.0,8.0,5.0,9.0,17.0,3.0,0.0,Ad. Demirspor,0,0.0,6.0,1.0,4.0,13.0,2.0,0.0,H,H,1.14,8.62,14.64,1.3,3.85,1.27,3.6,1.87,1.96,0.0,0.0,11.0,5.0,2
2024-08-11,Sivasspor,0,0.0,15.0,5.0,5.0,14.0,1.0,0.0,Trabzonspor,0,0.0,17.0,2.0,7.0,12.0,0.0,0.0,D,D,3.47,3.51,2.05,1.92,1.99,1.86,1.93,2.06,1.76,0.0,0.0,15.0,16.0,1
2024-08-11,Alanyaspor,1,0.0,17.0,9.0,6.0,6.0,1.0,0.0,Eyupspor,1,0.0,6.0,3.0,1.0,14.0,1.0,0.0,D,D,2.0,3.53,3.62,1.86,2.05,1.82,1.98,2.0,1.84,0.0,0.0,8.0,12.0,1
2024-08-11,Samsunspor,0,0.0,7.0,4.0,6.0,12.0,2.0,0.0,Besiktas,2,2.0,10.0,2.0,2.0,10.0,1.0,0.0,A,A,3.87,3.61,1.9,1.95,1.95,1.89,1.9,1.92,1.91,0.0,0.0,16.0,10.0,0
2024-08-12,Bodrumspor,0,0.0,18.0,3.0,4.0,15.0,2.0,0.0,Gaziantep,1,0.0,6.0,1.0,1.0,9.0,2.0,1.0,A,D,2.38,3.34,2.94,2.0,1.91,1.94,1.85,2.05,1.79,0.0,0.0,11.0,13.0,0
2024-08-12,Rizespor,1,1.0,27.0,6.0,12.0,16.0,0.0,0.0,Buyuksehyr,1,1.0,6.0,1.0,1.0,16.0,2.0,0.0,D,D,2.93,3.45,2.32,1.92,2.07,1.84,1.96,1.81,2.01,0.0,0.0,14.0,12.0,1
2024-08-16,Konyaspor,1,1.0,17.0,3.0,5.0,4.0,1.0,0.0,Galatasaray,2,1.0,7.0,3.0,8.0,20.0,1.0,0.0,A,D,4.53,4.01,1.7,1.73,2.27,1.68,2.18,1.94,1.87,3.0,3.0,2.0,3.0,0
