Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2021-08-13,Besiktas,3,1,19,6,4,23,2,0,Rizespor,0,0,3,0,5,16,1,0,H,H,1.53,4.36,5.72,1.59,2.56,1.54,2.44,1.86,1.98,0.0,0.0,5.0,17.0,2
2021-08-14,Karagumruk,3,2,11,5,4,10,2,0,Gaziantep,2,1,11,4,1,15,3,1,H,H,2.11,3.37,3.48,1.89,2.04,1.84,1.97,1.81,2.04,0.0,0.0,13.0,9.0,2
2021-08-14,Altay,3,2,15,7,2,15,0,0,Kayserispor,0,0,8,3,4,10,0,0,H,H,2.63,3.3,2.63,2.03,1.91,1.97,1.83,1.92,1.91,0.0,0.0,5.0,14.0,2
2021-08-14,Hatayspor,1,0,10,2,7,12,3,0,Kasimpasa,1,1,11,4,3,13,3,0,D,A,2.1,3.5,3.35,1.9,2.03,1.84,1.97,1.82,2.03,0.0,0.0,12.0,13.0,1
2021-08-15,Buyuksehyr,0,0,17,5,8,17,0,0,Alanyaspor,1,1,8,4,0,9,2,0,A,A,2.51,3.31,2.77,2.05,1.88,1.98,1.83,1.83,2.01,0.0,0.0,9.0,7.0,0
2021-08-15,Ad. Demirspor,0,0,20,7,5,9,1,0,Fenerbahce,1,0,14,4,5,13,2,0,A,D,4.37,3.91,1.73,1.7,2.34,1.65,2.24,1.9,1.94,0.0,0.0,7.0,9.0,0
2021-08-15,Antalyaspor,1,1,4,2,2,17,3,0,Goztep,1,0,12,4,8,13,5,0,D,H,2.38,3.31,2.94,2.06,1.87,2.01,1.81,2.06,1.79,0.0,0.0,8.0,11.0,1
2021-08-16,Yeni Malatyaspor,1,1,16,3,8,7,2,0,Trabzonspor,5,4,14,8,2,11,1,0,A,A,3.85,3.49,1.94,2.03,1.96,1.91,1.89,1.9,1.94,0.0,0.0,15.0,14.0,0
2021-08-16,Giresunspor,0,0,7,1,5,12,0,1,Galatasaray,2,2,10,6,4,14,2,1,A,A,5.38,4.1,1.58,1.7,2.28,1.66,2.2,1.85,2.0,0.0,0.0,12.0,11.0,0
2021-08-16,Sivasspor,0,0,14,3,5,13,0,0,Konyaspor,1,0,14,5,3,9,2,0,A,D,2.02,3.3,3.79,2.41,1.69,2.26,1.64,2.02,1.83,0.0,0.0,13.0,12.0,0
