Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2005-08-27,Alaves,0,0,5,0,3,17,0,0,Barcelona,0,0,17,10,7,19,1,0,D,D,0.0,0.0,1.0,4.0,1
2005-08-27,Ath Bilbao,3,0,10,6,3,13,0,0,Sociedad,0,0,9,2,4,19,1,0,H,D,0.0,0.0,3.0,17.0,2
2005-08-27,Valencia,1,0,9,2,8,18,2,0,Betis,0,0,14,3,5,14,3,0,H,D,0.0,0.0,17.0,5.0,2
2005-08-28,Ath Madrid,0,0,16,5,8,16,2,0,Zaragoza,0,0,9,2,4,22,7,0,D,D,0.0,0.0,5.0,18.0,1
2005-08-28,Cadiz,1,0,15,5,8,19,2,0,Real Madrid,2,1,17,6,8,25,2,0,A,A,0.0,0.0,7.0,15.0,0
2005-08-28,Celta,2,1,9,5,4,19,1,0,Malaga,0,0,10,4,11,25,2,0,H,H,0.0,0.0,8.0,12.0,2
2005-08-28,Espanol,0,0,8,3,4,23,2,0,Getafe,2,0,16,9,2,25,3,0,A,D,0.0,0.0,9.0,10.0,0
2005-08-28,Mallorca,0,0,10,3,8,19,2,0,La Coruna,1,1,12,3,4,19,4,0,A,A,0.0,0.0,11.0,10.0,0
2005-08-28,Osasuna,2,1,8,4,2,20,5,0,Villarreal,1,0,10,3,4,9,2,0,H,H,0.0,0.0,11.0,14.0,2
2005-08-28,Sevilla,1,1,18,5,9,22,2,0,Santander,0,0,5,3,3,27,3,0,H,H,0.0,0.0,13.0,12.0,2
2005-09-10,La Coruna,1,0,11,5,4,16,2,0,Ath Madrid,0,0,13,7,5,22,2,0,H,D,3.0,1.0,6.0,10.0,2
2005-09-10,Real Madrid,2,2,26,5,6,20,3,0,Celta,3,2,14,5,4,18,1,0,A,D,3.0,3.0,6.0,3.0,0
2005-09-10,Betis,1,0,15,4,4,21,2,0,Osasuna,0,0,12,3,1,29,6,0,H,D,0.0,3.0,15.0,5.0,2
2005-09-11,Barcelona,2,2,23,7,7,13,2,0,Mallorca,0,0,6,0,3,20,2,2,H,H,1.0,0.0,11.0,16.0,2
2005-09-11,Getafe,1,1,11,4,6,14,2,1,Ath Bilbao,1,1,6,2,3,19,1,0,D,D,3.0,3.0,5.0,4.0,1
2005-09-11,Malaga,1,0,16,6,4,16,2,0,Espanol,2,0,6,5,4,18,4,0,A,D,0.0,0.0,18.0,17.0,0
2005-09-11,Santander,0,0,8,2,4,17,1,0,Cadiz,1,0,8,5,9,12,1,0,A,D,0.0,0.0,17.0,15.0,0
