Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2023-08-11,Almeria,0,0,19,5,8,16,1,0,Vallecano,2,2,10,4,3,25,3,0,A,A,2.54,3.26,2.92,2.23,1.77,2.15,1.72,1.82,2.06,0.0,0.0,2.0,19.0,0
2023-08-11,Sevilla,1,0,9,3,8,15,3,1,Valencia,2,0,10,3,1,17,2,0,A,D,1.93,3.4,4.33,2.36,1.7,2.29,1.64,1.93,1.93,0.0,0.0,16.0,18.0,0
2023-08-12,Sociedad,1,1,15,2,4,22,2,0,Girona,1,0,6,1,1,9,5,0,D,H,1.63,3.97,5.58,1.98,1.97,1.9,1.92,2.09,1.78,0.0,0.0,17.0,11.0,1
2023-08-12,Las Palmas,1,1,5,2,3,11,3,0,Mallorca,1,0,12,2,6,21,2,0,D,H,2.44,3.0,3.31,2.77,1.51,2.7,1.47,2.04,1.82,0.0,0.0,14.0,15.0,1
2023-08-12,Ath Bilbao,0,0,7,1,7,18,3,0,Real Madrid,2,2,14,8,5,6,1,0,A,A,3.4,3.52,2.15,1.93,2.06,1.85,1.99,1.99,1.85,0.0,0.0,8.0,17.0,0
2023-08-13,Celta,0,0,11,1,7,11,1,0,Osasuna,2,1,11,5,2,15,1,0,A,A,2.12,3.23,3.8,2.44,1.66,2.36,1.6,1.8,2.06,0.0,0.0,13.0,16.0,0
2023-08-13,Villarreal,1,0,18,5,9,13,1,0,Betis,2,1,12,5,4,17,3,0,A,A,1.77,3.93,4.4,1.78,2.21,1.72,2.15,1.98,1.87,0.0,0.0,16.0,12.0,0
2023-08-13,Getafe,0,0,5,2,3,20,8,1,Barcelona,0,0,14,4,4,11,2,1,D,D,6.35,3.99,1.57,2.12,1.86,2.08,1.77,1.85,2.01,0.0,0.0,14.0,12.0,1
2023-08-14,Cadiz,1,1,12,3,2,19,3,1,Alaves,0,0,10,2,4,15,2,0,H,H,2.19,3.06,3.79,2.75,1.51,2.63,1.48,1.85,1.99,0.0,0.0,14.0,12.0,2
2023-08-14,Ath Madrid,3,1,14,6,3,15,3,0,Granada,1,0,7,4,3,9,1,0,H,H,1.3,5.49,10.27,1.73,2.3,1.68,2.2,1.91,1.94,0.0,0.0,13.0,14.0,2
2023-08-18,Valencia,1,0,9,4,6,12,0,0,Las Palmas,0,0,7,1,4,6,0,0,H,D,1.59,3.94,6.28,2.25,1.79,2.15,1.73,2.05,1.82,3.0,1.0,6.0,9.0,2
2023-08-18,Mallorca,0,0,8,1,6,12,2,0,Villarreal,1,0,15,3,5,11,4,0,A,D,2.95,3.11,2.63,2.48,1.64,2.38,1.6,2.06,1.83,1.0,0.0,9.0,15.0,0
2023-08-19,Sociedad,1,1,11,2,9,12,2,0,Celta,1,0,17,6,7,12,1,0,D,H,1.76,3.5,5.24,2.5,1.64,2.4,1.58,2.0,1.85,1.0,0.0,10.0,20.0,1
2023-08-19,Almeria,1,1,20,8,4,10,1,0,Real Madrid,3,1,24,9,5,13,0,0,A,D,8.0,5.01,1.39,1.69,2.41,1.63,2.32,2.01,1.84,0.0,3.0,19.0,4.0,0
2023-08-19,Osasuna,0,0,18,7,5,9,1,1,Ath Bilbao,2,2,8,2,3,14,5,1,A,A,2.83,3.11,2.71,2.49,1.63,2.39,1.59,1.97,1.89,3.0,0.0,4.0,19.0,0
2023-08-20,Girona,3,1,7,6,3,11,2,0,Getafe,0,0,9,2,2,20,5,0,H,H,2.05,3.18,4.15,2.7,1.55,2.59,1.5,2.04,1.83,1.0,1.0,11.0,13.0,2
2023-08-20,Barcelona,2,0,23,10,10,9,4,0,Cadiz,0,0,10,1,2,22,3,0,H,D,1.21,6.7,14.64,1.65,2.47,1.59,2.39,1.83,2.02,1.0,3.0,12.0,7.0,2
2023-08-20,Betis,0,0,14,0,2,10,2,0,Ath Madrid,0,0,5,1,7,8,1,0,D,D,3.86,3.45,2.03,2.22,1.81,2.14,1.73,1.84,2.02,3.0,3.0,7.0,5.0,1
2023-08-21,Alaves,4,2,14,7,4,14,1,0,Sevilla,3,2,12,2,4,13,2,0,H,D,3.32,3.06,2.4,2.72,1.52,2.61,1.49,1.83,2.0,0.0,0.0,18.0,17.0,2
2023-08-21,Granada,0,0,14,7,5,14,2,1,Vallecano,2,0,17,9,6,11,1,0,A,D,2.65,3.08,2.92,2.51,1.63,2.38,1.58,1.82,2.04,0.0,3.0,19.0,7.0,0
2023-08-25,Celta,0,0,13,4,3,19,2,0,Real Madrid,1,0,10,3,5,14,3,0,A,D,4.74,3.94,1.74,1.83,2.15,1.78,2.08,1.91,1.94,1.0,6.0,16.0,1.0,0
2023-08-25,Las Palmas,0,0,11,5,5,7,1,0,Sociedad,0,0,8,1,7,29,4,0,D,D,4.1,3.28,2.04,2.55,1.63,2.44,1.57,1.84,2.03,1.0,2.0,14.0,13.0,1
2023-08-26,Sevilla,1,1,21,4,6,11,2,0,Girona,2,1,8,3,6,18,1,0,A,D,2.08,3.48,3.65,2.02,1.97,1.95,1.89,1.79,2.08,0.0,4.0,18.0,4.0,0
