Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2021-08-13,Valencia,1,1,4,2,1,24,6,1,Getafe,0,0,22,4,9,15,3,1,H,H,2.64,3.01,3.06,2.75,1.51,2.65,1.49,1.81,2.08,0.0,0.0,18.0,10.0,2
2021-08-14,Cadiz,1,0,7,2,2,10,1,0,Levante,1,1,12,3,4,16,5,0,D,A,2.78,3.23,2.66,2.17,1.83,2.07,1.78,1.98,1.9,0.0,0.0,7.0,12.0,1
2021-08-14,Mallorca,1,1,6,2,4,12,1,0,Betis,1,0,10,1,3,18,3,0,D,H,3.38,3.29,2.24,2.11,1.87,2.02,1.82,1.94,1.92,0.0,0.0,13.0,8.0,1
2021-08-14,Alaves,1,0,11,4,0,14,1,0,Real Madrid,4,0,19,7,4,10,2,0,A,D,7.08,4.57,1.46,1.84,2.19,1.76,2.09,1.84,2.05,0.0,0.0,6.0,15.0,0
2021-08-14,Osasuna,0,0,14,1,4,18,3,0,Espanol,0,0,10,3,6,12,3,0,D,D,2.29,3.26,3.31,2.45,1.68,2.33,1.62,1.97,1.91,0.0,0.0,14.0,12.0,1
2021-08-15,Celta,1,0,10,2,2,11,4,1,Ath Madrid,2,1,13,4,5,9,5,1,A,A,4.17,3.25,2.01,2.32,1.75,2.21,1.69,1.85,2.02,0.0,0.0,12.0,10.0,0
2021-08-15,Barcelona,4,2,13,8,5,11,2,0,Sociedad,2,0,11,3,3,18,4,0,H,H,1.74,4.06,4.44,1.67,2.49,1.6,2.36,1.94,1.93,0.0,0.0,11.0,15.0,2
2021-08-15,Sevilla,3,1,21,8,4,14,1,0,Vallecano,0,0,4,3,0,7,0,1,H,H,1.44,4.54,7.6,2.0,2.0,1.92,1.91,2.07,1.81,0.0,0.0,14.0,15.0,2
2021-08-16,Elche,0,0,8,2,6,13,2,0,Ath Bilbao,0,0,9,3,8,19,2,0,D,D,3.78,3.3,2.09,2.45,1.68,2.34,1.61,1.8,2.09,0.0,0.0,13.0,12.0,1
2021-08-16,Villarreal,0,0,14,4,6,19,5,1,Granada,0,0,6,1,2,21,1,0,D,D,1.54,4.24,6.25,1.93,2.04,1.85,1.98,1.93,1.94,0.0,0.0,15.0,14.0,1
2021-08-20,Betis,1,1,16,7,4,12,4,0,Cadiz,1,1,8,3,5,10,0,0,D,D,1.52,4.3,6.69,1.95,2.02,1.89,1.94,1.88,1.99,1.0,1.0,6.0,7.0,1
2021-08-21,Alaves,0,0,9,4,1,14,3,1,Mallorca,1,0,12,2,8,15,3,0,A,D,2.3,3.19,3.36,2.55,1.62,2.44,1.56,1.97,1.9,0.0,1.0,19.0,9.0,0
2021-08-21,Espanol,0,0,14,3,9,10,3,0,Villarreal,0,0,12,2,7,10,4,0,D,D,3.07,3.38,2.36,2.26,1.85,2.15,1.72,1.84,2.03,1.0,1.0,12.0,15.0,1
2021-08-21,Granada,1,1,9,2,2,14,4,0,Valencia,1,0,18,7,6,12,2,0,D,H,2.53,3.25,2.92,2.37,1.69,2.27,1.65,1.81,2.08,1.0,3.0,14.0,6.0,1
2021-08-21,Ath Bilbao,1,0,16,7,13,15,1,0,Barcelona,1,0,9,3,2,10,2,1,D,D,4.14,3.63,1.9,1.93,2.12,1.83,2.0,1.97,1.9,1.0,3.0,13.0,5.0,1
2021-08-22,Sociedad,1,0,13,8,5,19,3,0,Vallecano,0,0,9,1,4,15,4,0,H,D,1.47,4.38,7.33,1.86,2.13,1.79,2.04,1.78,2.1,0.0,0.0,18.0,19.0,2
2021-08-22,Ath Madrid,1,1,8,4,2,16,2,0,Elche,0,0,4,2,1,10,2,0,H,H,1.23,6.07,15.8,1.96,1.98,1.9,1.92,2.04,1.83,3.0,1.0,6.0,15.0,2
