Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2012-08-18,Celta,0,0,17,3,8,13,2,0,Malaga,1,0,16,6,9,9,0,0,A,D,0.0,0.0,5.0,11.0,0
2012-08-18,Mallorca,2,1,17,9,7,14,3,0,Espanol,1,1,13,5,4,14,2,0,H,D,0.0,0.0,11.0,6.0,2
2012-08-18,Sevilla,2,2,16,5,8,15,4,0,Getafe,1,0,10,3,8,17,4,0,H,H,0.0,0.0,13.0,7.0,2
2012-08-19,Ath Bilbao,3,0,17,8,11,12,2,0,Betis,5,3,13,9,4,17,2,0,A,A,0.0,0.0,4.0,7.0,0
2012-08-19,Barcelona,5,4,18,10,9,9,2,0,Sociedad,1,1,5,2,1,12,3,0,H,H,0.0,0.0,6.0,12.0,2
2012-08-19,Levante,1,1,6,1,3,17,2,0,Ath Madrid,1,1,11,3,6,7,1,0,D,D,0.0,0.0,9.0,6.0,1
2012-08-19,Real Madrid,1,1,24,9,12,10,1,0,Valencia,1,1,5,1,5,16,4,0,D,D,0.0,0.0,11.0,12.0,1
2012-08-20,La Coruna,2,0,10,3,5,14,3,0,Osasuna,0,0,11,1,7,13,4,0,H,D,0.0,0.0,11.0,12.0,2
2012-08-20,Vallecano,1,0,16,3,3,13,2,0,Granada,0,0,14,3,5,9,0,0,H,D,0.0,0.0,13.0,11.0,2
2012-08-20,Zaragoza,0,0,11,3,4,17,2,0,Valladolid,1,1,7,2,4,14,5,0,A,A,0.0,0.0,13.0,12.0,0
2012-08-25,Sociedad,2,0,15,6,7,17,5,0,Celta,1,0,14,4,7,16,2,0,H,D,0.0,0.0,20.0,15.0,2
2012-08-25,Malaga,1,0,18,6,14,7,2,1,Mallorca,1,0,9,4,4,12,4,0,D,D,3.0,3.0,6.0,4.0,1
2012-08-25,Betis,1,1,14,4,6,14,5,0,Vallecano,2,1,19,5,8,17,5,0,A,D,3.0,3.0,4.0,8.0,0
2012-08-25,Espanol,1,1,9,1,5,16,4,1,Zaragoza,2,0,10,5,3,21,4,0,A,H,0.0,0.0,14.0,17.0,0
2012-08-26,Getafe,2,0,11,3,3,12,3,0,Real Madrid,1,1,14,5,7,11,1,1,H,A,0.0,1.0,15.0,13.0,2
2012-08-26,Granada,1,1,18,7,6,15,4,0,Sevilla,1,1,9,3,0,15,2,1,D,D,0.0,3.0,16.0,7.0,1
2012-08-26,Osasuna,1,1,17,5,4,17,6,1,Barcelona,2,0,15,10,7,11,3,0,A,H,0.0,3.0,20.0,5.0,0
