Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-08-16,Ath Bilbao,1,0,11,5,3,14,1,0,Barcelona,0,0,11,2,8,9,1,0,H,D,5.07,3.81,1.71,1.85,2.11,1.79,2.05,1.96,1.92,0.0,0.0,2.0,4.0,2
2019-08-17,Celta,1,0,7,4,6,17,5,0,Real Madrid,3,1,17,11,4,12,2,1,A,A,4.67,4.12,1.69,1.53,2.72,1.49,2.58,2.0,1.88,0.0,0.0,5.0,14.0,0
2019-08-17,Valencia,1,0,14,6,3,13,4,1,Sociedad,1,0,12,3,3,14,4,0,D,D,1.68,3.8,5.29,2.14,1.83,2.07,1.77,1.89,1.99,0.0,0.0,16.0,15.0,1
2019-08-17,Mallorca,2,1,16,4,9,13,2,0,Eibar,1,0,11,5,3,14,3,0,H,H,2.91,3.09,2.62,2.47,1.65,2.34,1.6,2.04,1.85,0.0,0.0,14.0,8.0,2
2019-08-17,Leganes,0,0,13,2,8,17,1,1,Osasuna,1,0,4,2,0,11,4,0,A,D,2.06,3.18,4.02,2.75,1.54,2.59,1.49,2.06,1.83,0.0,0.0,12.0,14.0,0
2019-08-17,Villarreal,4,1,12,7,2,10,3,0,Granada,4,1,14,7,7,16,1,0,D,D,1.61,3.95,5.8,1.9,2.05,1.84,1.98,2.07,1.8,0.0,0.0,16.0,12.0,1
2019-08-18,Alaves,1,0,9,2,2,18,2,0,Levante,0,0,16,4,9,15,1,0,H,D,2.23,3.25,3.43,2.2,1.77,2.13,1.72,1.93,1.95,0.0,0.0,9.0,14.0,2
2019-08-18,Espanol,0,0,7,2,8,11,2,0,Sevilla,2,1,12,4,4,17,2,0,A,A,3.08,3.41,2.33,1.98,1.95,1.92,1.89,1.87,2.01,0.0,0.0,12.0,14.0,0
2019-08-18,Betis,1,0,13,4,6,11,2,1,Valladolid,2,0,14,3,1,19,6,0,A,D,1.64,3.76,5.78,2.21,1.78,2.13,1.72,1.83,2.06,0.0,0.0,12.0,14.0,0
2019-08-18,Ath Madrid,1,1,5,5,3,19,3,1,Getafe,0,0,6,0,4,22,4,1,H,H,1.47,4.23,7.63,2.3,1.71,2.23,1.66,1.85,2.03,0.0,0.0,12.0,13.0,2
2019-08-23,Levante,2,0,16,4,7,5,1,0,Villarreal,1,1,23,6,3,9,2,0,H,A,2.59,3.54,2.63,1.74,2.25,1.7,2.17,1.94,1.95,0.0,1.0,18.0,10.0,2
2019-08-23,Granada,0,0,12,0,6,13,1,0,Sevilla,1,0,11,6,6,14,1,0,A,D,3.95,3.58,1.94,1.94,1.99,1.89,1.93,1.94,1.94,1.0,3.0,10.0,2.0,0
2019-08-24,Osasuna,0,0,6,2,6,15,4,0,Eibar,0,0,12,0,6,12,4,0,D,D,2.53,3.12,2.99,2.41,1.7,2.29,1.63,2.13,1.76,3.0,0.0,8.0,15.0,1
