Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2006-08-26,Valencia,2,1,14,4,5,18,3,0,Betis,1,0,8,5,6,26,3,0,H,H,0.0,0.0,18.0,4.0,2
2006-08-27,Ath Bilbao,1,1,7,2,4,19,2,0,Sociedad,1,0,10,4,2,23,4,0,D,H,0.0,0.0,2.0,17.0,1
2006-08-27,Espanol,0,0,20,6,6,25,2,0,Gimnastic,1,0,18,7,7,27,3,0,A,D,0.0,0.0,7.0,9.0,0
2006-08-27,La Coruna,3,2,14,6,1,22,4,0,Zaragoza,2,1,13,6,6,19,4,1,H,H,0.0,0.0,9.0,18.0,2
2006-08-27,Osasuna,0,0,15,7,6,26,5,0,Getafe,2,0,7,2,1,22,4,0,A,D,0.0,0.0,12.0,9.0,0
2006-08-27,Real Madrid,0,0,14,3,4,22,2,0,Villarreal,0,0,13,4,5,18,3,0,D,D,0.0,0.0,12.0,16.0,1
2006-08-27,Recreativo,1,0,7,2,3,19,3,0,Mallorca,1,0,17,6,2,15,2,0,D,D,0.0,0.0,14.0,13.0,1
2006-08-27,Santander,0,0,16,8,11,25,3,0,Ath Madrid,1,1,11,4,2,25,4,1,A,A,0.0,0.0,15.0,11.0,0
2006-08-28,Celta,2,1,12,3,4,21,0,1,Barcelona,3,0,12,6,7,16,2,0,A,H,0.0,0.0,13.0,12.0,0
2006-08-29,Sevilla,4,2,18,10,6,1,1,0,Levante,0,0,6,3,1,3,3,0,H,H,0.0,0.0,14.0,13.0,2
2006-09-09,Ath Madrid,0,0,22,2,7,24,1,1,Valencia,1,1,8,5,1,23,3,1,A,A,3.0,3.0,6.0,5.0,0
2006-09-09,Barcelona,3,3,16,6,5,8,0,0,Osasuna,0,0,9,2,2,15,1,0,H,H,3.0,0.0,4.0,19.0,2
2006-09-10,Zaragoza,3,1,5,4,4,16,3,1,Espanol,0,0,9,1,9,20,2,1,H,H,0.0,0.0,15.0,17.0,2
2006-09-10,Villarreal,0,0,13,7,12,17,1,0,Recreativo,1,0,8,3,2,14,1,0,A,D,1.0,1.0,14.0,11.0,0
2006-09-10,Sociedad,1,0,2,2,0,3,3,0,Sevilla,3,1,3,3,0,4,4,0,A,A,1.0,3.0,12.0,4.0,0
2006-09-10,Mallorca,0,0,14,2,2,19,0,0,La Coruna,0,0,10,2,6,24,2,0,D,D,1.0,3.0,11.0,7.0,1
2006-09-10,Betis,3,2,12,8,3,15,1,0,Ath Bilbao,0,0,12,4,5,17,3,0,H,H,0.0,1.0,16.0,11.0,2
2006-09-10,Gimnastic,1,0,7,2,6,19,0,0,Celta,2,0,8,2,3,20,4,0,A,D,3.0,0.0,9.0,16.0,0
2006-09-10,Getafe,1,0,14,3,7,18,0,0,Santander,0,0,10,2,3,15,4,0,H,D,3.0,0.0,8.0,17.0,2
2006-09-10,Levante,1,1,10,2,1,21,3,2,Real Madrid,4,2,15,6,0,13,1,0,A,A,0.0,1.0,19.0,13.0,0
2006-09-16,La Coruna,2,1,19,7,7,23,1,0,Villarreal,0,0,16,5,7,24,4,0,H,H,4.0,1.0,6.0,14.0,2
2006-09-17,Sevilla,3,1,6,4,4,2,1,0,Betis,2,1,6,4,1,2,2,0,H,D,6.0,3.0,2.0,9.0,2
2006-09-17,Zaragoza,2,0,20,11,4,22,4,0,Mallorca,0,0,14,5,4,20,1,1,H,D,3.0,2.0,8.0,13.0,2
2006-09-17,Valencia,2,1,14,7,3,17,3,0,Getafe,0,0,13,6,4,17,4,0,H,H,6.0,6.0,6.0,5.0,2
2006-09-17,Santander,0,0,8,3,2,31,5,1,Barcelona,3,1,20,7,4,14,3,0,A,A,0.0,6.0,17.0,5.0,0
2006-09-17,Espanol,2,0,9,3,1,21,3,0,Celta,1,0,15,5,8,14,1,0,H,D,0.0,3.0,17.0,10.0,2
2006-09-17,Real Madrid,2,0,16,6,10,18,1,0,Sociedad,0,0,5,2,5,22,3,1,H,D,4.0,1.0,7.0,15.0,2
2006-09-17,Osasuna,2,1,10,2,5,13,1,0,Gimnastic,0,0,8,1,6,26,1,0,H,H,0.0,3.0,18.0,10.0,2
2006-09-17,Ath Bilbao,1,0,6,0,3,12,0,0,Ath Madrid,4,2,11,4,3,11,1,0,A,A,1.0,3.0,16.0,10.0,0
2006-09-17,Recreativo,0,0,18,4,6,16,0,0,Levante,1,0,8,2,5,26,4,0,A,D,4.0,0.0,9.0,20.0,0
2006-09-23,Betis,0,0,6,1,3,17,2,1,Real Madrid,1,1,15,3,4,24,7,0,A,A,3.0,7.0,10.0,4.0,0
2006-09-24,Villarreal,3,0,20,8,10,20,2,0,Zaragoza,2,1,17,4,2,23,4,1,H,A,1.0,6.0,17.0,6.0,2
2006-09-24,Sociedad,2,0,11,3,5,20,1,0,Recreativo,3,1,10,6,5,15,1,0,A,A,1.0,4.0,18.0,9.0,0
2006-09-24,Mallorca,1,0,17,7,5,21,1,0,Espanol,0,0,9,2,3,24,4,1,H,D,2.0,3.0,17.0,14.0,2
2006-09-24,Levante,2,1,9,5,1,21,1,1,La Coruna,0,0,13,2,4,25,3,1,H,H,3.0,7.0,17.0,5.0,2
2006-09-24,Gimnastic,2,1,11,5,5,20,2,0,Santander,2,0,14,7,5,15,4,0,D,H,3.0,0.0,15.0,20.0,1
2006-09-24,Celta,0,0,9,4,3,15,3,1,Osasuna,2,1,9,3,4,17,4,0,A,A,3.0,3.0,15.0,16.0,0
2006-09-24,Barcelona,1,0,21,6,6,12,1,0,Valencia,1,1,6,2,3,12,3,0,D,A,9.0,9.0,3.0,4.0,1
2006-09-24,Ath Madrid,2,0,11,8,1,8,7,0,Sevilla,1,1,5,3,2,6,3,2,H,A,6.0,9.0,8.0,4.0,2
2006-09-24,Getafe,0,0,14,2,7,20,0,1,Ath Bilbao,0,0,11,2,6,14,4,2,D,D,6.0,1.0,9.0,20.0,1
2006-09-30,Ath Bilbao,1,1,5,2,5,6,0,1,Barcelona,3,1,16,4,3,10,1,0,A,D,2.0,10.0,18.0,1.0,0
2006-10-01,Santander,1,1,8,4,2,33,7,1,Celta,1,0,16,6,4,20,2,0,D,H,1.0,3.0,20.0,16.0,1
2006-10-01,Zaragoza,2,0,22,6,11,12,0,0,Levante,2,2,14,5,3,21,2,0,D,A,6.0,6.0,9.0,11.0,1
2006-10-01,Valencia,4,1,16,7,2,15,2,0,Gimnastic,0,0,10,1,9,16,3,0,H,H,10.0,4.0,3.0,13.0,2
2006-10-01,Recreativo,2,0,10,7,6,15,0,0,Betis,0,0,6,1,8,15,0,0,H,D,7.0,3.0,8.0,16.0,2
2006-10-01,Sevilla,1,1,15,7,5,16,1,0,Getafe,0,0,3,1,5,19,2,0,H,H,9.0,7.0,5.0,9.0,2
2006-10-01,Mallorca,1,0,14,5,13,16,1,0,Villarreal,2,2,6,3,3,15,4,0,A,A,5.0,4.0,12.0,13.0,0
2006-10-01,Espanol,0,0,10,3,5,19,2,0,Osasuna,0,0,9,1,7,24,2,0,D,D,3.0,6.0,17.0,12.0,1
