Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2011-08-27,Granada,0,0,11,2,8,12,2,0,Betis,1,0,18,3,5,16,2,0,A,D,0.0,0.0,7.0,4.0,0
2011-08-27,Sp Gijon,1,0,17,4,9,14,2,1,Sociedad,2,1,6,2,2,11,1,1,A,A,0.0,0.0,15.0,14.0,0
2011-08-27,Valencia,4,1,26,11,10,14,3,0,Santander,3,2,4,3,3,11,3,0,H,A,0.0,0.0,15.0,13.0,2
2011-08-28,Ath Bilbao,1,0,10,4,9,17,1,0,Vallecano,1,0,13,6,4,19,3,0,D,D,0.0,0.0,4.0,15.0,1
2011-08-28,Ath Madrid,0,0,28,8,12,9,1,0,Osasuna,0,0,16,2,5,8,0,0,D,D,0.0,0.0,6.0,13.0,1
2011-08-28,Getafe,1,0,8,2,1,15,5,0,Levante,1,0,9,1,4,6,3,0,D,D,0.0,0.0,10.0,11.0,1
2011-08-28,Mallorca,1,0,11,4,5,21,2,0,Espanol,0,0,9,3,4,15,3,0,H,D,0.0,0.0,13.0,11.0,2
2011-08-28,Sevilla,2,2,15,9,2,15,3,0,Malaga,1,0,6,1,8,7,1,0,H,H,0.0,0.0,14.0,12.0,2
2011-08-28,Zaragoza,0,0,8,1,7,16,2,0,Real Madrid,6,2,39,16,9,16,1,0,A,A,0.0,0.0,15.0,13.0,0
2011-08-29,Barcelona,5,2,18,9,12,15,3,0,Villarreal,0,0,5,1,0,14,3,0,H,H,0.0,0.0,13.0,14.0,2
2011-09-10,Villarreal,2,1,11,5,2,15,2,1,Sevilla,2,1,10,5,1,14,4,0,D,D,0.0,3.0,19.0,4.0,1
2011-09-10,Valencia,1,0,12,6,3,15,1,0,Ath Madrid,0,0,12,2,7,18,2,0,H,D,3.0,1.0,4.0,12.0,2
2011-09-10,Real Madrid,4,1,26,10,4,9,3,0,Getafe,2,1,10,6,6,13,3,0,H,D,3.0,1.0,3.0,9.0,2
2011-09-10,Sociedad,2,0,10,4,5,10,2,0,Barcelona,2,2,13,6,4,17,1,0,D,A,3.0,3.0,5.0,4.0,1
2011-09-11,Betis,1,0,24,7,7,9,2,0,Mallorca,0,0,9,2,5,17,4,0,H,D,3.0,3.0,6.0,7.0,2
2011-09-11,Espanol,2,1,10,6,2,17,2,0,Ath Bilbao,1,0,17,7,3,21,1,0,H,H,0.0,1.0,18.0,8.0,2
2011-09-11,Osasuna,2,2,21,7,6,22,2,0,Sp Gijon,1,0,10,2,8,16,3,0,H,H,1.0,0.0,11.0,18.0,2
2011-09-11,Santander,0,0,8,1,3,14,2,1,Levante,0,0,11,2,4,20,2,0,D,D,0.0,1.0,16.0,10.0,1
2011-09-11,Vallecano,0,0,20,5,3,19,4,0,Zaragoza,0,0,7,1,1,14,4,0,D,D,1.0,0.0,11.0,20.0,1
2011-09-12,Malaga,4,2,20,9,4,12,1,0,Granada,0,0,12,4,3,11,2,0,H,H,0.0,0.0,18.0,19.0,2
2011-09-17,Sp Gijon,0,0,15,4,6,13,1,0,Valencia,1,1,11,5,6,19,5,0,A,A,0.0,6.0,19.0,2.0,0
2011-09-17,Sevilla,1,0,15,5,8,20,3,0,Sociedad,0,0,11,1,1,9,2,0,H,D,4.0,4.0,5.0,6.0,2
2011-09-17,Mallorca,0,0,6,1,4,21,2,0,Malaga,1,1,8,4,8,12,1,0,A,A,3.0,3.0,10.0,8.0,0
2011-09-17,Granada,1,0,8,2,0,17,7,0,Villarreal,0,0,14,4,7,11,2,0,H,D,0.0,1.0,20.0,17.0,2
2011-09-17,Barcelona,8,5,18,14,8,8,1,0,Osasuna,0,0,7,1,3,15,5,0,H,H,4.0,4.0,6.0,7.0,2
2011-09-18,Ath Bilbao,2,1,18,9,10,14,3,1,Betis,3,3,18,6,1,19,4,1,A,A,1.0,6.0,15.0,6.0,0
2011-09-18,Ath Madrid,4,2,17,7,5,17,3,0,Santander,0,0,4,0,4,17,2,0,H,H,1.0,1.0,15.0,14.0,2
2011-09-18,Getafe,0,0,7,2,5,20,3,0,Vallecano,1,1,9,4,8,14,5,0,A,A,1.0,2.0,16.0,14.0,0
2011-09-18,Levante,1,0,11,4,3,20,7,0,Real Madrid,0,0,14,3,6,16,3,1,H,D,2.0,6.0,14.0,5.0,2
2011-09-18,Zaragoza,2,1,12,5,3,23,2,0,Espanol,1,0,14,4,4,12,4,1,H,H,1.0,3.0,19.0,12.0,2
2011-09-20,Osasuna,0,0,15,8,5,18,3,0,Sevilla,0,0,11,5,3,15,2,0,D,D,4.0,7.0,12.0,4.0,1
2011-09-20,Sociedad,1,0,14,4,5,16,5,0,Granada,0,0,15,4,4,16,2,0,H,D,4.0,3.0,11.0,15.0,2
2011-09-20,Villarreal,2,1,13,9,3,9,0,0,Mallorca,0,0,9,3,2,14,3,0,H,H,1.0,3.0,19.0,14.0,2
2011-09-21,Vallecano,1,0,14,7,7,15,2,1,Levante,2,2,9,5,5,12,1,0,A,A,5.0,5.0,9.0,8.0,0
2011-09-21,Valencia,2,2,9,1,4,14,4,1,Barcelona,2,1,10,7,3,5,1,0,D,H,9.0,7.0,1.0,5.0,1
2011-09-21,Malaga,1,0,13,4,6,16,1,0,Ath Bilbao,0,0,8,3,6,20,2,0,H,D,6.0,1.0,8.0,17.0,2
2011-09-21,Ath Madrid,4,1,19,11,11,18,2,0,Sp Gijon,0,0,3,1,2,18,4,0,H,H,4.0,0.0,11.0,20.0,2
2011-09-21,Santander,0,0,5,2,2,20,6,0,Real Madrid,0,0,16,2,10,19,3,0,D,D,1.0,6.0,19.0,9.0,1
2011-09-22,Betis,4,2,9,6,2,8,0,1,Zaragoza,3,1,21,8,10,16,2,0,H,H,9.0,4.0,3.0,13.0,2
