Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2015-08-21,Malaga,0,0,25,5,7,19,3,0,Sevilla,0,0,10,2,2,11,3,1,D,D,0.0,0.0,13.0,15.0,1
2015-08-22,Ath Madrid,1,1,14,3,4,11,2,0,Las Palmas,0,0,8,1,4,16,0,0,H,H,0.0,0.0,4.0,13.0,2
2015-08-22,Espanol,1,1,4,2,5,19,2,0,Getafe,0,0,14,3,6,14,3,1,H,H,0.0,0.0,9.0,10.0,2
2015-08-22,La Coruna,0,0,15,5,5,16,3,0,Sociedad,0,0,9,2,4,10,2,0,D,D,0.0,0.0,11.0,14.0,1
2015-08-22,Vallecano,0,0,8,3,3,19,3,0,Valencia,0,0,10,4,3,11,1,0,D,D,0.0,0.0,17.0,16.0,1
2015-08-23,Ath Bilbao,0,0,8,2,2,16,3,0,Barcelona,1,0,10,4,4,11,3,0,A,D,0.0,0.0,9.0,10.0,0
2015-08-23,Betis,1,0,22,6,7,11,3,0,Villarreal,1,1,8,4,5,26,1,1,D,A,0.0,0.0,10.0,17.0,1
2015-08-23,Levante,1,0,11,2,4,12,1,1,Celta,2,1,15,6,6,17,3,0,A,A,0.0,0.0,15.0,12.0,0
2015-08-23,Sp Gijon,0,0,6,0,2,20,4,0,Real Madrid,0,0,27,8,5,4,0,0,D,D,0.0,0.0,16.0,15.0,1
2015-08-24,Granada,1,0,12,6,6,5,1,1,Eibar,3,2,10,4,5,23,6,0,A,A,0.0,0.0,16.0,15.0,0
2015-08-28,Villarreal,3,0,14,4,2,10,1,0,Espanol,1,1,4,2,3,20,6,0,H,A,1.0,3.0,7.0,5.0,2
2015-08-29,Sociedad,0,0,12,1,6,10,4,0,Sp Gijon,0,0,7,2,4,15,5,0,D,D,1.0,1.0,12.0,13.0,1
2015-08-29,Real Madrid,5,2,21,11,11,12,3,0,Betis,0,0,7,1,4,14,3,0,H,H,1.0,1.0,12.0,9.0,2
2015-08-29,Barcelona,1,0,22,13,15,4,0,0,Malaga,0,0,4,1,2,21,3,0,H,D,3.0,1.0,6.0,11.0,2
2015-08-29,Celta,3,1,11,7,5,7,2,0,Vallecano,0,0,3,0,4,11,2,1,H,H,3.0,1.0,5.0,13.0,2
2015-08-30,Eibar,2,1,9,8,11,14,2,0,Ath Bilbao,0,0,9,1,4,13,2,0,H,H,3.0,0.0,5.0,17.0,2
2015-08-30,Getafe,1,0,16,4,6,16,5,0,Granada,2,2,9,4,6,15,3,0,A,A,0.0,0.0,17.0,19.0,0
2015-08-30,Las Palmas,0,0,16,2,3,14,2,0,Levante,0,0,3,2,0,21,4,0,D,D,0.0,0.0,18.0,17.0,1
2015-08-30,Sevilla,0,0,25,7,11,17,3,0,Ath Madrid,3,1,17,7,1,13,4,0,A,A,1.0,3.0,12.0,6.0,0
2015-08-30,Valencia,1,1,12,5,5,13,2,1,La Coruna,1,1,12,3,7,15,1,0,D,D,1.0,1.0,12.0,11.0,1
2015-09-11,Levante,1,0,14,4,5,12,3,0,Sevilla,1,1,8,3,4,8,3,0,D,A,1.0,1.0,13.0,16.0,1
