Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2016-08-19,La Coruna,2,0,11,6,1,14,3,0,Eibar,1,0,12,6,8,17,3,0,H,D,0.0,0.0,10.0,7.0,2
2016-08-19,Malaga,1,0,14,4,5,11,2,0,Osasuna,1,0,8,3,3,22,3,0,D,D,0.0,0.0,12.0,13.0,1
2016-08-20,Barcelona,6,3,30,12,10,17,1,0,Betis,2,1,6,2,2,13,3,0,H,H,0.0,0.0,7.0,8.0,2
2016-08-20,Granada,1,0,7,1,7,17,2,0,Villarreal,1,0,12,3,3,11,3,0,D,D,0.0,0.0,10.0,18.0,1
2016-08-20,Sevilla,6,3,16,11,8,8,2,0,Espanol,4,3,10,7,2,15,2,0,H,D,0.0,0.0,15.0,11.0,2
2016-08-21,Ath Madrid,1,0,27,6,20,7,0,0,Alaves,1,0,2,1,2,15,4,0,D,D,0.0,0.0,10.0,8.0,1
2016-08-21,Sociedad,0,0,8,0,4,22,2,0,Real Madrid,3,2,18,8,7,11,3,0,A,A,0.0,0.0,15.0,14.0,0
2016-08-21,Sp Gijon,2,0,12,4,2,18,3,0,Ath Bilbao,1,0,13,4,5,15,3,0,H,D,0.0,0.0,15.0,11.0,2
2016-08-22,Celta,0,0,10,2,8,5,4,0,Leganes,1,0,15,6,4,13,1,1,A,D,0.0,0.0,12.0,14.0,0
2016-08-22,Valencia,2,2,17,8,12,15,2,0,Las Palmas,4,3,6,4,1,18,2,0,A,A,0.0,0.0,14.0,13.0,0
2016-08-26,Espanol,2,1,7,2,3,20,2,0,Malaga,2,0,9,3,4,17,4,0,D,H,0.0,1.0,17.0,11.0,1
2016-08-26,Betis,0,0,15,5,13,20,0,0,La Coruna,0,0,12,1,2,15,2,0,D,D,0.0,3.0,20.0,5.0,1
2016-08-27,Eibar,1,0,13,6,6,13,2,0,Valencia,0,0,13,3,10,11,2,0,H,D,0.0,0.0,17.0,19.0,2
2016-08-27,Leganes,0,0,6,1,1,19,3,0,Ath Madrid,0,0,10,3,8,5,1,0,D,D,3.0,1.0,7.0,11.0,1
