Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2014-08-23,Almeria,1,0,19,6,11,8,3,0,Espanol,1,0,12,2,7,9,2,1,D,D,0.0,0.0,1.0,9.0,1
2014-08-23,Granada,2,0,10,3,5,13,1,0,La Coruna,1,1,7,1,3,26,2,0,H,A,0.0,0.0,11.0,12.0,2
2014-08-23,Malaga,1,1,12,3,5,13,3,2,Ath Bilbao,0,0,12,5,4,9,3,0,H,H,0.0,0.0,13.0,4.0,2
2014-08-23,Sevilla,1,1,10,3,3,23,4,0,Valencia,1,0,11,1,3,8,2,1,D,H,0.0,0.0,14.0,16.0,1
2014-08-24,Barcelona,3,1,12,6,3,11,0,1,Elche,0,0,3,0,1,13,1,0,H,H,0.0,0.0,8.0,12.0,2
2014-08-24,Celta,3,1,20,8,4,19,4,0,Getafe,1,0,12,3,4,15,1,0,H,H,0.0,0.0,9.0,12.0,2
2014-08-24,Eibar,1,1,12,5,5,13,4,0,Sociedad,0,0,19,4,6,14,1,0,H,H,0.0,0.0,11.0,14.0,2
2014-08-24,Levante,0,0,9,2,3,11,1,0,Villarreal,2,0,12,6,4,14,3,0,A,D,0.0,0.0,12.0,15.0,0
2014-08-25,Real Madrid,2,1,14,8,8,9,1,0,Cordoba,0,0,8,2,5,13,2,0,H,H,0.0,0.0,13.0,12.0,2
2014-08-25,Vallecano,0,0,8,2,2,13,2,0,Ath Madrid,0,0,9,2,4,17,2,0,D,D,0.0,0.0,13.0,12.0,1
2014-08-29,Valencia,3,2,14,4,4,18,1,0,Malaga,0,0,17,4,6,11,2,1,H,H,1.0,3.0,11.0,7.0,2
2014-08-29,Getafe,1,1,12,3,2,17,3,0,Almeria,0,0,11,4,3,11,2,0,H,H,0.0,1.0,17.0,9.0,2
2014-08-30,Ath Bilbao,3,1,10,5,2,13,1,0,Levante,0,0,10,2,11,17,4,0,H,H,0.0,0.0,16.0,19.0,2
2014-08-30,Ath Madrid,2,2,15,6,5,12,3,0,Eibar,1,1,8,2,5,18,0,0,H,H,1.0,3.0,13.0,8.0,2
2014-08-30,Cordoba,1,0,6,1,1,14,1,0,Celta,1,0,9,4,6,17,4,0,D,D,0.0,3.0,18.0,5.0,1
2014-08-30,Espanol,1,0,4,2,3,20,4,0,Sevilla,2,1,13,6,7,24,2,0,A,A,1.0,1.0,12.0,13.0,0
2014-08-31,Elche,1,0,15,3,8,12,4,0,Granada,1,0,5,4,4,17,4,0,D,D,0.0,3.0,19.0,9.0,1
2014-08-31,La Coruna,2,1,10,5,2,16,4,0,Vallecano,2,1,12,2,4,18,6,0,D,D,0.0,1.0,18.0,13.0,1
2014-08-31,Sociedad,4,2,13,5,8,18,1,0,Real Madrid,2,2,19,5,6,12,2,0,H,D,0.0,3.0,19.0,8.0,2
2014-08-31,Villarreal,0,0,9,0,3,12,0,0,Barcelona,1,0,20,8,10,9,2,0,A,D,3.0,3.0,8.0,6.0,0
2014-09-12,Almeria,1,1,12,2,8,14,4,0,Cordoba,1,1,11,4,2,22,4,0,D,D,1.0,1.0,17.0,18.0,1
2014-09-13,Malaga,0,0,18,7,20,10,1,0,Levante,0,0,10,0,1,15,2,0,D,D,3.0,0.0,13.0,20.0,1
2014-09-13,Real Madrid,1,1,21,4,4,12,4,0,Ath Madrid,2,1,9,2,4,12,7,0,A,D,3.0,4.0,11.0,6.0,0
2014-09-13,Barcelona,2,0,15,8,5,12,1,0,Ath Bilbao,0,0,3,2,1,11,1,0,H,D,6.0,3.0,2.0,8.0,2
2014-09-13,Celta,2,1,13,6,5,13,1,0,Sociedad,2,0,20,5,8,15,5,0,D,H,4.0,3.0,4.0,8.0,1
2014-09-14,Granada,0,0,9,3,9,12,3,0,Villarreal,0,0,14,3,5,13,2,0,D,D,4.0,3.0,6.0,9.0,1
2014-09-14,Sevilla,2,1,12,4,8,10,2,0,Getafe,0,0,7,1,5,25,6,0,H,H,4.0,3.0,7.0,13.0,2
2014-09-14,Valencia,3,1,11,6,7,15,1,0,Espanol,1,0,8,3,8,13,1,0,H,H,4.0,1.0,6.0,18.0,2
2014-09-14,Vallecano,2,1,14,4,6,11,2,0,Elche,3,1,12,5,5,23,2,0,A,D,2.0,1.0,14.0,19.0,0
2014-09-15,Eibar,0,0,14,2,4,11,0,0,La Coruna,1,1,4,1,8,23,5,0,A,A,3.0,1.0,12.0,18.0,0
2014-09-19,Elche,0,0,15,6,10,9,2,0,Eibar,2,2,8,4,7,10,1,0,A,A,4.0,3.0,10.0,14.0,0
2014-09-20,Ath Bilbao,0,0,13,5,7,14,2,0,Granada,1,1,3,2,5,20,4,0,A,A,3.0,5.0,13.0,7.0,0
2014-09-20,Ath Madrid,2,2,18,8,6,9,1,0,Celta,2,1,5,5,3,17,3,0,D,H,7.0,5.0,5.0,7.0,1
2014-09-20,Espanol,2,1,13,8,7,14,2,0,Malaga,2,0,9,3,2,16,3,0,D,H,1.0,4.0,19.0,11.0,1
2014-09-20,La Coruna,2,0,14,5,2,8,1,0,Real Madrid,8,3,19,13,3,9,1,0,A,A,4.0,3.0,11.0,13.0,0
2014-09-21,Villarreal,4,1,19,9,11,11,2,0,Vallecano,2,2,10,3,5,18,2,0,H,A,4.0,2.0,11.0,16.0,2
2014-09-21,Sociedad,1,0,22,6,13,19,1,0,Almeria,2,1,13,5,7,17,6,1,A,A,4.0,2.0,11.0,16.0,0
2014-09-21,Cordoba,1,0,9,3,7,11,6,0,Sevilla,3,1,15,8,4,24,2,0,A,A,2.0,7.0,17.0,6.0,0
2014-09-21,Levante,0,0,9,2,3,13,1,1,Barcelona,5,2,17,8,6,11,2,0,A,A,1.0,9.0,20.0,2.0,0
2014-09-22,Getafe,0,0,12,5,6,25,6,0,Valencia,3,2,7,3,1,17,1,1,A,A,3.0,7.0,16.0,5.0,0
2014-09-23,Celta,2,1,11,4,13,15,3,0,La Coruna,1,0,5,3,4,15,3,0,H,H,6.0,4.0,8.0,14.0,2
2014-09-23,Real Madrid,5,3,23,12,8,15,2,0,Elche,1,1,10,3,2,15,1,0,H,H,6.0,4.0,8.0,13.0,2
2014-09-24,Vallecano,2,1,15,5,1,18,2,0,Ath Bilbao,1,1,8,3,2,17,2,0,H,D,2.0,3.0,17.0,15.0,2
2014-09-24,Almeria,0,0,6,1,2,14,3,0,Ath Madrid,1,0,19,9,10,16,6,0,A,D,5.0,8.0,10.0,6.0,0
2014-09-24,Eibar,1,1,7,3,2,14,4,0,Villarreal,1,0,15,4,10,17,4,0,D,H,6.0,7.0,9.0,8.0,1
2014-09-24,Granada,0,0,8,0,5,14,2,0,Levante,1,0,10,4,3,13,6,0,A,D,8.0,1.0,8.0,20.0,0
2014-09-24,Malaga,0,0,6,2,2,15,2,0,Barcelona,0,0,10,0,8,13,2,0,D,D,5.0,12.0,12.0,1.0,1
2014-09-24,Sevilla,1,1,19,8,11,13,6,0,Sociedad,0,0,8,1,4,7,2,0,H,H,10.0,4.0,4.0,13.0,2
2014-09-25,Valencia,3,2,17,7,3,11,1,0,Cordoba,0,0,2,1,3,23,3,0,H,H,10.0,2.0,4.0,20.0,2
2014-09-25,Espanol,2,0,10,4,6,16,1,0,Getafe,0,0,6,2,4,17,2,0,H,D,2.0,3.0,19.0,18.0,2
2014-09-26,Elche,0,0,14,3,0,12,4,0,Celta,1,0,16,4,4,14,2,0,A,D,4.0,9.0,16.0,6.0,0
2014-09-27,Ath Bilbao,0,0,13,1,6,13,5,0,Eibar,0,0,10,2,2,22,6,0,D,D,3.0,7.0,18.0,9.0,1
2014-09-27,Ath Madrid,4,2,11,6,5,14,4,0,Sevilla,0,0,4,1,3,16,3,0,H,H,11.0,13.0,5.0,3.0,2
2014-09-27,Barcelona,6,3,19,12,8,11,1,0,Granada,0,0,9,1,1,11,3,0,H,H,13.0,8.0,3.0,9.0,2
2014-09-27,Levante,0,0,7,0,5,21,4,0,Vallecano,2,2,13,5,7,16,3,0,A,A,4.0,5.0,18.0,13.0,0
2014-09-27,Villarreal,0,0,19,5,7,7,0,0,Real Madrid,2,2,11,3,6,10,1,0,A,A,8.0,9.0,7.0,6.0,0
2014-09-28,Cordoba,0,0,10,4,3,13,2,0,Espanol,0,0,4,2,5,26,6,0,D,D,2.0,5.0,20.0,12.0,1
2014-09-28,Getafe,1,1,9,3,4,8,0,0,Malaga,0,0,10,0,4,16,3,1,H,H,3.0,6.0,20.0,12.0,2
2014-09-28,La Coruna,0,0,8,1,6,14,2,0,Almeria,1,0,15,6,5,18,4,0,A,D,4.0,5.0,17.0,14.0,0
2014-09-28,Sociedad,1,1,18,5,11,13,2,0,Valencia,1,1,7,2,4,17,5,0,D,D,4.0,13.0,15.0,3.0,1
2014-10-03,Getafe,1,0,18,5,8,12,1,0,Cordoba,1,0,10,3,3,11,2,0,D,D,6.0,3.0,14.0,20.0,1
2014-10-04,Almeria,2,1,16,3,9,13,2,0,Elche,2,1,6,3,5,18,4,1,D,D,8.0,4.0,10.0,19.0,1
2014-10-04,Eibar,3,0,14,6,4,12,3,0,Levante,3,2,13,5,4,16,1,0,D,A,8.0,4.0,9.0,20.0,1
2014-10-04,Malaga,2,0,17,3,3,12,1,1,Granada,1,1,8,5,3,15,4,0,H,A,6.0,8.0,14.0,11.0,2
2014-10-04,Valencia,3,3,6,3,1,23,4,0,Ath Madrid,1,1,19,5,6,14,0,1,H,H,14.0,14.0,2.0,3.0,2
2014-10-04,Vallecano,0,0,14,4,6,19,2,2,Barcelona,2,2,18,7,7,7,2,0,A,A,8.0,16.0,11.0,2.0,0
2014-10-05,Celta,1,1,15,6,11,15,3,1,Villarreal,3,2,11,4,4,22,4,0,A,A,12.0,8.0,6.0,10.0,0
2014-10-05,Espanol,2,1,10,4,4,20,6,0,Sociedad,0,0,13,4,4,12,2,0,H,H,6.0,5.0,14.0,15.0,2
2014-10-05,Real Madrid,5,2,19,14,8,9,1,0,Ath Bilbao,0,0,6,5,7,10,2,0,H,H,12.0,4.0,5.0,18.0,2
2014-10-05,Sevilla,4,2,16,10,9,11,2,0,La Coruna,1,1,7,5,2,10,2,0,H,H,13.0,4.0,5.0,20.0,2
2014-10-17,Granada,0,0,9,1,3,17,4,0,Vallecano,1,0,8,2,6,13,5,0,A,D,8.0,8.0,13.0,12.0,0
2014-10-18,Levante,0,0,11,1,6,13,4,0,Real Madrid,5,2,21,11,3,8,0,0,A,A,5.0,15.0,17.0,4.0,0
2014-10-18,Cordoba,1,0,8,2,6,16,2,0,Malaga,2,2,8,4,13,21,3,0,A,A,4.0,9.0,19.0,12.0,0
2014-10-18,Ath Bilbao,1,1,13,4,9,13,3,0,Celta,1,0,4,1,2,16,3,0,D,H,4.0,12.0,18.0,6.0,1
2014-10-18,Barcelona,3,0,27,12,12,9,2,0,Eibar,0,0,4,2,3,13,2,0,H,D,19.0,9.0,1.0,11.0,2
2014-10-19,Ath Madrid,2,1,20,9,12,19,0,0,Espanol,0,0,7,1,1,19,0,0,H,H,14.0,9.0,5.0,10.0,2
2014-10-19,Elche,0,0,12,1,6,18,5,0,Sevilla,2,0,10,7,4,23,2,0,A,D,5.0,16.0,17.0,5.0,0
2014-10-19,La Coruna,3,2,11,5,3,19,3,0,Valencia,0,0,8,1,5,19,3,0,H,H,4.0,17.0,20.0,4.0,2
2014-10-19,Villarreal,2,1,17,8,6,20,5,0,Almeria,0,0,10,3,4,16,2,0,H,H,11.0,9.0,8.0,10.0,2
2014-10-20,Sociedad,1,0,13,2,8,10,1,0,Getafe,2,0,16,7,4,13,3,0,A,D,5.0,7.0,16.0,14.0,0
2014-10-24,Celta,3,1,13,4,7,14,0,0,Levante,0,0,4,0,0,16,3,0,H,H,13.0,5.0,7.0,19.0,2
2014-10-25,Real Madrid,3,1,18,6,3,11,2,0,Barcelona,1,1,16,5,9,10,4,0,H,D,18.0,22.0,3.0,1.0,2
2014-10-25,Valencia,3,2,12,4,8,11,0,0,Elche,1,0,8,3,6,17,2,0,H,H,17.0,5.0,4.0,18.0,2
2014-10-25,Eibar,1,1,7,3,7,14,3,0,Granada,1,1,8,3,8,14,4,0,D,D,9.0,8.0,12.0,14.0,1
2014-10-25,Cordoba,1,0,7,3,5,13,3,0,Sociedad,1,1,7,1,4,12,2,0,D,A,4.0,5.0,20.0,16.0,1
2014-10-25,Almeria,0,0,7,3,4,10,2,0,Ath Bilbao,1,0,6,1,8,14,1,0,A,D,9.0,5.0,13.0,17.0,0
2014-10-26,Espanol,0,0,16,5,11,12,2,0,La Coruna,0,0,5,1,0,17,4,0,D,D,9.0,7.0,12.0,16.0,1
2014-10-26,Getafe,0,0,11,4,1,17,3,1,Ath Madrid,1,1,12,7,8,11,3,0,A,A,10.0,17.0,12.0,5.0,0
2014-10-26,Malaga,4,3,18,8,7,18,1,0,Vallecano,0,0,10,4,4,21,4,0,H,H,12.0,11.0,8.0,9.0,2
2014-10-26,Sevilla,2,0,8,4,3,19,3,0,Villarreal,1,0,11,4,2,15,4,0,H,D,19.0,14.0,5.0,8.0,2
2014-10-31,La Coruna,1,0,9,2,4,7,2,0,Getafe,2,1,16,4,6,23,1,0,A,A,8.0,10.0,16.0,12.0,0
2014-11-01,Ath Madrid,4,1,16,8,4,12,0,0,Cordoba,2,0,8,4,5,13,2,0,H,H,20.0,5.0,5.0,18.0,2
2014-11-01,Barcelona,0,0,19,9,9,10,1,0,Celta,1,0,10,4,5,29,2,0,A,D,22.0,16.0,2.0,6.0,0
2014-11-01,Granada,0,0,11,5,3,19,1,0,Real Madrid,4,2,18,8,4,9,2,0,A,A,9.0,21.0,14.0,4.0,0
2014-11-01,Sociedad,0,0,5,0,6,18,2,0,Malaga,1,0,6,2,3,22,5,0,A,D,6.0,15.0,17.0,7.0,0
2014-11-02,Villarreal,1,0,14,4,11,12,2,0,Valencia,3,1,6,3,4,15,3,0,A,A,14.0,20.0,8.0,5.0,0
2014-11-02,Levante,2,1,11,5,3,17,3,0,Almeria,1,0,14,5,6,17,2,0,H,H,5.0,9.0,20.0,13.0,2
2014-11-02,Ath Bilbao,1,1,9,2,4,24,4,0,Sevilla,0,0,4,1,8,11,3,0,H,H,8.0,22.0,15.0,5.0,2
2014-11-02,Elche,2,1,11,5,4,19,2,2,Espanol,1,0,15,5,10,10,2,0,H,H,5.0,10.0,20.0,12.0,2
2014-11-03,Vallecano,2,0,16,6,11,10,1,0,Eibar,3,1,8,5,2,14,2,0,A,A,11.0,10.0,10.0,13.0,0
2014-11-07,Cordoba,0,0,14,6,3,10,4,0,La Coruna,0,0,6,2,2,5,0,1,D,D,5.0,8.0,20.0,16.0,1
2014-11-08,Almeria,1,1,6,2,4,16,2,0,Barcelona,2,0,18,6,5,9,0,0,A,H,9.0,22.0,14.0,4.0,0
2014-11-08,Celta,0,0,17,5,6,14,1,0,Granada,0,0,8,1,2,17,5,0,D,D,19.0,9.0,6.0,16.0,1
2014-11-08,Getafe,0,0,16,3,9,11,1,0,Elche,0,0,11,5,2,8,2,0,D,D,13.0,8.0,10.0,17.0,1
2014-11-08,Malaga,2,0,15,8,5,9,3,0,Eibar,1,1,7,3,3,15,2,1,H,A,18.0,13.0,7.0,10.0,2
2014-11-08,Real Madrid,5,2,16,11,4,12,0,0,Vallecano,1,1,15,6,6,15,4,0,H,H,24.0,11.0,2.0,12.0,2
2014-11-09,Valencia,0,0,8,1,2,13,0,0,Ath Bilbao,0,0,4,1,4,17,2,0,D,D,23.0,11.0,3.0,11.0,1
