Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2008-08-30,Espanol,1,0,10,2,1,18,3,0,Valladolid,0,0,11,1,9,17,5,0,H,D,0.0,0.0,6.0,19.0,2
2008-08-30,Valencia,3,2,17,6,5,17,4,0,Mallorca,0,0,16,2,6,14,0,0,H,H,0.0,0.0,18.0,10.0,2
2008-08-31,Ath Bilbao,1,0,10,4,2,35,2,0,Almeria,3,2,11,5,6,20,4,0,A,A,0.0,0.0,4.0,3.0,0
2008-08-31,Ath Madrid,4,3,25,9,11,16,1,0,Malaga,0,0,7,2,7,13,2,0,H,H,0.0,0.0,4.0,9.0,2
2008-08-31,Betis,0,0,8,2,2,17,3,0,Recreativo,1,1,13,6,2,18,1,0,A,A,0.0,0.0,6.0,12.0,0
2008-08-31,La Coruna,2,1,11,3,6,18,4,0,Real Madrid,1,0,18,4,5,17,3,0,H,H,0.0,0.0,8.0,11.0,2
2008-08-31,Numancia,1,1,5,2,2,16,0,0,Barcelona,0,0,25,5,7,8,2,0,H,H,0.0,0.0,9.0,7.0,2
2008-08-31,Osasuna,1,0,10,1,10,18,2,1,Villarreal,1,0,12,3,2,10,1,1,D,D,0.0,0.0,9.0,13.0,1
2008-08-31,Santander,1,0,7,2,4,20,2,0,Sevilla,1,0,13,4,6,11,0,0,D,D,0.0,0.0,11.0,12.0,1
2008-08-31,Sp Gijon,1,1,13,2,2,16,4,0,Getafe,2,1,16,9,7,15,2,0,A,D,0.0,0.0,13.0,12.0,0
2008-09-13,Barcelona,1,0,18,7,9,9,1,0,Santander,1,0,2,1,1,20,7,0,D,D,0.0,1.0,15.0,10.0,1
2008-09-13,Valladolid,2,2,9,4,9,19,2,1,Ath Madrid,1,0,19,8,5,15,2,0,H,H,0.0,3.0,17.0,1.0,2
2008-09-14,Villarreal,1,1,19,8,10,15,3,0,La Coruna,0,0,6,2,3,16,2,0,H,H,1.0,3.0,13.0,5.0,2
2008-09-14,Sevilla,4,3,26,13,9,14,3,0,Sp Gijon,3,3,13,8,3,16,3,0,H,D,1.0,0.0,13.0,16.0,2
2008-09-14,Recreativo,0,0,8,3,7,20,3,0,Espanol,1,0,4,1,4,16,3,0,A,D,3.0,3.0,9.0,7.0,0
2008-09-14,Real Madrid,4,4,19,10,6,17,0,0,Numancia,3,2,12,4,3,14,1,0,H,H,0.0,3.0,15.0,8.0,2
2008-09-14,Almeria,2,2,12,3,2,17,2,0,Valencia,2,1,11,3,3,20,2,0,D,H,3.0,3.0,6.0,5.0,1
2008-09-14,Malaga,0,0,11,2,6,21,2,0,Ath Bilbao,0,0,11,4,4,20,1,0,D,D,0.0,0.0,20.0,18.0,1
2008-09-14,Getafe,0,0,26,7,7,17,2,0,Betis,0,0,16,4,6,19,5,0,D,D,3.0,0.0,7.0,18.0,1
2008-09-14,Mallorca,1,1,11,3,3,19,3,1,Osasuna,1,0,14,7,4,14,1,0,D,H,0.0,1.0,20.0,14.0,1
2008-09-20,Ath Madrid,4,1,14,7,6,12,0,0,Recreativo,0,0,9,1,7,18,1,0,H,H,3.0,3.0,7.0,12.0,2
2008-09-20,Espanol,1,0,8,2,2,20,3,0,Getafe,1,0,17,7,4,14,3,0,D,D,6.0,4.0,2.0,6.0,1
2008-09-21,Santander,0,0,13,2,10,19,0,0,Real Madrid,2,0,9,3,4,16,5,0,A,D,2.0,3.0,14.0,8.0,0
2008-09-21,Valencia,1,0,12,2,5,20,1,0,Osasuna,0,0,6,2,2,11,1,1,H,D,4.0,2.0,5.0,13.0,2
2008-09-21,Sp Gijon,1,0,5,2,3,16,2,1,Barcelona,6,2,23,8,14,8,0,0,A,A,0.0,1.0,20.0,15.0,0
2008-09-21,Numancia,1,1,14,4,4,15,1,0,Villarreal,2,0,20,7,5,15,1,0,A,H,3.0,4.0,10.0,9.0,0
2008-09-21,Almeria,1,0,11,3,3,20,1,1,Malaga,0,0,3,0,1,17,4,1,H,D,4.0,1.0,8.0,19.0,2
2008-09-21,Betis,0,0,14,3,5,18,2,0,Sevilla,0,0,11,1,8,16,2,0,D,D,1.0,4.0,16.0,9.0,1
2008-09-21,Ath Bilbao,2,0,20,6,4,17,3,0,Valladolid,0,0,12,2,2,17,2,0,H,D,1.0,3.0,17.0,11.0,2
2008-09-21,La Coruna,0,0,17,6,6,15,5,1,Mallorca,0,0,14,2,8,23,3,1,D,D,3.0,1.0,11.0,18.0,1
2008-09-24,Barcelona,3,2,18,8,6,11,2,0,Betis,2,0,8,3,5,19,3,0,H,H,4.0,2.0,9.0,16.0,2
2008-09-24,Getafe,1,0,18,6,7,9,2,0,Ath Madrid,2,1,9,5,2,18,4,0,A,A,5.0,6.0,9.0,6.0,0
2008-09-24,Osasuna,0,0,14,2,8,12,1,0,La Coruna,0,0,6,1,3,13,2,1,D,D,2.0,4.0,15.0,11.0,1
2008-09-24,Real Madrid,7,3,16,12,3,14,0,0,Sp Gijon,1,0,15,3,2,17,0,0,H,H,6.0,0.0,7.0,20.0,2
2008-09-24,Sevilla,2,0,20,10,3,17,3,0,Espanol,0,0,5,1,2,24,6,0,H,D,5.0,7.0,8.0,7.0,2
2008-09-24,Villarreal,2,2,7,5,1,3,3,0,Santander,0,0,6,3,5,6,5,0,H,H,7.0,2.0,7.0,17.0,2
2008-09-25,Valladolid,2,0,14,5,6,17,3,1,Almeria,0,0,4,2,0,16,1,0,H,D,3.0,7.0,14.0,7.0,2
2008-09-25,Recreativo,1,0,13,7,5,14,2,0,Ath Bilbao,1,0,10,3,3,21,3,0,D,D,3.0,4.0,15.0,12.0,1
2008-09-25,Malaga,0,0,9,3,2,17,4,1,Valencia,2,0,10,5,3,24,1,0,A,D,1.0,7.0,19.0,6.0,0
2008-09-25,Mallorca,2,1,11,7,6,19,1,0,Numancia,0,0,11,1,3,15,2,0,H,H,2.0,3.0,17.0,14.0,2
2008-09-27,Betis,1,0,15,7,3,19,3,1,Real Madrid,2,1,17,8,5,17,3,1,A,A,2.0,9.0,17.0,3.0,0
2008-09-27,Espanol,1,1,5,3,0,26,3,1,Barcelona,2,0,33,8,12,17,2,0,A,H,7.0,7.0,8.0,6.0,0
2008-09-27,Sp Gijon,0,0,15,6,9,25,5,0,Villarreal,1,0,8,4,6,23,2,0,A,D,0.0,10.0,20.0,4.0,0
2008-09-28,Santander,1,1,18,7,5,13,3,0,Mallorca,2,1,16,9,3,20,4,0,A,D,2.0,5.0,18.0,13.0,0
2008-09-28,Valencia,4,1,24,9,5,16,2,0,La Coruna,2,1,7,3,9,12,2,0,H,D,10.0,5.0,4.0,13.0,2
2008-09-28,Malaga,2,1,12,4,5,21,3,0,Valladolid,1,0,15,3,3,19,3,0,H,H,1.0,6.0,19.0,10.0,2
2008-09-28,Numancia,0,0,4,0,6,19,2,1,Osasuna,0,0,8,1,3,20,3,0,D,D,3.0,3.0,17.0,16.0,1
2008-09-28,Ath Madrid,0,0,18,1,8,23,3,0,Sevilla,1,1,10,1,4,22,5,0,A,A,9.0,8.0,5.0,6.0,0
2008-09-28,Ath Bilbao,0,0,14,6,9,20,3,0,Getafe,1,0,9,3,3,14,3,0,A,D,5.0,5.0,11.0,12.0,0
2008-09-28,Almeria,1,0,10,4,12,27,1,0,Recreativo,0,0,5,1,1,18,1,3,H,D,7.0,4.0,9.0,16.0,2
2008-10-04,Barcelona,6,5,19,8,5,11,1,0,Ath Madrid,1,1,7,2,1,18,5,0,H,H,10.0,9.0,5.0,7.0,2
2008-10-04,Villarreal,2,0,13,4,6,16,5,0,Betis,1,1,17,7,7,26,5,0,H,A,13.0,2.0,3.0,18.0,2
2008-10-05,Valladolid,0,0,19,4,10,18,1,0,Valencia,1,0,8,2,1,18,4,0,A,D,6.0,13.0,11.0,3.0,0
2008-10-05,Recreativo,0,0,11,2,6,23,2,0,Malaga,4,2,13,8,5,18,1,0,A,A,4.0,4.0,16.0,17.0,0
2008-10-05,Real Madrid,2,2,24,6,0,19,3,0,Espanol,2,2,10,4,1,10,1,0,D,D,12.0,7.0,4.0,10.0,1
