Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2023-08-18,Bari,0,0,11,3,3,13,7,2,Palermo,0,0,16,2,5,15,4,0,D,D,2.71,3.07,2.69,2.25,1.73,2.14,1.67,1.91,1.88,0.0,0.0,2.0,12.0,1
2023-08-19,Cosenza,3,1,22,6,7,11,1,0,Ascoli,0,0,4,0,0,12,4,3,H,H,2.72,2.96,2.78,2.49,1.6,2.35,1.57,1.87,1.93,0.0,0.0,8.0,3.0,2
2023-08-19,Cremonese,0,0,17,3,6,7,3,0,Catanzaro,0,0,6,2,2,18,1,0,D,D,1.93,3.38,3.97,2.01,1.93,1.92,1.84,1.92,1.88,0.0,0.0,8.0,5.0,1
2023-08-19,Ternana,1,0,14,3,5,11,4,0,Sampdoria,2,1,13,6,4,10,1,0,A,A,3.22,3.37,2.18,2.09,1.88,1.96,1.81,1.91,1.88,0.0,0.0,18.0,15.0,0
2023-08-20,Sudtirol,3,1,10,4,2,17,3,0,Spezia,3,2,17,5,1,20,3,0,D,A,3.45,3.03,2.24,2.52,1.57,2.4,1.54,1.9,1.89,0.0,0.0,17.0,16.0,1
2023-08-20,Cittadella,1,1,13,3,6,20,3,0,Reggiana,0,0,8,1,2,17,3,0,H,H,2.1,3.18,3.61,2.32,1.66,2.24,1.62,1.79,2.02,0.0,0.0,10.0,17.0,2
2023-08-20,Parma,2,1,15,4,7,11,1,0,FeralpiSalo,0,0,13,2,7,11,4,0,H,H,1.52,3.84,6.67,2.2,1.76,2.11,1.69,1.92,1.88,0.0,0.0,15.0,12.0,2
2023-08-20,Venezia,3,2,18,6,9,17,0,0,Como,0,0,12,3,3,9,0,0,H,H,2.07,3.29,3.57,2.17,1.84,2.03,1.76,1.77,2.04,0.0,0.0,16.0,12.0,2
2023-08-25,Sampdoria,0,0,12,2,5,16,1,0,Pisa,2,1,8,3,3,16,4,0,A,A,1.93,3.28,4.2,2.41,1.65,2.31,1.6,1.92,1.88,3.0,0.0,4.0,15.0,0
2023-08-26,Parma,2,1,10,3,2,16,1,0,Cittadella,0,0,19,0,11,14,2,0,H,H,1.87,3.36,4.35,2.28,1.7,2.22,1.64,1.85,1.95,3.0,3.0,3.0,5.0,2
2023-08-26,Modena,1,0,13,3,9,12,1,0,Ascoli,0,0,8,5,1,17,1,1,H,D,1.92,3.27,4.28,2.26,1.69,2.21,1.64,1.9,1.9,0.0,0.0,15.0,19.0,2
2023-08-26,FeralpiSalo,0,0,7,1,6,16,2,0,Sudtirol,2,1,9,4,1,12,3,0,A,A,2.59,3.06,2.86,2.39,1.63,2.28,1.6,1.8,2.0,0.0,1.0,18.0,9.0,0
2023-08-26,Como,2,1,10,4,3,18,3,0,Reggiana,2,0,12,5,4,14,2,0,D,H,2.08,3.28,3.61,2.2,1.75,2.12,1.7,1.78,2.04,0.0,0.0,18.0,17.0,1
2023-08-26,Venezia,1,0,20,4,8,6,1,0,Cosenza,1,1,4,1,2,9,1,0,D,A,1.77,3.51,4.74,2.18,1.74,2.12,1.69,2.0,1.81,3.0,3.0,4.0,3.0,1
2023-08-26,Cremonese,0,0,25,5,5,9,1,0,Bari,1,1,7,1,4,10,3,0,A,A,2.03,3.3,3.75,2.21,1.72,2.15,1.67,2.02,1.79,1.0,1.0,12.0,10.0,0
2023-08-27,Catanzaro,2,1,15,5,4,16,1,0,Ternana,1,1,25,7,7,9,2,0,H,D,2.27,3.24,3.18,2.16,1.76,2.11,1.7,1.95,1.85,1.0,0.0,11.0,18.0,2
2023-08-29,Reggiana,1,0,15,2,7,18,3,1,Palermo,3,1,18,9,3,9,0,0,A,A,3.14,3.2,2.33,2.38,1.67,2.27,1.61,1.82,2.0,1.0,1.0,13.0,12.0,0
2023-08-29,Ascoli,3,2,19,5,7,12,0,0,FeralpiSalo,0,0,5,4,3,14,3,0,H,H,1.92,3.4,4.06,2.25,1.7,2.18,1.66,1.9,1.9,0.0,0.0,19.0,20.0,2
2023-08-29,Cosenza,1,1,12,2,6,12,4,0,Modena,2,1,10,5,4,10,2,0,A,D,2.46,3.19,2.92,2.29,1.7,2.21,1.64,1.75,2.09,4.0,3.0,2.0,9.0,0
2023-08-29,Pisa,1,0,16,2,7,11,1,1,Parma,2,1,9,2,4,15,3,1,A,A,2.47,3.07,3.03,2.39,1.63,2.29,1.6,2.09,1.75,3.0,6.0,9.0,1.0,0
2023-08-30,Sampdoria,1,0,17,5,7,7,5,0,Venezia,2,0,13,5,4,10,0,0,A,D,2.16,3.39,3.27,2.08,1.87,2.0,1.79,1.86,1.94,3.0,4.0,11.0,3.0,0
2023-08-30,Ternana,0,0,10,4,8,10,2,0,Cremonese,1,0,17,4,5,8,3,1,A,D,3.21,3.22,2.27,2.25,1.72,2.17,1.67,1.86,1.94,0.0,1.0,19.0,14.0,0
2023-08-30,Bari,1,1,14,4,1,12,1,0,Cittadella,1,0,17,5,8,12,1,0,D,H,2.28,3.08,3.34,2.58,1.55,2.45,1.53,1.93,1.88,4.0,3.0,8.0,12.0,1
2023-08-30,Catanzaro,3,0,10,5,6,21,2,1,Spezia,0,0,8,2,5,14,3,0,H,D,3.02,3.25,2.36,2.23,1.73,2.17,1.67,1.8,2.02,4.0,1.0,8.0,14.0,2
2023-09-02,Modena,2,1,14,4,7,10,2,0,Pisa,0,0,6,2,7,13,2,1,H,H,2.43,2.99,3.15,2.38,1.64,2.29,1.6,2.04,1.78,6.0,3.0,4.0,11.0,2
2023-09-02,Palermo,3,1,16,6,5,8,1,0,FeralpiSalo,0,0,8,0,6,14,1,0,H,H,1.63,3.74,5.45,2.17,1.76,2.1,1.71,1.82,1.99,4.0,0.0,8.0,20.0,2
2023-09-02,Parma,0,0,18,4,6,7,2,0,Reggiana,0,0,8,1,2,15,2,0,D,D,1.66,3.69,5.3,2.15,1.79,2.07,1.73,1.86,1.95,9.0,1.0,1.0,14.0,1
2023-09-02,Sudtirol,3,0,7,4,0,11,2,0,Ascoli,1,1,14,4,8,16,4,0,H,A,2.22,2.94,3.66,2.78,1.5,2.62,1.47,1.87,1.92,4.0,3.0,8.0,11.0,2
2023-09-03,Brescia,1,0,7,1,5,18,4,0,Cosenza,0,0,13,1,7,18,2,1,H,D,2.09,3.18,3.74,2.4,1.62,2.3,1.58,1.81,2.01,0.0,4.0,17.0,8.0,2
2023-09-03,Cremonese,1,1,19,11,3,12,2,0,Sampdoria,1,0,8,4,2,14,4,0,D,H,2.06,3.32,3.62,2.17,1.8,2.05,1.75,1.77,2.07,4.0,3.0,9.0,13.0,1
2023-09-03,Lecco,3,0,17,7,3,10,2,0,Catanzaro,4,1,20,8,6,7,1,0,A,A,,,,,,,,,,0.0,7.0,18.0,6.0,0
2023-09-03,Spezia,0,0,9,1,6,19,5,0,Como,1,1,12,5,6,14,4,0,A,A,1.75,3.5,4.89,2.05,1.87,1.97,1.82,1.96,1.84,1.0,1.0,16.0,17.0,0
2023-09-03,Ternana,0,0,13,2,3,14,3,0,Bari,0,0,10,1,3,16,2,0,D,D,2.66,3.09,2.74,2.32,1.66,2.21,1.64,1.87,1.93,0.0,5.0,19.0,7.0,1
2023-09-03,Cittadella,0,0,8,4,5,13,3,0,Venezia,0,0,10,3,5,12,2,0,D,D,2.52,3.06,2.93,2.37,1.64,2.28,1.61,1.75,2.07,4.0,7.0,10.0,6.0,1
2023-09-15,Venezia,1,0,9,3,3,17,2,0,Spezia,0,0,23,7,5,15,3,0,H,D,2.14,3.43,3.29,1.95,1.98,1.86,1.91,1.85,1.96,8.0,1.0,4.0,18.0,2
2023-09-16,Ascoli,0,0,16,1,8,21,0,0,Palermo,1,0,11,4,10,7,2,0,A,D,3.32,3.21,2.22,2.22,1.73,2.14,1.68,1.91,1.89,3.0,7.0,15.0,5.0,0
2023-09-16,Cosenza,2,1,12,5,5,10,4,0,Sudtirol,2,0,6,2,2,13,1,0,D,H,2.28,2.99,3.45,2.74,1.5,2.61,1.47,1.91,1.88,4.0,7.0,10.0,6.0,1
2023-09-16,FeralpiSalo,1,1,10,1,4,15,4,1,Modena,1,1,17,6,7,7,4,0,D,D,3.35,3.22,2.21,2.23,1.74,2.14,1.68,1.93,1.87,0.0,9.0,20.0,5.0,1
2023-09-16,Lecco,0,0,24,7,7,16,3,0,Brescia,2,1,11,5,5,19,2,0,A,A,2.77,3.16,2.59,2.27,1.73,2.16,1.67,1.98,1.83,0.0,3.0,20.0,13.0,0
