Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2025-08-22,Pescara,1,1,12,4,3,16,1,0,Cesena,3,1,19,9,5,7,1,0,A,D,3.62,3.18,2.02,2.2,1.67,2.14,1.63,1.99,1.68,0.0,0.0,14.0,5.0,0
2025-08-23,Empoli,3,2,15,5,6,19,2,0,Padova,1,1,9,4,4,19,4,0,H,H,1.86,3.42,3.9,2.1,1.73,2.03,1.7,1.84,1.88,0.0,0.0,6.0,12.0,2
2025-08-23,Virtus Entella,1,0,10,2,5,14,2,0,Juve Stabia,1,0,10,2,7,14,2,0,D,D,2.32,3.11,2.98,2.28,1.62,2.22,1.59,1.92,1.73,0.0,0.0,18.0,8.0,1
2025-08-23,Monza,1,0,16,2,9,21,3,0,Mantova,0,0,8,2,1,19,3,0,H,D,1.8,3.52,4.06,2.03,1.82,1.93,1.79,1.79,1.94,0.0,0.0,12.0,10.0,2
2025-08-23,Palermo,2,1,25,14,9,11,1,0,Reggiana,1,0,10,3,6,16,1,0,H,H,1.74,3.52,4.41,2.05,1.82,1.94,1.78,1.93,1.75,0.0,0.0,12.0,13.0,2
2025-08-24,Spezia,0,0,7,2,7,12,5,1,Carrarese,2,1,10,6,3,19,2,0,A,A,1.68,3.55,4.73,2.05,1.75,2.0,1.72,1.87,1.8,0.0,0.0,14.0,9.0,0
2025-08-24,Venezia,2,2,20,8,6,13,1,0,Bari,1,1,11,3,3,14,1,0,H,H,2.01,3.22,3.61,2.25,1.62,2.21,1.59,1.99,1.75,0.0,0.0,15.0,9.0,2
2025-08-24,Catanzaro,1,0,7,2,1,8,0,0,Sudtirol,1,1,12,4,5,20,2,0,D,A,2.25,3.01,3.22,2.45,1.57,2.35,1.53,1.84,1.81,0.0,0.0,10.0,14.0,1
2025-08-24,Frosinone,2,2,15,4,6,19,3,1,Avellino,0,0,14,3,1,16,2,0,H,H,2.26,3.1,3.1,2.43,1.62,2.28,1.56,1.86,1.8,0.0,0.0,12.0,11.0,2
2025-08-25,Sampdoria,0,0,11,3,4,17,1,0,Modena,2,0,10,4,0,15,4,0,A,D,2.17,3.05,3.37,2.4,1.57,2.31,1.54,1.79,1.86,0.0,0.0,13.0,12.0,0
2025-08-29,Reggiana,3,1,16,6,8,14,0,0,Empoli,1,1,3,2,2,18,1,2,H,D,3.17,2.96,2.31,2.5,1.53,2.4,1.51,1.77,1.9,0.0,3.0,14.0,2.0,2
2025-08-30,Spezia,0,0,7,1,1,23,3,0,Catanzaro,0,0,5,1,5,14,3,0,D,D,1.96,3.27,3.66,2.2,1.65,2.17,1.61,1.94,1.78,0.0,1.0,20.0,10.0,1
2025-08-30,Palermo,0,0,13,2,6,18,1,0,Frosinone,0,0,10,4,3,13,3,0,D,D,1.8,3.31,4.4,2.05,1.8,1.98,1.74,1.78,1.95,3.0,3.0,6.0,3.0,1
2025-08-30,Juve Stabia,0,0,17,4,6,13,3,0,Venezia,0,0,3,1,1,12,1,1,D,D,2.81,3.01,2.5,2.5,1.53,2.38,1.51,2.0,1.74,1.0,3.0,11.0,7.0,1
2025-08-30,Mantova,2,1,15,7,4,15,4,0,Pescara,1,0,10,1,5,24,2,0,H,H,2.17,3.33,3.08,1.98,1.83,1.91,1.79,1.81,1.87,0.0,0.0,16.0,18.0,2
2025-08-30,Cesena,1,0,12,2,8,15,2,0,Virtus Entella,1,0,9,1,2,9,3,0,D,D,2.02,3.09,3.75,2.4,1.57,2.31,1.54,1.99,1.74,3.0,1.0,4.0,14.0,1
2025-08-31,Carrarese,0,0,16,2,4,17,3,0,Padova,0,0,11,1,2,15,3,1,D,D,2.14,3.12,3.35,2.3,1.6,2.25,1.57,1.78,1.92,3.0,0.0,5.0,17.0,1
2025-08-31,Sudtirol,3,3,11,3,2,17,1,0,Sampdoria,1,0,18,5,5,18,2,0,H,H,2.51,3.09,2.75,2.35,1.62,2.23,1.58,1.77,1.97,1.0,0.0,14.0,19.0,2
2025-08-31,Bari,1,1,20,4,3,11,2,0,Monza,1,1,13,2,6,19,4,0,D,D,2.98,2.99,2.4,2.4,1.57,2.32,1.54,1.72,1.97,0.0,3.0,17.0,9.0,1
2025-08-31,Modena,1,0,22,5,7,14,2,0,Avellino,1,0,3,1,2,15,5,1,D,D,2.1,3.25,3.33,2.17,1.73,2.08,1.67,1.76,1.93,3.0,0.0,8.0,18.0,1
2025-09-12,Avellino,2,1,11,1,2,22,2,0,Monza,1,0,9,2,3,16,0,0,H,H,3.51,3.13,2.08,2.25,1.64,2.19,1.61,1.96,1.77,1.0,4.0,16.0,6.0,2
2025-09-13,Catanzaro,1,0,18,3,6,17,4,0,Carrarese,1,0,11,2,8,16,3,0,D,D,2.36,2.84,3.24,2.5,1.53,2.36,1.52,1.97,1.76,2.0,4.0,14.0,4.0,1
2025-09-13,Sampdoria,1,0,11,1,1,19,4,0,Cesena,2,1,8,3,2,17,2,0,A,A,2.45,2.95,2.96,2.7,1.48,2.58,1.45,2.07,1.68,0.0,4.0,20.0,2.0,0
2025-09-13,Pescara,2,0,16,5,7,18,1,0,Venezia,2,1,12,5,5,20,1,0,D,A,4.12,3.44,1.82,2.1,1.73,2.03,1.71,1.92,1.79,0.0,4.0,19.0,7.0,1
2025-09-13,Juve Stabia,0,0,17,6,8,22,4,0,Reggiana,0,0,4,1,1,12,0,0,D,D,2.13,3.0,3.57,2.5,1.53,2.41,1.51,1.79,1.92,2.0,3.0,15.0,10.0,1
2025-09-13,Modena,3,1,16,9,2,22,1,0,Bari,0,0,6,2,2,12,2,0,H,H,2.33,3.06,3.05,2.35,1.58,2.28,1.56,1.96,1.76,4.0,1.0,5.0,16.0,2
2025-09-13,Padova,0,0,10,5,6,11,1,0,Frosinone,1,1,14,4,4,16,2,0,A,A,2.39,2.97,3.01,2.4,1.57,2.3,1.55,2.01,1.73,1.0,4.0,16.0,6.0,0
2025-09-14,Virtus Entella,1,1,15,9,7,21,3,0,Mantova,0,0,15,4,4,5,0,0,H,H,2.07,3.15,3.52,2.15,1.7,2.1,1.66,1.75,1.97,2.0,3.0,15.0,13.0,2
2025-09-14,Sudtirol,0,0,16,2,7,18,2,0,Palermo,2,1,12,4,3,19,3,0,A,A,3.56,3.15,2.06,2.2,1.67,2.14,1.63,1.73,2.02,4.0,4.0,7.0,9.0,0
2025-09-14,Empoli,1,0,12,4,2,21,3,0,Spezia,1,1,13,6,7,20,2,0,D,A,2.28,2.98,3.2,2.55,1.53,2.43,1.5,1.93,1.79,3.0,1.0,12.0,16.0,1
2025-09-19,Frosinone,2,2,21,5,5,18,2,0,Sudtirol,2,0,14,5,4,18,2,0,D,H,2.09,3.16,3.45,2.3,1.63,2.23,1.59,1.76,1.96,7.0,4.0,4.0,10.0,1
2025-09-19,Palermo,2,0,24,9,6,7,0,0,Bari,0,0,8,0,1,15,3,0,H,D,1.62,3.61,5.24,2.02,1.8,1.96,1.76,1.79,1.94,7.0,1.0,4.0,19.0,2
2025-09-20,Mantova,1,1,12,5,4,11,3,0,Modena,3,2,22,5,10,16,3,0,A,A,2.74,3.18,2.45,2.1,1.75,2.04,1.7,2.0,1.74,3.0,7.0,15.0,3.0,0
2025-09-20,Monza,1,0,7,2,2,14,1,1,Sampdoria,0,0,11,3,1,14,2,1,H,D,1.83,3.33,4.15,2.1,1.71,2.06,1.68,1.81,1.91,4.0,0.0,11.0,20.0,2
2025-09-20,Venezia,1,0,17,3,2,17,3,1,Cesena,2,0,13,6,3,11,2,0,A,D,1.92,3.28,3.86,2.2,1.67,2.13,1.64,1.9,1.82,5.0,7.0,7.0,4.0,0
2025-09-20,Reggiana,2,1,12,4,3,14,1,0,Catanzaro,2,1,18,4,3,9,2,0,D,D,2.3,3.12,3.03,2.25,1.65,2.17,1.62,1.93,1.79,4.0,3.0,10.0,13.0,1
2025-09-20,Spezia,1,0,8,4,6,13,0,0,Juve Stabia,3,2,11,5,3,25,3,0,A,A,1.92,3.13,4.06,2.5,1.54,2.4,1.51,1.89,1.83,2.0,3.0,16.0,14.0,0
2025-09-21,Carrarese,3,2,20,6,9,19,1,0,Avellino,4,2,5,3,2,14,5,1,A,D,2.11,3.09,3.45,2.25,1.65,2.2,1.6,1.78,1.93,5.0,4.0,7.0,14.0,0
2025-09-21,Pescara,4,0,18,10,6,14,1,0,Empoli,0,0,8,4,5,20,2,0,H,D,3.24,3.17,2.16,2.25,1.66,2.19,1.61,1.88,1.83,1.0,4.0,17.0,13.0,2
