Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2022-08-05,Lyon,2,2,11,6,4,10,1,1,Ajaccio,1,1,8,4,3,18,6,1,H,H,1.32,5.35,9.65,1.74,2.31,1.68,2.21,1.97,1.89,0.0,0.0,9.0,1.0,2
2022-08-06,Strasbourg,1,0,11,7,3,18,0,0,Monaco,2,1,24,11,7,15,2,0,A,A,2.6,3.36,2.75,2.09,1.98,1.97,1.85,1.88,2.0,0.0,0.0,17.0,10.0,0
2022-08-06,Clermont,0,0,7,1,0,13,2,0,Paris SG,5,3,18,12,6,13,1,0,A,A,10.06,6.53,1.26,1.43,3.25,1.38,3.0,1.96,1.9,0.0,0.0,6.0,14.0,0
2022-08-07,Rennes,0,0,21,6,7,11,3,0,Lorient,1,0,8,2,2,5,1,0,A,D,1.34,5.25,8.85,1.69,2.4,1.62,2.31,1.99,1.87,0.0,0.0,15.0,9.0,0
2022-08-07,Montpellier,3,2,17,6,3,13,1,0,Troyes,2,2,15,10,6,10,0,0,H,D,2.19,3.42,3.35,1.97,1.99,1.91,1.9,1.89,1.97,0.0,0.0,11.0,16.0,2
2022-08-07,Lille,4,3,16,7,7,10,2,0,Auxerre,1,0,10,2,2,9,1,0,H,H,1.72,3.93,4.73,1.92,2.07,1.83,1.98,1.91,1.95,0.0,0.0,10.0,7.0,2
2022-08-07,Marseille,4,2,16,6,6,14,2,0,Reims,1,0,16,6,7,10,0,0,H,H,1.57,4.07,6.05,2.02,1.97,1.92,1.89,2.0,1.86,0.0,0.0,10.0,13.0,2
2022-08-07,Angers,0,0,16,6,3,15,3,0,Nantes,0,0,14,4,6,13,3,0,D,D,2.73,3.22,2.71,2.23,1.8,2.13,1.72,1.94,1.92,0.0,0.0,8.0,11.0,1
2022-08-07,Toulouse,1,1,6,4,6,10,1,0,Nice,1,0,11,4,3,8,2,0,D,H,2.84,3.41,2.49,1.92,2.02,1.86,1.96,2.07,1.81,0.0,0.0,13.0,12.0,1
2022-08-07,Lens,3,1,17,7,6,16,2,0,Brest,2,0,6,4,3,14,4,0,H,H,1.56,4.43,5.54,1.73,2.31,1.66,2.23,1.93,1.92,0.0,0.0,13.0,12.0,2
2022-08-12,Nantes,1,1,10,1,5,14,1,0,Lille,1,0,16,5,11,10,4,0,D,H,3.02,3.37,2.4,2.06,1.95,1.95,1.87,1.82,2.04,1.0,3.0,12.0,2.0,1
2022-08-13,Monaco,1,0,12,4,1,6,0,1,Rennes,1,0,24,8,6,11,3,0,D,D,2.17,3.6,3.26,1.83,2.2,1.76,2.08,1.87,1.99,3.0,0.0,7.0,17.0,1
2022-08-13,Paris SG,5,2,20,10,11,15,2,0,Montpellier,2,0,7,4,0,18,1,0,H,H,1.1,11.08,24.23,1.25,4.6,1.22,4.25,1.91,1.94,3.0,3.0,3.0,6.0,2
2022-08-14,Brest,1,0,17,5,7,10,1,0,Marseille,1,1,5,2,5,15,4,0,D,A,4.11,3.83,1.84,1.79,2.24,1.73,2.13,2.02,1.85,0.0,3.0,14.0,4.0,1
2022-08-14,Ajaccio,0,0,9,2,1,16,5,0,Lens,0,0,12,3,3,18,2,0,D,D,3.16,3.25,2.36,2.35,1.71,2.22,1.67,1.84,2.02,0.0,3.0,16.0,5.0,1
2022-08-14,Auxerre,2,2,11,4,4,10,5,1,Angers,2,1,11,2,5,16,3,0,D,H,2.23,3.27,3.42,2.23,1.8,2.11,1.74,1.9,1.95,0.0,1.0,18.0,12.0,1
2022-08-14,Reims,2,2,9,6,1,18,3,1,Clermont,4,0,10,5,6,8,3,0,A,H,2.14,3.28,3.63,2.26,1.76,2.16,1.7,1.82,2.04,0.0,0.0,19.0,20.0,0
2022-08-14,Troyes,0,0,12,2,6,14,2,0,Toulouse,3,1,10,4,6,19,1,0,A,A,2.67,3.3,2.7,2.17,1.81,2.1,1.74,1.92,1.94,0.0,1.0,18.0,13.0,0
2022-08-14,Nice,1,1,13,3,7,7,1,0,Strasbourg,1,0,9,5,3,13,4,0,D,H,2.19,3.31,3.48,2.18,1.84,2.1,1.75,1.86,2.0,1.0,0.0,13.0,18.0,1
2022-08-19,Lyon,4,1,16,8,4,9,0,0,Troyes,1,1,4,1,5,7,1,0,H,D,1.29,5.96,9.54,1.51,2.75,1.47,2.68,2.03,1.82,3.0,0.0,7.0,19.0,2
