Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2014-08-08,Reims,2,2,9,3,1,15,0,0,Paris SG,2,1,16,6,5,16,2,0,D,H,0.0,0.0,17.0,16.0,1
2014-08-09,Bastia,3,1,13,4,1,25,3,0,Marseille,3,2,9,4,4,21,1,0,D,A,0.0,0.0,3.0,12.0,1
2014-08-09,Evian Thonon Gaillard,0,0,10,2,5,12,1,0,Caen,3,3,12,7,6,9,1,0,A,A,0.0,0.0,7.0,6.0,0
2014-08-09,Guingamp,0,0,6,3,4,9,3,0,St Etienne,2,1,7,2,5,19,4,0,A,A,0.0,0.0,7.0,18.0,0
2014-08-09,Lille,0,0,14,3,8,9,0,0,Metz,0,0,2,1,3,23,1,0,D,D,0.0,0.0,9.0,12.0,1
2014-08-09,Montpellier,0,0,15,3,5,15,2,0,Bordeaux,1,1,7,3,1,21,2,0,A,A,0.0,0.0,14.0,9.0,0
2014-08-09,Nantes,1,0,14,4,3,8,0,0,Lens,0,0,5,2,2,7,1,0,H,D,0.0,0.0,14.0,10.0,2
2014-08-09,Nice,3,1,22,8,12,10,0,0,Toulouse,2,2,11,3,7,9,1,0,H,A,0.0,0.0,14.0,16.0,2
2014-08-10,Lyon,2,0,19,6,5,19,2,0,Rennes,0,0,7,1,1,13,1,0,H,D,0.0,0.0,13.0,15.0,2
2014-08-10,Monaco,1,0,12,7,10,11,3,1,Lorient,2,1,9,3,4,19,2,0,A,A,0.0,0.0,14.0,13.0,0
2014-08-15,Caen,0,0,11,3,3,10,2,1,Lille,1,0,8,1,9,4,2,0,A,D,3.0,1.0,1.0,12.0,0
2014-08-16,Toulouse,2,2,10,6,6,11,3,0,Lyon,1,0,18,3,4,12,1,0,H,H,0.0,3.0,14.0,3.0,2
2014-08-16,Rennes,6,3,9,7,6,4,0,0,Evian Thonon Gaillard,2,1,9,3,1,12,1,0,H,H,0.0,0.0,19.0,20.0,2
2014-08-16,Paris SG,2,1,15,5,4,9,1,0,Bastia,0,0,5,1,4,15,3,0,H,H,1.0,1.0,13.0,11.0,2
2014-08-16,Lens,0,0,14,4,7,14,4,0,Guingamp,1,0,10,4,2,5,1,0,A,D,0.0,0.0,17.0,19.0,0
