Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2011-08-06,Ajaccio,0,0,18,6,11,14.0,4,0,Toulouse,2,1,13,8,4,17.0,2,0,A,A,0.0,0.0,1.0,19.0,0
2011-08-06,Brest,2,2,23,7,11,12.0,2,0,Evian Thonon Gaillard,2,2,9,3,8,15.0,2,0,D,D,0.0,0.0,4.0,7.0,1
2011-08-06,Caen,1,1,11,3,3,12.0,2,0,Valenciennes,0,0,11,6,11,11.0,1,0,H,H,0.0,0.0,6.0,19.0,2
2011-08-06,Marseille,2,1,27,8,4,15.0,1,0,Sochaux,2,0,8,3,5,13.0,3,0,D,H,0.0,0.0,11.0,17.0,1
2011-08-06,Montpellier,3,1,13,4,4,16.0,0,0,Auxerre,1,1,18,8,5,22.0,1,0,H,D,0.0,0.0,13.0,7.0,2
2011-08-06,Nancy,1,0,5,1,6,17.0,2,1,Lille,1,0,18,6,8,21.0,3,0,D,D,0.0,0.0,13.0,10.0,1
2011-08-06,Nice,1,1,12,4,12,18.0,2,0,Lyon,3,2,22,9,9,13.0,1,0,A,A,0.0,0.0,14.0,13.0,0
2011-08-06,Paris SG,0,0,12,3,7,21.0,1,0,Lorient,1,1,9,4,6,10.0,3,0,A,A,0.0,0.0,14.0,13.0,0
2011-08-07,Bordeaux,1,0,12,5,3,16.0,1,0,St Etienne,2,2,12,2,4,19.0,4,0,A,A,0.0,0.0,12.0,15.0,0
2011-08-07,Dijon,1,1,18,5,9,18.0,3,0,Rennes,5,2,15,7,3,16.0,2,0,A,A,0.0,0.0,13.0,14.0,0
2011-08-13,Valenciennes,0,0,12,6,7,17.0,1,0,Brest,0,0,7,6,4,16.0,1,0,D,D,0.0,1.0,16.0,8.0,1
2011-08-13,Toulouse,2,0,13,7,6,8.0,1,0,Dijon,0,0,7,3,1,11.0,2,0,H,D,3.0,0.0,4.0,20.0,2
2011-08-13,St Etienne,1,0,16,4,9,11.0,2,0,Nancy,0,0,5,2,2,17.0,1,0,H,D,3.0,1.0,5.0,13.0,2
2011-08-13,Lyon,1,0,25,8,13,15.0,1,0,Ajaccio,1,0,7,2,1,17.0,3,0,D,D,3.0,0.0,4.0,19.0,1
2011-08-13,Rennes,1,0,11,4,3,15.0,2,0,Paris SG,1,0,8,4,3,21.0,2,0,D,D,3.0,0.0,4.0,17.0,1
2011-08-13,Lorient,1,0,11,5,5,13.0,1,0,Bordeaux,1,0,11,6,10,15.0,1,1,D,D,3.0,0.0,7.0,17.0,1
2011-08-13,Sochaux,1,0,18,8,8,13.0,0,0,Caen,2,1,16,6,3,20.0,1,0,A,A,1.0,3.0,11.0,7.0,0
2011-08-14,Auxerre,2,0,13,5,9,18.0,5,0,Marseille,2,2,7,2,2,18.0,2,0,D,A,0.0,1.0,18.0,10.0,1
2011-08-14,Evian Thonon Gaillard,1,0,13,4,2,14.0,3,0,Nice,0,0,12,3,5,13.0,1,0,H,D,1.0,0.0,10.0,19.0,2
2011-08-14,Lille,0,0,20,6,7,10.0,3,0,Montpellier,1,0,9,3,0,22.0,2,0,A,D,1.0,3.0,11.0,8.0,0
2011-08-20,Dijon,2,1,6,2,1,19.0,2,1,Lorient,0,0,23,6,14,15.0,4,0,H,H,0.0,4.0,20.0,8.0,2
2011-08-20,Nice,1,1,12,3,3,14.0,3,0,Toulouse,1,0,8,3,1,16.0,2,1,D,H,0.0,6.0,20.0,1.0,1
2011-08-20,Caen,1,0,6,2,0,18.0,1,0,Lille,2,0,19,10,7,17.0,2,0,A,D,6.0,1.0,3.0,14.0,0
2011-08-20,Bordeaux,1,1,16,4,10,14.0,1,0,Auxerre,1,0,8,2,1,16.0,3,0,D,H,1.0,1.0,14.0,18.0,1
2011-08-20,Ajaccio,1,1,7,2,1,22.0,4,0,Evian Thonon Gaillard,1,0,18,3,9,18.0,3,0,D,H,1.0,4.0,19.0,7.0,1
2011-08-20,Brest,1,1,12,6,5,16.0,2,0,Lyon,1,0,8,2,8,17.0,2,1,D,H,2.0,4.0,12.0,7.0,1
2011-08-21,Marseille,0,0,18,4,9,11.0,1,0,St Etienne,0,0,4,1,3,17.0,3,1,D,D,2.0,6.0,12.0,3.0,1
2011-08-21,Montpellier,4,1,13,7,4,21.0,4,0,Rennes,0,0,7,1,1,14.0,3,0,H,H,6.0,4.0,3.0,7.0,2
2011-08-21,Nancy,1,0,12,4,4,18.0,2,0,Sochaux,2,0,8,3,4,17.0,1,1,A,D,1.0,1.0,17.0,16.0,0
2011-08-21,Paris SG,2,1,16,4,3,10.0,0,0,Valenciennes,1,1,10,4,0,14.0,2,0,H,D,1.0,1.0,17.0,18.0,2
2011-08-27,Lyon,2,0,11,4,5,14.0,4,0,Montpellier,1,0,18,8,7,13.0,3,1,H,D,5.0,9.0,5.0,1.0,2
2011-08-27,Auxerre,4,1,22,9,10,5.0,1,0,Ajaccio,1,0,4,1,2,15.0,4,0,H,H,2.0,2.0,16.0,17.0,2
2011-08-27,Evian Thonon Gaillard,0,0,14,5,5,16.0,2,0,Dijon,1,0,8,4,4,18.0,2,0,A,D,5.0,3.0,7.0,15.0,0
2011-08-27,Lorient,2,0,20,7,10,10.0,3,0,Nancy,1,1,8,2,1,17.0,2,0,H,A,4.0,1.0,13.0,18.0,2
2011-08-27,Nice,0,0,12,3,7,14.0,0,0,Brest,0,0,14,5,3,18.0,3,0,D,D,1.0,3.0,20.0,15.0,1
2011-08-27,Valenciennes,1,1,11,3,4,22.0,2,0,Bordeaux,2,0,10,5,4,17.0,3,0,A,H,1.0,2.0,19.0,16.0,0
2011-08-28,Lille,3,1,6,5,5,17.0,2,0,Marseille,2,0,18,4,6,15.0,4,0,H,H,4.0,3.0,14.0,16.0,2
2011-08-28,Rennes,3,3,19,8,5,18.0,1,0,Caen,2,0,16,8,10,18.0,1,0,H,H,4.0,6.0,12.0,7.0,2
2011-08-28,Sochaux,2,2,12,5,4,17.0,2,0,St Etienne,1,1,7,1,5,16.0,3,1,H,H,4.0,7.0,13.0,4.0,2
2011-08-28,Toulouse,1,1,11,2,5,17.0,2,0,Paris SG,3,0,12,5,3,14.0,0,0,A,H,7.0,4.0,3.0,15.0,0
2011-09-10,Marseille,0,0,22,8,13,8.0,2,0,Rennes,1,0,7,3,6,17.0,4,0,A,D,3.0,7.0,16.0,5.0,0
2011-09-10,Sochaux,1,1,11,2,1,6.0,3,0,Lorient,1,0,8,2,6,16.0,3,0,D,H,7.0,7.0,6.0,9.0,1
2011-09-10,Dijon,1,1,7,4,7,11.0,1,0,Lyon,2,1,18,4,5,17.0,1,0,A,D,6.0,8.0,11.0,3.0,0
2011-09-10,St Etienne,1,1,4,0,3,15.0,2,1,Lille,3,0,10,5,2,13.0,4,0,A,H,7.0,7.0,9.0,8.0,0
2011-09-10,Bordeaux,0,0,16,4,5,19.0,2,0,Evian Thonon Gaillard,0,0,7,3,3,18.0,3,0,D,D,5.0,5.0,13.0,14.0,1
2011-09-10,Ajaccio,3,0,15,9,3,13.0,1,0,Valenciennes,1,1,19,6,7,16.0,2,0,H,A,2.0,1.0,18.0,20.0,2
2011-09-10,Caen,0,0,9,0,6,15.0,1,0,Toulouse,1,0,17,6,5,17.0,2,0,A,D,6.0,7.0,10.0,8.0,0
2011-09-11,Montpellier,1,0,23,4,2,8.0,2,0,Nice,0,0,13,1,6,13.0,2,0,H,D,9.0,2.0,5.0,18.0,2
2011-09-11,Nancy,0,0,15,8,1,7.0,0,0,Auxerre,0,0,13,4,6,16.0,3,0,D,D,1.0,5.0,19.0,14.0,1
2011-09-11,Paris SG,1,0,12,3,4,14.0,3,0,Brest,0,0,15,1,6,20.0,3,0,H,D,7.0,4.0,8.0,16.0,2
2011-09-17,Valenciennes,4,0,14,9,5,21.0,3,0,Dijon,0,0,8,2,4,16.0,2,1,H,D,1.0,6.0,20.0,14.0,2
2011-09-17,Toulouse,3,0,23,8,6,24.0,3,0,Bordeaux,2,2,8,3,1,22.0,1,1,H,A,10.0,6.0,5.0,11.0,2
2011-09-17,Lorient,3,1,7,6,6,11.0,1,0,St Etienne,0,0,15,3,9,13.0,2,0,H,H,8.0,7.0,8.0,9.0,2
2011-09-17,Nice,3,1,23,6,6,18.0,4,0,Ajaccio,0,0,6,2,2,13.0,2,1,H,H,2.0,5.0,20.0,15.0,2
2011-09-17,Brest,2,0,12,5,4,23.0,3,1,Montpellier,2,2,13,7,2,26.0,3,0,D,A,4.0,12.0,18.0,2.0,1
2011-09-17,Auxerre,1,1,10,2,4,22.0,3,0,Caen,1,1,10,6,6,15.0,3,0,D,D,6.0,6.0,10.0,13.0,1
2011-09-17,Lille,2,0,14,4,9,9.0,1,1,Sochaux,2,0,9,4,3,16.0,3,0,D,D,10.0,8.0,5.0,8.0,1
2011-09-18,Evian Thonon Gaillard,2,2,17,5,4,25.0,4,0,Paris SG,2,1,15,7,8,11.0,1,0,D,H,6.0,10.0,12.0,6.0,1
2011-09-18,Lyon,2,2,10,5,3,,0,0,Marseille,0,0,6,3,5,,3,0,H,H,11.0,3.0,3.0,19.0,2
2011-09-18,Rennes,1,1,15,4,6,10.0,3,0,Nancy,1,0,10,2,2,20.0,4,0,D,H,10.0,2.0,7.0,20.0,1
