Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2009-08-08,Auxerre,0,0,12,2,6,10,0,0,Sochaux,1,1,9,3,10,18,2,0,A,A,0.0,0.0,1.0,17.0,0
2009-08-08,Grenoble,0,0,6,1,3,14,2,0,Marseille,2,1,16,5,6,19,1,0,A,A,0.0,0.0,4.0,10.0,0
2009-08-08,Le Mans,2,1,8,4,3,18,3,0,Lyon,2,1,20,6,11,18,2,0,D,D,0.0,0.0,5.0,9.0,1
2009-08-08,Monaco,1,1,11,6,8,17,2,1,Toulouse,0,0,11,4,4,19,3,0,H,H,0.0,0.0,10.0,17.0,2
2009-08-08,Montpellier,1,0,10,2,4,15,1,1,Paris SG,1,0,10,2,2,18,3,0,D,D,0.0,0.0,11.0,14.0,1
2009-08-08,Rennes,3,2,15,6,12,12,1,0,Boulogne,0,0,13,4,4,7,0,0,H,H,0.0,0.0,15.0,9.0,2
2009-08-08,St Etienne,0,0,13,5,8,15,1,0,Nice,2,1,8,3,1,19,2,0,A,A,0.0,0.0,15.0,14.0,0
2009-08-08,Valenciennes,1,1,19,2,10,22,3,1,Nancy,3,1,11,5,2,16,3,0,A,D,0.0,0.0,15.0,14.0,0
2009-08-09,Bordeaux,4,1,13,5,4,14,0,0,Lens,1,1,7,1,3,20,1,0,H,D,0.0,0.0,11.0,12.0,2
2009-08-09,Lille,1,0,19,6,15,20,2,0,Lorient,2,1,6,4,2,17,5,0,A,A,0.0,0.0,12.0,13.0,0
2009-08-15,Toulouse,3,1,14,7,4,26,1,0,St Etienne,1,1,6,3,2,20,1,0,H,D,0.0,0.0,15.0,18.0,2
2009-08-15,Sochaux,2,0,8,7,8,12,2,0,Bordeaux,3,2,19,7,7,13,0,0,A,A,3.0,3.0,9.0,1.0,0
2009-08-15,Paris SG,3,1,13,5,8,13,0,0,Le Mans,1,1,9,5,6,17,2,0,H,D,1.0,1.0,13.0,10.0,2
2009-08-15,Lorient,2,0,12,5,2,10,1,0,Montpellier,2,0,14,6,2,23,3,0,D,D,3.0,1.0,8.0,12.0,1
2009-08-15,Lyon,1,1,24,9,5,14,1,0,Valenciennes,0,0,5,1,2,16,3,0,H,H,1.0,0.0,12.0,16.0,2
2009-08-15,Lens,2,1,8,4,3,14,1,0,Auxerre,0,0,12,2,5,17,1,0,H,H,0.0,0.0,17.0,15.0,2
2009-08-15,Nancy,4,2,7,5,2,10,1,0,Monaco,0,0,19,8,6,10,2,0,H,H,3.0,3.0,6.0,10.0,2
2009-08-16,Boulogne,2,2,13,6,6,23,2,0,Grenoble,1,0,9,2,7,15,2,0,H,H,0.0,0.0,19.0,16.0,2
2009-08-16,Marseille,1,1,17,4,6,19,3,0,Lille,0,0,10,5,2,24,2,1,H,H,3.0,0.0,7.0,16.0,2
2009-08-16,Nice,1,1,14,4,5,21,1,0,Rennes,1,1,10,5,2,23,0,1,D,D,3.0,3.0,8.0,7.0,1
2009-08-22,St Etienne,0,0,29,6,7,14,0,0,Boulogne,1,1,3,2,1,17,2,1,A,A,0.0,3.0,20.0,12.0,0
2009-08-22,Valenciennes,2,0,20,6,3,16,1,0,Paris SG,3,1,14,10,2,16,2,0,A,A,0.0,4.0,18.0,6.0,0
