Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2018-08-10,Marseille,4,1,23,10,5,7,1,0,Toulouse,0,0,5,1,1,20,3,0,H,H,0.0,0.0,9.0,20.0,2
2018-08-11,Angers,3,1,21,7,5,20,2,0,Nimes,4,1,14,5,1,12,2,1,A,D,0.0,0.0,3.0,14.0,0
2018-08-11,Lille,3,1,15,6,2,12,1,0,Rennes,1,1,8,2,6,13,0,0,H,D,0.0,0.0,8.0,16.0,2
2018-08-11,Montpellier,1,1,16,7,4,15,2,0,Dijon,2,0,9,4,2,21,2,0,A,H,0.0,0.0,11.0,7.0,0
2018-08-11,Nantes,1,0,16,4,7,8,1,0,Monaco,3,0,11,6,2,15,0,0,A,D,0.0,0.0,11.0,10.0,0
2018-08-11,Nice,0,0,19,1,10,13,1,0,Reims,1,1,5,3,2,14,2,0,A,A,0.0,0.0,11.0,13.0,0
2018-08-11,St Etienne,2,1,11,6,6,14,3,0,Guingamp,1,0,11,5,9,11,1,0,H,H,0.0,0.0,13.0,10.0,2
2018-08-12,Bordeaux,0,0,5,2,3,6,1,1,Strasbourg,2,0,17,6,10,12,0,0,A,D,0.0,0.0,9.0,13.0,0
2018-08-12,Lyon,2,1,15,7,10,9,0,0,Amiens,0,0,10,1,1,17,2,0,H,H,0.0,0.0,11.0,9.0,2
2018-08-12,Paris SG,3,2,11,8,6,13,1,0,Caen,0,0,5,1,3,7,0,0,H,H,0.0,0.0,11.0,10.0,2
2018-08-17,Reims,1,1,7,2,0,11,2,0,Lyon,0,0,19,5,4,10,0,0,H,H,3.0,3.0,10.0,5.0,2
2018-08-18,Rennes,1,0,5,2,3,8,1,0,Angers,0,0,7,0,0,11,2,0,H,D,0.0,0.0,16.0,11.0,2
