Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2012-08-10,Montpellier,1,1,9,2,2,18,1,1,Toulouse,1,0,12,3,5,25,1,2,D,H,0.0,0.0,10.0,18.0,1
2012-08-11,Evian Thonon Gaillard,2,1,9,3,5,11,3,0,Bordeaux,3,2,12,9,6,11,3,0,A,A,0.0,0.0,7.0,5.0,0
2012-08-11,Nancy,1,0,11,5,11,23,1,0,Brest,0,0,2,1,3,22,2,0,H,D,0.0,0.0,11.0,6.0,2
2012-08-11,Nice,0,0,8,2,7,15,2,0,Ajaccio,1,1,3,2,2,18,4,1,A,A,0.0,0.0,11.0,5.0,0
2012-08-11,Paris SG,2,0,20,9,9,11,1,0,Lorient,2,2,12,6,2,12,1,1,D,A,0.0,0.0,11.0,8.0,1
2012-08-11,Rennes,0,0,6,1,4,9,0,1,Lyon,1,1,9,2,2,16,5,0,A,A,0.0,0.0,13.0,10.0,0
2012-08-11,Sochaux,2,1,10,5,4,13,1,0,Bastia,3,0,10,7,5,24,2,0,A,H,0.0,0.0,13.0,9.0,0
2012-08-11,St Etienne,1,0,9,4,3,23,2,0,Lille,2,0,10,4,1,12,2,0,A,D,0.0,0.0,13.0,10.0,0
2012-08-11,Troyes,0,0,12,3,5,9,2,0,Valenciennes,1,1,5,1,2,8,0,0,A,A,0.0,0.0,13.0,14.0,0
2012-08-12,Reims,0,0,14,4,10,13,2,0,Marseille,1,0,17,8,7,8,1,0,A,D,0.0,0.0,13.0,12.0,0
2012-08-17,Lille,1,1,12,4,0,18,2,0,Nancy,1,1,5,1,2,18,2,1,D,D,3.0,3.0,3.0,7.0,1
2012-08-18,Valenciennes,0,0,8,6,8,10,1,0,Nice,0,0,11,4,6,16,3,0,D,D,3.0,0.0,8.0,17.0,1
2012-08-18,Toulouse,2,1,9,7,4,14,3,0,St Etienne,1,0,11,5,4,12,2,0,H,H,1.0,0.0,12.0,16.0,2
2012-08-18,Lyon,4,0,24,10,10,16,2,0,Troyes,1,0,6,2,3,12,0,1,H,D,3.0,0.0,8.0,19.0,2
2012-08-18,Bastia,2,0,9,3,7,13,2,0,Reims,1,1,3,2,2,14,2,0,H,A,3.0,0.0,6.0,17.0,2
2012-08-18,Brest,1,0,15,4,10,12,2,0,Evian Thonon Gaillard,0,0,8,3,8,15,3,0,H,D,0.0,0.0,16.0,14.0,2
2012-08-18,Lorient,2,0,12,3,4,8,1,0,Montpellier,1,1,6,4,4,17,3,0,H,A,1.0,1.0,11.0,13.0,2
2012-08-19,Ajaccio,0,0,10,2,7,7,3,0,Paris SG,0,0,7,3,4,9,2,1,D,D,3.0,1.0,9.0,12.0,1
2012-08-19,Bordeaux,1,0,10,4,8,11,1,0,Rennes,0,0,11,3,5,13,1,0,H,D,3.0,0.0,9.0,16.0,2
2012-08-19,Marseille,2,0,23,6,9,16,0,0,Sochaux,0,0,5,2,1,15,0,0,H,D,3.0,0.0,10.0,15.0,2
2012-08-24,Evian Thonon Gaillard,1,0,18,3,6,14,2,0,Lyon,1,0,10,2,5,16,2,0,D,D,0.0,6.0,15.0,1.0,1
2012-08-25,Troyes,2,1,5,2,3,13,2,0,Lorient,2,1,14,4,7,8,1,0,D,D,0.0,4.0,20.0,5.0,1
2012-08-25,Valenciennes,3,1,12,3,1,22,1,0,Ajaccio,0,0,9,2,7,16,4,1,H,H,4.0,4.0,10.0,9.0,2
2012-08-25,Rennes,3,2,13,7,5,17,1,0,Bastia,2,1,9,6,2,19,4,1,H,H,0.0,6.0,19.0,4.0,2
2012-08-25,Nancy,0,0,9,3,4,18,1,1,Toulouse,1,1,10,5,7,19,3,0,A,A,4.0,4.0,9.0,8.0,0
2012-08-25,Nice,2,1,11,7,4,19,1,0,Lille,2,1,10,5,7,15,0,0,D,D,1.0,4.0,15.0,8.0,1
2012-08-25,Reims,1,0,9,2,0,20,0,0,Sochaux,0,0,9,1,2,15,2,1,H,D,0.0,0.0,19.0,20.0,2
2012-08-26,Montpellier,0,0,8,1,4,17,2,0,Marseille,1,0,13,5,4,15,3,0,A,D,1.0,6.0,16.0,4.0,0
2012-08-26,Paris SG,0,0,13,4,7,11,1,0,Bordeaux,0,0,10,2,2,8,1,0,D,D,2.0,6.0,14.0,5.0,1
2012-08-26,St Etienne,4,2,9,6,6,13,0,0,Brest,0,0,4,0,4,15,1,0,H,H,0.0,3.0,19.0,12.0,2
2012-09-01,Toulouse,1,0,19,7,7,10,1,0,Reims,1,0,10,4,4,16,2,0,D,D,7.0,3.0,5.0,14.0,1
2012-09-01,Sochaux,1,0,11,2,4,18,2,0,Montpellier,3,1,9,3,5,15,3,0,A,A,0.0,1.0,20.0,18.0,0
2012-09-01,Lorient,3,2,13,5,7,10,0,0,Nancy,0,0,10,4,8,16,1,0,H,H,5.0,4.0,7.0,10.0,2
2012-09-01,Lyon,3,2,12,6,4,16,1,0,Valenciennes,2,1,10,3,8,17,1,0,H,H,7.0,7.0,4.0,5.0,2
2012-09-01,Bastia,0,0,20,3,10,13,4,0,St Etienne,3,2,13,6,4,15,2,0,A,A,6.0,3.0,7.0,13.0,0
2012-09-01,Ajaccio,2,2,16,6,7,20,2,0,Evian Thonon Gaillard,0,0,14,3,7,15,2,0,H,H,4.0,1.0,12.0,18.0,2
2012-09-01,Brest,2,1,13,3,7,10,0,0,Troyes,1,0,8,6,5,15,4,0,H,H,3.0,1.0,16.0,19.0,2
2012-09-02,Bordeaux,1,0,17,5,4,20,0,1,Nice,1,0,9,5,6,21,3,0,D,D,7.0,2.0,6.0,17.0,1
2012-09-02,Lille,1,1,9,4,3,17,1,0,Paris SG,2,2,7,3,3,21,2,0,A,A,5.0,3.0,11.0,15.0,0
2012-09-02,Marseille,3,1,19,7,7,14,2,0,Rennes,1,0,6,1,2,15,1,0,H,H,9.0,3.0,2.0,17.0,2
2012-09-14,Paris SG,2,1,11,6,4,13,3,0,Toulouse,0,0,11,2,8,11,1,0,H,H,6.0,8.0,9.0,5.0,2
2012-09-14,Reims,3,1,11,5,3,16,1,0,Montpellier,1,0,19,9,6,11,1,0,H,H,4.0,4.0,14.0,13.0,2
2012-09-15,Troyes,1,0,11,2,2,12,1,0,Lille,1,1,15,5,7,16,1,0,D,A,1.0,5.0,19.0,13.0,1
2012-09-15,St Etienne,0,0,13,8,6,8,2,1,Sochaux,1,0,8,1,6,10,3,0,A,D,6.0,0.0,10.0,20.0,0
2012-09-15,Valenciennes,0,0,12,3,8,15,0,0,Bordeaux,0,0,12,2,4,15,2,0,D,D,7.0,8.0,7.0,5.0,1
2012-09-15,Evian Thonon Gaillard,3,1,13,3,3,12,3,0,Bastia,0,0,12,2,5,13,3,0,H,H,1.0,6.0,20.0,12.0,2
2012-09-15,Nice,4,0,13,6,8,13,1,0,Brest,2,0,12,4,2,20,2,0,H,D,3.0,6.0,17.0,12.0,2
2012-09-16,Lyon,2,1,15,9,4,7,1,0,Ajaccio,0,0,7,1,6,11,2,0,H,H,10.0,7.0,2.0,9.0,2
2012-09-16,Nancy,0,0,12,1,3,11,2,0,Marseille,1,0,15,6,6,12,0,0,A,D,4.0,12.0,17.0,2.0,0
2012-09-16,Rennes,1,0,16,5,7,13,1,1,Lorient,2,2,10,6,5,16,1,2,A,A,3.0,8.0,18.0,5.0,0
2012-09-21,Montpellier,1,0,13,3,5,15,0,0,St Etienne,1,1,14,3,11,14,2,0,D,A,4.0,6.0,16.0,10.0,1
2012-09-22,Sochaux,3,1,17,9,2,7,1,0,Troyes,1,1,7,5,3,17,1,1,H,D,3.0,2.0,19.0,20.0,2
2012-09-22,Reims,2,1,6,3,7,17,2,0,Nancy,0,0,19,8,8,13,1,0,H,H,7.0,4.0,9.0,18.0,2
2012-09-22,Toulouse,2,1,9,2,10,11,1,0,Rennes,2,1,9,6,6,17,1,0,D,D,8.0,3.0,8.0,19.0,1
2012-09-22,Brest,2,0,15,6,3,15,2,0,Valenciennes,1,1,17,3,3,17,2,1,H,A,6.0,8.0,15.0,8.0,2
2012-09-22,Bastia,0,0,10,4,8,17,3,0,Paris SG,4,2,9,4,1,17,4,0,A,A,6.0,9.0,15.0,5.0,0
2012-09-22,Lorient,1,0,15,4,12,12,3,1,Nice,1,1,7,4,2,14,2,0,D,A,11.0,6.0,4.0,12.0,1
2012-09-23,Lille,1,1,9,3,7,18,2,0,Lyon,1,0,7,3,3,15,0,0,D,H,6.0,13.0,13.0,2.0,1
2012-09-23,Marseille,1,1,8,3,5,9,1,0,Evian Thonon Gaillard,0,0,7,2,6,22,1,0,H,H,15.0,4.0,1.0,17.0,2
2012-09-23,Bordeaux,2,0,13,7,2,10,3,0,Ajaccio,2,0,10,3,7,11,1,0,D,D,9.0,7.0,6.0,13.0,1
2012-09-28,Rennes,2,0,9,4,3,17,1,0,Lille,0,0,9,2,5,14,2,0,H,D,4.0,7.0,18.0,13.0,2
2012-09-29,Troyes,0,0,8,1,7,17,1,0,Toulouse,2,0,16,7,6,12,0,0,A,D,2.0,9.0,20.0,7.0,0
2012-09-29,Ajaccio,1,0,12,5,7,14,1,0,Brest,0,0,11,1,2,16,2,0,H,D,8.0,9.0,10.0,8.0,2
2012-09-29,Evian Thonon Gaillard,1,1,13,7,5,22,5,0,Lorient,1,0,11,3,9,10,1,0,D,H,4.0,12.0,18.0,4.0,1
2012-09-29,Nancy,0,0,10,3,6,15,1,0,Montpellier,2,0,12,4,3,12,2,0,A,D,4.0,5.0,19.0,18.0,0
2012-09-29,Nice,2,1,12,2,2,19,5,0,Bastia,2,1,8,2,4,14,3,0,D,D,7.0,6.0,13.0,17.0,1
2012-09-29,Paris SG,2,2,9,4,0,7,1,0,Sochaux,0,0,11,3,6,9,2,0,H,H,12.0,6.0,4.0,17.0,2
2012-09-30,Valenciennes,4,3,15,6,3,12,1,0,Marseille,1,0,11,3,6,13,3,0,H,H,8.0,18.0,10.0,1.0,2
2012-09-30,St Etienne,0,0,19,5,8,13,0,0,Reims,0,0,3,1,2,15,3,0,D,D,7.0,10.0,13.0,8.0,1
2012-09-30,Lyon,0,0,23,6,11,15,1,0,Bordeaux,2,0,5,4,2,16,2,0,A,D,14.0,10.0,3.0,9.0,0
2012-10-05,St Etienne,4,4,23,10,7,12,1,0,Nancy,0,0,11,4,7,12,0,1,H,H,8.0,4.0,11.0,19.0,2
2012-10-06,Bastia,3,2,23,6,6,12,2,0,Troyes,2,1,11,4,2,15,0,2,H,H,7.0,2.0,16.0,20.0,2
2012-10-06,Lille,2,1,15,4,3,18,2,0,Ajaccio,0,0,10,2,2,14,1,0,H,H,7.0,11.0,16.0,10.0,2
2012-10-06,Montpellier,2,2,13,8,6,16,4,0,Evian Thonon Gaillard,3,1,4,3,0,23,2,0,A,H,8.0,5.0,15.0,18.0,0
2012-10-06,Reims,3,1,5,4,2,12,1,0,Nice,1,0,12,3,5,12,3,0,H,H,11.0,8.0,9.0,14.0,2
2012-10-06,Sochaux,0,0,11,3,8,16,2,0,Rennes,1,1,9,2,4,14,3,0,A,A,6.0,7.0,18.0,17.0,0
2012-10-06,Toulouse,2,0,19,7,16,18,2,0,Valenciennes,2,2,8,3,1,14,3,0,D,A,12.0,11.0,7.0,9.0,1
2012-10-07,Marseille,2,2,12,4,1,11,1,0,Paris SG,2,2,8,3,4,16,2,0,D,D,18.0,15.0,1.0,2.0,1
2012-10-07,Brest,1,1,12,2,1,15,2,0,Bordeaux,1,0,17,6,3,12,3,0,D,H,9.0,13.0,14.0,6.0,1
2012-10-07,Lorient,1,0,14,6,8,15,1,0,Lyon,1,1,12,3,11,17,1,0,D,A,13.0,14.0,6.0,3.0,1
2012-10-19,Bordeaux,1,1,13,5,3,15,2,0,Lille,1,0,12,6,4,18,2,0,D,H,14.0,10.0,6.0,11.0,1
2012-10-20,Evian Thonon Gaillard,0,0,16,7,8,18,1,0,Toulouse,4,2,8,5,0,21,3,0,A,A,8.0,13.0,17.0,7.0,0
2012-10-20,Nancy,1,1,8,4,3,16,2,1,Sochaux,1,0,14,3,8,13,3,0,D,H,4.0,6.0,19.0,18.0,1
2012-10-20,Nice,1,1,10,3,4,14,0,0,St Etienne,1,0,16,8,8,10,0,0,D,H,8.0,11.0,16.0,9.0,1
2012-10-20,Paris SG,1,0,23,6,5,12,2,0,Reims,0,0,16,4,7,7,2,0,H,D,16.0,14.0,2.0,7.0,2
2012-10-20,Rennes,2,1,9,4,6,16,0,0,Montpellier,1,0,12,5,5,15,3,0,H,H,10.0,8.0,12.0,16.0,2
2012-10-20,Valenciennes,6,2,12,8,7,13,2,0,Lorient,1,1,12,3,4,11,1,2,H,H,12.0,14.0,10.0,6.0,2
2012-10-21,Ajaccio,0,0,12,5,4,17,2,1,Bastia,0,0,9,0,3,22,2,1,D,D,11.0,10.0,12.0,14.0,1
2012-10-21,Lyon,1,0,8,5,5,6,0,0,Brest,0,0,3,1,1,14,1,0,H,D,15.0,10.0,5.0,14.0,2
2012-10-21,Troyes,1,0,5,2,4,15,1,0,Marseille,0,0,16,4,10,8,1,0,H,D,2.0,19.0,20.0,2.0,2
2012-10-26,St Etienne,2,1,10,6,6,17,1,0,Rennes,0,0,15,7,3,14,2,1,H,H,12.0,13.0,10.0,9.0,2
2012-10-27,Toulouse,3,2,11,6,10,12,1,0,Brest,1,0,15,4,4,13,2,0,H,H,16.0,10.0,4.0,14.0,2
2012-10-27,Reims,1,1,13,3,5,7,0,0,Troyes,1,0,18,3,3,8,1,0,D,H,14.0,5.0,8.0,19.0,1
2012-10-27,Nancy,0,0,13,3,5,13,2,0,Paris SG,1,0,13,4,8,12,3,0,A,D,5.0,19.0,20.0,1.0,0
2012-10-27,Montpellier,3,0,13,6,4,19,4,1,Nice,1,0,10,3,4,18,1,0,H,D,8.0,9.0,16.0,15.0,2
2012-10-27,Lille,2,2,19,5,6,21,2,0,Valenciennes,1,0,9,4,3,15,1,1,H,H,11.0,15.0,13.0,5.0,2
2012-10-28,Bastia,3,2,11,4,5,20,2,0,Bordeaux,1,1,15,7,6,14,2,0,H,H,11.0,15.0,14.0,8.0,2
2012-10-28,Lorient,4,1,27,10,8,11,2,0,Ajaccio,4,4,10,6,2,20,3,0,D,A,14.0,12.0,10.0,13.0,1
2012-11-02,Brest,2,1,7,4,2,17,2,0,Lorient,0,0,15,4,4,14,1,0,H,H,10.0,15.0,15.0,9.0,2
2012-11-03,Evian Thonon Gaillard,0,0,15,3,7,13,2,0,Lille,2,1,12,6,6,15,1,0,A,A,8.0,14.0,17.0,10.0,0
