Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2024-08-16,Le Havre,1,0,5,2,2,9,3,0,Paris SG,4,1,14,9,8,9,0,0,A,A,7.41,4.86,1.42,1.69,2.42,1.63,2.33,1.92,1.92,0.0,0.0,4.0,13.0,0
2024-08-17,Brest,1,1,7,5,5,10,4,0,Marseille,5,3,7,5,0,8,1,0,A,A,2.88,3.4,2.46,1.92,2.02,1.87,1.97,2.1,1.78,0.0,0.0,4.0,8.0,0
2024-08-17,Reims,0,0,2,0,0,6,2,1,Lille,2,1,21,6,8,13,2,0,A,A,3.33,3.41,2.2,2.0,1.95,1.95,1.88,1.95,1.88,0.0,0.0,12.0,6.0,0
2024-08-17,Monaco,1,1,13,6,5,13,1,0,St Etienne,0,0,7,4,4,14,1,0,H,H,1.5,4.64,6.1,1.66,2.5,1.58,2.42,1.78,2.08,0.0,0.0,8.0,13.0,2
2024-08-18,Auxerre,2,1,16,7,3,11,0,0,Nice,1,1,9,2,5,17,0,0,H,D,3.14,3.21,2.39,2.25,1.75,2.19,1.69,1.82,2.02,0.0,0.0,6.0,11.0,2
2024-08-18,Angers,0,0,4,3,7,6,1,0,Lens,1,1,10,5,3,10,0,0,A,A,5.35,3.92,1.65,1.94,2.01,1.88,1.96,2.01,1.81,0.0,0.0,6.0,7.0,0
2024-08-18,Montpellier,1,0,7,5,6,20,4,0,Strasbourg,1,0,11,4,4,18,3,0,D,D,2.08,3.39,3.64,2.02,1.93,1.96,1.87,2.08,1.8,0.0,0.0,8.0,11.0,1
2024-08-18,Toulouse,0,0,7,3,10,10,1,0,Nantes,0,0,6,2,5,8,3,0,D,D,2.08,3.3,3.75,2.31,1.72,2.23,1.67,1.78,2.07,0.0,0.0,12.0,10.0,1
2024-08-18,Rennes,3,2,22,8,7,13,2,0,Lyon,0,0,16,2,7,12,1,0,H,H,2.36,3.45,2.95,1.88,2.1,1.8,2.03,2.03,1.81,0.0,0.0,12.0,11.0,2
2024-08-23,Paris SG,6,2,21,10,10,9,1,0,Montpellier,0,0,6,3,2,16,4,0,H,H,1.23,6.93,11.18,1.35,3.52,1.32,3.35,2.0,1.85,3.0,1.0,2.0,8.0,2
2024-08-24,Lyon,0,0,2,1,0,10,0,0,Monaco,2,0,15,4,6,7,0,1,A,D,2.51,3.75,2.61,1.53,2.67,1.5,2.56,1.92,1.97,0.0,3.0,17.0,7.0,0
2024-08-24,Lille,2,1,11,6,3,9,1,0,Angers,0,0,5,2,2,17,2,0,H,H,1.35,4.87,9.4,2.03,1.93,1.96,1.87,1.84,2.01,3.0,0.0,5.0,13.0,2
2024-08-24,St Etienne,0,0,18,5,2,11,3,0,Le Havre,2,0,14,5,4,9,3,0,A,D,2.09,3.41,3.61,2.18,1.8,2.1,1.75,1.8,2.05,0.0,0.0,13.0,15.0,0
2024-08-25,Strasbourg,3,1,9,5,2,7,2,0,Rennes,1,0,13,5,5,19,4,0,H,H,3.12,3.5,2.26,1.89,2.07,1.83,2.01,1.88,1.93,1.0,3.0,9.0,5.0,2
2024-08-25,Nice,1,0,10,4,4,11,4,0,Toulouse,1,0,15,3,4,21,1,0,D,D,1.85,3.56,4.37,2.09,1.88,2.01,1.82,1.85,2.01,0.0,1.0,13.0,11.0,1
2024-08-25,Marseille,2,1,16,10,2,10,1,0,Reims,2,0,12,3,4,13,1,0,D,H,1.55,4.39,5.68,1.69,2.38,1.63,2.3,1.89,1.96,3.0,0.0,5.0,14.0,1
