Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2017-08-04,Monaco,3,1,17,7,8,12,1,0,Toulouse,2,1,6,3,2,23,3,0,H,D,0.0,0.0,11.0,19.0,2
2017-08-05,Lyon,4,1,12,7,3,11,2,0,Strasbourg,0,0,7,1,4,16,3,0,H,H,0.0,0.0,9.0,18.0,2
2017-08-05,Metz,1,1,6,4,3,9,1,0,Guingamp,3,1,13,5,3,13,2,0,A,D,0.0,0.0,11.0,8.0,0
2017-08-05,Montpellier,1,0,10,2,9,9,2,0,Caen,0,0,8,1,3,11,1,0,H,D,0.0,0.0,11.0,7.0,2
2017-08-05,Paris SG,2,1,16,5,8,9,0,0,Amiens,0,0,7,1,3,12,1,0,H,H,0.0,0.0,13.0,5.0,2
2017-08-05,St Etienne,1,1,8,3,2,11,2,0,Nice,0,0,6,2,7,8,1,0,H,H,0.0,0.0,14.0,12.0,2
2017-08-05,Troyes,1,0,11,4,6,13,1,0,Rennes,1,0,16,4,7,8,0,0,D,D,0.0,0.0,14.0,13.0,1
2017-08-06,Angers,2,1,9,5,0,16,3,0,Bordeaux,2,1,7,4,5,15,2,0,D,D,0.0,0.0,9.0,10.0,1
2017-08-06,Lille,3,0,14,5,15,11,2,0,Nantes,0,0,9,4,3,17,3,0,H,D,0.0,0.0,12.0,14.0,2
2017-08-06,Marseille,3,0,18,5,7,7,1,0,Dijon,0,0,12,1,3,10,0,0,H,D,0.0,0.0,13.0,12.0,2
2017-08-11,Rennes,1,0,17,5,14,9,1,0,Lyon,2,0,17,8,2,16,3,0,A,D,1.0,3.0,11.0,1.0,0
2017-08-11,Nice,1,0,20,6,10,11,2,0,Troyes,2,0,10,4,4,8,3,0,A,D,0.0,1.0,15.0,11.0,0
2017-08-12,Amiens,0,0,10,1,5,8,3,0,Angers,2,1,12,6,5,18,2,0,A,A,0.0,1.0,17.0,10.0,0
2017-08-12,Bordeaux,2,1,12,5,5,17,1,0,Metz,0,0,6,1,1,10,2,0,H,H,1.0,0.0,11.0,15.0,2
2017-08-12,Caen,0,0,10,4,8,12,1,0,St Etienne,1,0,6,4,2,15,1,0,A,D,0.0,3.0,14.0,11.0,0
2017-08-12,Nantes,0,0,14,3,6,13,1,0,Marseille,1,0,13,10,9,12,3,0,A,D,0.0,3.0,17.0,7.0,0
2017-08-12,Toulouse,1,1,8,4,5,25,4,0,Montpellier,0,0,14,1,3,12,3,0,H,H,0.0,3.0,13.0,11.0,2
2017-08-13,Dijon,1,1,15,3,6,10,0,0,Monaco,4,3,16,6,10,12,2,0,A,A,0.0,3.0,16.0,10.0,0
2017-08-13,Guingamp,0,0,4,0,4,9,2,0,Paris SG,3,0,21,8,6,13,2,0,A,D,3.0,3.0,9.0,10.0,0
2017-08-13,Strasbourg,3,0,22,9,7,8,1,0,Lille,0,0,12,2,5,13,2,1,H,D,0.0,3.0,19.0,9.0,2
2017-08-18,Metz,0,0,9,5,6,17,2,0,Monaco,1,0,22,5,6,16,1,0,A,D,0.0,6.0,17.0,3.0,0
2017-08-19,St Etienne,3,2,13,5,3,11,2,0,Amiens,0,0,16,1,11,12,2,0,H,H,6.0,0.0,5.0,17.0,2
2017-08-19,Troyes,0,0,8,1,2,7,1,0,Nantes,1,0,11,4,10,8,0,1,A,D,4.0,0.0,8.0,17.0,0
2017-08-19,Rennes,2,1,14,7,7,9,2,0,Dijon,2,0,12,4,0,13,4,0,D,H,1.0,0.0,15.0,19.0,1
2017-08-19,Lyon,3,2,8,5,0,20,2,1,Bordeaux,3,1,16,6,8,16,2,0,D,H,6.0,4.0,3.0,7.0,1
2017-08-19,Montpellier,1,0,16,5,9,6,2,0,Strasbourg,1,1,7,1,2,18,3,0,D,A,3.0,3.0,11.0,13.0,1
2017-08-19,Nice,2,1,14,8,4,12,2,0,Guingamp,0,0,13,1,5,15,2,0,H,H,0.0,3.0,17.0,13.0,2
2017-08-20,Lille,0,0,15,4,5,9,2,0,Caen,2,1,11,3,3,12,2,0,A,A,3.0,0.0,11.0,18.0,0
2017-08-20,Marseille,1,1,12,2,11,20,3,1,Angers,1,0,11,4,2,7,2,0,D,H,6.0,4.0,5.0,7.0,1
2017-08-20,Paris SG,6,2,24,15,7,8,0,1,Toulouse,2,1,7,1,1,19,4,0,H,H,6.0,3.0,5.0,12.0,2
2017-08-25,Paris SG,3,1,14,4,8,20,2,0,St Etienne,0,0,12,2,3,12,3,0,H,H,9.0,9.0,1.0,3.0,2
2017-08-26,Toulouse,3,1,11,7,3,19,4,0,Rennes,2,1,14,3,4,22,3,1,H,D,3.0,2.0,16.0,17.0,2
2017-08-26,Nantes,0,0,6,2,1,13,1,0,Lyon,0,0,16,3,8,11,1,0,D,D,3.0,7.0,16.0,4.0,1
2017-08-26,Dijon,2,1,7,2,2,18,2,0,Montpellier,1,0,11,2,4,14,2,0,H,H,1.0,4.0,18.0,10.0,2
2017-08-26,Bordeaux,2,1,12,8,4,9,0,0,Troyes,1,0,5,2,4,17,1,0,H,H,5.0,4.0,7.0,9.0,2
2017-08-26,Amiens,3,2,12,4,3,14,3,0,Nice,0,0,12,3,4,7,3,0,H,H,0.0,3.0,20.0,14.0,2
2017-08-26,Caen,1,0,16,4,9,11,2,0,Metz,0,0,9,2,3,16,2,0,H,D,3.0,0.0,14.0,20.0,2
2017-08-27,Angers,1,0,11,2,7,10,2,0,Lille,1,0,13,3,1,10,5,0,D,D,5.0,3.0,9.0,15.0,1
2017-08-27,Guingamp,2,0,14,6,2,12,1,0,Strasbourg,0,0,15,3,7,14,2,0,H,D,3.0,4.0,16.0,10.0,2
2017-08-27,Monaco,6,4,14,8,1,11,2,0,Marseille,1,0,10,3,1,14,3,0,H,H,9.0,7.0,2.0,6.0,2
2017-09-08,Lille,0,0,8,2,5,11,2,1,Bordeaux,0,0,17,1,3,13,4,0,D,D,4.0,8.0,13.0,5.0,1
2017-09-08,Metz,1,1,8,1,6,10,0,1,Paris SG,5,1,23,12,7,8,1,0,A,D,0.0,12.0,20.0,1.0,0
2017-09-09,Strasbourg,0,0,10,3,6,22,1,1,Amiens,1,1,8,3,0,14,3,0,A,A,4.0,3.0,14.0,18.0,0
2017-09-09,Nice,4,2,9,5,2,19,2,0,Monaco,0,0,11,1,11,14,2,0,H,H,3.0,12.0,18.0,2.0,2
2017-09-09,Troyes,0,0,11,3,4,12,2,0,Toulouse,0,0,7,0,1,13,3,0,D,D,4.0,6.0,14.0,11.0,1
2017-09-09,Caen,2,1,12,3,8,19,1,1,Dijon,1,1,9,4,3,17,2,0,H,D,6.0,4.0,10.0,18.0,2
2017-09-09,Montpellier,0,0,11,3,8,7,1,1,Nantes,1,0,12,4,3,12,2,0,A,D,4.0,4.0,15.0,16.0,0
2017-09-10,Lyon,2,1,12,4,3,16,2,0,Guingamp,1,0,13,6,6,16,2,0,H,H,8.0,6.0,6.0,12.0,2
2017-09-10,Marseille,1,0,10,4,5,18,6,0,Rennes,3,2,17,4,2,14,1,0,A,A,7.0,2.0,7.0,19.0,0
2017-09-10,St Etienne,1,1,8,4,1,9,3,1,Angers,1,1,15,6,3,19,2,1,D,D,9.0,6.0,6.0,10.0,1
2017-09-15,Toulouse,0,0,16,5,3,17,3,0,Bordeaux,1,0,14,4,9,10,1,0,A,D,7.0,9.0,9.0,5.0,0
2017-09-16,Dijon,0,0,18,7,1,13,3,0,St Etienne,1,0,16,6,4,14,3,0,A,D,4.0,10.0,19.0,5.0,0
2017-09-16,Guingamp,1,0,20,4,8,8,1,0,Lille,0,0,10,5,8,17,1,0,H,D,6.0,5.0,12.0,16.0,2
2017-09-16,Monaco,3,1,14,5,5,13,2,0,Strasbourg,0,0,10,1,5,12,2,0,H,H,12.0,4.0,3.0,18.0,2
2017-09-16,Nantes,1,0,8,4,4,12,0,0,Caen,0,0,8,1,3,12,2,0,H,D,7.0,9.0,9.0,6.0,2
2017-09-16,Troyes,0,0,7,0,2,19,3,1,Montpellier,1,1,9,3,6,10,3,0,A,A,5.0,4.0,15.0,17.0,0
2017-09-17,Rennes,0,0,17,4,6,17,1,0,Nice,1,0,6,3,5,17,5,0,A,D,5.0,6.0,15.0,13.0,0
2017-09-17,Paris SG,2,0,14,5,9,11,3,0,Lyon,0,0,12,5,4,13,2,0,H,D,15.0,11.0,1.0,5.0,2
2017-09-17,Angers,0,0,18,5,4,14,1,0,Metz,1,0,10,5,5,14,3,0,A,D,7.0,0.0,10.0,20.0,0
2017-09-17,Amiens,0,0,8,3,6,11,2,0,Marseille,2,0,22,6,3,15,3,0,A,D,6.0,7.0,14.0,12.0,0
2017-09-22,Lille,0,0,11,2,1,18,1,0,Monaco,4,2,12,7,1,14,2,0,A,A,5.0,15.0,17.0,2.0,0
2017-09-22,Nice,2,1,17,3,8,13,4,0,Angers,2,2,15,6,1,18,2,0,D,A,9.0,7.0,8.0,11.0,1
2017-09-23,Montpellier,0,0,5,2,2,15,2,0,Paris SG,0,0,10,1,11,13,2,0,D,D,7.0,18.0,12.0,1.0,1
