Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2017-01-04,Toronto FC,Sporting Kansas City,0,0,D,NA,NA,NA,NA,1.72,3.62,4.82,0.0,0.0,21.0,20.0,1
2017-01-04,Seattle Sounders,Atlanta Utd,0,0,D,NA,NA,NA,NA,1.64,4.02,4.84,0.0,0.0,21.0,3.0,1
2017-01-04,New York City,San Jose Earthquakes,2,1,H,NA,NA,NA,NA,1.77,3.68,4.37,0.0,0.0,15.0,21.0,2
2017-01-04,Chicago Fire,CF Montreal,2,2,D,NA,NA,NA,NA,1.69,3.8,4.8,0.0,0.0,7.0,6.0,1
2017-01-04,Columbus Crew,Orlando City,2,0,H,NA,NA,NA,NA,1.65,4.0,4.74,0.0,0.0,9.0,17.0,2
2017-01-06,New York City,New England Revolution,2,2,D,NA,NA,NA,NA,1.86,3.75,3.83,3.0,0.0,2.0,15.0,1
2017-01-06,Houston Dynamo,Real Salt Lake,5,1,H,NA,NA,NA,NA,1.57,4.17,5.26,0.0,0.0,13.0,19.0,2
2017-01-06,Columbus Crew,Seattle Sounders,3,0,H,NA,NA,NA,NA,1.82,3.71,4.07,3.0,1.0,3.0,8.0,2
2017-01-06,Orlando City,DC United,2,0,H,NA,NA,NA,NA,1.59,4.01,5.31,0.0,0.0,21.0,12.0,2
2017-01-07,Real Salt Lake,Orlando City,0,1,A,NA,NA,NA,NA,2.02,3.56,3.46,0.0,3.0,22.0,4.0,0
2017-01-10,Philadelphia Union,Seattle Sounders,2,0,H,NA,NA,NA,NA,2.42,3.39,2.81,0.0,1.0,17.0,11.0,2
2017-01-10,San Jose Earthquakes,Portland Timbers,2,1,H,NA,NA,NA,NA,2.81,3.42,2.41,0.0,0.0,20.0,18.0,2
2017-01-10,Colorado Rapids,CF Montreal,2,1,H,NA,NA,NA,NA,2.24,3.4,3.1,0.0,1.0,14.0,7.0,2
2017-01-10,Los Angeles Galaxy,Real Salt Lake,1,1,D,NA,NA,NA,NA,2.97,3.77,2.16,0.0,0.0,16.0,22.0,1
2017-01-10,Houston Dynamo,Minnesota United,2,1,H,NA,NA,NA,NA,1.33,5.2,8.37,3.0,0.0,4.0,18.0,2
2017-01-10,Toronto FC,New York Red Bulls,4,2,H,NA,NA,NA,NA,1.64,3.97,4.93,1.0,0.0,13.0,18.0,2
2017-01-10,Columbus Crew,DC United,2,0,H,NA,NA,NA,NA,1.39,4.97,7.23,6.0,0.0,2.0,22.0,2
2017-01-10,New England Revolution,Atlanta Utd,0,0,D,NA,NA,NA,NA,2.26,3.54,2.96,1.0,1.0,10.0,12.0,1
