Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2018-01-04,Minnesota United,Atlanta Utd,0,1,A,NA,NA,NA,NA,3.35,3.64,2.04,0.0,0.0,11.0,1.0,0
2018-01-04,Houston Dynamo,New England Revolution,0,2,A,NA,NA,NA,NA,1.66,4.04,4.76,0.0,0.0,8.0,11.0,0
2018-01-04,Sporting Kansas City,DC United,1,0,H,NA,NA,NA,NA,1.45,4.39,6.67,0.0,0.0,19.0,7.0,2
2018-01-04,Colorado Rapids,Philadelphia Union,3,0,H,NA,NA,NA,NA,2.18,3.38,3.23,0.0,0.0,6.0,14.0,2
2018-01-04,Seattle Sounders,CF Montreal,0,1,A,NA,NA,NA,NA,1.58,4.07,5.48,0.0,0.0,17.0,5.0,0
2018-01-04,San Jose Earthquakes,New York City,1,2,A,NA,NA,NA,NA,2.52,3.5,2.63,0.0,0.0,16.0,11.0,0
2018-01-07,Toronto FC,New York Red Bulls,0,1,A,NA,NA,NA,NA,2.33,3.67,2.77,0.0,0.0,16.0,12.0,0
2018-01-07,San Jose Earthquakes,Los Angeles Galaxy,3,3,D,NA,NA,NA,NA,2.51,3.6,2.59,0.0,0.0,17.0,12.0,1
2018-01-07,Chicago Fire,New York City,3,2,H,NA,NA,NA,NA,2.53,3.56,2.59,0.0,3.0,10.0,3.0,2
2018-01-07,Los Angeles FC,Philadelphia Union,4,1,H,NA,NA,NA,NA,1.64,4.06,4.89,0.0,0.0,13.0,23.0,2
2018-01-07,Atlanta Utd,Orlando City,4,0,H,NA,NA,NA,NA,1.27,5.89,9.44,3.0,0.0,5.0,14.0,2
2018-01-07,CF Montreal,Sporting Kansas City,2,0,H,NA,NA,NA,NA,2.83,3.36,2.43,3.0,3.0,6.0,8.0,2
2018-01-07,Columbus Crew,Real Salt Lake,2,1,H,NA,NA,NA,NA,1.56,4.13,5.62,0.0,0.0,12.0,15.0,2
2018-01-07,New England Revolution,DC United,3,2,H,NA,NA,NA,NA,1.7,3.93,4.52,3.0,0.0,5.0,17.0,2
2018-01-09,Seattle Sounders,Sporting Kansas City,3,1,H,NA,NA,NA,NA,2.09,3.36,3.49,0.0,3.0,18.0,10.0,2
2018-01-11,FC Dallas,Portland Timbers,1,2,A,NA,NA,NA,NA,1.88,3.57,3.98,0.0,0.0,14.0,15.0,0
2018-02-06,Portland Timbers,Los Angeles Galaxy,1,1,D,NA,NA,NA,NA,1.65,4.11,4.7,3.0,1.0,9.0,13.0,1
2018-02-06,Colorado Rapids,Vancouver Whitecaps,1,2,A,NA,NA,NA,NA,2.16,3.42,3.24,3.0,0.0,6.0,15.0,0
2018-02-07,Vancouver Whitecaps,Colorado Rapids,0,1,A,NA,NA,NA,NA,1.7,3.83,4.73,3.0,3.0,10.0,6.0,0
2018-02-09,Vancouver Whitecaps,San Jose Earthquakes,2,1,H,NA,NA,NA,NA,1.57,4.44,5.2,3.0,1.0,12.0,15.0,2
2018-02-09,CF Montreal,New York Red Bulls,3,0,H,NA,NA,NA,NA,2.67,3.47,2.52,6.0,3.0,4.0,11.0,2
2018-02-09,New England Revolution,Portland Timbers,1,1,D,NA,NA,NA,NA,1.62,4.26,4.89,6.0,4.0,4.0,6.0,1
2018-02-09,Orlando City,Philadelphia Union,2,2,D,NA,NA,NA,NA,2.44,3.74,2.63,0.0,0.0,22.0,23.0,1
2018-02-09,Columbus Crew,New York City,2,1,H,NA,NA,NA,NA,1.85,3.85,3.86,3.0,3.0,10.0,11.0,2
2018-02-09,FC Dallas,Houston Dynamo,4,2,H,NA,NA,NA,NA,1.79,3.76,4.26,0.0,0.0,18.0,23.0,2
2018-02-09,Toronto FC,Los Angeles FC,2,4,A,NA,NA,NA,NA,1.67,4.42,4.32,0.0,3.0,21.0,8.0,0
2018-02-09,Real Salt Lake,Los Angeles Galaxy,6,2,H,NA,NA,NA,NA,1.99,3.87,3.33,0.0,2.0,19.0,15.0,2
2018-02-11,DC United,Columbus Crew,1,1,D,NA,NA,NA,NA,2.4,3.38,2.86,0.0,6.0,21.0,6.0,1
