Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2021-01-05,Real Salt Lake,Sporting Kansas City,3,1,H,NA,NA,NA,NA,2.5,3.49,2.69,0.0,0.0,22.0,25.0,2
2021-01-05,Houston Dynamo,Los Angeles FC,1,1,D,NA,NA,NA,NA,2.84,3.83,2.26,0.0,0.0,11.0,13.0,1
2021-01-05,CF Montreal,Columbus Crew,0,0,D,NA,NA,NA,NA,3.02,3.57,2.24,0.0,0.0,6.0,9.0,1
2021-01-05,New York Red Bulls,Chicago Fire,2,0,H,NA,NA,NA,NA,2.06,3.78,3.26,0.0,0.0,19.0,8.0,2
2021-01-08,FC Cincinnati,DC United,0,0,D,NA,NA,NA,NA,2.41,3.28,2.94,0.0,0.0,11.0,10.0,1
2021-01-08,Inter Miami,CF Montreal,2,1,H,NA,NA,NA,NA,2.13,3.53,3.27,0.0,1.0,13.0,5.0,2
2021-01-08,Houston Dynamo,Real Salt Lake,0,0,D,NA,NA,NA,NA,2.21,3.29,3.31,1.0,3.0,4.0,1.0,1
2021-01-08,Sporting Kansas City,FC Dallas,1,2,A,NA,NA,NA,NA,1.56,4.3,5.34,0.0,0.0,26.0,13.0,0
2021-01-08,Austin FC,Colorado Rapids,0,1,A,NA,NA,NA,NA,1.97,3.55,3.71,0.0,0.0,12.0,13.0,0
2021-01-08,Vancouver Whitecaps,Minnesota United,2,2,D,NA,NA,NA,NA,3.37,3.45,2.11,0.0,0.0,24.0,14.0,1
2021-01-08,Philadelphia Union,Chicago Fire,1,1,D,NA,NA,NA,NA,1.51,4.7,5.45,0.0,0.0,20.0,26.0,1
2021-01-12,New England Revolution,New York City,1,1,D,NA,NA,NA,NA,2.02,3.58,3.49,0.0,0.0,19.0,20.0,1
2021-02-05,FC Dallas,Portland Timbers,4,1,H,NA,NA,NA,NA,1.87,3.88,3.76,3.0,0.0,3.0,22.0,2
2021-02-05,Nashville SC,Inter Miami,0,0,D,NA,NA,NA,NA,1.8,3.54,4.57,0.0,3.0,20.0,4.0,1
2021-02-05,San Jose Earthquakes,DC United,4,1,H,NA,NA,NA,NA,1.88,3.59,4.04,0.0,1.0,22.0,14.0,2
2021-02-05,Minnesota United,Austin FC,0,1,A,NA,NA,NA,NA,1.91,3.71,3.77,1.0,0.0,8.0,25.0,0
2021-02-05,Philadelphia Union,New York City,0,2,A,NA,NA,NA,NA,2.5,3.51,2.68,1.0,1.0,13.0,12.0,0
2021-02-05,Orlando City,FC Cincinnati,3,0,H,NA,NA,NA,NA,1.46,4.48,6.71,0.0,1.0,23.0,14.0,2
2021-02-05,New England Revolution,Atlanta Utd,2,1,H,NA,NA,NA,NA,1.83,3.66,4.21,1.0,0.0,13.0,22.0,2
2021-02-07,Austin FC,Portland Timbers,4,1,H,NA,NA,NA,NA,2.21,3.46,3.16,3.0,0.0,10.0,27.0,2
2021-02-08,Toronto FC,Nashville SC,1,1,D,NA,NA,NA,NA,2.39,3.37,2.91,0.0,1.0,24.0,15.0,1
2021-02-10,Austin FC,Real Salt Lake,2,1,H,NA,NA,NA,NA,2.21,3.71,2.97,6.0,4.0,2.0,4.0,2
2021-02-11,Seattle Sounders,Los Angeles Galaxy,1,1,D,NA,NA,NA,NA,1.75,3.81,4.43,0.0,0.0,24.0,23.0,1
2021-03-05,Seattle Sounders,Los Angeles Galaxy,3,0,H,NA,NA,NA,NA,1.46,4.66,6.27,1.0,1.0,16.0,15.0,2
2021-03-05,Vancouver Whitecaps,Colorado Rapids,0,1,A,NA,NA,NA,NA,3.7,3.8,1.91,1.0,3.0,14.0,11.0,0
2021-03-07,Columbus Crew,New England Revolution,2,2,D,NA,NA,NA,NA,2.61,3.42,2.59,1.0,4.0,16.0,7.0,1
2021-03-07,DC United,Toronto FC,7,1,H,NA,NA,NA,NA,1.85,3.6,4.18,1.0,1.0,22.0,16.0,2
