Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2014-06-29,New England Revolution,Philadelphia Union,1,3,A,NA,NA,NA,NA,1.84,3.47,4.07,26.0,20.0,4.0,11.0,0
2014-06-29,Colorado Rapids,Vancouver Whitecaps,2,0,H,NA,NA,NA,NA,2.06,3.35,3.42,19.0,21.0,12.0,10.0,2
2014-06-29,Chivas USA,Real Salt Lake,1,0,H,NA,NA,NA,NA,2.94,3.29,2.31,13.0,25.0,18.0,5.0,2
2014-06-29,San Jose Earthquakes,Los Angeles Galaxy,0,1,A,NA,NA,NA,NA,3.42,3.23,2.1,15.0,29.0,16.0,2.0,0
2014-06-29,Columbus Crew,FC Dallas,0,0,D,NA,NA,NA,NA,2.01,3.37,3.56,16.0,22.0,14.0,9.0,1
2014-06-30,CF Montreal,Houston Dynamo,3,0,H,NA,NA,NA,NA,1.92,3.45,3.73,11.0,15.0,19.0,18.0,2
2014-07-06,DC United,Columbus Crew,0,0,D,NA,NA,NA,NA,2.5,3.22,2.75,22.0,17.0,8.0,14.0,1
2014-07-06,Toronto FC,San Jose Earthquakes,1,0,H,NA,NA,NA,NA,1.96,3.29,3.81,21.0,15.0,12.0,16.0,2
2014-07-06,Houston Dynamo,Sporting Kansas City,0,2,A,NA,NA,NA,NA,3.02,3.09,2.38,15.0,22.0,18.0,10.0,0
2014-07-09,Vancouver Whitecaps,DC United,0,0,D,NA,NA,NA,NA,1.77,3.5,4.52,21.0,23.0,12.0,8.0,1
2014-07-09,Houston Dynamo,CF Montreal,3,2,H,NA,NA,NA,NA,1.73,3.68,4.43,15.0,14.0,18.0,19.0,2
2014-07-09,Real Salt Lake,FC Dallas,2,1,H,NA,NA,NA,NA,2.04,3.36,3.5,25.0,23.0,6.0,10.0,2
2014-07-09,Columbus Crew,Chivas USA,3,0,H,NA,NA,NA,NA,1.43,4.28,7.07,18.0,16.0,14.0,16.0,2
2014-07-09,Portland Timbers,San Jose Earthquakes,3,3,D,NA,NA,NA,NA,1.68,3.69,4.77,18.0,15.0,14.0,18.0,1
2014-07-09,New York Red Bulls,Sporting Kansas City,2,1,H,NA,NA,NA,NA,2.07,3.43,3.32,26.0,25.0,4.0,6.0,2
2014-07-12,Los Angeles Galaxy,New England Revolution,1,1,D,NA,NA,NA,NA,1.49,4.24,5.99,32.0,26.0,2.0,5.0,1
2014-07-13,New York Red Bulls,Columbus Crew,4,1,H,NA,NA,NA,NA,1.83,3.63,3.95,29.0,21.0,3.0,13.0,2
2014-07-13,Philadelphia Union,Colorado Rapids,3,3,D,NA,NA,NA,NA,2.17,3.33,3.17,23.0,22.0,9.0,12.0,1
2014-07-13,Toronto FC,Houston Dynamo,4,2,H,NA,NA,NA,NA,1.74,3.54,4.56,24.0,18.0,9.0,15.0,2
2014-07-13,CF Montreal,Sporting Kansas City,1,2,A,NA,NA,NA,NA,2.93,3.19,2.36,14.0,25.0,19.0,7.0,0
2014-07-13,New England Revolution,Chicago Fire,0,1,A,NA,NA,NA,NA,1.93,3.42,3.75,27.0,15.0,6.0,18.0,0
2014-07-13,Vancouver Whitecaps,Chivas USA,1,3,A,NA,NA,NA,NA,1.68,3.64,4.86,22.0,16.0,12.0,18.0,0
2014-07-13,Los Angeles Galaxy,Real Salt Lake,1,0,H,NA,NA,NA,NA,1.75,3.62,4.43,33.0,28.0,2.0,5.0,2
2014-07-14,Seattle Sounders,Portland Timbers,2,0,H,NA,NA,NA,NA,1.69,3.65,4.74,36.0,19.0,2.0,14.0,2
2014-07-17,Columbus Crew,Sporting Kansas City,1,2,A,NA,NA,NA,NA,2.83,3.14,2.48,21.0,28.0,13.0,4.0,0
2014-07-17,Toronto FC,Vancouver Whitecaps,1,1,D,NA,NA,NA,NA,2.0,3.38,3.57,27.0,22.0,7.0,12.0,1
2014-07-17,Los Angeles Galaxy,New England Revolution,5,1,H,NA,NA,NA,NA,1.6,3.83,5.27,36.0,27.0,2.0,7.0,2
2014-07-17,Philadelphia Union,New York Red Bulls,3,1,H,NA,NA,NA,NA,2.6,3.35,2.55,24.0,32.0,9.0,3.0,2
2014-07-19,Sporting Kansas City,Los Angeles Galaxy,2,1,H,NA,NA,NA,NA,2.3,3.17,3.06,31.0,39.0,4.0,1.0,2
2014-07-19,Portland Timbers,Colorado Rapids,2,1,H,NA,NA,NA,NA,1.95,3.44,3.62,19.0,23.0,14.0,12.0,2
2014-07-20,Houston Dynamo,Toronto FC,2,2,D,NA,NA,NA,NA,2.41,3.26,2.8,18.0,28.0,17.0,6.0,1
2014-07-20,Real Salt Lake,Vancouver Whitecaps,1,1,D,NA,NA,NA,NA,1.9,3.36,3.99,28.0,23.0,6.0,10.0,1
2014-07-20,Chicago Fire,Philadelphia Union,1,1,D,NA,NA,NA,NA,1.99,3.38,3.61,18.0,27.0,17.0,7.0,1
2014-07-20,New York Red Bulls,San Jose Earthquakes,1,1,D,NA,NA,NA,NA,1.66,3.74,4.76,32.0,16.0,4.0,18.0,1
2014-07-20,Columbus Crew,CF Montreal,2,1,H,NA,NA,NA,NA,1.84,3.47,4.05,21.0,14.0,14.0,19.0,2
2014-07-20,FC Dallas,New England Revolution,2,0,H,NA,NA,NA,NA,1.99,3.37,3.6,23.0,27.0,12.0,8.0,2
2014-07-21,DC United,Chivas USA,3,1,H,NA,NA,NA,NA,1.82,3.43,4.27,24.0,19.0,10.0,17.0,2
2014-07-24,San Jose Earthquakes,Chicago Fire,5,1,H,NA,NA,NA,NA,2.17,3.3,3.2,17.0,19.0,18.0,15.0,2
2014-07-25,Real Salt Lake,CF Montreal,3,1,H,NA,NA,NA,NA,1.64,3.76,4.97,29.0,14.0,5.0,19.0,2
2014-07-26,Colorado Rapids,Chivas USA,3,0,H,NA,NA,NA,NA,1.65,3.73,4.94,23.0,19.0,13.0,18.0,2
2014-07-27,Toronto FC,Sporting Kansas City,1,2,A,NA,NA,NA,NA,2.89,3.26,2.35,29.0,34.0,6.0,3.0,0
2014-07-27,Vancouver Whitecaps,FC Dallas,2,2,D,NA,NA,NA,NA,2.05,3.33,3.46,24.0,26.0,12.0,10.0,1
2014-07-27,New England Revolution,Columbus Crew,1,2,A,NA,NA,NA,NA,2.18,3.24,3.22,27.0,24.0,10.0,13.0,0
2014-07-28,CF Montreal,Portland Timbers,2,3,A,NA,NA,NA,NA,2.53,3.26,2.66,14.0,22.0,19.0,14.0,0
