Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-01-04,Los Angeles Galaxy,Portland Timbers,2,1,H,NA,NA,NA,NA,1.74,4.1,4.11,0.0,0.0,11.0,18.0,2
2019-01-06,Atlanta Utd,Chicago Fire,2,0,H,NA,NA,NA,NA,1.68,3.93,4.65,0.0,0.0,2.0,4.0,2
2019-01-06,CF Montreal,Orlando City,0,3,A,NA,NA,NA,NA,1.97,3.39,3.82,0.0,0.0,3.0,15.0,0
2019-01-06,Vancouver Whitecaps,Toronto FC,1,1,D,NA,NA,NA,NA,2.69,3.44,2.48,0.0,0.0,21.0,20.0,1
2019-01-07,Portland Timbers,FC Dallas,1,0,H,NA,NA,NA,NA,1.62,4.15,4.87,0.0,0.0,22.0,10.0,2
2019-01-09,Seattle Sounders,Los Angeles Galaxy,4,3,H,NA,NA,NA,NA,1.75,4.14,4.01,0.0,3.0,20.0,3.0,2
2019-01-09,San Jose Earthquakes,Orlando City,3,0,H,NA,NA,NA,NA,1.38,5.23,6.71,0.0,3.0,20.0,1.0,2
2019-01-09,Portland Timbers,Real Salt Lake,1,0,H,NA,NA,NA,NA,1.66,4.21,4.54,3.0,0.0,6.0,20.0,2
2019-01-09,Vancouver Whitecaps,New York City,1,3,A,NA,NA,NA,NA,4.26,4.25,1.69,1.0,0.0,8.0,17.0,0
2019-01-09,Sporting Kansas City,Houston Dynamo,1,0,H,NA,NA,NA,NA,1.58,4.29,5.03,0.0,0.0,20.0,14.0,2
2019-01-09,FC Dallas,FC Cincinnati,3,1,H,NA,NA,NA,NA,1.45,4.7,6.28,0.0,0.0,20.0,14.0,2
2019-01-09,Philadelphia Union,Atlanta Utd,3,1,H,NA,NA,NA,NA,2.29,3.68,2.82,0.0,3.0,19.0,4.0,2
2019-01-09,New England Revolution,Toronto FC,1,1,D,NA,NA,NA,NA,2.08,3.8,3.13,0.0,1.0,18.0,11.0,1
2019-01-09,CF Montreal,DC United,0,3,A,NA,NA,NA,NA,1.78,3.72,4.35,0.0,0.0,24.0,16.0,0
2019-01-09,Columbus Crew,Chicago Fire,1,1,D,NA,NA,NA,NA,2.44,3.47,2.74,0.0,0.0,16.0,23.0,1
2019-01-09,New York Red Bulls,Colorado Rapids,0,2,A,NA,NA,NA,NA,1.32,5.58,8.08,0.0,0.0,20.0,17.0,0
2019-02-03,Philadelphia Union,Toronto FC,1,3,A,NA,NA,NA,NA,1.74,3.92,4.31,3.0,2.0,5.0,13.0,0
2019-02-03,Vancouver Whitecaps,Minnesota United,2,3,A,NA,NA,NA,NA,2.13,3.45,3.28,1.0,0.0,16.0,19.0,0
2019-02-03,Houston Dynamo,Real Salt Lake,1,1,D,NA,NA,NA,NA,1.79,3.98,3.96,0.0,0.0,20.0,21.0,1
2019-02-03,Colorado Rapids,Portland Timbers,3,3,D,NA,NA,NA,NA,2.61,3.32,2.63,3.0,6.0,6.0,1.0,1
2019-02-03,FC Dallas,New England Revolution,1,1,D,NA,NA,NA,NA,1.74,3.87,4.38,3.0,1.0,8.0,16.0,1
2019-02-03,Columbus Crew,New York Red Bulls,1,1,D,NA,NA,NA,NA,1.55,4.3,5.43,1.0,0.0,16.0,23.0,1
2019-02-03,Orlando City,New York City,2,2,D,NA,NA,NA,NA,2.92,3.5,2.3,3.0,3.0,14.0,7.0,1
2019-02-05,Philadelphia Union,FC Cincinnati,2,0,H,NA,NA,NA,NA,1.61,3.92,5.34,3.0,0.0,13.0,23.0,2
2019-02-06,Minnesota United,Philadelphia Union,2,3,A,NA,NA,NA,NA,2.28,3.38,3.05,3.0,6.0,11.0,2.0,0
2019-02-06,Houston Dynamo,Sporting Kansas City,1,1,D,NA,NA,NA,NA,1.75,3.82,4.4,1.0,3.0,17.0,11.0,1
2019-02-06,Colorado Rapids,FC Cincinnati,3,1,H,NA,NA,NA,NA,1.6,4.11,5.15,4.0,0.0,4.0,23.0,2
2019-02-06,FC Dallas,Seattle Sounders,2,1,H,NA,NA,NA,NA,2.08,3.44,3.42,4.0,3.0,6.0,11.0,2
2019-02-06,DC United,San Jose Earthquakes,1,1,D,NA,NA,NA,NA,1.89,3.72,3.75,3.0,3.0,9.0,10.0,1
2019-02-06,Portland Timbers,Los Angeles FC,2,3,A,NA,NA,NA,NA,2.87,3.7,2.25,7.0,0.0,4.0,22.0,0
2019-02-06,Columbus Crew,New York City,2,2,D,NA,NA,NA,NA,2.53,3.26,2.77,2.0,4.0,16.0,8.0,1
2019-02-06,New York Red Bulls,Real Salt Lake,4,0,H,NA,NA,NA,NA,1.66,3.91,4.85,1.0,1.0,21.0,19.0,2
2019-02-09,Los Angeles FC,Minnesota United,0,2,A,NA,NA,NA,NA,1.35,5.45,7.24,3.0,3.0,12.0,14.0,0
2019-03-03,DC United,Atlanta Utd,2,0,H,NA,NA,NA,NA,2.43,3.45,2.74,4.0,3.0,8.0,16.0,2
2019-03-03,Los Angeles Galaxy,Chicago Fire,2,1,H,NA,NA,NA,NA,1.8,3.76,4.12,3.0,1.0,13.0,20.0,2
2019-03-03,San Jose Earthquakes,CF Montreal,1,2,A,NA,NA,NA,NA,2.36,3.46,2.85,4.0,0.0,10.0,24.0,0
2019-03-03,Seattle Sounders,FC Cincinnati,4,1,H,NA,NA,NA,NA,1.58,4.02,5.49,3.0,0.0,14.0,24.0,2
2019-03-06,Los Angeles Galaxy,New England Revolution,1,2,A,NA,NA,NA,NA,1.48,4.55,5.99,6.0,2.0,8.0,19.0,0
2019-03-08,New York Red Bulls,Toronto FC,2,0,H,NA,NA,NA,NA,2.19,3.62,3.02,4.0,5.0,12.0,10.0,2
2019-03-08,Atlanta Utd,Los Angeles Galaxy,3,0,H,NA,NA,NA,NA,1.31,5.54,8.26,3.0,6.0,18.0,9.0,2
2019-03-16,Houston Dynamo,Vancouver Whitecaps,3,2,H,NA,NA,NA,NA,1.66,4.0,4.72,2.0,1.0,20.0,21.0,2
2019-03-16,New York Red Bulls,San Jose Earthquakes,4,1,H,NA,NA,NA,NA,1.32,5.22,8.82,7.0,4.0,4.0,15.0,2
2019-03-16,Orlando City,CF Montreal,1,3,A,NA,NA,NA,NA,2.15,3.66,3.08,4.0,3.0,16.0,20.0,0
2019-03-16,Chicago Fire,Seattle Sounders,2,4,A,NA,NA,NA,NA,2.41,3.31,2.87,1.0,6.0,21.0,7.0,0
2019-03-16,Columbus Crew,FC Dallas,1,0,H,NA,NA,NA,NA,1.68,3.74,4.97,3.0,7.0,19.0,6.0,2
2019-03-17,Los Angeles Galaxy,Minnesota United,3,2,H,NA,NA,NA,NA,2.54,3.51,2.6,6.0,6.0,11.0,8.0,2
2019-03-17,DC United,Real Salt Lake,5,0,H,NA,NA,NA,NA,1.63,4.06,4.94,7.0,1.0,5.0,23.0,2
2019-03-17,Toronto FC,New England Revolution,3,2,H,NA,NA,NA,NA,1.68,3.99,4.6,5.0,5.0,16.0,14.0,2
2019-03-17,Atlanta Utd,Philadelphia Union,1,1,D,NA,NA,NA,NA,1.5,4.47,5.77,6.0,9.0,11.0,4.0,1
2019-03-17,FC Cincinnati,Portland Timbers,3,0,H,NA,NA,NA,NA,2.18,3.64,3.03,0.0,7.0,24.0,10.0,2
2019-03-17,New York City,Los Angeles FC,2,2,D,NA,NA,NA,NA,2.07,3.66,3.3,5.0,3.0,14.0,20.0,1
2019-03-18,Colorado Rapids,Sporting Kansas City,1,1,D,NA,NA,NA,NA,3.03,3.54,2.22,7.0,4.0,7.0,17.0,1
2019-03-23,Philadelphia Union,Columbus Crew,3,0,H,NA,NA,NA,NA,2.22,3.46,3.08,10.0,6.0,3.0,13.0,2
2019-03-23,New York Red Bulls,Orlando City,0,1,A,NA,NA,NA,NA,1.43,4.7,6.64,10.0,4.0,3.0,20.0,0
2019-03-23,FC Dallas,Colorado Rapids,2,1,H,NA,NA,NA,NA,1.59,4.03,5.41,7.0,8.0,9.0,6.0,2
2019-03-24,New England Revolution,FC Cincinnati,0,2,A,NA,NA,NA,NA,1.59,4.24,5.05,5.0,3.0,17.0,21.0,0
2019-03-24,Los Angeles FC,Real Salt Lake,2,1,H,NA,NA,NA,NA,1.27,6.13,8.95,4.0,1.0,21.0,24.0,2
2019-03-30,Columbus Crew,Atlanta Utd,2,0,H,NA,NA,NA,NA,2.08,3.39,3.47,6.0,7.0,15.0,9.0,2
2019-03-30,San Jose Earthquakes,Los Angeles FC,0,5,A,NA,NA,NA,NA,3.42,3.87,1.95,4.0,7.0,21.0,10.0,0
2019-03-30,Sporting Kansas City,CF Montreal,7,1,H,NA,NA,NA,NA,1.55,4.28,5.41,5.0,6.0,18.0,16.0,2
2019-03-30,New England Revolution,Minnesota United,2,1,H,NA,NA,NA,NA,2.09,3.62,3.25,5.0,6.0,20.0,16.0,2
2019-03-30,Chicago Fire,New York Red Bulls,1,0,H,NA,NA,NA,NA,2.75,3.37,2.47,1.0,10.0,23.0,3.0,2
2019-03-30,FC Cincinnati,Philadelphia Union,0,2,A,NA,NA,NA,NA,2.33,3.42,2.92,6.0,13.0,18.0,1.0,0
2019-03-30,Toronto FC,New York City,4,0,H,NA,NA,NA,NA,1.78,3.96,4.02,8.0,6.0,11.0,16.0,2
2019-03-31,Real Salt Lake,FC Dallas,2,4,A,NA,NA,NA,NA,2.21,3.37,3.18,1.0,10.0,24.0,6.0,0
2019-03-31,Vancouver Whitecaps,Seattle Sounders,0,0,D,NA,NA,NA,NA,3.31,3.54,2.09,1.0,9.0,23.0,7.0,1
2019-03-31,Colorado Rapids,Houston Dynamo,1,4,A,NA,NA,NA,NA,2.54,3.35,2.68,8.0,5.0,11.0,20.0,0
2019-03-31,Orlando City,DC United,1,2,A,NA,NA,NA,NA,2.41,3.57,2.71,7.0,10.0,15.0,4.0,0
2019-04-03,Los Angeles FC,Sporting Kansas City,2,1,H,NA,NA,NA,NA,2.14,3.56,3.17,10.0,8.0,6.0,10.0,2
2019-04-05,Colorado Rapids,Vancouver Whitecaps,2,3,A,NA,NA,NA,NA,2.0,3.61,3.47,8.0,2.0,12.0,23.0,0
2019-04-05,CF Montreal,New York City,0,2,A,NA,NA,NA,NA,2.26,3.3,3.12,6.0,6.0,20.0,18.0,0
2019-04-05,Orlando City,Toronto FC,0,2,A,NA,NA,NA,NA,2.06,3.67,3.25,7.0,11.0,16.0,5.0,0
2019-04-05,Houston Dynamo,FC Dallas,2,1,H,NA,NA,NA,NA,1.83,3.71,3.98,8.0,13.0,12.0,5.0,2
2019-04-05,New York Red Bulls,Los Angeles Galaxy,3,2,H,NA,NA,NA,NA,1.93,3.68,3.63,10.0,9.0,8.0,11.0,2
2019-04-07,Real Salt Lake,Columbus Crew,1,0,H,NA,NA,NA,NA,1.65,3.9,5.0,1.0,9.0,24.0,10.0,2
2019-04-07,Houston Dynamo,New York Red Bulls,4,0,H,NA,NA,NA,NA,1.74,4.02,4.15,11.0,13.0,7.0,5.0,2
2019-04-07,Sporting Kansas City,Los Angeles FC,1,5,A,NA,NA,NA,NA,3.08,3.64,2.14,8.0,13.0,12.0,5.0,0
2019-04-07,Minnesota United,San Jose Earthquakes,3,1,H,NA,NA,NA,NA,1.7,4.11,4.3,6.0,4.0,18.0,23.0,2
2019-04-07,Chicago Fire,Atlanta Utd,5,1,H,NA,NA,NA,NA,1.87,3.71,3.86,4.0,7.0,22.0,16.0,2
2019-04-07,Orlando City,Philadelphia Union,1,3,A,NA,NA,NA,NA,2.04,3.69,3.29,7.0,16.0,18.0,2.0,0
2019-04-07,New York City,Seattle Sounders,3,0,H,NA,NA,NA,NA,1.44,4.46,6.77,9.0,10.0,10.0,8.0,2
2019-04-08,Colorado Rapids,CF Montreal,6,3,H,NA,NA,NA,NA,2.26,3.45,3.02,8.0,6.0,14.0,21.0,2
2019-04-08,FC Cincinnati,Vancouver Whitecaps,1,2,A,NA,NA,NA,NA,1.78,3.75,4.21,6.0,5.0,20.0,22.0,0
