Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2015-03-15,Real Salt Lake,Philadelphia Union,3,3,D,NA,NA,NA,NA,1.88,3.4,4.12,1.0,0.0,16.0,20.0,1
2015-03-15,FC Dallas,Sporting Kansas City,3,1,H,NA,NA,NA,NA,2.13,3.27,3.37,3.0,4.0,11.0,9.0,2
2015-03-15,Seattle Sounders,San Jose Earthquakes,2,3,A,NA,NA,NA,NA,1.46,4.11,7.01,3.0,2.0,13.0,15.0,0
2015-03-15,New York City,New England Revolution,2,0,H,NA,NA,NA,NA,2.15,3.28,3.34,0.0,7.0,20.0,3.0,2
2015-03-21,New England Revolution,CF Montreal,0,0,D,NA,NA,NA,NA,1.78,3.54,4.42,7.0,6.0,3.0,7.0,1
2015-03-21,Colorado Rapids,New York City,0,0,D,NA,NA,NA,NA,2.36,3.27,2.92,1.0,3.0,18.0,13.0,1
2015-03-21,Orlando City,Vancouver Whitecaps,0,1,A,NA,NA,NA,NA,2.17,3.22,3.34,6.0,8.0,5.0,2.0,0
2015-03-21,Philadelphia Union,FC Dallas,0,2,A,NA,NA,NA,NA,2.17,3.3,3.26,1.0,6.0,20.0,6.0,0
2015-03-22,San Jose Earthquakes,Chicago Fire,2,1,H,NA,NA,NA,NA,2.03,3.33,3.59,5.0,3.0,10.0,14.0,2
2015-03-22,New York Red Bulls,DC United,2,0,H,NA,NA,NA,NA,1.81,3.5,4.27,6.0,9.0,9.0,2.0,2
2015-03-22,Los Angeles Galaxy,Houston Dynamo,1,1,D,NA,NA,NA,NA,1.34,4.82,8.75,6.0,1.0,9.0,19.0,1
2015-03-22,Sporting Kansas City,Portland Timbers,0,0,D,NA,NA,NA,NA,2.08,3.29,3.49,4.0,4.0,13.0,12.0,1
2015-03-28,New England Revolution,San Jose Earthquakes,2,1,H,NA,NA,NA,NA,1.8,3.46,4.43,8.0,8.0,6.0,5.0,2
2015-03-28,Columbus Crew,New York Red Bulls,1,2,A,NA,NA,NA,NA,1.98,3.36,3.77,3.0,9.0,16.0,4.0,0
2015-03-28,New York City,Sporting Kansas City,0,1,A,NA,NA,NA,NA,2.44,3.18,2.9,4.0,5.0,13.0,12.0,0
2015-03-28,DC United,Los Angeles Galaxy,1,0,H,NA,NA,NA,NA,2.78,3.2,2.5,9.0,7.0,5.0,8.0,2
2015-03-28,CF Montreal,Orlando City,2,2,D,NA,NA,NA,NA,1.9,3.34,4.11,7.0,6.0,8.0,10.0,1
2015-03-29,Chicago Fire,Philadelphia Union,1,0,H,NA,NA,NA,NA,2.53,3.23,2.74,3.0,1.0,14.0,20.0,2
2015-03-29,Houston Dynamo,Colorado Rapids,0,0,D,NA,NA,NA,NA,2.05,3.3,3.59,2.0,2.0,19.0,18.0,1
2015-03-29,FC Dallas,Seattle Sounders,0,0,D,NA,NA,NA,NA,2.09,3.31,3.49,9.0,3.0,5.0,16.0,1
2015-03-29,Vancouver Whitecaps,Portland Timbers,2,1,H,NA,NA,NA,NA,2.22,3.26,3.2,11.0,5.0,3.0,13.0,2
2015-03-30,Real Salt Lake,Toronto FC,2,1,H,NA,NA,NA,NA,1.86,3.5,4.1,2.0,6.0,19.0,12.0,2
2015-04-04,Chicago Fire,Toronto FC,3,2,H,NA,NA,NA,NA,2.6,3.21,2.66,6.0,6.0,11.0,12.0,2
2015-04-04,Orlando City,DC United,0,1,A,NA,NA,NA,NA,2.06,3.32,3.5,7.0,12.0,10.0,3.0,0
2015-04-05,New York City,Seattle Sounders,1,3,A,NA,NA,NA,NA,3.33,3.22,2.18,4.0,4.0,15.0,16.0,0
2015-04-06,Philadelphia Union,Columbus Crew,3,0,H,NA,NA,NA,NA,2.36,3.34,2.87,1.0,3.0,20.0,19.0,2
2015-04-06,CF Montreal,Vancouver Whitecaps,2,1,H,NA,NA,NA,NA,2.5,3.26,2.72,8.0,14.0,7.0,2.0,2
2015-04-06,DC United,Chicago Fire,3,1,H,NA,NA,NA,NA,2.63,3.21,2.66,15.0,9.0,1.0,7.0,2
2015-04-07,Houston Dynamo,Chicago Fire,1,1,D,NA,NA,NA,NA,2.03,3.37,3.59,3.0,9.0,19.0,7.0,1
2015-04-07,Seattle Sounders,DC United,1,0,H,NA,NA,NA,NA,2.03,3.23,3.75,7.0,18.0,12.0,1.0,2
2015-04-10,FC Dallas,Houston Dynamo,4,1,H,NA,NA,NA,NA,1.72,3.77,4.55,10.0,4.0,6.0,17.0,2
2015-04-10,San Jose Earthquakes,Vancouver Whitecaps,1,1,D,NA,NA,NA,NA,2.23,3.28,3.17,8.0,14.0,9.0,2.0,1
2015-04-10,Portland Timbers,Sporting Kansas City,0,1,A,NA,NA,NA,NA,1.53,4.0,6.15,5.0,8.0,15.0,10.0,0
2015-04-10,Chicago Fire,New England Revolution,3,1,H,NA,NA,NA,NA,3.15,3.45,2.18,10.0,11.0,9.0,6.0,2
2015-04-10,Orlando City,CF Montreal,2,1,H,NA,NA,NA,NA,2.13,3.44,3.27,7.0,11.0,11.0,6.0,2
2015-04-10,New York Red Bulls,Columbus Crew,2,1,H,NA,NA,NA,NA,1.79,3.86,4.01,12.0,3.0,5.0,20.0,2
2015-04-13,Los Angeles Galaxy,Seattle Sounders,1,0,H,NA,NA,NA,NA,1.68,3.61,5.08,7.0,10.0,12.0,10.0,2
2015-04-17,New York City,Philadelphia Union,1,1,D,NA,NA,NA,NA,2.13,3.31,3.33,4.0,4.0,16.0,17.0,1
2015-04-18,New York Red Bulls,San Jose Earthquakes,2,0,H,NA,NA,NA,NA,1.68,3.63,5.01,15.0,9.0,2.0,12.0,2
2015-04-19,Philadelphia Union,New England Revolution,1,2,A,NA,NA,NA,NA,2.21,3.29,3.18,5.0,11.0,17.0,8.0,0
2015-04-19,Los Angeles Galaxy,Sporting Kansas City,2,1,H,NA,NA,NA,NA,1.85,3.48,4.18,10.0,11.0,10.0,8.0,2
2015-04-19,Real Salt Lake,Vancouver Whitecaps,0,1,A,NA,NA,NA,NA,2.13,3.27,3.37,5.0,15.0,14.0,3.0,0
2015-04-19,Colorado Rapids,Seattle Sounders,1,3,A,NA,NA,NA,NA,2.55,3.22,2.71,3.0,10.0,19.0,11.0,0
2015-04-19,FC Dallas,Toronto FC,3,2,H,NA,NA,NA,NA,1.92,3.4,3.9,13.0,6.0,5.0,13.0,2
2015-04-19,Columbus Crew,Orlando City,3,0,H,NA,NA,NA,NA,1.92,3.41,3.85,3.0,10.0,20.0,11.0,2
2015-04-19,DC United,Houston Dynamo,1,1,D,NA,NA,NA,NA,2.2,3.24,3.23,18.0,4.0,3.0,19.0,1
2015-04-20,New York City,Portland Timbers,0,1,A,NA,NA,NA,NA,2.51,3.22,2.77,5.0,5.0,17.0,16.0,0
2015-04-25,Chicago Fire,New York City,1,0,H,NA,NA,NA,NA,2.14,3.22,3.41,13.0,5.0,7.0,17.0,2
2015-04-25,Colorado Rapids,FC Dallas,1,1,D,NA,NA,NA,NA,2.3,3.28,3.01,3.0,16.0,20.0,4.0,1
2015-04-26,New York Red Bulls,Los Angeles Galaxy,1,1,D,NA,NA,NA,NA,2.21,3.3,3.16,18.0,13.0,2.0,7.0,1
2015-04-26,Columbus Crew,Philadelphia Union,4,1,H,NA,NA,NA,NA,1.79,3.58,4.3,6.0,5.0,15.0,18.0,2
2015-04-26,New England Revolution,Real Salt Lake,4,0,H,NA,NA,NA,NA,1.83,3.51,4.22,14.0,5.0,7.0,16.0,2
2015-04-26,Vancouver Whitecaps,DC United,1,2,A,NA,NA,NA,NA,1.66,3.69,5.11,18.0,19.0,3.0,2.0,0
2015-04-26,Houston Dynamo,Sporting Kansas City,4,4,D,NA,NA,NA,NA,2.64,3.09,2.72,5.0,11.0,18.0,10.0,1
2015-04-27,Seattle Sounders,Portland Timbers,1,0,H,NA,NA,NA,NA,2.03,3.42,3.53,13.0,8.0,8.0,14.0,2
2015-04-27,Orlando City,Toronto FC,0,2,A,NA,NA,NA,NA,2.11,3.3,3.39,10.0,6.0,11.0,15.0,0
2015-04-30,New York Red Bulls,Colorado Rapids,1,1,D,NA,NA,NA,NA,1.61,3.84,5.18,19.0,4.0,2.0,20.0,1
2015-05-04,Portland Timbers,FC Dallas,3,1,H,NA,NA,NA,NA,1.91,3.5,3.8,8.0,17.0,15.0,4.0,2
2015-05-04,Colorado Rapids,New England Revolution,0,2,A,NA,NA,NA,NA,2.38,3.22,2.93,5.0,17.0,17.0,5.0,0
2015-05-04,Seattle Sounders,Houston Dynamo,1,0,H,NA,NA,NA,NA,1.47,4.1,6.87,16.0,6.0,7.0,16.0,2
2015-05-04,Vancouver Whitecaps,Los Angeles Galaxy,2,0,H,NA,NA,NA,NA,3.01,3.25,2.32,18.0,14.0,5.0,8.0,2
2015-05-04,San Jose Earthquakes,Real Salt Lake,0,1,A,NA,NA,NA,NA,2.44,3.24,2.85,9.0,5.0,13.0,18.0,0
2015-05-07,CF Montreal,New York City,1,2,A,NA,NA,NA,NA,1.88,3.6,3.86,11.0,5.0,10.0,18.0,0
2015-05-07,Colorado Rapids,Vancouver Whitecaps,2,1,H,NA,NA,NA,NA,2.34,3.2,3.04,5.0,21.0,19.0,2.0,2
2015-05-07,FC Dallas,New England Revolution,3,0,H,NA,NA,NA,NA,1.85,3.51,4.1,17.0,20.0,6.0,4.0,2
2015-05-07,Los Angeles Galaxy,Toronto FC,4,0,H,NA,NA,NA,NA,1.58,3.96,5.47,14.0,9.0,8.0,13.0,2
2015-05-07,Columbus Crew,New York Red Bulls,2,1,H,NA,NA,NA,NA,2.16,3.54,3.1,9.0,20.0,14.0,4.0,2
2015-05-07,Real Salt Lake,Orlando City,1,1,D,NA,NA,NA,NA,2.4,3.26,2.89,8.0,10.0,17.0,13.0,1
2015-05-10,Colorado Rapids,Real Salt Lake,1,2,A,NA,NA,NA,NA,2.13,3.39,3.29,8.0,9.0,18.0,15.0,0
2015-05-10,Seattle Sounders,Los Angeles Galaxy,1,1,D,NA,NA,NA,NA,2.43,3.34,2.79,19.0,17.0,6.0,7.0,1
2015-05-14,DC United,Orlando City,2,1,H,NA,NA,NA,NA,2.05,3.27,3.6,22.0,11.0,1.0,14.0,2
2015-05-16,FC Dallas,New York Red Bulls,0,0,D,NA,NA,NA,NA,2.37,3.3,2.89,20.0,20.0,3.0,4.0,1
2015-05-16,CF Montreal,Real Salt Lake,4,1,H,NA,NA,NA,NA,2.1,3.33,3.42,11.0,12.0,12.0,11.0,2
2015-05-16,New York City,Chicago Fire,2,2,D,NA,NA,NA,NA,2.24,3.33,3.07,8.0,16.0,17.0,8.0,1
2015-05-17,Vancouver Whitecaps,Seattle Sounders,0,2,A,NA,NA,NA,NA,2.23,3.28,3.13,21.0,20.0,4.0,6.0,0
2015-05-17,New England Revolution,Toronto FC,1,1,D,NA,NA,NA,NA,1.78,3.57,4.36,20.0,9.0,6.0,17.0,1
2015-05-17,Houston Dynamo,Portland Timbers,3,1,H,NA,NA,NA,NA,2.58,3.22,2.66,6.0,11.0,19.0,13.0,2
2015-05-17,San Jose Earthquakes,Columbus Crew,2,0,H,NA,NA,NA,NA,2.74,3.18,2.55,9.0,12.0,16.0,11.0,2
2015-05-17,Orlando City,Los Angeles Galaxy,4,0,H,NA,NA,NA,NA,2.69,3.19,2.58,11.0,18.0,15.0,7.0,2
2015-05-18,Philadelphia Union,DC United,1,0,H,NA,NA,NA,NA,2.32,3.29,2.98,5.0,25.0,20.0,1.0,2
2015-05-21,Sporting Kansas City,New England Revolution,4,2,H,NA,NA,NA,NA,1.9,3.46,3.92,12.0,21.0,12.0,5.0,2
2015-05-23,Los Angeles Galaxy,Houston Dynamo,1,0,H,NA,NA,NA,NA,1.79,3.54,4.35,18.0,9.0,7.0,18.0,2
2015-05-23,Columbus Crew,Chicago Fire,2,2,D,NA,NA,NA,NA,1.94,3.59,3.63,12.0,17.0,13.0,8.0,1
2015-05-23,Toronto FC,Portland Timbers,1,0,H,NA,NA,NA,NA,2.21,3.31,3.15,10.0,11.0,16.0,15.0,2
2015-05-24,New York Red Bulls,Philadelphia Union,0,2,A,NA,NA,NA,NA,1.53,4.05,5.89,21.0,8.0,4.0,20.0,0
2015-05-24,CF Montreal,FC Dallas,2,1,H,NA,NA,NA,NA,2.25,3.28,3.11,14.0,21.0,10.0,3.0,2
2015-05-24,Real Salt Lake,New York City,2,0,H,NA,NA,NA,NA,1.9,3.33,4.09,12.0,9.0,15.0,18.0,2
2015-05-24,New England Revolution,DC United,1,1,D,NA,NA,NA,NA,1.78,3.49,4.49,21.0,25.0,6.0,1.0,1
2015-05-24,Colorado Rapids,Vancouver Whitecaps,1,0,H,NA,NA,NA,NA,2.25,3.25,3.13,8.0,21.0,20.0,6.0,2
2015-05-24,Seattle Sounders,Sporting Kansas City,0,0,D,NA,NA,NA,NA,1.98,3.36,3.74,23.0,15.0,2.0,10.0,1
2015-05-25,San Jose Earthquakes,Orlando City,1,1,D,NA,NA,NA,NA,2.25,3.22,3.17,12.0,14.0,15.0,12.0,1
2015-05-28,Seattle Sounders,Colorado Rapids,1,0,H,NA,NA,NA,NA,1.77,3.53,4.52,24.0,11.0,2.0,17.0,2
2015-05-28,Los Angeles Galaxy,Real Salt Lake,1,0,H,NA,NA,NA,NA,1.57,3.75,5.91,21.0,15.0,7.0,12.0,2
2015-05-28,Portland Timbers,DC United,1,0,H,NA,NA,NA,NA,1.57,3.95,5.65,11.0,26.0,16.0,2.0,2
2015-05-30,Sporting Kansas City,FC Dallas,4,0,H,NA,NA,NA,NA,2.0,3.33,3.67,16.0,21.0,10.0,5.0,2
2015-05-30,Toronto FC,San Jose Earthquakes,3,1,H,NA,NA,NA,NA,1.75,3.53,4.63,13.0,13.0,16.0,14.0,2
2015-05-30,Vancouver Whitecaps,Real Salt Lake,2,1,H,NA,NA,NA,NA,1.64,3.58,5.51,21.0,15.0,7.0,13.0,2
2015-05-31,Orlando City,Columbus Crew,2,2,D,NA,NA,NA,NA,2.21,3.3,3.16,15.0,13.0,12.0,16.0,1
2015-05-31,Chicago Fire,CF Montreal,3,0,H,NA,NA,NA,NA,1.93,3.43,3.81,18.0,17.0,9.0,10.0,2
2015-05-31,Colorado Rapids,Portland Timbers,1,2,A,NA,NA,NA,NA,2.15,3.26,3.34,11.0,14.0,18.0,14.0,0
2015-05-31,Seattle Sounders,New York Red Bulls,2,1,H,NA,NA,NA,NA,1.95,3.45,3.72,27.0,21.0,1.0,7.0,2
2015-05-31,DC United,Philadelphia Union,2,1,H,NA,NA,NA,NA,2.12,3.26,3.45,26.0,11.0,2.0,17.0,2
2015-05-31,New York City,Houston Dynamo,1,1,D,NA,NA,NA,NA,2.35,3.17,3.03,9.0,9.0,19.0,20.0,1
2015-06-04,Sporting Kansas City,Philadelphia Union,3,2,H,NA,NA,NA,NA,1.79,3.51,4.37,19.0,11.0,9.0,17.0,2
2015-06-05,Houston Dynamo,San Jose Earthquakes,0,1,A,NA,NA,NA,NA,2.0,3.31,3.69,10.0,13.0,20.0,16.0,0
2015-06-06,Houston Dynamo,New York Red Bulls,4,2,H,NA,NA,NA,NA,2.34,3.28,2.96,10.0,21.0,20.0,9.0,2
2015-06-07,Portland Timbers,San Jose Earthquakes,1,0,H,NA,NA,NA,NA,1.54,3.97,5.89,17.0,16.0,11.0,13.0,2
2015-06-08,CF Montreal,New York Red Bulls,1,1,D,NA,NA,NA,NA,2.62,3.4,2.55,17.0,21.0,11.0,9.0,1
2015-06-08,Toronto FC,Orlando City,4,1,H,NA,NA,NA,NA,1.95,3.55,3.63,16.0,16.0,14.0,12.0,2
2015-06-09,San Jose Earthquakes,Philadelphia Union,1,2,A,NA,NA,NA,NA,1.86,3.47,4.08,16.0,11.0,14.0,19.0,0
2015-06-09,CF Montreal,Chicago Fire,4,3,H,NA,NA,NA,NA,2.02,3.43,3.52,18.0,21.0,12.0,8.0,2
2015-06-09,New England Revolution,Orlando City,3,0,H,NA,NA,NA,NA,1.47,4.21,6.64,22.0,16.0,6.0,13.0,2
2015-06-09,Seattle Sounders,Toronto FC,2,1,H,NA,NA,NA,NA,1.6,3.89,5.34,30.0,19.0,1.0,12.0,2
2015-06-12,Columbus Crew,Portland Timbers,1,2,A,NA,NA,NA,NA,2.05,3.37,3.58,14.0,20.0,16.0,11.0,0
2015-06-14,Columbus Crew,Los Angeles Galaxy,1,1,D,NA,NA,NA,NA,1.97,3.48,3.61,14.0,24.0,16.0,5.0,1
2015-06-14,Seattle Sounders,FC Dallas,3,0,H,NA,NA,NA,NA,1.81,3.54,4.26,33.0,21.0,1.0,10.0,2
2015-06-14,New York City,CF Montreal,3,1,H,NA,NA,NA,NA,2.1,3.32,3.39,10.0,21.0,20.0,10.0,2
2015-06-14,New England Revolution,Chicago Fire,2,0,H,NA,NA,NA,NA,1.88,3.48,3.98,25.0,21.0,3.0,9.0,2
2015-06-15,Orlando City,DC United,1,0,H,NA,NA,NA,NA,1.81,3.54,4.21,16.0,29.0,14.0,2.0,2
2015-06-20,Colorado Rapids,FC Dallas,1,1,D,NA,NA,NA,NA,2.2,3.28,3.2,11.0,21.0,20.0,11.0,1
2015-06-20,Seattle Sounders,San Jose Earthquakes,0,2,A,NA,NA,NA,NA,1.86,3.27,4.37,36.0,16.0,1.0,14.0,0
2015-06-21,New York Red Bulls,Vancouver Whitecaps,1,2,A,NA,NA,NA,NA,2.03,3.41,3.49,22.0,24.0,8.0,5.0,0
2015-06-21,Toronto FC,New York City,0,2,A,NA,NA,NA,NA,1.76,3.62,4.42,19.0,13.0,12.0,18.0,0
2015-06-21,CF Montreal,Orlando City,2,0,H,NA,NA,NA,NA,2.34,3.24,2.96,21.0,19.0,11.0,14.0,2
2015-06-21,Los Angeles Galaxy,Philadelphia Union,5,1,H,NA,NA,NA,NA,1.53,3.88,6.21,25.0,14.0,5.0,18.0,2
2015-06-21,Portland Timbers,Houston Dynamo,2,0,H,NA,NA,NA,NA,1.57,3.87,5.78,23.0,13.0,7.0,19.0,2
2015-06-21,DC United,New England Revolution,2,1,H,NA,NA,NA,NA,2.34,3.27,2.95,29.0,28.0,2.0,3.0,2
2015-06-22,Real Salt Lake,Sporting Kansas City,2,1,H,NA,NA,NA,NA,3.04,3.1,2.39,15.0,22.0,17.0,8.0,2
2015-06-25,Los Angeles Galaxy,Portland Timbers,5,0,H,NA,NA,NA,NA,2.2,3.26,3.25,28.0,26.0,3.0,6.0,2
2015-06-25,Chicago Fire,DC United,0,1,A,NA,NA,NA,NA,1.82,3.54,4.24,21.0,32.0,11.0,2.0,0
2015-06-25,Toronto FC,CF Montreal,3,1,H,NA,NA,NA,NA,1.8,3.57,4.29,19.0,24.0,13.0,7.0,2
2015-06-25,New York Red Bulls,Real Salt Lake,1,0,H,NA,NA,NA,NA,1.53,3.97,6.15,22.0,18.0,10.0,15.0,2
2015-06-25,Columbus Crew,New England Revolution,2,1,H,NA,NA,NA,NA,1.85,3.56,4.06,15.0,28.0,17.0,4.0,2
2015-06-25,Philadelphia Union,Seattle Sounders,1,0,H,NA,NA,NA,NA,1.99,3.37,3.75,14.0,36.0,18.0,1.0,2
2015-06-25,Orlando City,Colorado Rapids,2,0,H,NA,NA,NA,NA,1.99,3.35,3.75,19.0,12.0,14.0,20.0,2
2015-06-27,FC Dallas,Houston Dynamo,2,0,H,NA,NA,NA,NA,1.76,3.64,4.45,22.0,13.0,10.0,19.0,2
2015-06-27,Toronto FC,DC United,0,0,D,NA,NA,NA,NA,1.83,3.49,4.19,22.0,35.0,11.0,2.0,1
2015-06-28,Philadelphia Union,CF Montreal,2,2,D,NA,NA,NA,NA,1.96,3.41,3.72,17.0,24.0,17.0,9.0,1
2015-06-28,New England Revolution,Vancouver Whitecaps,1,2,A,NA,NA,NA,NA,2.24,3.23,3.17,28.0,27.0,4.0,5.0,0
2015-06-28,Sporting Kansas City,Colorado Rapids,2,0,H,NA,NA,NA,NA,1.63,3.68,5.46,22.0,12.0,11.0,20.0,2
2015-06-28,Real Salt Lake,Columbus Crew,2,2,D,NA,NA,NA,NA,2.56,3.23,2.71,18.0,18.0,16.0,15.0,1
2015-06-28,San Jose Earthquakes,Los Angeles Galaxy,3,1,H,NA,NA,NA,NA,3.0,3.25,2.33,19.0,31.0,14.0,3.0,2
2015-06-28,New York City,New York Red Bulls,1,3,A,NA,NA,NA,NA,2.75,3.27,2.49,16.0,25.0,18.0,9.0,0
2015-06-29,Portland Timbers,Seattle Sounders,4,1,H,NA,NA,NA,NA,1.84,3.4,4.34,26.0,36.0,7.0,1.0,2
2015-07-03,DC United,CF Montreal,1,0,H,NA,NA,NA,NA,1.98,3.32,3.81,36.0,25.0,1.0,10.0,2
2015-07-03,Philadelphia Union,Colorado Rapids,0,0,D,NA,NA,NA,NA,1.86,3.41,4.21,18.0,12.0,17.0,20.0,1
2015-07-03,Vancouver Whitecaps,Toronto FC,1,3,A,NA,NA,NA,NA,2.07,3.32,3.5,30.0,23.0,4.0,11.0,0
2015-07-03,Los Angeles Galaxy,Chicago Fire,2,0,H,NA,NA,NA,NA,1.45,4.26,6.95,31.0,21.0,3.0,14.0,2
2015-07-05,Real Salt Lake,Los Angeles Galaxy,0,0,D,NA,NA,NA,NA,2.97,3.18,2.39,19.0,34.0,16.0,3.0,1
2015-07-06,Chicago Fire,Orlando City,2,3,A,NA,NA,NA,NA,2.08,3.34,3.45,21.0,22.0,14.0,13.0,0
2015-07-06,Columbus Crew,CF Montreal,1,2,A,NA,NA,NA,NA,1.63,3.89,4.89,19.0,25.0,16.0,11.0,0
2015-07-06,Philadelphia Union,New York City,1,2,A,NA,NA,NA,NA,1.91,3.44,3.89,19.0,16.0,17.0,18.0,0
2015-07-06,Los Angeles Galaxy,Vancouver Whitecaps,0,1,A,NA,NA,NA,NA,2.06,3.3,3.56,35.0,30.0,3.0,4.0,0
2015-07-06,Sporting Kansas City,Seattle Sounders,1,0,H,NA,NA,NA,NA,2.0,3.31,3.72,25.0,36.0,10.0,2.0,2
2015-07-06,Real Salt Lake,Colorado Rapids,0,0,D,NA,NA,NA,NA,2.44,3.16,2.9,20.0,13.0,15.0,20.0,1
2015-07-06,Portland Timbers,New England Revolution,2,0,H,NA,NA,NA,NA,1.74,3.69,4.4,29.0,28.0,5.0,7.0,2
2015-07-06,DC United,Toronto FC,1,2,A,NA,NA,NA,NA,2.18,3.29,3.23,39.0,26.0,1.0,10.0,0
2015-07-09,Columbus Crew,FC Dallas,0,3,A,NA,NA,NA,NA,2.08,3.46,3.33,19.0,25.0,17.0,11.0,0
2015-07-13,Vancouver Whitecaps,Sporting Kansas City,0,1,A,NA,NA,NA,NA,2.03,3.3,3.63,33.0,28.0,4.0,7.0,0
2015-07-16,Chicago Fire,Columbus Crew,0,1,A,NA,NA,NA,NA,2.27,3.35,3.02,21.0,19.0,14.0,17.0,0
2015-07-18,Los Angeles Galaxy,San Jose Earthquakes,5,2,H,NA,NA,NA,NA,1.66,3.68,5.12,35.0,22.0,3.0,13.0,2
2015-07-18,Toronto FC,Philadelphia Union,2,1,H,NA,NA,NA,NA,1.92,3.52,3.76,29.0,19.0,7.0,18.0,2
2015-07-19,New England Revolution,New York City,1,0,H,NA,NA,NA,NA,2.02,3.52,3.41,28.0,19.0,10.0,17.0,2
