Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-08-09,Portimonense,0,0,16,5,5,19,1,0,Belenenses,0,0,8,2,5,15,1,0,D,D,1.98,3.38,3.78,2.1,1.87,2.03,1.77,1.98,1.85,0.0,0.0,11.0,2.0,1
2019-08-10,Santa Clara,0,0,22,6,14,14,0,0,Famalicao,2,1,14,6,6,22,3,0,A,A,2.04,3.18,3.77,2.35,1.68,2.24,1.63,2.05,1.8,0.0,0.0,14.0,6.0,0
2019-08-10,Gil Vicente,2,0,13,7,4,15,3,0,Porto,1,0,16,5,6,19,3,0,H,D,9.88,5.21,1.29,1.72,2.31,1.65,2.19,1.93,1.9,0.0,0.0,7.0,12.0,2
2019-08-10,Benfica,5,2,15,7,10,15,0,0,Pacos Ferreira,0,0,7,0,3,11,4,1,H,H,1.12,8.26,18.66,1.48,2.89,1.44,2.71,1.91,1.92,0.0,0.0,6.0,11.0,2
2019-08-11,Boavista,2,1,8,3,3,24,5,0,Aves,1,1,17,2,8,20,3,0,H,D,2.26,3.04,3.37,2.66,1.54,2.52,1.5,1.94,1.89,0.0,0.0,7.0,6.0,2
2019-08-11,Maritimo,1,1,10,3,2,14,4,0,Sp Lisbon,1,1,17,2,8,14,4,0,D,D,5.07,3.68,1.67,2.03,1.9,1.96,1.83,1.95,1.89,0.0,0.0,8.0,13.0,1
2019-08-11,Sp Braga,3,1,19,9,7,14,2,0,Moreirense,1,0,11,4,4,11,2,0,H,H,1.43,4.3,7.43,1.98,1.97,1.9,1.89,2.05,1.8,0.0,0.0,13.0,10.0,2
2019-08-12,Setubal,0,0,7,4,3,23,7,1,Tondela,0,0,7,2,3,18,2,0,D,D,2.15,3.15,3.46,2.4,1.65,2.31,1.59,1.84,1.99,0.0,0.0,12.0,13.0,1
2019-08-16,Famalicao,1,0,16,4,5,16,3,0,Rio Ave,0,0,13,1,2,16,5,1,H,D,2.78,3.43,2.43,1.82,2.13,1.77,2.05,1.75,2.12,3.0,0.0,3.0,13.0,2
2019-08-17,Moreirense,3,2,12,4,3,17,0,0,Gil Vicente,0,0,16,2,5,16,3,0,H,H,2.24,3.18,3.28,2.31,1.69,2.23,1.64,1.93,1.92,0.0,3.0,16.0,5.0,2
2019-08-17,Belenenses,0,0,7,1,5,11,7,0,Benfica,2,0,21,5,4,10,1,0,A,D,14.32,6.88,1.18,1.55,2.69,1.5,2.53,1.92,1.91,1.0,3.0,9.0,2.0,0
2019-08-17,Porto,4,2,23,10,7,16,0,0,Setubal,0,0,6,5,0,16,2,0,H,H,1.16,6.97,16.64,1.66,2.39,1.61,2.27,1.97,1.87,0.0,1.0,15.0,10.0,2
2019-08-18,Aves,3,2,11,4,4,25,2,0,Maritimo,1,1,10,1,6,14,4,0,H,H,2.27,3.16,3.25,2.35,1.67,2.27,1.61,1.96,1.88,0.0,1.0,15.0,8.0,2
2019-08-18,Pacos Ferreira,0,0,19,3,8,24,3,0,Santa Clara,1,1,6,3,3,20,1,0,A,A,2.36,3.21,3.03,2.26,1.72,2.17,1.67,2.03,1.82,0.0,0.0,18.0,17.0,0
2019-08-18,Guimaraes,1,1,16,4,4,14,3,0,Boavista,1,0,5,2,2,13,3,0,D,H,1.63,3.72,5.42,2.29,1.7,2.2,1.66,1.83,2.01,0.0,3.0,16.0,7.0,1
2019-08-18,Sp Lisbon,2,2,11,6,2,13,3,0,Sp Braga,1,0,21,7,7,16,5,0,H,H,1.97,3.4,3.78,2.12,1.87,2.02,1.79,1.98,1.86,1.0,3.0,11.0,5.0,2
2019-08-19,Tondela,1,0,8,3,6,11,1,0,Portimonense,2,2,14,6,3,16,1,0,A,A,2.71,3.27,2.55,2.19,1.78,2.09,1.73,1.98,1.87,1.0,1.0,13.0,12.0,0
2019-08-23,Rio Ave,5,2,17,9,3,17,0,0,Aves,1,0,7,1,6,15,3,0,H,H,1.8,3.61,4.34,2.0,1.93,1.94,1.86,2.04,1.81,0.0,3.0,17.0,7.0,2
2019-08-23,Setubal,0,0,18,1,9,18,3,0,Moreirense,0,0,5,2,5,27,1,0,D,D,2.57,3.02,2.89,2.53,1.6,2.41,1.55,1.83,2.03,1.0,3.0,17.0,8.0,1
2019-08-24,Benfica,0,0,6,1,5,15,2,0,Porto,2,1,11,5,4,12,5,0,A,A,1.9,3.43,4.03,2.08,1.88,2.0,1.81,1.91,1.93,6.0,3.0,1.0,7.0,0
2019-08-24,Boavista,1,1,15,2,6,17,5,0,Pacos Ferreira,1,1,14,5,8,17,2,0,D,D,2.14,3.13,3.58,2.6,1.57,2.49,1.52,1.85,1.98,4.0,0.0,5.0,18.0,1
2019-08-25,Maritimo,2,0,15,5,4,11,2,0,Tondela,3,1,10,7,6,13,5,0,A,A,2.02,3.16,3.94,2.41,1.66,2.29,1.6,2.04,1.81,1.0,1.0,16.0,15.0,0
2019-08-25,Santa Clara,0,0,15,3,9,10,2,0,Belenenses,0,0,6,1,2,12,1,0,D,D,2.11,3.2,3.58,2.26,1.72,2.17,1.67,2.09,1.75,3.0,1.0,11.0,16.0,1
2019-08-25,Portimonense,1,1,16,2,3,16,1,0,Sp Lisbon,3,2,11,6,6,13,0,0,A,A,4.15,3.54,1.85,1.87,2.08,1.81,1.99,1.99,1.85,4.0,4.0,7.0,6.0,0
2019-08-25,Gil Vicente,1,0,15,6,5,13,2,0,Sp Braga,1,1,8,4,1,13,2,0,D,A,4.85,3.55,1.73,2.13,1.85,2.03,1.77,1.89,1.94,3.0,3.0,12.0,11.0,1
2019-08-25,Guimaraes,1,0,18,4,12,16,4,0,Famalicao,1,0,15,3,5,12,1,0,D,D,1.73,3.54,4.9,2.14,1.8,2.07,1.75,1.98,1.87,1.0,6.0,16.0,4.0,1
2019-08-30,Belenenses,0,0,9,3,5,17,3,1,Boavista,1,0,12,7,1,20,4,0,A,D,2.43,3.04,3.09,2.51,1.61,2.4,1.56,2.07,1.79,2.0,5.0,15.0,5.0,0
2019-08-30,Moreirense,1,1,9,3,0,21,2,0,Portimonense,0,0,10,2,3,23,5,1,H,H,2.3,3.27,3.12,2.19,1.79,2.09,1.74,2.0,1.86,4.0,4.0,7.0,9.0,2
2019-08-31,Aves,2,1,18,6,4,21,5,1,Famalicao,3,1,12,7,7,11,3,1,A,D,2.41,3.26,2.9,2.1,1.88,2.02,1.78,2.1,1.76,3.0,7.0,13.0,3.0,0
2019-08-31,Pacos Ferreira,0,0,21,3,7,19,1,0,Maritimo,1,0,9,2,0,15,4,1,A,D,2.04,3.24,3.74,2.38,1.67,2.27,1.61,2.05,1.8,1.0,1.0,18.0,17.0,0
2019-08-31,Sp Lisbon,2,1,9,5,1,18,2,1,Rio Ave,3,1,6,3,2,14,2,0,A,D,1.37,4.92,7.54,1.51,2.76,1.47,2.6,2.05,1.8,7.0,3.0,3.0,13.0,0
2019-08-31,Gil Vicente,0,0,15,2,7,16,3,0,Setubal,0,0,8,3,6,18,6,0,D,D,2.21,3.12,3.42,2.39,1.65,2.28,1.61,1.88,1.96,4.0,2.0,12.0,17.0,1
2019-09-01,Tondela,0,0,11,4,7,9,2,1,Santa Clara,0,0,13,4,10,11,2,0,D,D,2.31,3.2,3.14,2.35,1.67,2.26,1.62,1.98,1.86,4.0,4.0,10.0,11.0,1
2019-09-01,Porto,3,1,18,10,7,19,3,0,Guimaraes,0,0,8,3,5,7,3,2,H,H,1.18,6.78,14.55,1.53,2.75,1.48,2.61,1.97,1.87,6.0,2.0,6.0,16.0,2
2019-09-01,Sp Braga,0,0,11,2,4,10,2,0,Benfica,4,1,12,6,5,16,1,0,A,A,5.02,3.94,1.64,1.77,2.2,1.72,2.1,2.03,1.82,4.0,6.0,11.0,6.0,0
2019-09-08,Rio Ave,1,1,6,2,5,13,2,1,Guimaraes,1,1,15,5,8,16,2,0,D,D,1.89,3.55,3.92,2.0,1.96,1.93,1.87,1.9,1.93,6.0,2.0,7.0,16.0,1
2019-09-13,Setubal,1,0,7,4,1,13,1,0,Sp Braga,0,0,22,6,7,11,4,1,H,D,4.75,3.54,1.76,2.29,1.71,2.2,1.66,1.83,2.01,3.0,4.0,16.0,13.0,2
2019-09-14,Guimaraes,5,2,18,8,9,12,3,0,Aves,1,1,12,2,6,15,2,0,H,H,1.53,4.05,6.03,2.08,1.88,2.0,1.8,1.96,1.88,3.0,3.0,15.0,16.0,2
2019-09-14,Famalicao,4,1,11,5,1,20,3,0,Pacos Ferreira,2,0,15,3,9,18,2,0,H,H,2.09,3.34,3.48,2.17,1.8,2.07,1.74,1.81,2.04,10.0,1.0,1.0,18.0,2
2019-09-14,Benfica,2,1,13,4,9,13,1,0,Gil Vicente,0,0,8,1,7,14,4,0,H,H,1.12,8.22,20.22,1.44,3.05,1.39,2.88,1.88,1.95,9.0,5.0,2.0,12.0,2
2019-09-15,Maritimo,1,0,12,4,8,11,2,0,Belenenses,3,2,13,7,9,26,3,0,A,A,2.08,3.2,3.68,2.46,1.62,2.38,1.57,1.78,2.06,4.0,2.0,13.0,17.0,0
2019-09-15,Rio Ave,2,1,23,6,8,15,2,0,Tondela,4,2,5,4,0,18,3,0,A,A,1.64,3.97,4.96,1.88,2.08,1.81,1.99,1.82,2.02,7.0,5.0,5.0,10.0,0
2019-09-15,Santa Clara,2,1,18,5,6,13,3,0,Moreirense,0,0,12,2,3,20,2,0,H,H,2.31,3.07,3.26,2.48,1.61,2.38,1.57,1.98,1.85,5.0,7.0,12.0,8.0,2
2019-09-15,Portimonense,2,0,8,4,1,10,1,0,Porto,3,2,21,6,10,14,1,1,A,A,6.8,4.52,1.43,1.65,2.39,1.6,2.3,1.84,2.0,4.0,9.0,14.0,3.0,0
2019-09-15,Boavista,1,1,11,4,5,22,2,0,Sp Lisbon,1,0,13,3,8,17,6,1,D,H,4.8,3.58,1.73,2.1,1.83,2.03,1.77,1.87,1.96,8.0,7.0,5.0,8.0,1
2019-09-20,Pacos Ferreira,2,0,15,2,9,24,5,1,Aves,1,1,8,3,2,13,3,0,H,A,1.88,3.46,4.13,2.19,1.8,2.09,1.73,1.88,1.96,1.0,3.0,18.0,17.0,2
2019-09-21,Moreirense,1,0,6,2,3,12,3,0,Benfica,2,0,20,2,5,15,2,0,A,D,8.61,5.02,1.33,1.7,2.33,1.65,2.21,1.84,2.01,7.0,12.0,9.0,2.0,0
2019-09-21,Belenenses,0,0,9,2,4,20,3,0,Rio Ave,2,1,16,4,1,13,0,0,A,A,3.19,3.35,2.21,2.0,1.94,1.94,1.86,1.93,1.91,5.0,7.0,12.0,8.0,0
2019-09-22,Gil Vicente,0,0,15,6,10,18,5,0,Boavista,0,0,4,0,4,19,2,1,D,D,2.25,3.07,3.39,2.56,1.58,2.46,1.53,1.94,1.89,5.0,9.0,13.0,5.0,1
2019-09-22,Setubal,0,0,7,3,4,17,3,0,Portimonense,0,0,7,1,2,9,0,0,D,D,2.82,3.08,2.58,2.5,1.6,2.4,1.55,2.02,1.84,6.0,4.0,11.0,14.0,1
2019-09-22,Tondela,1,1,5,3,5,9,2,0,Guimaraes,3,3,20,6,5,21,4,0,A,A,3.26,3.38,2.16,2.01,1.93,1.94,1.86,1.96,1.87,8.0,6.0,7.0,11.0,0
2019-09-22,Porto,2,2,19,7,9,25,4,0,Santa Clara,0,0,6,2,0,11,4,0,H,H,1.16,7.12,16.06,1.54,2.66,1.49,2.55,1.93,1.9,12.0,8.0,3.0,8.0,2
2019-09-23,Sp Braga,2,0,26,6,9,15,2,0,Maritimo,2,1,6,3,3,17,5,1,D,A,1.36,4.72,8.43,1.85,2.12,1.77,2.03,1.85,1.99,4.0,4.0,16.0,15.0,1
2019-09-23,Sp Lisbon,1,1,20,5,6,16,3,0,Famalicao,2,0,13,7,6,14,2,0,A,H,1.54,4.11,5.71,1.63,2.45,1.58,2.33,1.93,1.9,8.0,13.0,7.0,3.0,0
2019-09-27,Boavista,0,0,16,3,6,21,3,0,Tondela,0,0,5,0,4,17,4,0,D,D,2.02,3.28,3.81,2.46,1.64,2.36,1.58,2.02,1.83,10.0,8.0,5.0,8.0,1
2019-09-28,Famalicao,3,0,16,6,6,15,2,0,Belenenses,1,1,9,3,2,10,2,0,H,A,1.78,3.51,4.54,2.17,1.82,2.09,1.73,2.04,1.81,16.0,5.0,1.0,14.0,2
2019-09-28,Benfica,1,0,13,3,14,11,4,1,Setubal,0,0,9,2,3,8,4,0,H,D,1.14,7.66,18.02,1.6,2.55,1.55,2.4,1.81,2.02,15.0,7.0,2.0,11.0,2
2019-09-28,Maritimo,2,0,12,4,6,13,4,0,Moreirense,1,0,12,4,2,21,6,0,H,D,2.48,3.07,2.96,2.49,1.62,2.37,1.57,1.77,2.11,5.0,7.0,14.0,10.0,2
2019-09-29,Guimaraes,1,0,14,4,10,16,1,0,Pacos Ferreira,0,0,5,1,3,23,6,1,H,D,1.52,4.01,6.31,2.02,1.91,1.95,1.85,1.93,1.91,9.0,4.0,6.0,17.0,2
2019-09-29,Santa Clara,1,0,14,6,6,17,4,0,Gil Vicente,0,0,7,5,6,15,1,1,H,D,2.08,3.2,3.67,2.45,1.63,2.35,1.58,1.79,2.05,8.0,6.0,9.0,13.0,2
2019-09-29,Portimonense,0,0,12,5,2,11,3,0,Sp Braga,1,1,9,3,7,23,4,0,A,A,3.42,3.4,2.09,1.98,1.97,1.91,1.88,2.03,1.81,5.0,5.0,14.0,15.0,0
2019-09-29,Rio Ave,0,0,8,1,0,15,3,0,Porto,1,1,13,5,6,15,3,0,A,A,5.69,4.27,1.52,1.65,2.41,1.59,2.32,1.94,1.89,10.0,15.0,7.0,3.0,0
2019-09-30,Aves,0,0,7,2,3,12,3,0,Sp Lisbon,1,0,15,3,7,19,2,0,A,D,5.26,4.19,1.57,1.73,2.29,1.66,2.21,1.86,1.98,3.0,8.0,18.0,9.0,0
2019-10-05,Aves,0,0,12,1,6,12,1,0,Tondela,1,0,11,2,8,14,1,0,A,D,2.43,3.31,2.84,2.07,1.88,1.98,1.82,2.1,1.75,3.0,9.0,18.0,9.0,0
2019-10-25,Pacos Ferreira,0,0,16,3,2,19,0,0,Rio Ave,0,0,4,0,4,15,1,0,D,D,2.73,3.18,2.62,2.19,1.81,2.07,1.75,1.96,1.89,4.0,10.0,17.0,9.0,1
2019-10-26,Belenenses,3,2,11,5,7,16,3,0,Aves,2,2,8,2,6,21,2,0,H,D,2.07,3.27,3.6,2.19,1.8,2.1,1.73,1.79,2.06,5.0,3.0,16.0,18.0,2
2019-10-26,Gil Vicente,1,1,6,2,2,22,3,1,Portimonense,1,1,10,4,3,20,2,0,D,D,2.45,3.11,2.96,2.41,1.66,2.3,1.6,2.11,1.74,6.0,5.0,15.0,16.0,1
2019-10-26,Setubal,0,0,11,2,5,14,0,0,Maritimo,0,0,10,3,5,20,1,0,D,D,2.25,3.0,3.46,2.98,1.48,2.78,1.43,1.92,1.91,7.0,8.0,14.0,10.0,1
2019-10-26,Moreirense,1,1,9,4,1,18,3,1,Boavista,1,0,23,4,10,20,4,0,D,H,2.24,3.07,3.4,2.67,1.54,2.55,1.5,1.92,1.9,7.0,11.0,14.0,8.0,1
