Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2024-08-09,Sp Lisbon,3,2,23,6,6,9,2,0,Rio Ave,1,0,3,1,1,14,2,0,H,H,1.16,7.79,15.44,1.49,2.88,1.44,2.74,1.82,2.02,0.0,0.0,18.0,15.0,2
2024-08-10,AVS,1,0,17,3,4,8,1,0,Nacional,1,1,6,2,2,13,1,0,D,A,2.26,3.28,3.21,2.16,1.78,2.09,1.74,1.94,1.89,0.0,0.0,2.0,14.0,1
2024-08-10,Casa Pia,0,0,15,4,3,12,2,0,Boavista,1,0,5,2,1,6,1,0,A,D,1.93,3.47,3.98,2.16,1.79,2.08,1.74,1.94,1.9,0.0,0.0,7.0,6.0,0
2024-08-10,Porto,3,1,16,7,6,18,0,0,Gil Vicente,0,0,3,2,2,10,3,1,H,H,1.18,7.17,14.72,1.55,2.63,1.52,2.5,1.95,1.88,0.0,0.0,14.0,11.0,2
2024-08-11,Estoril,1,1,4,2,1,11,6,0,Santa Clara,4,1,9,8,3,20,3,0,A,D,2.18,3.22,3.47,2.52,1.61,2.38,1.57,1.86,1.96,0.0,0.0,8.0,14.0,0
2024-08-11,Famalicao,2,1,9,5,0,8,3,0,Benfica,0,0,10,1,7,13,4,0,H,H,6.54,4.68,1.44,1.61,2.47,1.58,2.36,1.86,1.97,0.0,0.0,10.0,8.0,2
2024-08-11,Farense,1,0,10,5,5,14,0,0,Moreirense,2,1,10,6,4,11,4,1,A,A,2.92,3.22,2.47,2.24,1.74,2.16,1.69,2.08,1.76,0.0,0.0,10.0,12.0,0
2024-08-11,Sp Braga,1,0,13,5,13,14,3,0,Estrela,1,0,6,4,4,9,5,0,D,D,1.38,5.04,7.45,1.6,2.55,1.54,2.42,2.06,1.78,0.0,0.0,12.0,10.0,1
2024-08-12,Arouca,0,0,8,0,6,13,7,1,Guimaraes,1,1,11,4,5,11,2,0,A,A,2.85,3.4,2.42,1.95,1.97,1.89,1.91,1.76,2.07,0.0,0.0,11.0,12.0,0
2024-08-16,Santa Clara,0,0,5,2,2,19,2,1,Porto,2,2,8,6,2,12,3,0,A,A,5.93,4.24,1.53,1.98,1.94,1.91,1.9,1.89,1.94,3.0,3.0,1.0,2.0,0
2024-08-16,Gil Vicente,4,2,16,6,2,6,1,0,AVS,2,2,10,5,3,12,4,1,H,D,2.28,3.3,3.19,2.13,1.82,2.05,1.77,1.95,1.88,0.0,1.0,18.0,8.0,2
2024-08-17,Rio Ave,1,1,9,3,7,8,0,0,Farense,0,0,14,4,14,16,1,0,H,H,2.01,3.42,3.75,2.06,1.87,1.99,1.82,2.02,1.83,0.0,0.0,16.0,13.0,2
2024-08-17,Nacional,1,1,12,6,4,9,1,0,Sp Lisbon,6,2,20,10,3,10,1,0,A,A,10.74,6.03,1.25,1.62,2.45,1.57,2.37,1.86,1.95,1.0,3.0,11.0,2.0,0
2024-08-17,Benfica,3,0,26,7,12,6,0,0,Casa Pia,0,0,5,1,2,14,1,0,H,D,1.18,7.44,13.53,1.46,2.93,1.42,2.79,1.93,1.9,0.0,0.0,17.0,15.0,2
2024-08-18,Moreirense,3,2,14,6,7,14,1,0,Arouca,1,1,15,3,5,12,2,0,H,H,2.34,3.25,3.1,2.14,1.8,2.06,1.76,2.0,1.83,3.0,0.0,6.0,15.0,2
