Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2022-08-05,Benfica,4,3,20,6,6,7,3,0,Arouca,0,0,3,2,1,6,1,1,H,H,1.15,7.51,18.19,1.54,2.66,1.49,2.56,1.81,2.04,0.0,0.0,2.0,1.0,2
2022-08-06,Rio Ave,0,0,7,0,6,19,7,0,Vizela,1,0,12,7,7,16,4,0,A,D,2.28,3.22,3.2,2.16,1.81,2.06,1.75,1.95,1.89,0.0,0.0,13.0,17.0,0
2022-08-06,Estoril,2,2,10,5,1,13,4,0,Famalicao,0,0,15,5,2,11,1,0,H,H,2.55,3.23,2.78,2.16,1.79,2.06,1.74,1.86,2.0,0.0,0.0,6.0,7.0,2
2022-08-06,Porto,5,3,22,7,4,13,3,0,Maritimo,1,0,9,3,4,11,2,0,H,H,1.19,6.76,14.21,1.57,2.6,1.52,2.47,1.99,1.85,0.0,0.0,12.0,9.0,2
2022-08-07,Santa Clara,0,0,7,3,7,15,1,1,Casa Pia,0,0,11,3,6,12,3,0,D,D,2.03,3.31,3.73,2.29,1.77,2.14,1.69,2.05,1.81,0.0,0.0,12.0,6.0,1
2022-08-07,Sp Braga,3,2,15,7,3,14,2,0,Sp Lisbon,3,2,11,4,3,17,2,0,D,D,3.6,3.47,2.01,2.03,1.92,1.94,1.85,1.83,2.01,0.0,0.0,13.0,14.0,1
2022-08-07,Chaves,0,0,14,2,2,10,2,0,Guimaraes,1,1,15,6,5,20,9,2,A,A,2.8,3.26,2.48,2.17,1.78,2.1,1.71,2.04,1.81,0.0,0.0,10.0,12.0,0
2022-08-07,Portimonense,0,0,18,8,7,13,3,0,Boavista,1,1,10,5,1,11,1,0,A,A,2.09,3.23,3.66,2.4,1.65,2.32,1.59,1.79,2.06,0.0,0.0,13.0,10.0,0
2022-08-08,Gil Vicente,1,0,16,7,8,17,1,0,Pacos Ferreira,0,0,12,5,6,19,6,0,H,D,1.76,3.5,4.76,2.2,1.8,2.11,1.71,1.99,1.85,0.0,0.0,11.0,12.0,2
2022-08-12,Famalicao,0,0,11,5,7,11,3,0,Sp Braga,3,2,24,9,7,14,1,0,A,A,3.56,3.53,2.02,1.89,2.03,1.84,1.97,1.83,2.02,0.0,1.0,16.0,8.0,0
2022-08-13,Casa Pia,0,0,8,2,4,10,6,0,Benfica,1,0,14,4,9,9,4,1,A,D,12.96,5.96,1.23,1.69,2.31,1.64,2.24,1.91,1.93,1.0,3.0,10.0,3.0,0
2022-08-13,Sp Lisbon,3,1,20,6,7,15,1,0,Rio Ave,0,0,3,1,1,6,2,0,H,H,1.22,6.19,13.82,1.78,2.2,1.71,2.13,1.93,1.91,1.0,0.0,9.0,15.0,2
2022-08-14,Boavista,2,0,16,5,8,13,3,0,Santa Clara,1,1,3,1,6,8,7,2,H,A,2.52,3.1,2.94,2.42,1.67,2.32,1.6,2.13,1.73,3.0,1.0,6.0,10.0,2
2022-08-14,Vizela,0,0,4,1,1,18,6,0,Porto,1,0,13,4,10,13,2,0,A,D,10.63,5.52,1.28,1.71,2.33,1.66,2.21,2.0,1.84,3.0,3.0,9.0,5.0,0
2022-08-14,Guimaraes,1,1,8,3,5,13,3,0,Estoril,0,0,7,4,7,8,5,1,H,H,2.02,3.33,3.79,2.24,1.82,2.11,1.72,2.02,1.82,3.0,3.0,8.0,6.0,2
2022-08-15,Maritimo,1,1,13,6,3,12,1,0,Chaves,2,0,21,8,6,11,1,0,A,H,2.32,3.25,3.1,2.19,1.76,2.11,1.72,2.0,1.84,0.0,0.0,15.0,12.0,0
2022-08-15,Arouca,1,1,8,4,4,22,4,0,Gil Vicente,0,0,10,2,4,18,2,0,H,H,2.63,3.28,2.66,2.1,1.84,2.02,1.78,1.91,1.93,0.0,3.0,15.0,8.0,2
