Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2025-08-08,Casa Pia,0,0,7,2,2,14,4,0,Sp Lisbon,2,1,27,12,9,11,1,0,A,A,9.14,5.11,1.3,1.7,2.15,1.66,2.1,1.86,1.87,0.0,0.0,5.0,17.0,0
2025-08-09,Nacional,0,0,15,4,14,21,3,0,Gil Vicente,2,2,12,2,6,16,6,0,A,A,2.44,3.15,2.84,2.14,1.7,2.09,1.67,2.01,1.68,0.0,0.0,12.0,9.0,0
2025-08-09,Arouca,3,1,9,4,4,13,2,0,AVS,1,0,15,2,5,17,0,0,H,H,1.82,3.49,4.17,2.05,1.78,1.99,1.75,1.79,1.94,0.0,0.0,5.0,3.0,2
2025-08-10,Famalicao,3,2,6,3,2,20,4,0,Santa Clara,0,0,8,2,3,15,2,0,H,H,2.38,3.11,2.97,2.4,1.55,2.35,1.54,1.97,1.72,0.0,0.0,8.0,13.0,2
2025-08-10,Moreirense,2,1,10,3,6,15,3,0,Alverca,1,1,7,2,2,5,1,0,H,D,2.05,3.14,3.52,2.2,1.67,2.15,1.63,1.71,1.98,0.0,0.0,10.0,5.0,2
2025-08-10,Sp Braga,3,2,8,6,5,10,1,0,Tondela,0,0,7,3,3,9,3,0,H,H,1.36,4.63,7.88,1.77,2.05,1.72,2.02,1.77,1.92,0.0,0.0,12.0,13.0,2
2025-08-11,Estoril,1,1,8,3,4,13,4,0,Estrela,1,0,9,5,4,16,1,0,D,H,1.89,3.49,3.83,2.06,1.76,2.0,1.73,1.87,1.86,0.0,0.0,8.0,9.0,1
2025-08-11,Porto,3,2,17,9,7,18,1,0,Guimaraes,0,0,10,2,4,9,3,0,H,H,1.57,3.93,5.41,1.83,2.0,1.79,1.93,1.94,1.77,0.0,0.0,11.0,10.0,2
2025-08-15,AVS,0,0,10,3,1,20,4,0,Casa Pia,2,1,10,5,3,20,5,0,A,A,2.74,3.05,2.59,2.38,1.57,2.31,1.55,1.92,1.83,0.0,0.0,13.0,14.0,0
2025-08-16,Estrela,0,0,15,2,5,14,3,0,Benfica,1,0,14,3,4,23,3,0,A,D,13.63,6.6,1.18,1.57,2.4,1.54,2.35,1.79,1.91,1.0,0.0,10.0,11.0,0
2025-08-16,Tondela,0,0,15,4,2,17,0,0,Famalicao,1,0,14,5,7,19,1,0,A,D,2.82,3.17,2.46,2.2,1.72,2.12,1.66,1.68,1.99,0.0,3.0,17.0,1.0,0
2025-08-16,Guimaraes,3,1,16,4,4,18,4,0,Estoril,2,1,11,5,2,17,3,0,H,D,1.67,3.67,4.85,2.05,1.75,2.0,1.73,1.85,1.82,0.0,1.0,15.0,10.0,2
2025-08-17,Rio Ave,1,1,20,9,6,16,2,0,Nacional,1,0,13,6,6,18,4,1,D,H,2.28,3.22,3.01,2.05,1.8,2.0,1.74,1.9,1.76,0.0,0.0,13.0,15.0,1
2025-08-17,Alverca,0,0,12,3,1,15,2,0,Sp Braga,3,3,12,6,5,6,1,0,A,A,5.01,3.72,1.64,2.03,1.83,1.94,1.79,1.86,1.82,0.0,3.0,15.0,3.0,0
2025-08-17,Santa Clara,0,0,12,3,3,20,4,0,Moreirense,1,1,6,2,0,18,5,0,A,A,1.87,3.12,4.5,2.7,1.48,2.6,1.44,1.85,1.88,0.0,3.0,15.0,7.0,0
2025-08-17,Sp Lisbon,6,3,19,10,6,7,1,0,Arouca,0,0,7,1,1,7,0,1,H,H,1.25,5.68,10.08,1.6,2.35,1.57,2.27,1.77,1.97,3.0,3.0,7.0,5.0,2
2025-08-18,Gil Vicente,0,0,14,2,1,9,2,0,Porto,2,1,15,4,5,20,4,0,A,A,6.33,4.24,1.47,1.93,1.93,1.86,1.86,1.94,1.76,3.0,3.0,6.0,5.0,0
2025-08-23,Benfica,3,2,21,12,13,10,2,0,Tondela,0,0,9,4,2,12,2,0,H,H,1.15,7.15,15.97,1.54,2.5,1.52,2.4,1.84,1.88,3.0,0.0,6.0,18.0,2
2025-08-23,Arouca,3,1,14,6,4,13,3,0,Rio Ave,3,0,15,7,2,17,2,0,D,H,1.98,3.39,3.62,2.05,1.8,1.98,1.75,1.95,1.79,3.0,1.0,10.0,11.0,1
2025-08-23,Moreirense,2,0,10,4,3,17,5,0,Guimaraes,0,0,11,4,7,17,2,0,H,D,3.36,3.14,2.17,2.28,1.62,2.24,1.58,1.87,1.76,6.0,3.0,6.0,10.0,2
2025-08-23,Nacional,1,1,3,1,3,18,3,1,Sp Lisbon,4,0,27,7,13,7,2,0,A,H,9.58,5.79,1.25,1.5,2.63,1.47,2.53,1.76,1.92,1.0,6.0,14.0,2.0,0
2025-08-24,Famalicao,0,0,11,3,2,17,3,0,Gil Vicente,0,0,20,8,9,18,1,0,D,D,2.07,3.13,3.66,2.5,1.58,2.36,1.53,1.69,2.0,6.0,3.0,6.0,9.0,1
2025-08-24,Porto,4,3,20,7,7,11,3,0,Casa Pia,0,0,7,0,2,8,1,0,H,H,1.2,6.09,12.56,1.65,2.32,1.6,2.23,1.82,1.86,6.0,3.0,5.0,9.0,2
2025-08-24,Sp Braga,2,1,21,5,11,9,2,0,AVS,2,2,4,2,3,12,3,0,D,A,1.32,4.88,8.8,1.8,2.05,1.75,1.99,1.97,1.77,6.0,0.0,5.0,15.0,1
2025-08-25,Estrela,2,1,19,6,6,18,4,1,Alverca,2,2,6,2,2,24,5,1,D,A,1.88,3.3,4.11,2.25,1.62,2.23,1.59,1.86,1.87,1.0,0.0,13.0,16.0,1
2025-08-29,Gil Vicente,2,0,12,4,4,18,1,0,Moreirense,0,0,10,0,3,12,2,0,H,D,2.51,2.79,3.13,3.1,1.37,2.99,1.35,2.0,1.7,4.0,9.0,7.0,3.0,2
2025-08-30,Casa Pia,0,0,9,3,2,13,2,0,Nacional,2,2,9,2,3,22,3,0,A,A,2.23,3.19,3.18,2.25,1.63,2.19,1.61,1.89,1.81,3.0,1.0,10.0,16.0,0
