Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2012-10-20,Liverpool,1,1,23,13,6,13,1,0,Reading,0,0,8,5,5,6,1,0,R East,H,H,6.0,3.0,14.0,18.0,2
2012-10-20,Norwich,1,1,7,3,2,9,4,0,Arsenal,0,0,13,7,10,9,0,0,L Probert,H,H,3.0,12.0,19.0,9.0,2
2012-10-21,QPR,1,1,14,6,5,12,2,0,Everton,1,1,10,4,4,18,1,1,J Moss,D,D,2.0,14.0,20.0,4.0,1
2012-10-21,Sunderland,1,0,16,6,8,14,0,0,Newcastle,1,1,10,7,4,15,4,1,M Atkinson,D,A,7.0,9.0,14.0,12.0,1
2012-10-27,Arsenal,1,0,21,11,5,14,1,0,QPR,0,0,4,3,2,9,2,1,A Taylor,H,D,12.0,3.0,9.0,20.0,2
2012-10-27,Aston Villa,1,1,7,5,3,12,2,1,Norwich,1,0,14,6,8,7,0,0,P Dowd,D,H,5.0,6.0,17.0,15.0,1
2012-10-27,Man City,1,0,10,5,3,8,1,0,Swansea,0,0,9,5,0,10,2,0,M Atkinson,H,D,18.0,11.0,3.0,10.0,2
2012-10-27,Reading,3,1,15,9,6,6,1,0,Fulham,3,0,16,8,8,17,1,0,M Jones,D,H,3.0,13.0,19.0,9.0,1
2012-10-27,Stoke,0,0,11,6,7,12,2,0,Sunderland,0,0,6,3,3,6,2,0,M Halsey,D,D,8.0,8.0,13.0,14.0,1
2012-10-27,Wigan,2,1,17,13,6,10,3,0,West Ham,1,0,15,11,6,16,4,0,J Moss,H,H,5.0,14.0,17.0,9.0,2
2012-10-28,Newcastle,2,1,10,6,6,13,3,0,West Brom,1,0,8,4,4,7,2,0,C Foy,H,H,10.0,14.0,11.0,8.0,2
2012-10-28,Chelsea,2,1,14,11,8,13,2,2,Man United,3,2,15,7,6,11,2,0,M Clattenburg,A,A,22.0,18.0,1.0,3.0,0
2012-10-28,Everton,2,2,17,8,9,16,4,0,Liverpool,2,2,12,5,5,18,3,0,A Marriner,D,D,15.0,9.0,5.0,13.0,1
2012-10-28,Southampton,1,0,11,6,2,14,0,0,Tottenham,2,2,11,4,3,8,3,0,L Mason,A,A,4.0,14.0,19.0,7.0,0
2012-11-03,Swansea,1,0,9,7,8,12,4,0,Chelsea,1,0,11,7,6,9,1,0,K Friend,D,D,11.0,22.0,11.0,1.0,1
2012-11-03,Tottenham,0,0,13,10,9,10,1,0,Wigan,1,0,7,4,3,11,1,0,M Atkinson,A,D,17.0,8.0,4.0,15.0,0
2012-11-03,Sunderland,0,0,11,1,6,10,2,0,Aston Villa,1,0,9,6,7,17,3,0,M Jones,A,D,9.0,6.0,15.0,17.0,0
2012-11-03,West Ham,0,0,6,1,3,11,3,0,Man City,0,0,18,8,7,12,0,0,H Webb,D,D,14.0,21.0,9.0,3.0,1
2012-11-03,Man United,2,1,11,7,6,13,5,0,Arsenal,1,0,7,3,1,13,3,1,M Dean,H,H,21.0,15.0,3.0,6.0,2
2012-11-03,Norwich,1,1,12,8,9,11,1,0,Stoke,0,0,8,3,1,13,5,0,A Marriner,H,H,7.0,9.0,17.0,14.0,2
2012-11-03,Fulham,2,1,8,5,5,16,3,0,Everton,2,0,26,15,9,9,1,0,N Swarbrick,D,H,14.0,16.0,8.0,5.0,1
2012-11-04,Liverpool,1,0,20,12,14,10,0,0,Newcastle,1,1,10,3,3,13,1,1,A Taylor,D,A,10.0,13.0,13.0,10.0,1
2012-11-04,QPR,1,0,23,12,8,11,0,0,Reading,1,1,18,8,8,15,2,0,M Oliver,D,A,3.0,4.0,20.0,18.0,1
2012-11-05,West Brom,2,1,16,6,8,6,1,0,Southampton,0,0,9,5,6,12,0,0,M Halsey,H,H,14.0,4.0,9.0,20.0,2
2012-11-10,Arsenal,3,2,15,9,8,12,1,0,Fulham,3,2,9,5,6,10,2,0,P Dowd,D,D,15.0,15.0,7.0,8.0,1
2012-11-10,Aston Villa,2,1,10,7,5,12,1,0,Man United,3,0,16,7,6,7,1,0,K Friend,A,H,9.0,24.0,17.0,1.0,0
2012-11-10,Everton,2,0,16,10,6,14,1,0,Sunderland,1,1,6,4,2,14,3,0,L Mason,H,A,17.0,9.0,4.0,16.0,2
2012-11-10,Reading,0,0,7,3,10,9,0,0,Norwich,0,0,10,3,3,16,1,0,C Foy,D,D,5.0,10.0,18.0,14.0,1
2012-11-10,Southampton,1,0,11,5,10,11,2,0,Swansea,1,0,5,3,6,10,2,0,A Marriner,D,D,4.0,12.0,20.0,11.0,1
2012-11-10,Stoke,1,0,10,5,5,11,2,0,QPR,0,0,17,8,5,16,3,0,M Atkinson,H,D,9.0,4.0,15.0,20.0,2
2012-11-10,Wigan,1,1,14,6,5,9,1,0,West Brom,2,2,7,4,8,13,4,0,N Swarbrick,A,A,11.0,17.0,14.0,5.0,0
2012-11-11,Newcastle,0,0,14,9,11,8,1,0,West Ham,1,1,10,5,4,14,2,0,M Dean,A,A,14.0,15.0,10.0,9.0,0
2012-11-11,Chelsea,1,1,12,3,4,12,1,0,Liverpool,1,0,9,5,7,13,3,0,H Webb,D,H,23.0,11.0,2.0,13.0,1
2012-11-11,Man City,2,0,16,8,8,16,1,0,Tottenham,1,1,6,2,2,7,2,0,M Oliver,H,A,22.0,17.0,3.0,7.0,2
2012-11-17,West Brom,2,1,8,6,0,7,0,0,Chelsea,1,1,19,12,12,13,0,0,M Oliver,H,D,20.0,24.0,5.0,3.0,2
2012-11-17,Arsenal,5,3,13,10,6,13,1,0,Tottenham,2,1,6,4,6,12,2,1,H Webb,H,H,16.0,17.0,8.0,7.0,2
2012-11-17,Liverpool,3,0,22,11,10,9,0,0,Wigan,0,0,9,3,5,11,3,0,K Friend,H,D,12.0,11.0,13.0,14.0,2
2012-11-17,Man City,5,1,21,8,9,9,0,0,Aston Villa,0,0,10,8,4,4,1,0,J Moss,H,H,25.0,9.0,2.0,17.0,2
2012-11-17,Newcastle,1,0,27,10,5,7,1,0,Swansea,2,0,15,9,4,7,3,0,P Dowd,A,D,14.0,13.0,11.0,12.0,0
2012-11-17,Norwich,1,0,10,5,0,10,0,0,Man United,0,0,12,9,12,7,1,0,A Taylor,H,D,11.0,27.0,15.0,2.0,2
2012-11-17,QPR,1,0,13,7,4,12,1,0,Southampton,3,2,21,15,13,9,0,0,M Dean,A,A,4.0,5.0,20.0,19.0,0
2012-11-17,Reading,2,0,12,4,7,11,3,0,Everton,1,1,21,11,13,11,2,0,M Atkinson,H,A,6.0,20.0,19.0,5.0,2
2012-11-18,Fulham,1,0,18,13,4,9,1,1,Sunderland,3,0,12,9,4,13,3,0,L Probert,A,D,16.0,9.0,9.0,16.0,0
2012-11-19,West Ham,1,0,16,11,12,8,1,0,Stoke,1,1,12,6,4,9,0,0,C Foy,D,A,18.0,12.0,7.0,14.0,1
2012-11-24,Aston Villa,0,0,10,8,7,6,1,0,Arsenal,0,0,13,6,6,9,0,0,L Mason,D,D,9.0,19.0,18.0,6.0,1
2012-11-24,Everton,1,1,14,9,4,10,0,0,Norwich,1,0,8,4,2,18,3,0,M Jones,D,H,20.0,14.0,6.0,13.0,1
2012-11-24,Man United,3,0,15,10,9,6,1,0,QPR,1,0,10,6,7,10,1,0,L Probert,H,D,27.0,4.0,2.0,20.0,2
2012-11-24,Stoke,1,1,12,3,7,14,1,0,Fulham,0,0,8,5,2,11,1,0,M Oliver,H,H,13.0,16.0,14.0,9.0,2
2012-11-24,Sunderland,2,0,19,12,7,12,2,0,West Brom,4,2,11,6,2,15,3,0,M Dean,A,A,12.0,23.0,15.0,4.0,0
2012-11-24,Wigan,3,0,19,11,9,15,2,0,Reading,2,1,16,10,5,9,0,0,H Webb,H,A,11.0,9.0,16.0,18.0,2
2012-11-25,Chelsea,0,0,5,1,6,9,0,0,Man City,0,0,11,7,11,16,3,0,C Foy,D,D,24.0,28.0,4.0,2.0,1
2012-11-25,Southampton,2,1,17,10,4,12,2,0,Newcastle,0,0,8,3,3,14,2,0,M Atkinson,H,H,8.0,14.0,19.0,14.0,2
2012-11-25,Swansea,0,0,17,8,7,6,1,0,Liverpool,0,0,21,14,6,10,0,0,J Moss,D,D,16.0,15.0,10.0,12.0,1
2012-11-25,Tottenham,3,1,25,13,4,9,1,0,West Ham,1,0,10,6,2,10,2,0,A Marriner,H,H,17.0,19.0,9.0,7.0,2
2012-11-27,Sunderland,0,0,13,8,5,10,1,0,QPR,0,0,13,9,8,15,3,0,A Marriner,D,D,12.0,4.0,16.0,20.0,1
2012-11-27,Aston Villa,1,0,15,7,8,10,1,0,Reading,0,0,11,6,3,5,0,0,L Probert,H,D,10.0,9.0,18.0,19.0,2
2012-11-28,Chelsea,0,0,17,13,10,10,3,0,Fulham,0,0,8,7,2,11,0,0,A Taylor,D,D,25.0,16.0,4.0,10.0,1
2012-11-28,Everton,1,1,14,10,6,15,2,0,Arsenal,1,1,12,9,6,9,1,0,M Oliver,D,D,21.0,20.0,5.0,6.0,1
2012-11-28,Man United,1,1,23,13,5,7,1,0,West Ham,0,0,9,3,5,9,1,0,M Jones,H,H,30.0,19.0,1.0,8.0,2
2012-11-28,Southampton,1,1,8,2,3,11,1,0,Norwich,1,1,9,5,7,7,1,0,M Clattenburg,D,D,11.0,15.0,18.0,13.0,1
2012-11-28,Stoke,2,0,11,5,7,12,2,0,Newcastle,1,0,7,6,2,12,2,0,H Webb,H,D,16.0,14.0,12.0,14.0,2
2012-11-28,Swansea,3,3,13,8,5,10,0,0,West Brom,1,1,6,2,2,16,4,0,L Mason,H,H,17.0,26.0,11.0,4.0,2
2012-11-28,Tottenham,2,2,14,7,1,4,1,0,Liverpool,1,0,14,9,12,14,2,0,P Dowd,H,H,20.0,16.0,8.0,12.0,2
2012-11-28,Wigan,0,0,9,4,6,13,1,0,Man City,2,0,15,6,6,12,1,0,M Halsey,A,D,14.0,29.0,15.0,2.0,0
2012-12-01,QPR,1,1,17,12,11,5,1,0,Aston Villa,1,1,7,3,4,6,2,0,H Webb,D,D,5.0,13.0,20.0,17.0,1
2012-12-01,West Brom,0,0,14,11,5,8,0,0,Stoke,1,0,6,4,5,15,3,0,K Friend,A,D,26.0,19.0,4.0,9.0,0
2012-12-01,Reading,3,3,10,7,6,10,1,0,Man United,4,4,10,5,1,12,1,0,M Halsey,A,A,9.0,33.0,19.0,1.0,0
2012-12-01,West Ham,3,0,16,13,14,15,1,0,Chelsea,1,1,16,9,5,6,2,0,M Atkinson,H,A,19.0,26.0,10.0,3.0,2
2012-12-01,Man City,1,1,9,6,5,16,2,0,Everton,1,1,8,5,2,12,1,0,L Probert,D,D,32.0,22.0,2.0,6.0,1
2012-12-01,Fulham,0,0,8,2,2,10,0,0,Tottenham,3,0,10,6,1,8,2,0,C Foy,A,D,17.0,23.0,11.0,6.0,0
2012-12-01,Arsenal,0,0,10,8,8,11,1,0,Swansea,2,0,12,10,5,9,0,0,M Clattenburg,A,D,21.0,20.0,9.0,10.0,0
2012-12-01,Liverpool,1,1,24,11,10,10,2,0,Southampton,0,0,8,4,4,8,0,0,M Oliver,H,H,16.0,12.0,12.0,18.0,2
2012-12-02,Norwich,2,2,7,5,2,11,0,0,Sunderland,1,1,16,6,6,16,2,0,P Dowd,H,H,16.0,13.0,13.0,17.0,2
2012-12-03,Newcastle,3,2,16,8,4,12,1,0,Wigan,0,0,9,4,4,14,3,1,M Jones,H,H,14.0,14.0,14.0,15.0,2
2012-12-08,Swansea,3,0,21,10,6,12,2,0,Norwich,4,3,10,8,2,9,1,0,H Webb,A,A,23.0,19.0,7.0,12.0,0
2012-12-08,Sunderland,1,0,14,10,11,11,1,0,Chelsea,3,2,11,5,1,14,3,0,M Halsey,A,A,13.0,26.0,17.0,3.0,0
2012-12-08,Wigan,2,1,14,9,11,7,0,0,QPR,2,1,8,4,4,11,1,0,P Dowd,D,D,14.0,6.0,16.0,20.0,1
2012-12-08,Aston Villa,0,0,9,5,3,8,0,0,Stoke,0,0,1,0,2,13,1,1,R East,D,D,14.0,22.0,16.0,9.0,1
2012-12-08,Arsenal,2,1,16,7,7,11,2,0,West Brom,0,0,7,2,4,12,3,0,M Jones,H,H,21.0,26.0,11.0,5.0,2
2012-12-08,Southampton,1,0,18,9,7,11,0,0,Reading,0,0,6,2,4,10,0,0,J Moss,H,D,12.0,9.0,18.0,19.0,2
2012-12-09,Everton,2,0,17,11,4,10,2,0,Tottenham,1,0,8,6,4,9,2,0,K Friend,H,D,23.0,26.0,7.0,4.0,2
2012-12-09,Man City,2,0,16,11,8,11,4,0,Man United,3,2,8,3,2,9,3,0,M Atkinson,A,A,33.0,36.0,2.0,1.0,0
2012-12-09,West Ham,2,2,9,6,2,12,1,0,Liverpool,3,1,16,8,5,10,2,0,L Probert,A,H,22.0,19.0,10.0,12.0,0
2012-12-10,Fulham,2,1,16,7,5,13,0,0,Newcastle,1,0,20,13,4,11,0,0,L Mason,H,H,17.0,17.0,13.0,14.0,2
2012-12-11,Sunderland,3,2,16,11,6,8,2,0,Reading,0,0,12,5,8,11,1,0,N Swarbrick,H,H,13.0,9.0,18.0,19.0,2
2012-12-15,QPR,2,0,19,9,3,10,1,0,Fulham,1,0,6,3,3,14,2,0,M Atkinson,H,D,7.0,20.0,20.0,13.0,2
2012-12-15,Liverpool,1,0,26,17,7,4,1,0,Aston Villa,3,2,9,6,2,11,2,0,N Swarbrick,A,A,22.0,15.0,10.0,17.0,0
2012-12-15,Man United,3,2,15,6,9,13,0,0,Sunderland,1,0,13,10,9,10,0,0,C Foy,H,H,39.0,16.0,1.0,16.0,2
2012-12-15,Newcastle,1,0,17,8,12,9,3,0,Man City,3,2,16,10,7,16,2,0,A Marriner,A,A,17.0,33.0,15.0,2.0,0
2012-12-15,Norwich,2,1,16,10,7,7,3,0,Wigan,1,0,12,6,3,4,1,0,L Probert,H,H,22.0,15.0,12.0,18.0,2
2012-12-15,Stoke,1,0,14,8,4,11,1,0,Everton,1,1,9,5,8,13,0,0,M Halsey,D,A,23.0,26.0,10.0,4.0,1
2012-12-16,West Brom,0,0,19,10,8,12,3,0,West Ham,0,0,10,2,2,9,3,0,P Dowd,D,D,26.0,22.0,6.0,11.0,1
2012-12-16,Tottenham,1,0,24,16,9,12,2,0,Swansea,0,0,4,0,3,8,3,0,M Dean,H,D,26.0,23.0,6.0,10.0,2
2012-12-17,Reading,2,0,7,5,3,8,1,0,Arsenal,5,3,25,17,7,4,1,0,A Taylor,A,A,9.0,24.0,20.0,8.0,0
2012-12-22,Liverpool,4,2,22,12,8,13,1,0,Fulham,0,0,7,6,2,6,2,0,M Clattenburg,H,H,22.0,20.0,12.0,13.0,2
2012-12-22,Man City,1,0,17,10,12,11,2,0,Reading,0,0,6,1,3,15,3,0,M Dean,H,D,36.0,9.0,2.0,20.0,2
2012-12-22,Newcastle,1,0,18,8,10,9,3,0,QPR,0,0,5,4,3,16,2,0,K Friend,H,D,17.0,10.0,15.0,19.0,2
2012-12-22,Southampton,0,0,13,7,8,11,0,0,Sunderland,1,1,10,6,5,15,3,0,H Webb,A,A,15.0,16.0,17.0,16.0,0
2012-12-22,Tottenham,0,0,21,14,11,8,2,0,Stoke,0,0,4,2,4,11,5,0,L Mason,D,D,29.0,24.0,4.0,10.0,1
2012-12-22,West Brom,2,1,12,8,6,14,1,0,Norwich,1,1,10,4,5,9,1,0,M Atkinson,H,D,27.0,25.0,7.0,10.0,2
2012-12-22,West Ham,1,1,6,5,3,12,1,1,Everton,2,0,15,8,5,8,0,1,A Taylor,A,H,23.0,27.0,12.0,7.0,0
2012-12-22,Wigan,0,0,13,5,4,14,1,0,Arsenal,1,0,10,8,4,8,1,0,J Moss,A,D,15.0,27.0,18.0,7.0,0
2012-12-23,Chelsea,8,3,24,18,8,6,0,0,Aston Villa,0,0,7,4,4,11,0,0,P Dowd,H,H,29.0,18.0,7.0,16.0,2
