Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2003-08-16,Arsenal,2,1,11,5,6,8,1,1,Everton,1,0,13,7,9,15,3,1,M Halsey,H,H,0.0,0.0,1.0,8.0,2
2003-08-16,Birmingham,1,1,10,5,1,20,3,0,Tottenham,0,0,15,7,4,27,5,0,R Styles,H,H,0.0,0.0,3.0,18.0,2
2003-08-16,Blackburn,5,2,25,13,6,8,1,0,Wolves,1,0,8,5,2,14,1,0,J Winter,H,H,0.0,0.0,4.0,18.0,2
2003-08-16,Fulham,3,1,17,9,7,18,1,0,Middlesbrough,2,1,8,5,6,16,1,0,G Poll,H,D,0.0,0.0,8.0,14.0,2
2003-08-16,Leicester,2,2,12,7,2,27,3,0,Southampton,2,0,13,10,7,15,1,0,M Riley,D,H,0.0,0.0,10.0,16.0,1
2003-08-16,Man United,4,1,13,6,8,12,0,0,Bolton,0,0,15,5,4,8,4,0,P Durkin,H,H,0.0,0.0,14.0,8.0,2
2003-08-16,Portsmouth,2,1,4,3,7,18,2,0,Aston Villa,1,0,9,5,9,22,1,1,G Barber,H,H,0.0,0.0,15.0,8.0,2
2003-08-17,Leeds,2,1,8,3,4,19,4,0,Newcastle,2,1,19,10,8,16,2,0,R Martin,D,D,0.0,0.0,11.0,14.0,1
2003-08-17,Liverpool,1,0,12,7,8,13,3,0,Chelsea,2,1,10,6,6,12,1,0,S Bennett,A,A,0.0,0.0,13.0,12.0,0
2003-08-17,Charlton,0,0,10,5,4,12,2,1,Man City,3,2,14,8,7,16,1,0,M Dean,A,A,0.0,0.0,12.0,13.0,0
2003-08-23,Bolton,2,2,16,10,9,11,2,0,Blackburn,2,0,10,5,2,15,4,1,A D'Urso,D,H,0.0,3.0,20.0,1.0,1
2003-08-23,Chelsea,2,2,17,7,7,12,0,1,Leicester,1,1,5,1,2,18,3,2,R Styles,H,H,3.0,1.0,6.0,10.0,2
2003-08-23,Everton,3,3,10,8,4,15,2,0,Fulham,1,0,23,15,10,14,4,0,N Barry,H,H,0.0,3.0,16.0,5.0,2
2003-08-23,Man City,1,0,21,11,11,8,2,0,Portsmouth,1,1,4,2,7,22,3,0,M Messias,D,A,3.0,3.0,4.0,7.0,1
2003-08-23,Newcastle,1,1,7,5,2,18,2,0,Man United,2,0,11,8,4,14,2,0,U Rennie,A,H,1.0,3.0,11.0,5.0,0
