Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-08-17,Man City,2,2,30,10,13,14,1,0,Tottenham,2,1,3,2,2,4,0,0,M Oliver,D,H,1.36,5.32,8.46,1.56,2.69,1.52,2.55,2.0,1.87,3.0,3.0,1.0,6.0,1
2019-08-17,Southampton,1,0,14,3,5,10,2,0,Liverpool,2,1,15,6,9,6,1,0,A Marriner,A,A,6.77,4.67,1.47,1.7,2.38,1.64,2.28,1.84,2.04,0.0,3.0,17.0,4.0,0
2019-08-17,Norwich,3,1,15,8,7,9,1,0,Newcastle,1,0,10,3,5,11,3,0,S Attwell,H,H,2.23,3.38,3.38,2.05,1.93,1.95,1.88,1.92,1.97,0.0,0.0,16.0,14.0,2
2019-08-17,Aston Villa,1,0,22,7,10,10,0,0,Bournemouth,2,2,12,4,5,13,2,0,M Atkinson,A,A,2.33,3.49,3.08,1.86,2.11,1.81,2.03,2.01,1.88,0.0,1.0,15.0,9.0,0
2019-08-17,Brighton,1,0,16,4,8,11,0,0,West Ham,1,0,8,3,6,10,2,0,A Taylor,D,D,2.52,3.33,2.9,2.0,1.94,1.95,1.87,2.16,1.75,3.0,0.0,6.0,20.0,1
2019-08-17,Arsenal,2,1,16,9,10,13,2,0,Burnley,1,1,18,5,7,11,1,0,M Dean,H,D,1.33,5.49,9.48,1.65,2.47,1.6,2.34,1.98,1.9,3.0,3.0,8.0,7.0,2
2019-08-17,Everton,1,1,12,2,4,11,2,0,Watford,0,0,8,2,7,11,3,0,L Mason,H,H,1.73,3.9,4.86,1.86,2.2,1.79,2.05,1.94,1.95,1.0,0.0,12.0,18.0,2
2019-08-18,Sheffield United,1,0,15,3,8,16,3,0,Crystal Palace,0,0,6,4,4,11,1,0,D Coote,H,D,2.57,3.19,2.95,2.45,1.66,2.37,1.6,2.19,1.73,1.0,1.0,11.0,12.0,2
2019-08-18,Chelsea,1,1,14,5,4,9,1,0,Leicester,1,0,12,3,5,14,0,0,O Langford,D,H,1.73,3.77,5.07,2.02,1.92,1.96,1.86,1.95,1.94,0.0,1.0,19.0,12.0,1
2019-08-19,Wolves,1,0,6,2,4,17,2,0,Man United,1,1,9,2,6,8,2,0,J Moss,D,A,3.32,3.28,2.3,2.19,1.78,2.12,1.74,1.92,1.97,1.0,3.0,13.0,9.0,1
2019-08-23,Aston Villa,2,1,7,3,0,10,2,0,Everton,0,0,12,1,6,18,3,0,M Oliver,H,H,3.16,3.5,2.27,1.85,2.22,1.79,2.05,1.92,1.97,0.0,4.0,17.0,9.0,2
2019-08-24,Watford,1,1,23,3,8,12,1,0,West Ham,3,1,16,10,7,11,1,0,C Kavanagh,A,D,2.13,3.53,3.47,1.79,2.2,1.73,2.13,1.84,2.05,0.0,1.0,20.0,17.0,0
2019-08-24,Liverpool,3,1,25,5,6,8,1,0,Arsenal,1,0,9,3,4,5,1,0,A Taylor,H,H,1.5,4.76,6.09,1.47,2.97,1.44,2.79,2.03,1.86,6.0,6.0,1.0,2.0,2
2019-08-24,Sheffield United,1,0,8,3,7,11,1,0,Leicester,2,1,10,2,4,6,0,0,A Madley,A,A,3.45,3.23,2.26,2.38,1.67,2.3,1.63,1.96,1.92,4.0,2.0,8.0,14.0,0
2019-08-24,Norwich,2,2,6,5,1,9,1,0,Chelsea,3,2,23,8,8,9,1,0,M Atkinson,A,D,4.18,3.92,1.83,1.59,2.55,1.56,2.44,1.84,2.05,3.0,1.0,14.0,17.0,0
2019-08-24,Brighton,0,0,12,3,8,9,1,1,Southampton,2,0,12,4,5,10,3,0,K Friend,A,D,2.43,3.25,3.08,2.2,1.81,2.1,1.75,2.08,1.82,4.0,0.0,6.0,19.0,0
2019-08-24,Man United,1,0,22,3,8,8,2,0,Crystal Palace,2,1,5,3,1,18,4,0,P Tierney,A,A,1.36,5.06,9.16,1.8,2.16,1.76,2.09,2.07,1.81,4.0,1.0,5.0,18.0,0
2019-08-25,Bournemouth,1,1,10,7,4,7,1,0,Man City,3,2,19,5,5,13,3,0,A Marriner,A,A,14.52,7.28,1.19,1.4,3.3,1.37,3.08,2.01,1.87,4.0,4.0,8.0,4.0,0
2019-08-25,Tottenham,0,0,17,2,6,10,2,0,Newcastle,1,1,8,3,6,5,2,0,M Dean,A,A,1.24,6.26,12.35,1.59,2.58,1.55,2.47,1.95,1.93,4.0,0.0,6.0,19.0,0
2019-08-25,Wolves,1,0,17,2,4,9,0,0,Burnley,1,1,13,4,3,11,2,0,C Pawson,D,A,1.85,3.43,4.78,2.38,1.67,2.29,1.63,1.84,2.05,2.0,3.0,19.0,14.0,1
2019-08-31,Burnley,0,0,7,2,6,10,0,0,Liverpool,3,2,15,7,4,16,0,0,C Kavanagh,A,A,9.45,5.43,1.33,1.65,2.4,1.61,2.33,1.89,2.0,4.0,9.0,6.0,1.0,0
2019-08-31,West Ham,2,1,18,8,8,16,2,0,Norwich,0,0,8,3,2,10,1,0,P Tierney,H,H,1.89,3.91,3.92,1.53,2.79,1.48,2.64,1.89,2.0,4.0,3.0,14.0,17.0,2
2019-08-31,Newcastle,1,1,13,5,6,5,2,0,Watford,1,1,13,3,5,11,3,0,G Scott,D,D,2.63,3.24,2.86,2.2,1.83,2.08,1.77,1.88,2.01,3.0,0.0,18.0,20.0,1
2019-08-31,Man City,4,2,15,6,8,10,1,0,Brighton,0,0,6,2,1,6,1,0,J Moss,H,H,1.09,11.73,30.92,1.32,3.82,1.3,3.53,1.95,1.94,7.0,4.0,2.0,8.0,2
2019-08-31,Leicester,3,2,13,5,4,9,1,0,Bournemouth,1,1,8,2,5,11,3,0,P Bankes,H,H,1.72,4.02,4.81,1.7,2.33,1.65,2.26,1.91,1.98,5.0,4.0,5.0,11.0,2
2019-08-31,Chelsea,2,2,13,5,3,6,0,0,Sheffield United,2,0,8,2,4,11,1,0,S Attwell,D,H,1.36,4.98,9.53,1.77,2.2,1.73,2.13,2.11,1.79,4.0,4.0,15.0,8.0,1
2019-08-31,Southampton,1,0,10,2,2,17,1,1,Man United,1,1,21,8,3,7,2,0,M Dean,D,A,3.75,3.38,2.1,1.94,2.05,1.9,1.94,2.1,1.8,3.0,4.0,18.0,8.0,1
2019-08-31,Crystal Palace,1,0,22,5,13,15,2,0,Aston Villa,0,0,10,2,2,16,4,1,K Friend,H,D,2.21,3.38,3.43,2.03,1.92,1.97,1.86,1.89,2.0,4.0,3.0,10.0,18.0,2
2019-09-01,Everton,3,2,15,6,7,12,1,0,Wolves,2,1,8,5,7,12,4,1,A Taylor,H,H,2.17,3.29,3.65,2.4,1.7,2.25,1.66,1.85,2.04,4.0,3.0,12.0,17.0,2
2019-09-01,Arsenal,2,1,26,8,11,13,3,0,Tottenham,2,2,13,9,6,19,5,0,M Atkinson,D,A,2.38,3.63,2.9,1.6,2.52,1.57,2.4,2.07,1.83,6.0,4.0,7.0,11.0,1
2019-09-14,Tottenham,4,4,13,5,4,19,4,0,Crystal Palace,0,0,11,6,3,11,2,0,C Pawson,H,H,1.39,5.0,8.24,1.7,2.36,1.64,2.28,1.89,1.99,5.0,7.0,9.0,4.0,2
2019-09-14,Wolves,2,0,11,4,7,8,1,0,Chelsea,5,3,15,6,5,11,2,0,G Scott,A,A,2.97,3.36,2.46,2.02,1.91,1.97,1.86,1.79,2.12,3.0,5.0,17.0,11.0,0
2019-09-14,Sheffield United,0,0,17,4,12,10,1,1,Southampton,1,0,11,7,6,7,1,0,L Mason,A,D,2.46,3.26,3.06,2.25,1.76,2.18,1.7,2.09,1.81,5.0,4.0,11.0,13.0,0
2019-09-14,Norwich,3,2,7,3,3,8,3,0,Man City,2,1,25,8,16,7,1,0,K Friend,H,H,17.04,9.03,1.15,1.25,4.38,1.23,4.15,1.86,2.02,3.0,10.0,18.0,2.0,2
2019-09-14,Brighton,1,0,14,5,3,13,0,0,Burnley,1,0,7,1,6,7,2,0,M Oliver,D,D,2.15,3.34,3.62,2.2,1.81,2.09,1.76,1.84,2.05,4.0,4.0,17.0,14.0,1
2019-09-14,Liverpool,3,2,21,9,10,5,0,0,Newcastle,1,1,8,1,1,4,0,0,A Marriner,H,H,1.15,8.27,19.45,1.45,3.05,1.42,2.89,2.01,1.87,12.0,4.0,1.0,16.0,2
2019-09-14,Man United,1,1,10,5,3,14,1,0,Leicester,0,0,9,3,9,14,2,0,M Atkinson,H,H,1.94,3.55,4.12,1.91,2.07,1.85,1.98,1.93,1.95,5.0,8.0,12.0,4.0,2
2019-09-15,Bournemouth,3,1,13,6,7,5,0,0,Everton,1,1,14,5,7,14,4,0,P Tierney,H,D,3.01,3.48,2.37,1.8,2.17,1.75,2.1,1.84,2.05,4.0,7.0,16.0,8.0,2
2019-09-15,Watford,2,0,31,7,7,14,3,0,Arsenal,2,2,10,4,1,4,3,0,A Taylor,D,A,3.64,3.74,2.01,1.61,2.56,1.57,2.41,1.87,2.02,1.0,7.0,20.0,7.0,1
2019-09-16,Aston Villa,0,0,10,5,2,13,2,0,West Ham,0,0,13,1,4,12,1,1,M Dean,D,D,2.64,3.56,2.63,1.67,2.42,1.62,2.31,1.94,1.95,3.0,7.0,18.0,9.0,1
2019-09-20,Southampton,1,0,25,6,4,8,1,0,Bournemouth,3,2,6,3,5,9,3,0,C Kavanagh,A,A,2.1,3.62,3.5,1.75,2.31,1.69,2.21,1.83,2.06,7.0,7.0,10.0,9.0,0
2019-09-21,Man City,8,5,28,11,5,5,2,0,Watford,0,0,5,4,4,9,2,0,M Dean,H,H,1.11,10.24,23.21,1.29,4.2,1.25,3.91,1.95,1.94,10.0,2.0,2.0,20.0,2
2019-09-21,Everton,0,0,16,3,12,9,1,0,Sheffield United,2,1,2,1,3,9,3,0,S Hooper,A,A,1.67,3.8,5.58,2.08,1.86,2.03,1.81,1.87,2.01,7.0,5.0,10.0,15.0,0
2019-09-21,Newcastle,0,0,11,4,5,12,2,0,Brighton,0,0,16,3,3,8,1,0,M Atkinson,D,D,2.5,3.16,3.07,2.41,1.67,2.35,1.61,2.12,1.78,4.0,5.0,18.0,16.0,1
2019-09-21,Leicester,2,0,16,7,8,16,1,0,Tottenham,1,1,11,4,2,13,2,0,P Tierney,H,A,2.87,3.5,2.45,1.85,2.11,1.79,2.04,1.79,2.11,8.0,8.0,6.0,4.0,2
2019-09-21,Burnley,2,2,13,6,7,11,0,0,Norwich,0,0,11,2,3,10,1,0,D Coote,H,H,1.99,3.76,3.67,1.71,2.3,1.67,2.22,1.99,1.89,5.0,6.0,16.0,14.0,2
2019-09-22,Crystal Palace,1,0,13,4,6,7,2,0,Wolves,1,0,14,4,7,10,1,1,S Attwell,D,D,2.64,3.11,2.93,2.45,1.63,2.37,1.59,1.84,2.05,7.0,3.0,13.0,19.0,1
2019-09-22,West Ham,2,1,8,6,3,8,2,0,Man United,0,0,9,3,7,9,2,0,A Taylor,H,H,3.24,3.59,2.21,1.76,2.31,1.69,2.2,1.96,1.93,8.0,8.0,11.0,6.0,2
2019-09-22,Arsenal,3,0,21,6,9,13,5,1,Aston Villa,2,1,14,9,4,15,1,0,J Moss,H,A,1.42,4.9,7.49,1.48,2.88,1.45,2.77,1.9,1.98,8.0,4.0,11.0,18.0,2
2019-09-22,Chelsea,1,0,13,2,6,8,3,0,Liverpool,2,2,6,3,4,13,3,0,M Oliver,A,A,3.58,3.69,2.04,1.63,2.45,1.59,2.37,1.85,2.04,8.0,15.0,11.0,1.0,0
2019-09-28,Wolves,2,1,6,2,1,5,0,0,Watford,0,0,14,5,6,6,1,0,P Tierney,H,H,1.89,3.49,4.46,2.1,1.92,1.99,1.84,1.88,2.0,4.0,2.0,19.0,20.0,2
2019-09-28,Sheffield United,0,0,12,2,6,8,1,0,Liverpool,1,0,16,4,5,4,1,0,A Taylor,A,D,8.9,5.17,1.36,1.67,2.4,1.62,2.32,1.82,2.06,8.0,18.0,10.0,1.0,0
2019-09-28,Aston Villa,2,1,16,3,7,10,1,0,Burnley,2,0,10,3,3,16,4,0,L Mason,D,H,2.38,3.38,3.08,1.96,2.0,1.91,1.92,2.05,1.84,4.0,8.0,19.0,9.0,1
2019-09-28,Bournemouth,2,1,13,5,6,7,3,0,West Ham,2,1,17,6,6,8,1,0,S Attwell,D,D,2.48,3.56,2.79,1.61,2.55,1.57,2.41,2.14,1.77,10.0,11.0,6.0,5.0,1
2019-09-28,Chelsea,2,0,24,10,5,5,2,0,Brighton,0,0,8,1,2,13,3,0,C Kavanagh,H,D,1.44,4.64,7.64,1.69,2.36,1.65,2.27,1.99,1.9,8.0,6.0,11.0,16.0,2
2019-09-28,Crystal Palace,2,1,15,3,5,14,3,0,Norwich,0,0,10,3,5,10,1,0,J Moss,H,H,1.94,3.75,3.88,1.8,2.23,1.72,2.14,1.93,1.95,8.0,6.0,12.0,16.0,2
2019-09-28,Tottenham,2,2,9,4,6,5,0,1,Southampton,1,1,14,6,6,16,2,0,G Scott,H,H,1.44,4.67,7.61,1.64,2.42,1.61,2.35,1.98,1.9,8.0,7.0,10.0,14.0,2
2019-09-28,Everton,1,1,12,8,5,4,2,0,Man City,3,1,20,9,2,8,2,0,M Oliver,A,D,9.84,5.86,1.3,1.5,2.8,1.47,2.69,2.02,1.87,7.0,13.0,15.0,2.0,0
2019-09-29,Leicester,5,1,13,5,9,12,1,0,Newcastle,0,0,3,0,0,9,1,1,C Pawson,H,H,1.53,4.09,7.06,2.15,1.82,2.08,1.77,1.93,1.95,11.0,5.0,5.0,19.0,2
2019-09-30,Man United,1,1,16,4,8,18,4,0,Arsenal,1,0,10,5,7,13,2,0,K Friend,D,H,2.36,3.53,2.99,1.68,2.39,1.63,2.28,2.05,1.84,8.0,11.0,11.0,8.0,1
2019-10-05,Brighton,3,2,17,6,4,11,2,0,Tottenham,0,0,8,3,4,7,1,0,J Moss,H,H,3.9,3.63,1.96,1.85,2.18,1.76,2.09,1.93,1.96,6.0,11.0,16.0,6.0,2
2019-10-05,Burnley,1,0,9,3,7,5,2,0,Everton,0,0,11,2,9,12,1,1,G Scott,H,D,2.93,3.3,2.52,2.2,1.79,2.12,1.74,1.76,2.15,9.0,7.0,11.0,16.0,2
2019-10-05,Liverpool,2,1,18,8,4,9,1,0,Leicester,1,0,2,1,6,17,4,0,C Kavanagh,H,H,1.46,4.66,7.0,1.65,2.45,1.61,2.34,2.03,1.85,21.0,14.0,1.0,3.0,2
2019-10-05,Norwich,1,0,21,5,10,14,1,0,Aston Villa,5,2,22,12,6,17,3,0,A Madley,A,A,2.41,3.6,2.85,1.63,2.52,1.57,2.43,2.11,1.79,6.0,5.0,17.0,18.0,0
2019-10-05,Watford,0,0,8,2,7,7,0,0,Sheffield United,0,0,9,3,7,6,2,0,A Marriner,D,D,2.14,3.38,3.58,2.1,1.89,2.0,1.84,1.84,2.05,2.0,8.0,20.0,14.0,1
2019-10-05,West Ham,1,0,9,4,2,11,3,0,Crystal Palace,2,0,7,4,2,7,2,0,M Oliver,A,D,2.0,3.58,3.8,1.9,2.09,1.83,2.0,2.01,1.88,12.0,11.0,6.0,10.0,0
2019-10-06,Arsenal,1,1,12,2,14,12,1,0,Bournemouth,0,0,10,2,5,6,2,0,M Atkinson,H,H,1.45,4.97,6.68,1.4,3.41,1.35,3.2,1.93,1.96,12.0,11.0,6.0,10.0,2
2019-10-06,Man City,0,0,18,2,9,11,5,0,Wolves,2,0,7,2,1,14,2,0,C Pawson,A,D,1.13,9.26,21.61,1.41,3.2,1.38,3.08,1.9,1.99,16.0,7.0,2.0,15.0,0
2019-10-06,Southampton,1,1,10,3,3,8,0,0,Chelsea,4,3,13,7,4,15,1,0,P Tierney,A,A,4.02,3.84,1.87,1.75,2.25,1.7,2.18,2.01,1.87,7.0,11.0,16.0,9.0,0
2019-10-06,Newcastle,1,0,12,2,4,12,3,0,Man United,0,0,12,3,6,10,3,0,M Dean,H,D,4.42,3.44,1.9,2.23,1.76,2.16,1.71,1.98,1.9,5.0,9.0,19.0,12.0,2
2019-10-19,Crystal Palace,0,0,7,2,1,8,1,0,Man City,2,2,21,10,8,10,1,0,A Taylor,A,A,11.88,6.72,1.24,1.48,3.0,1.44,2.81,1.99,1.89,14.0,16.0,6.0,2.0,0
2019-10-19,Wolves,1,0,4,1,1,10,3,0,Southampton,1,0,14,5,3,17,2,0,P Bankes,D,D,1.85,3.58,4.52,2.2,1.82,2.09,1.76,1.85,2.03,10.0,7.0,11.0,17.0,1
2019-10-19,Tottenham,1,0,12,2,11,5,4,0,Watford,1,1,7,2,2,9,3,0,C Kavanagh,D,A,1.42,4.9,7.48,1.57,2.64,1.53,2.52,1.92,1.96,11.0,3.0,9.0,20.0,1
2019-10-19,Leicester,2,1,19,3,9,4,0,0,Burnley,1,1,13,4,4,10,3,0,J Moss,H,D,1.57,4.09,6.37,2.01,1.95,1.94,1.89,1.99,1.89,14.0,12.0,4.0,8.0,2
2019-10-19,Everton,2,1,19,10,11,15,2,0,West Ham,0,0,8,4,2,15,2,0,P Tierney,H,H,1.97,3.71,3.81,1.8,2.22,1.72,2.14,1.97,1.91,7.0,12.0,18.0,9.0,2
2019-10-19,Bournemouth,0,0,11,2,6,8,1,0,Norwich,0,0,10,1,7,11,3,0,L Mason,D,D,1.73,4.33,4.35,1.45,3.1,1.41,2.94,1.9,1.98,11.0,6.0,10.0,19.0,1
2019-10-19,Aston Villa,2,1,24,8,7,9,1,0,Brighton,1,1,20,5,5,17,2,1,D Coote,H,D,2.38,3.43,3.05,1.87,2.1,1.82,2.01,2.04,1.85,8.0,9.0,16.0,15.0,2
2019-10-19,Chelsea,1,0,16,8,11,9,2,0,Newcastle,0,0,5,0,0,12,1,0,A Marriner,H,D,1.31,5.62,10.38,1.65,2.47,1.59,2.38,1.88,2.0,14.0,8.0,5.0,18.0,2
2019-10-20,Man United,1,1,7,2,3,6,0,0,Liverpool,1,0,10,4,1,14,1,0,M Atkinson,D,H,5.03,3.96,1.7,1.85,2.14,1.76,2.08,1.98,1.9,9.0,24.0,14.0,1.0,1
2019-10-21,Sheffield United,1,1,8,2,7,10,4,0,Arsenal,0,0,9,3,12,12,4,0,M Dean,H,H,3.88,3.79,1.93,1.75,2.28,1.69,2.19,1.96,1.92,9.0,15.0,15.0,5.0,2
2019-10-25,Southampton,0,0,6,3,2,3,0,1,Leicester,9,5,25,15,7,12,0,0,A Marriner,A,A,3.2,3.34,2.36,2.09,1.88,2.01,1.83,1.86,2.02,8.0,17.0,17.0,3.0,0
2019-10-26,West Ham,1,1,12,4,10,7,2,0,Sheffield United,1,0,10,4,4,10,2,0,D Coote,D,H,2.11,3.46,3.6,1.95,2.03,1.88,1.95,1.83,2.06,12.0,12.0,11.0,9.0,1
2019-10-26,Watford,0,0,7,3,5,14,5,0,Bournemouth,0,0,15,5,10,8,3,0,M Dean,D,D,2.19,3.53,3.31,1.77,2.3,1.69,2.18,1.9,1.98,4.0,12.0,20.0,11.0,1
2019-10-26,Burnley,2,0,13,5,5,7,3,0,Chelsea,4,2,16,7,6,8,2,0,M Oliver,A,A,4.53,4.02,1.75,1.71,2.32,1.66,2.25,1.93,1.96,12.0,17.0,11.0,4.0,0
2019-10-26,Man City,3,0,25,9,13,10,1,1,Aston Villa,0,0,11,5,7,5,1,0,G Scott,H,D,1.09,11.64,28.3,1.22,5.06,1.21,4.45,2.04,1.83,19.0,11.0,4.0,12.0,2
2019-10-26,Brighton,3,1,8,4,0,12,2,0,Everton,2,1,10,6,5,12,1,0,A Madley,H,D,2.87,3.3,2.58,2.2,1.83,2.06,1.78,2.03,1.85,9.0,10.0,16.0,15.0,2
2019-10-27,Newcastle,1,1,13,2,3,8,2,1,Wolves,1,0,13,5,6,15,2,0,K Friend,D,H,3.02,3.09,2.59,2.61,1.58,2.49,1.54,2.09,1.8,8.0,11.0,17.0,13.0,1
2019-10-27,Arsenal,2,2,15,6,12,18,2,0,Crystal Palace,2,1,10,4,5,9,0,0,M Atkinson,D,H,1.49,4.63,6.49,1.56,2.63,1.52,2.53,2.04,1.84,15.0,14.0,5.0,6.0,1
2019-10-27,Liverpool,2,0,21,13,8,9,3,0,Tottenham,1,1,11,4,3,11,3,0,A Taylor,H,A,1.54,4.45,6.11,1.57,2.6,1.53,2.51,1.87,2.0,25.0,12.0,1.0,10.0,2
2019-10-27,Norwich,1,0,10,3,1,13,2,0,Man United,3,2,21,11,10,10,2,0,S Attwell,A,A,4.36,3.91,1.8,1.72,2.3,1.67,2.22,1.85,2.04,7.0,10.0,19.0,15.0,0
2019-11-02,Watford,1,0,12,3,1,8,4,0,Chelsea,2,1,16,10,6,5,2,0,A Taylor,A,A,4.99,4.24,1.65,1.7,2.4,1.63,2.29,1.78,2.11,5.0,20.0,20.0,4.0,0
2019-11-02,West Ham,2,0,16,6,7,10,2,0,Newcastle,3,2,12,9,3,7,1,0,S Attwell,A,A,1.79,3.82,4.55,1.9,2.07,1.83,2.0,2.02,1.86,13.0,9.0,10.0,17.0,0
2019-11-02,Man City,2,0,26,4,17,11,3,0,Southampton,1,1,3,3,0,10,1,0,L Mason,H,A,1.08,11.99,29.72,1.25,4.86,1.22,4.27,2.07,1.81,22.0,8.0,3.0,18.0,2
2019-11-02,Sheffield United,3,3,13,6,7,8,1,0,Burnley,0,0,6,0,6,12,2,0,S Hooper,H,H,2.26,3.22,3.46,2.45,1.66,2.33,1.62,1.94,1.94,13.0,12.0,8.0,13.0,2
2019-11-02,Aston Villa,1,1,5,2,2,12,1,0,Liverpool,2,0,25,6,10,9,2,0,J Moss,A,H,8.4,5.37,1.36,1.53,2.88,1.47,2.71,1.89,2.0,11.0,28.0,16.0,1.0,0
2019-11-02,Arsenal,1,1,10,4,8,6,0,0,Wolves,1,0,25,8,9,15,2,0,M Oliver,D,H,1.78,3.8,4.65,1.78,2.2,1.74,2.12,2.0,1.89,16.0,12.0,6.0,12.0,1
2019-11-02,Bournemouth,1,1,12,6,4,14,4,0,Man United,0,0,15,4,10,12,3,0,C Kavanagh,H,H,3.33,3.55,2.19,1.91,2.06,1.84,1.99,1.99,1.89,13.0,13.0,10.0,8.0,2
2019-11-02,Brighton,2,0,21,5,8,11,0,0,Norwich,0,0,7,0,3,8,1,0,K Friend,H,D,1.71,4.17,4.65,1.7,2.35,1.66,2.25,1.89,1.99,12.0,7.0,13.0,19.0,2
2019-11-03,Crystal Palace,0,0,12,3,5,15,2,0,Leicester,2,0,14,5,6,16,2,0,P Tierney,A,D,3.5,3.38,2.17,2.13,1.83,2.05,1.78,2.02,1.86,15.0,20.0,9.0,4.0,0
2019-11-03,Everton,1,0,7,3,5,9,1,0,Tottenham,1,0,4,2,2,8,2,1,M Atkinson,D,D,2.73,3.49,2.57,1.8,2.19,1.74,2.11,1.98,1.89,10.0,12.0,17.0,13.0,1
2019-11-08,Norwich,0,0,17,5,10,7,1,0,Watford,2,1,12,2,4,13,2,1,A Marriner,A,A,2.68,3.57,2.6,1.75,2.29,1.69,2.21,1.97,1.91,7.0,5.0,19.0,20.0,0
2019-11-09,Leicester,2,0,19,7,5,10,1,0,Arsenal,0,0,8,1,4,10,1,0,C Kavanagh,H,D,1.99,3.78,3.62,1.62,2.57,1.57,2.42,1.98,1.89,23.0,17.0,3.0,5.0,2
2019-11-09,Chelsea,2,0,23,5,7,9,3,0,Crystal Palace,0,0,3,1,0,17,2,0,M Dean,H,D,1.34,5.35,9.29,1.63,2.55,1.58,2.4,1.97,1.92,23.0,15.0,4.0,9.0,2
2019-11-09,Burnley,3,2,14,12,11,17,2,0,West Ham,0,0,7,4,4,10,1,0,K Friend,H,H,2.27,3.55,3.13,1.75,2.29,1.71,2.17,1.97,1.92,12.0,13.0,14.0,13.0,2
2019-11-09,Newcastle,2,1,20,9,5,10,2,0,Bournemouth,1,1,16,3,4,5,0,0,M Atkinson,H,D,2.64,3.21,2.84,2.17,1.9,2.07,1.77,1.87,2.01,12.0,16.0,15.0,7.0,2
2019-11-09,Southampton,1,0,4,3,5,12,1,0,Everton,2,1,24,5,9,12,1,0,P Tierney,A,A,2.96,3.37,2.44,2.0,1.94,1.94,1.89,1.8,2.09,8.0,11.0,19.0,17.0,0
2019-11-09,Tottenham,1,0,17,5,4,6,2,0,Sheffield United,1,0,14,4,4,9,2,0,G Scott,D,D,1.58,4.14,6.02,1.86,2.11,1.79,2.04,1.98,1.89,13.0,16.0,14.0,6.0,1
2019-11-10,Wolves,2,1,17,5,6,17,4,0,Aston Villa,1,0,13,4,3,8,3,0,A Taylor,H,H,1.9,3.6,4.24,1.96,2.07,1.87,1.96,1.89,1.99,13.0,11.0,15.0,17.0,2
2019-11-10,Liverpool,3,2,12,5,4,10,0,0,Man City,1,0,18,3,13,5,2,0,M Oliver,H,H,2.56,3.58,2.68,1.67,2.42,1.63,2.3,1.89,1.99,31.0,25.0,1.0,4.0,2
