Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2002-08-17,Blackburn,0,0,15,5,9,14,1,0,Sunderland,0,0,7,3,1,11,2,0,D Elleray,D,D,0.0,0.0,4.0,17.0,1
2002-08-17,Charlton,2,2,5,5,3,10,0,1,Chelsea,3,1,21,12,6,12,3,0,G Barber,A,H,0.0,0.0,7.0,8.0,0
2002-08-17,Everton,2,1,13,9,10,18,1,0,Tottenham,2,0,10,5,5,4,1,0,N Barry,D,H,0.0,0.0,8.0,17.0,1
2002-08-17,Fulham,4,3,13,6,7,16,1,0,Bolton,1,1,3,1,4,12,2,0,A Wiley,H,H,0.0,0.0,10.0,9.0,2
2002-08-17,Leeds,3,2,13,8,2,13,1,0,Man City,0,0,18,10,7,13,1,0,G Poll,H,H,0.0,0.0,10.0,12.0,2
2002-08-17,Man United,1,0,20,13,9,9,1,0,West Brom,0,0,6,5,1,12,1,1,S Bennett,H,D,0.0,0.0,12.0,16.0,2
2002-08-17,Southampton,0,0,12,5,3,11,0,0,Middlesbrough,0,0,11,5,4,14,0,0,B Knight,D,D,0.0,0.0,15.0,13.0,1
2002-08-18,Arsenal,2,2,15,7,9,6,0,0,Birmingham,0,0,7,1,2,11,1,1,M Riley,H,H,0.0,0.0,11.0,13.0,2
2002-08-18,Aston Villa,0,0,11,5,6,9,2,0,Liverpool,1,0,12,6,8,5,2,0,A D'Urso,A,D,0.0,0.0,12.0,13.0,0
2002-08-19,Newcastle,4,0,13,10,7,7,1,0,West Ham,0,0,7,4,1,9,2,0,P Durkin,H,D,0.0,0.0,13.0,14.0,2
2002-08-23,Chelsea,2,2,11,5,3,13,3,0,Man United,2,1,9,7,3,9,2,0,G Poll,D,H,3.0,3.0,5.0,7.0,1
2002-08-24,Birmingham,0,0,15,10,6,10,1,0,Blackburn,1,1,13,9,4,17,2,0,D Gallagher,A,A,0.0,1.0,17.0,10.0,0
2002-08-24,Bolton,1,1,15,9,4,9,1,0,Charlton,2,1,8,4,6,11,1,0,M Messias,A,D,0.0,0.0,17.0,14.0,0
2002-08-24,Liverpool,3,1,16,9,5,11,0,0,Southampton,0,0,7,1,8,8,1,0,J Winter,H,H,3.0,1.0,8.0,13.0,2
2002-08-24,Man City,1,1,20,12,6,12,1,0,Newcastle,0,0,9,6,8,14,1,0,U Rennie,H,H,0.0,3.0,18.0,5.0,2
2002-08-24,Middlesbrough,2,1,6,3,8,18,4,0,Fulham,2,0,10,4,11,7,2,0,M Dean,D,H,1.0,3.0,13.0,5.0,1
2002-08-24,Sunderland,0,0,13,3,10,10,1,0,Everton,1,1,11,5,4,15,0,0,R Styles,A,A,1.0,1.0,14.0,12.0,0
2002-08-24,Tottenham,1,1,8,3,2,20,2,0,Aston Villa,0,0,18,8,5,15,0,0,C Wilkes,H,H,1.0,0.0,13.0,16.0,2
2002-08-24,West Brom,1,0,12,2,7,9,1,0,Leeds,3,1,11,4,3,11,1,0,S Dunn,A,A,0.0,3.0,16.0,9.0,0
2002-08-24,West Ham,2,1,8,4,4,18,2,0,Arsenal,2,0,9,5,4,14,5,0,N Barry,D,H,0.0,3.0,20.0,10.0,1
2002-08-27,Charlton,0,0,10,5,6,9,1,0,Tottenham,1,1,7,1,9,23,2,0,A Wiley,A,A,3.0,4.0,11.0,8.0,0
2002-08-27,Arsenal,5,3,10,8,1,9,3,0,West Brom,2,0,8,6,1,9,2,0,P Durkin,H,H,4.0,0.0,5.0,18.0,2
2002-08-28,Aston Villa,1,0,11,6,5,13,1,0,Man City,0,0,7,1,4,11,3,0,D Pugh,H,D,0.0,3.0,17.0,12.0,2
2002-08-28,Blackburn,2,1,7,4,5,17,3,0,Liverpool,2,1,5,3,2,10,1,0,S Bennett,D,D,4.0,6.0,9.0,4.0,1
2002-08-28,Everton,1,0,11,4,7,18,0,1,Birmingham,1,0,5,2,4,12,3,0,E Wolstenholme,D,D,4.0,0.0,8.0,18.0,1
2002-08-28,Leeds,0,0,20,9,8,13,2,0,Sunderland,1,0,9,4,1,11,0,0,M Halsey,A,D,6.0,1.0,4.0,15.0,0
2002-08-28,Southampton,1,0,12,4,5,16,2,0,Chelsea,1,0,10,3,6,11,1,0,C Foy,D,D,1.0,4.0,17.0,8.0,1
2002-08-31,Tottenham,2,1,18,8,12,16,3,0,Southampton,1,1,15,8,6,13,1,1,M Dean,H,D,7.0,2.0,3.0,16.0,2
2002-08-31,West Ham,0,0,9,4,8,11,3,0,Charlton,2,2,5,3,6,15,1,0,J Winter,A,A,1.0,3.0,18.0,12.0,0
2002-08-31,West Brom,1,0,8,5,5,17,4,0,Fulham,0,0,6,1,7,16,3,0,R Styles,H,D,0.0,4.0,20.0,9.0,2
2002-08-31,Sunderland,1,0,12,5,6,13,1,0,Man United,1,1,20,10,8,16,2,1,U Rennie,D,A,4.0,4.0,11.0,10.0,1
2002-08-31,Middlesbrough,1,0,7,3,8,19,3,0,Blackburn,0,0,10,7,6,16,3,0,M Halsey,H,D,2.0,5.0,16.0,9.0,2
2002-08-31,Man City,3,2,7,6,7,12,1,1,Everton,1,1,14,8,6,11,0,0,B Knight,H,H,3.0,5.0,15.0,7.0,2
2002-08-31,Birmingham,2,1,9,5,2,14,3,0,Leeds,1,0,8,6,5,16,3,0,P Durkin,H,H,1.0,6.0,18.0,4.0,2
2002-09-01,Bolton,1,0,13,6,4,9,2,0,Aston Villa,0,0,12,5,5,11,3,0,S Dunn,H,D,0.0,3.0,20.0,16.0,2
2002-09-01,Chelsea,1,1,8,2,6,20,5,0,Arsenal,1,0,8,5,2,16,2,1,A D'Urso,D,H,5.0,7.0,7.0,2.0,1
2002-09-02,Liverpool,2,0,22,11,12,7,1,0,Newcastle,2,0,11,6,3,25,2,0,G Poll,D,D,7.0,3.0,3.0,15.0,1
2002-09-03,Man United,1,1,7,1,4,13,1,0,Middlesbrough,0,0,5,3,6,12,2,0,M Riley,H,H,5.0,5.0,8.0,9.0,2
2002-09-10,Arsenal,2,2,13,5,7,16,1,0,Man City,1,1,5,4,6,14,2,1,C Wilkes,H,H,8.0,6.0,2.0,8.0,2
2002-09-10,Middlesbrough,3,2,9,7,6,16,3,0,Sunderland,0,0,8,6,8,12,3,0,A Wiley,H,H,5.0,5.0,10.0,11.0,2
2002-09-11,Newcastle,0,0,22,11,10,15,3,0,Leeds,2,1,14,6,7,12,2,0,D Gallagher,A,A,4.0,6.0,13.0,6.0,0
2002-09-11,Southampton,1,0,11,7,4,13,3,0,Everton,0,0,18,10,13,19,3,0,S Bennett,H,D,2.0,5.0,19.0,11.0,2
2002-09-11,Man United,0,0,23,14,9,10,1,0,Bolton,1,0,10,8,6,11,2,0,G Barber,A,D,8.0,3.0,6.0,18.0,0
2002-09-11,West Ham,0,0,5,3,8,11,1,0,West Brom,1,1,6,5,4,15,0,0,A D'Urso,A,A,1.0,3.0,20.0,19.0,0
2002-09-11,Fulham,3,0,13,8,9,8,0,0,Tottenham,2,2,7,4,6,11,1,0,M Halsey,H,A,4.0,10.0,16.0,2.0,2
2002-09-11,Blackburn,2,2,11,6,9,15,2,0,Chelsea,3,1,14,9,4,16,3,0,M Riley,A,H,5.0,6.0,13.0,8.0,0
