Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2016-08-13,Burnley,0,0,10,3,7,10,3,0,Swansea,1,0,17,9,4,14,2,0,J Moss,A,D,0.0,0.0,3.0,16.0,0
2016-08-13,Crystal Palace,0,0,14,4,3,12,2,0,West Brom,1,0,13,3,6,15,2,0,C Pawson,A,D,0.0,0.0,5.0,18.0,0
2016-08-13,Everton,1,1,12,6,5,10,0,0,Tottenham,1,0,13,4,6,14,0,0,M Atkinson,D,H,0.0,0.0,6.0,16.0,1
2016-08-13,Hull,2,1,14,5,5,8,2,0,Leicester,1,0,18,5,3,17,2,0,M Dean,H,H,0.0,0.0,8.0,9.0,2
2016-08-13,Man City,2,1,16,4,9,11,1,0,Sunderland,1,0,7,3,6,14,2,0,R Madley,H,H,0.0,0.0,10.0,15.0,2
2016-08-13,Middlesbrough,1,1,12,2,9,18,3,0,Stoke,1,0,12,1,6,14,5,0,K Friend,D,H,0.0,0.0,12.0,14.0,1
2016-08-13,Southampton,1,0,24,6,6,8,1,0,Watford,1,1,5,1,2,12,2,1,R East,D,A,0.0,0.0,14.0,15.0,1
2016-08-14,Arsenal,3,1,9,5,5,13,3,0,Liverpool,4,1,16,7,4,17,3,0,M Oliver,A,D,0.0,0.0,11.0,14.0,0
2016-08-14,Bournemouth,1,0,9,3,4,7,0,0,Man United,3,1,11,7,2,10,1,0,A Marriner,A,A,0.0,0.0,12.0,14.0,0
2016-08-15,Chelsea,2,0,16,6,7,16,5,0,West Ham,1,0,7,3,1,16,2,0,A Taylor,H,D,0.0,0.0,13.0,14.0,2
2016-08-19,Man United,2,1,12,5,4,11,0,0,Southampton,0,0,13,1,0,8,0,0,A Taylor,H,H,3.0,1.0,1.0,10.0,2
2016-08-20,West Brom,1,1,11,4,7,16,3,0,Everton,2,1,13,7,4,10,1,0,N Swarbrick,A,D,3.0,1.0,7.0,8.0,0
2016-08-20,Watford,1,0,6,2,0,20,4,0,Chelsea,2,0,13,4,5,10,3,0,J Moss,A,D,1.0,3.0,12.0,4.0,0
2016-08-20,Tottenham,1,0,20,5,10,19,3,0,Crystal Palace,0,0,10,2,4,9,3,0,M Oliver,H,D,1.0,0.0,11.0,19.0,2
2016-08-20,Burnley,2,2,3,2,1,14,0,0,Liverpool,0,0,26,5,12,5,1,0,L Mason,H,H,0.0,3.0,18.0,5.0,2
2016-08-20,Stoke,1,0,8,3,7,12,3,0,Man City,4,2,12,6,7,13,4,0,M Dean,A,A,1.0,3.0,12.0,7.0,0
2016-08-20,Leicester,0,0,8,1,2,11,1,0,Arsenal,0,0,13,4,7,7,2,0,M Clattenburg,D,D,0.0,0.0,16.0,15.0,1
2016-08-20,Swansea,0,0,13,3,8,7,0,0,Hull,2,0,12,4,3,10,0,0,S Attwell,A,D,3.0,3.0,8.0,7.0,0
2016-08-21,Sunderland,1,0,18,5,8,11,1,0,Middlesbrough,2,2,8,3,1,14,1,0,M Atkinson,A,A,0.0,1.0,17.0,11.0,0
2016-08-21,West Ham,1,0,15,2,1,15,3,0,Bournemouth,0,0,8,5,6,15,1,1,C Pawson,H,D,0.0,0.0,17.0,19.0,2
2016-08-27,Southampton,1,0,16,7,5,15,2,0,Sunderland,1,0,5,2,5,8,2,0,L Mason,D,D,1.0,0.0,16.0,18.0,1
2016-08-27,Watford,1,0,14,6,3,18,6,0,Arsenal,3,3,10,7,2,15,1,0,K Friend,A,A,1.0,1.0,15.0,14.0,0
2016-08-27,Tottenham,1,0,11,4,5,11,3,0,Liverpool,1,1,13,3,5,17,5,0,R Madley,D,A,4.0,3.0,8.0,12.0,1
2016-08-27,Leicester,2,1,13,6,4,14,2,0,Swansea,1,0,9,3,6,10,2,0,R East,H,H,1.0,3.0,15.0,13.0,2
2016-08-27,Hull,0,0,8,2,1,9,2,0,Man United,1,0,29,9,6,6,3,0,J Moss,A,D,6.0,6.0,3.0,2.0,0
2016-08-27,Everton,1,0,21,9,9,14,2,0,Stoke,0,0,8,1,2,11,1,0,M Oliver,H,D,4.0,1.0,7.0,18.0,2
2016-08-27,Crystal Palace,1,0,24,5,10,15,2,0,Bournemouth,1,1,10,3,4,10,1,0,M Dean,D,A,0.0,0.0,19.0,20.0,1
2016-08-27,Chelsea,3,2,22,10,9,6,2,0,Burnley,0,0,6,0,5,9,2,0,M Clattenburg,H,H,6.0,3.0,4.0,11.0,2
2016-08-28,Man City,3,2,22,5,5,5,1,0,West Ham,1,0,9,2,4,10,3,0,A Marriner,H,H,6.0,3.0,4.0,12.0,2
2016-08-28,West Brom,0,0,13,2,5,12,1,0,Middlesbrough,0,0,7,2,4,11,3,0,A Taylor,D,D,3.0,4.0,11.0,8.0,1
2016-09-10,West Ham,2,2,19,4,4,10,2,0,Watford,4,2,13,8,4,15,2,0,M Atkinson,A,D,3.0,1.0,12.0,18.0,0
2016-09-10,Middlesbrough,1,1,12,4,6,5,1,0,Crystal Palace,2,1,12,4,6,9,2,0,N Swarbrick,A,D,5.0,1.0,6.0,18.0,0
2016-09-10,Man United,1,1,14,3,4,15,4,0,Man City,2,2,18,6,4,10,2,0,M Clattenburg,A,A,9.0,9.0,3.0,1.0,0
2016-09-10,Stoke,0,0,15,2,10,13,3,0,Tottenham,4,1,20,8,8,18,2,0,A Taylor,A,A,1.0,5.0,20.0,6.0,0
2016-09-10,Burnley,1,0,13,2,5,13,2,0,Hull,1,0,11,3,9,3,0,0,P Tierney,D,D,3.0,6.0,14.0,6.0,1
2016-09-10,Bournemouth,1,0,12,5,10,9,1,0,West Brom,0,0,12,2,5,11,3,0,K Friend,H,D,1.0,4.0,19.0,10.0,2
2016-09-10,Arsenal,2,1,17,2,6,10,2,0,Southampton,1,1,11,5,1,8,5,0,R Madley,H,D,4.0,2.0,8.0,18.0,2
2016-09-10,Liverpool,4,2,17,11,1,4,1,0,Leicester,1,1,12,3,7,8,2,0,C Pawson,H,H,4.0,4.0,11.0,9.0,2
2016-09-11,Swansea,2,0,6,2,1,17,3,0,Chelsea,2,1,28,7,11,8,4,0,A Marriner,D,A,3.0,9.0,16.0,2.0,1
2016-09-12,Sunderland,0,0,11,2,5,11,1,0,Everton,3,0,20,9,4,8,1,0,M Jones,A,D,1.0,7.0,19.0,8.0,0
2016-09-16,Chelsea,1,0,12,4,6,6,1,0,Liverpool,2,2,13,5,4,13,1,0,M Atkinson,A,A,10.0,7.0,2.0,6.0,0
2016-09-17,Everton,3,3,11,6,6,5,2,0,Middlesbrough,1,1,7,0,3,15,1,0,L Mason,H,H,10.0,5.0,2.0,9.0,2
2016-09-17,Hull,1,0,6,2,2,9,0,1,Arsenal,4,1,24,9,4,12,2,0,R East,A,A,7.0,7.0,8.0,7.0,0
2016-09-17,Leicester,3,1,14,6,7,10,0,0,Burnley,0,0,7,2,1,9,1,0,A Taylor,H,H,4.0,4.0,16.0,15.0,2
2016-09-17,Man City,4,2,20,12,5,8,1,1,Bournemouth,0,0,6,2,5,11,1,0,J Moss,H,H,12.0,4.0,2.0,15.0,2
2016-09-17,West Brom,4,3,8,6,2,14,2,0,West Ham,2,0,23,5,6,6,1,0,M Clattenburg,H,H,4.0,3.0,13.0,17.0,2
2016-09-18,Watford,3,1,10,5,5,14,3,0,Man United,1,0,15,2,7,19,4,0,M Oliver,H,H,4.0,9.0,12.0,6.0,2
2016-09-18,Tottenham,1,0,31,9,14,7,1,0,Sunderland,0,0,6,2,1,16,5,1,M Dean,H,D,8.0,1.0,7.0,19.0,2
2016-09-18,Crystal Palace,4,2,14,8,10,15,2,0,Stoke,1,0,11,4,5,9,1,0,C Pawson,H,H,4.0,1.0,13.0,20.0,2
2016-09-18,Southampton,1,0,19,6,7,14,1,0,Swansea,0,0,9,3,1,9,1,0,M Jones,H,D,2.0,4.0,18.0,14.0,2
2016-09-24,Swansea,1,1,13,5,2,15,2,0,Man City,3,1,18,4,7,9,4,0,N Swarbrick,A,D,4.0,15.0,15.0,1.0,0
2016-09-24,Arsenal,3,3,14,5,9,9,0,0,Chelsea,0,0,9,2,1,11,2,0,M Oliver,H,H,10.0,10.0,4.0,5.0,2
2016-09-24,Bournemouth,1,1,12,1,5,10,2,0,Everton,0,0,13,2,3,14,2,0,R Madley,H,H,4.0,13.0,17.0,3.0,2
2016-09-24,Liverpool,5,3,32,12,13,8,1,0,Hull,1,0,2,1,2,8,2,1,A Marriner,H,H,10.0,7.0,5.0,12.0,2
2016-09-24,Man United,4,4,16,7,8,9,0,0,Leicester,1,0,10,3,6,12,2,0,M Dean,H,H,9.0,7.0,7.0,11.0,2
