Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2007-09-23,Man United,2,1,17,9,10,10,2,0,Chelsea,0,0,4,1,1,15,2,1,M Dean,H,H,11.0,11.0,4.0,5.0,2
2007-09-23,Newcastle,3,2,12,4,1,16,1,0,West Ham,1,1,13,8,5,15,3,0,M Riley,H,H,8.0,10.0,11.0,6.0,2
2007-09-29,Sunderland,1,0,14,12,10,11,1,0,Blackburn,2,0,14,8,2,4,0,0,P Walton,A,D,8.0,9.0,15.0,10.0,0
2007-09-29,Wigan,0,0,9,3,5,11,2,0,Liverpool,1,0,14,10,6,10,1,0,M Clattenburg,A,D,8.0,12.0,12.0,4.0,0
2007-09-29,Portsmouth,7,2,25,17,8,4,1,0,Reading,4,1,13,7,4,7,1,0,M Halsey,H,H,9.0,7.0,11.0,16.0,2
2007-09-29,West Ham,0,0,9,4,3,15,2,0,Arsenal,1,1,16,12,14,14,2,0,A Wiley,A,A,10.0,16.0,9.0,1.0,0
2007-09-29,Derby,1,1,10,6,7,15,3,0,Bolton,1,1,12,7,8,8,2,0,R Styles,D,D,4.0,4.0,20.0,19.0,1
2007-09-29,Chelsea,0,0,16,4,9,8,1,1,Fulham,0,0,6,1,4,18,1,0,M Atkinson,D,D,11.0,6.0,8.0,17.0,1
2007-09-29,Birmingham,0,0,17,9,4,14,3,0,Man United,1,0,11,4,4,11,1,0,S Bennett,A,D,8.0,14.0,14.0,3.0,0
2007-09-29,Man City,3,1,16,12,3,7,0,0,Newcastle,1,1,12,8,9,10,0,0,C Foy,H,D,13.0,11.0,4.0,8.0,2
2007-09-30,Everton,2,1,13,9,2,17,0,0,Middlesbrough,0,0,13,5,6,21,4,0,M Riley,H,H,10.0,8.0,11.0,13.0,2
2007-10-01,Tottenham,4,1,19,12,13,10,2,0,Aston Villa,4,3,7,7,3,13,3,0,M Dean,D,A,5.0,10.0,18.0,10.0,1
2007-10-06,Aston Villa,1,1,5,5,7,17,3,0,West Ham,0,0,8,3,4,12,2,0,S Tanner,H,H,11.0,10.0,9.0,11.0,2
2007-10-06,Man United,4,0,17,12,12,12,1,0,Wigan,0,0,6,2,2,6,1,0,M Riley,H,D,17.0,8.0,2.0,12.0,2
2007-10-07,Reading,1,0,11,3,3,9,1,0,Derby,0,0,7,0,3,18,1,0,L Mason,H,D,7.0,5.0,17.0,20.0,2
2007-10-07,Newcastle,3,1,15,10,8,13,2,0,Everton,2,0,11,6,2,19,1,0,M Atkinson,H,H,11.0,13.0,10.0,6.0,2
2007-10-07,Man City,3,2,18,13,8,11,2,0,Middlesbrough,1,0,17,11,8,13,3,0,S Bennett,H,H,16.0,8.0,3.0,14.0,2
2007-10-07,Liverpool,2,1,21,9,5,18,0,0,Tottenham,2,1,11,6,3,10,1,0,M Halsey,D,D,15.0,6.0,4.0,18.0,1
2007-10-07,Bolton,0,0,13,7,5,17,5,0,Chelsea,1,1,15,8,5,8,1,0,A Wiley,A,A,5.0,12.0,19.0,10.0,0
2007-10-07,Blackburn,2,1,17,5,6,15,3,0,Birmingham,1,0,6,5,7,13,1,0,M Clattenburg,H,H,12.0,8.0,10.0,13.0,2
2007-10-07,Arsenal,3,2,18,8,8,10,0,0,Sunderland,2,1,11,7,2,9,2,1,R Styles,H,H,19.0,8.0,2.0,15.0,2
2007-10-07,Fulham,0,0,13,10,8,7,1,0,Portsmouth,2,0,14,8,5,17,0,0,H Webb,A,D,7.0,12.0,18.0,10.0,0
2007-10-20,Wigan,0,0,7,0,3,9,2,0,Portsmouth,2,0,15,8,2,9,3,0,P Walton,A,D,8.0,15.0,14.0,5.0,0
2007-10-20,Arsenal,2,0,19,9,5,14,1,0,Bolton,0,0,1,0,3,20,5,0,M Riley,H,D,22.0,5.0,1.0,19.0,2
2007-10-20,Aston Villa,1,1,11,5,3,8,2,2,Man United,4,3,21,13,9,8,2,0,R Styles,A,A,14.0,20.0,8.0,2.0,0
2007-10-20,Blackburn,4,3,11,6,4,8,0,0,Reading,2,0,13,7,9,7,0,0,A Marriner,H,H,15.0,10.0,6.0,12.0,2
2007-10-20,Everton,1,1,6,1,9,8,1,2,Liverpool,2,0,17,7,6,14,2,0,M Clattenburg,A,H,13.0,16.0,10.0,6.0,0
2007-10-20,Fulham,0,0,13,9,6,10,0,1,Derby,0,0,13,9,8,10,2,0,P Dowd,D,D,7.0,5.0,18.0,20.0,1
2007-10-20,Man City,1,1,12,4,6,17,3,0,Birmingham,0,0,13,8,7,12,2,0,M Dean,H,H,19.0,8.0,4.0,14.0,2
2007-10-20,Middlesbrough,0,0,7,4,6,9,1,0,Chelsea,2,1,9,6,6,9,1,0,M Halsey,A,A,8.0,15.0,15.0,7.0,0
2007-10-21,West Ham,3,1,12,7,6,8,3,0,Sunderland,1,0,16,10,7,17,2,0,C Foy,H,H,10.0,8.0,11.0,15.0,2
2007-10-22,Newcastle,3,1,15,7,5,12,2,0,Tottenham,1,0,11,4,5,7,2,0,S Bennett,H,H,14.0,7.0,8.0,18.0,2
2007-10-27,Birmingham,3,1,16,10,6,11,0,0,Wigan,2,1,8,5,5,12,1,0,S Tanner,H,D,8.0,8.0,14.0,15.0,2
2007-10-27,Chelsea,6,2,16,9,9,13,2,0,Man City,0,0,7,4,3,12,2,0,M Riley,H,H,18.0,22.0,7.0,3.0,2
2007-10-27,Man United,4,2,18,14,2,10,0,0,Middlesbrough,1,1,7,4,4,15,2,0,A Wiley,H,H,23.0,8.0,2.0,17.0,2
2007-10-27,Portsmouth,0,0,10,3,11,18,2,0,West Ham,0,0,10,3,5,9,4,0,M Dean,D,D,18.0,13.0,6.0,10.0,1
2007-10-27,Reading,2,0,12,5,5,14,0,0,Newcastle,1,0,6,2,8,10,1,0,P Dowd,H,D,10.0,17.0,13.0,8.0,2
2007-10-27,Sunderland,1,0,8,6,9,13,1,1,Fulham,1,1,8,3,1,16,4,0,A Marriner,D,A,8.0,8.0,16.0,14.0,1
2007-10-28,Bolton,1,1,13,6,7,15,2,0,Aston Villa,1,0,8,3,3,13,1,0,M Atkinson,D,H,5.0,14.0,20.0,10.0,1
2007-10-28,Derby,0,0,5,2,0,11,1,0,Everton,2,1,7,3,2,12,1,0,S Bennett,A,A,6.0,13.0,20.0,11.0,0
2007-10-28,Liverpool,1,1,11,8,4,16,3,0,Arsenal,1,0,11,4,1,10,3,0,H Webb,D,H,19.0,25.0,5.0,2.0,1
2007-10-28,Tottenham,1,0,9,6,10,11,4,0,Blackburn,2,0,9,4,2,14,3,0,R Styles,A,D,7.0,18.0,18.0,7.0,0
2007-11-03,Wigan,0,0,10,3,4,16,2,0,Chelsea,2,2,13,7,3,9,1,0,S Bennett,A,A,8.0,21.0,16.0,4.0,0
2007-11-03,Newcastle,1,1,14,7,4,15,2,0,Portsmouth,4,3,10,7,5,15,2,0,C Foy,A,A,17.0,19.0,8.0,7.0,0
2007-11-03,Middlesbrough,1,0,5,3,6,13,1,0,Tottenham,1,1,9,4,7,8,0,0,M Dean,D,A,8.0,7.0,17.0,18.0,1
2007-11-03,Fulham,3,1,9,7,8,11,3,1,Reading,1,0,13,6,9,6,0,0,M Clattenburg,H,H,9.0,13.0,14.0,12.0,2
2007-11-03,Arsenal,2,0,16,6,3,15,1,0,Man United,2,1,10,4,4,15,2,0,H Webb,D,A,26.0,26.0,1.0,2.0,1
2007-11-03,Blackburn,0,0,15,7,6,7,0,0,Liverpool,0,0,11,7,3,11,1,0,M Atkinson,D,D,21.0,20.0,6.0,7.0,1
2007-11-03,Aston Villa,2,0,15,7,7,7,0,0,Derby,0,0,8,2,4,20,3,0,M Halsey,H,D,15.0,6.0,10.0,20.0,2
2007-11-03,Everton,3,1,16,9,6,14,0,0,Birmingham,1,0,7,6,5,22,1,0,M Riley,H,H,16.0,11.0,10.0,14.0,2
2007-11-04,West Ham,1,1,9,7,8,13,2,0,Bolton,1,0,11,6,3,13,1,0,P Walton,D,H,14.0,6.0,11.0,19.0,1
2007-11-05,Man City,1,0,7,3,2,11,0,0,Sunderland,0,0,8,2,3,14,1,0,A Wiley,H,D,22.0,9.0,6.0,15.0,2
2007-11-10,Sunderland,1,0,19,8,7,10,1,0,Newcastle,1,0,9,5,4,15,2,0,M Atkinson,D,D,9.0,17.0,15.0,10.0,1
2007-11-10,Liverpool,2,0,20,12,8,9,0,0,Fulham,0,0,5,3,2,12,2,0,S Tanner,H,D,21.0,12.0,7.0,13.0,2
2007-11-10,Derby,0,0,9,2,4,12,2,0,West Ham,5,1,16,11,5,9,2,0,M Clattenburg,A,A,6.0,15.0,20.0,11.0,0
2007-11-11,Birmingham,1,0,13,8,8,17,3,0,Aston Villa,2,1,13,6,5,8,2,0,S Bennett,A,A,11.0,18.0,14.0,10.0,0
2007-11-11,Bolton,0,0,15,7,6,16,1,0,Middlesbrough,0,0,8,7,7,22,2,0,L Probert,D,D,7.0,9.0,19.0,16.0,1
2007-11-11,Chelsea,1,0,15,10,9,13,2,0,Everton,1,0,6,2,1,16,2,0,A Wiley,D,D,24.0,19.0,5.0,9.0,1
2007-11-11,Man United,2,2,22,15,9,7,1,0,Blackburn,0,0,12,7,4,19,4,1,C Foy,H,H,27.0,22.0,2.0,7.0,2
2007-11-11,Portsmouth,0,0,20,12,9,11,1,0,Man City,0,0,10,5,1,7,1,0,M Halsey,D,D,22.0,25.0,6.0,4.0,1
2007-11-11,Tottenham,4,3,19,8,5,8,0,0,Wigan,0,0,6,2,2,16,2,0,H Webb,H,H,8.0,8.0,17.0,19.0,2
2007-11-12,Reading,1,0,8,5,5,9,1,0,Arsenal,3,1,16,7,1,5,1,0,R Styles,A,A,13.0,27.0,12.0,2.0,0
2007-11-24,Newcastle,0,0,6,2,0,13,3,0,Liverpool,3,1,17,11,8,11,1,0,A Wiley,A,A,18.0,24.0,11.0,5.0,0
2007-11-24,Middlesbrough,0,0,15,8,11,16,2,0,Aston Villa,3,1,11,8,6,17,1,0,K Stroud,A,A,10.0,21.0,17.0,8.0,0
2007-11-24,Man City,2,1,13,9,2,12,0,0,Reading,1,1,5,3,7,15,2,0,S Tanner,H,D,26.0,13.0,4.0,12.0,2
2007-11-24,Everton,7,3,24,18,2,9,0,0,Sunderland,1,1,13,7,6,13,1,0,P Dowd,H,H,20.0,10.0,9.0,16.0,2
2007-11-24,Bolton,1,1,6,5,4,16,3,0,Man United,0,0,13,3,6,13,0,0,M Clattenburg,H,H,8.0,30.0,18.0,2.0,2
2007-11-24,Birmingham,0,0,4,3,4,17,3,0,Portsmouth,2,1,15,8,3,21,2,0,M Atkinson,A,A,11.0,23.0,16.0,8.0,0
2007-11-24,Arsenal,2,0,13,6,7,9,1,0,Wigan,0,0,7,2,3,17,4,0,P Walton,H,D,30.0,8.0,1.0,19.0,2
2007-11-24,Derby,0,0,9,4,3,8,0,0,Chelsea,2,1,9,5,2,6,1,1,A Marriner,A,A,6.0,25.0,20.0,6.0,0
2007-11-25,Fulham,2,0,5,2,3,19,2,0,Blackburn,2,0,12,10,6,10,1,0,M Dean,D,D,12.0,22.0,13.0,9.0,1
2007-11-25,West Ham,1,1,14,9,7,33,3,0,Tottenham,1,0,9,5,8,5,4,0,M Riley,D,H,18.0,11.0,10.0,14.0,1
2007-11-28,Blackburn,0,0,16,10,11,11,0,1,Aston Villa,4,1,7,7,2,16,1,0,P Dowd,A,A,23.0,24.0,9.0,7.0,0
2007-12-01,Reading,1,0,12,7,5,11,2,0,Middlesbrough,1,0,16,11,4,16,1,0,A Wiley,D,D,13.0,10.0,13.0,17.0,1
2007-12-01,Sunderland,1,0,20,9,5,12,1,0,Derby,0,0,12,9,3,15,1,0,M Halsey,H,D,10.0,6.0,18.0,20.0,2
2007-12-01,Portsmouth,0,0,20,6,9,14,1,0,Everton,0,0,4,2,0,13,2,0,P Walton,D,D,26.0,23.0,7.0,8.0,1
2007-12-01,Wigan,1,1,5,4,2,13,2,1,Man City,1,1,4,1,4,10,2,0,M Riley,D,D,8.0,29.0,19.0,3.0,1
2007-12-01,Blackburn,3,0,13,6,1,21,2,0,Newcastle,1,0,20,8,1,17,3,0,M Atkinson,H,D,23.0,18.0,9.0,11.0,2
2007-12-01,Chelsea,1,0,14,5,7,15,5,0,West Ham,0,0,4,1,0,26,3,0,H Webb,H,D,28.0,19.0,4.0,10.0,2
2007-12-01,Aston Villa,1,1,11,5,4,16,3,0,Arsenal,2,2,14,9,7,10,2,0,C Foy,A,A,27.0,33.0,7.0,1.0,0
2007-12-02,Liverpool,4,2,23,14,5,11,0,0,Bolton,0,0,6,3,5,14,3,0,S Bennett,H,H,27.0,11.0,5.0,16.0,2
2007-12-02,Tottenham,2,0,17,9,12,10,0,1,Birmingham,3,1,7,3,3,13,1,0,P Dowd,A,A,12.0,11.0,15.0,16.0,0
2007-12-03,Man United,2,1,15,11,7,3,2,0,Fulham,0,0,12,3,3,13,1,0,R Styles,H,H,30.0,13.0,4.0,14.0,2
2007-12-05,Newcastle,1,0,12,8,6,9,3,0,Arsenal,1,1,6,2,6,10,2,0,M Dean,D,A,18.0,36.0,11.0,1.0,1
2007-12-08,Reading,3,1,7,4,7,10,0,0,Liverpool,1,1,15,5,7,10,1,0,A Marriner,H,D,14.0,30.0,13.0,4.0,2
2007-12-08,Aston Villa,1,0,14,6,7,18,2,0,Portsmouth,3,2,12,8,5,23,5,0,M Riley,A,A,27.0,27.0,7.0,6.0,0
2007-12-08,Chelsea,2,1,11,4,10,6,0,0,Sunderland,0,0,9,2,2,12,1,1,P Walton,H,H,31.0,13.0,3.0,15.0,2
2007-12-08,Everton,3,0,15,11,12,9,0,0,Fulham,0,0,6,4,7,9,2,0,S Bennett,H,D,24.0,13.0,9.0,14.0,2
2007-12-08,Man United,4,2,23,12,9,12,0,0,Derby,1,0,10,6,3,12,2,0,C Foy,H,H,33.0,6.0,3.0,20.0,2
2007-12-08,Newcastle,2,1,17,9,6,10,1,0,Birmingham,1,1,7,4,5,8,2,0,R Styles,H,D,19.0,14.0,11.0,13.0,2
2007-12-09,Tottenham,2,1,12,8,2,7,2,0,Man City,1,0,7,3,6,13,3,1,M Halsey,H,H,12.0,30.0,16.0,6.0,2
2007-12-09,Middlesbrough,2,1,13,7,5,15,2,0,Arsenal,1,0,7,4,4,13,2,0,H Webb,H,H,11.0,37.0,18.0,1.0,2
2007-12-09,Blackburn,0,0,15,7,9,15,1,0,West Ham,1,0,11,5,5,17,1,0,A Wiley,A,D,26.0,19.0,9.0,11.0,0
2007-12-09,Bolton,4,2,8,6,5,13,2,0,Wigan,1,1,11,7,11,11,1,0,M Atkinson,H,H,11.0,9.0,18.0,19.0,2
2007-12-15,Wigan,5,3,9,7,6,17,4,0,Blackburn,3,1,9,5,4,24,4,1,M Clattenburg,H,H,9.0,26.0,19.0,9.0,2
2007-12-15,Birmingham,1,1,15,9,6,12,2,0,Reading,1,0,10,6,6,19,1,0,L Probert,D,H,14.0,17.0,15.0,12.0,1
2007-12-15,Derby,0,0,13,9,5,6,0,0,Middlesbrough,1,1,7,5,3,7,0,0,R Styles,A,A,6.0,14.0,20.0,16.0,0
2007-12-15,Fulham,0,0,10,5,7,17,0,0,Newcastle,1,0,6,4,6,10,1,0,H Webb,A,D,13.0,22.0,17.0,11.0,0
2007-12-15,Man City,4,1,15,11,6,12,1,0,Bolton,2,2,9,3,4,12,1,0,P Walton,H,A,30.0,14.0,6.0,16.0,2
2007-12-15,Portsmouth,0,0,9,5,4,22,3,0,Tottenham,1,0,12,5,4,13,2,0,M Atkinson,A,D,30.0,15.0,6.0,14.0,0
2007-12-15,Sunderland,1,1,9,7,5,17,2,0,Aston Villa,1,0,14,11,13,14,2,0,S Bennett,D,H,13.0,27.0,18.0,8.0,1
2007-12-15,West Ham,0,0,11,3,9,16,1,0,Everton,2,1,12,8,2,14,2,0,S Tanner,A,A,22.0,27.0,11.0,8.0,0
2007-12-16,Liverpool,0,0,19,6,3,14,2,0,Man United,1,1,5,3,3,13,3,0,M Halsey,A,A,30.0,36.0,5.0,2.0,0
2007-12-16,Arsenal,1,1,11,5,3,19,5,0,Chelsea,0,0,10,7,5,12,5,0,A Wiley,H,H,37.0,34.0,2.0,3.0,2
2007-12-22,Arsenal,2,0,9,5,5,10,1,0,Tottenham,1,0,10,5,1,10,3,0,R Styles,H,D,40.0,18.0,1.0,12.0,2
2007-12-22,Aston Villa,1,1,9,6,7,15,2,0,Man City,1,1,6,2,4,15,4,0,L Mason,D,D,28.0,33.0,8.0,4.0,1
2007-12-22,Bolton,3,0,10,6,7,14,3,0,Birmingham,0,0,4,1,2,18,2,0,C Foy,H,D,14.0,15.0,16.0,15.0,2
2007-12-22,Fulham,1,0,9,3,8,15,0,0,Wigan,1,0,10,4,4,16,0,0,A Wiley,D,D,13.0,12.0,18.0,19.0,1
2007-12-22,Liverpool,4,2,14,7,3,13,1,0,Portsmouth,1,0,9,3,1,11,2,0,M Riley,H,H,30.0,30.0,5.0,7.0,2
2007-12-22,Middlesbrough,1,1,7,2,7,15,2,0,West Ham,2,1,8,4,4,12,3,0,M Atkinson,A,D,17.0,22.0,15.0,11.0,0
2007-12-22,Reading,2,0,17,9,7,9,0,0,Sunderland,1,0,8,4,2,17,4,0,S Tanner,H,D,18.0,14.0,13.0,18.0,2
