Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2023-08-27,Newcastle,1,1,23,8,5,16,1,0,Liverpool,2,0,9,4,9,10,2,1,J Brooks,A,H,2.2,3.9,3.03,1.53,2.8,1.49,2.64,1.92,1.94,3.0,4.0,13.0,9.0,0
2023-09-01,Luton,1,0,16,1,9,8,1,0,West Ham,2,1,9,3,6,13,1,0,P Tierney,A,A,4.7,3.94,1.74,1.87,2.1,1.82,2.03,1.92,1.93,0.0,7.0,19.0,2.0,0
2023-09-02,Brighton,3,1,15,6,5,14,4,0,Newcastle,1,0,9,2,3,17,4,0,S Attwell,H,H,2.55,3.87,2.55,1.52,2.72,1.49,2.65,1.92,1.93,6.0,3.0,6.0,13.0,2
2023-09-02,Chelsea,0,0,21,2,8,10,3,0,Nott'm Forest,1,0,7,3,0,9,4,0,T Robinson,A,D,1.38,5.03,8.27,1.7,2.38,1.64,2.3,1.84,2.03,4.0,3.0,10.0,14.0,0
2023-09-02,Man City,5,2,7,5,4,12,2,0,Fulham,1,1,6,4,5,12,4,0,M Oliver,H,H,1.15,8.46,17.91,1.43,3.07,1.4,2.95,1.98,1.87,9.0,4.0,3.0,13.0,2
2023-09-02,Brentford,2,1,21,7,5,6,1,0,Bournemouth,2,1,12,5,2,13,2,0,R Madley,D,D,1.72,4.06,4.67,1.81,2.18,1.74,2.12,1.91,1.95,5.0,1.0,10.0,16.0,1
2023-09-02,Sheffield United,2,2,13,8,4,11,1,0,Everton,2,1,16,6,6,13,2,0,A Madley,D,H,3.01,3.23,2.5,2.36,1.72,2.26,1.66,2.11,1.78,0.0,0.0,17.0,19.0,1
2023-09-02,Burnley,2,1,16,4,7,15,4,0,Tottenham,5,2,20,10,4,9,3,0,D England,A,A,3.83,3.99,1.88,1.68,2.4,1.64,2.31,1.98,1.88,0.0,7.0,19.0,4.0,0
2023-09-03,Crystal Palace,3,0,16,11,4,12,1,0,Wolves,2,0,12,4,2,12,3,0,R Jones,H,D,1.95,3.45,4.15,2.3,1.74,2.23,1.68,1.95,1.91,4.0,3.0,12.0,15.0,2
2023-09-03,Liverpool,3,2,17,4,7,12,0,0,Aston Villa,0,0,9,3,3,7,1,0,S Hooper,H,H,1.66,4.49,4.57,1.44,3.07,1.41,2.94,2.07,1.8,7.0,6.0,5.0,9.0,2
2023-09-03,Arsenal,3,1,17,5,12,8,2,0,Man United,1,1,10,2,3,7,3,0,A Taylor,H,D,1.77,4.04,4.38,1.6,2.53,1.55,2.47,1.97,1.89,7.0,6.0,6.0,10.0,2
2023-09-16,West Ham,1,1,6,3,4,7,3,0,Man City,3,0,29,15,11,11,2,0,A Madley,A,H,6.57,4.67,1.48,1.7,2.43,1.62,2.34,1.82,2.05,10.0,12.0,4.0,1.0,0
2023-09-16,Wolves,1,1,11,2,4,10,1,0,Liverpool,3,0,16,6,4,4,3,0,M Oliver,A,H,6.64,4.95,1.45,1.52,2.75,1.48,2.66,1.9,1.96,3.0,10.0,15.0,3.0,0
2023-09-16,Aston Villa,3,0,16,5,4,13,5,0,Crystal Palace,1,0,6,3,2,9,3,0,D England,H,D,1.9,3.7,4.07,1.92,2.04,1.87,1.97,1.89,1.97,6.0,7.0,10.0,7.0,2
2023-09-16,Fulham,1,0,13,2,6,6,2,0,Luton,0,0,7,2,2,14,2,0,M Salisbury,H,D,1.68,3.96,5.18,1.93,2.04,1.88,1.96,1.85,2.01,4.0,0.0,13.0,19.0,2
2023-09-16,Man United,1,0,14,4,8,8,2,0,Brighton,3,1,10,8,1,9,2,0,J Gillett,A,A,2.21,3.98,2.96,1.44,3.02,1.42,2.87,1.94,1.91,6.0,9.0,12.0,6.0,0
2023-09-16,Tottenham,2,0,28,10,15,13,6,0,Sheffield United,1,0,7,5,2,14,5,1,P Bankes,H,D,1.28,6.1,10.52,1.51,2.75,1.48,2.66,1.99,1.87,10.0,1.0,4.0,17.0,2
2023-09-16,Newcastle,1,0,9,2,8,8,3,0,Brentford,0,0,11,2,3,12,5,0,C Pawson,H,D,1.53,4.37,6.12,1.7,2.36,1.67,2.24,1.87,1.99,3.0,6.0,14.0,10.0,2
2023-09-17,Bournemouth,0,0,13,4,1,15,1,0,Chelsea,0,0,14,6,7,20,5,0,D Coote,D,D,4.34,3.96,1.79,1.68,2.38,1.64,2.3,1.85,1.99,2.0,4.0,16.0,14.0,1
2023-09-17,Everton,0,0,8,1,1,12,1,0,Arsenal,1,0,13,4,11,10,1,0,S Hooper,A,D,6.07,4.55,1.52,1.7,2.36,1.65,2.27,2.02,1.85,1.0,10.0,18.0,5.0,0
2023-09-18,Nott'm Forest,1,0,14,4,5,16,2,0,Burnley,1,1,10,3,4,10,3,1,R Jones,D,A,2.24,3.51,3.22,1.98,2.01,1.91,1.92,1.93,1.92,6.0,0.0,12.0,19.0,1
2023-09-23,Crystal Palace,0,0,7,3,3,10,3,0,Fulham,0,0,10,5,2,15,2,0,P Tierney,D,D,1.95,3.51,4.09,2.13,1.85,2.05,1.8,1.95,1.91,7.0,7.0,9.0,10.0,1
2023-09-23,Luton,1,0,20,4,10,12,0,0,Wolves,1,0,3,3,1,17,2,1,J Smith,D,D,3.3,3.43,2.23,2.06,1.91,1.99,1.85,1.93,1.91,0.0,3.0,20.0,16.0,1
2023-09-23,Man City,2,2,7,4,6,5,3,1,Nott'm Forest,0,0,10,3,6,17,7,0,A Taylor,H,H,1.15,8.55,18.11,1.46,3.1,1.41,2.94,1.98,1.88,15.0,7.0,1.0,10.0,2
2023-09-23,Brentford,1,1,12,2,1,9,2,0,Everton,3,1,18,6,4,12,2,0,M Oliver,A,D,1.8,3.78,4.49,2.0,2.0,1.92,1.92,2.03,1.83,6.0,1.0,11.0,18.0,0
2023-09-23,Burnley,0,0,12,4,9,6,1,0,Man United,1,1,11,4,5,12,2,0,T Harrington,A,A,4.31,4.16,1.75,1.66,2.43,1.61,2.36,1.91,1.93,1.0,6.0,19.0,13.0,0
2023-09-24,Arsenal,2,1,13,6,11,12,3,0,Tottenham,2,1,13,5,4,19,4,0,R Jones,D,D,1.7,4.36,4.5,1.54,2.69,1.51,2.58,1.86,1.99,13.0,13.0,4.0,2.0,1
2023-09-24,Brighton,3,1,13,4,4,12,3,0,Bournemouth,1,1,12,4,4,17,3,0,J Brooks,H,D,1.38,5.31,7.58,1.4,3.3,1.37,3.11,1.98,1.88,12.0,3.0,5.0,17.0,2
2023-09-24,Chelsea,0,0,10,4,5,9,2,0,Aston Villa,1,0,15,7,11,11,3,0,J Gillett,A,D,1.91,3.85,3.87,1.74,2.26,1.7,2.2,1.9,1.97,5.0,9.0,14.0,7.0,0
2023-09-24,Liverpool,3,1,22,7,7,12,0,0,West Ham,1,1,11,4,4,13,2,0,C Kavanagh,H,D,1.39,5.38,7.19,1.42,3.12,1.4,2.96,2.03,1.84,13.0,10.0,5.0,7.0,2
2023-09-24,Sheffield United,0,0,9,1,2,12,3,0,Newcastle,8,3,22,15,6,8,0,0,S Attwell,A,A,7.01,4.78,1.45,1.71,2.34,1.66,2.25,1.88,1.97,1.0,6.0,18.0,12.0,0
2023-09-30,Tottenham,2,1,24,8,12,11,5,0,Liverpool,1,1,12,4,5,17,4,2,S Hooper,H,D,2.96,4.03,2.21,1.42,3.2,1.39,3.02,1.92,1.93,14.0,16.0,4.0,2.0,2
2023-09-30,Wolves,2,1,3,1,0,18,5,0,Man City,1,0,23,8,6,12,4,0,C Pawson,H,H,9.2,5.65,1.33,1.57,2.57,1.53,2.51,1.94,1.92,4.0,18.0,16.0,1.0,2
2023-09-30,West Ham,2,2,20,9,7,6,1,0,Sheffield United,0,0,16,2,4,9,1,0,G Scott,H,H,1.45,4.79,7.1,1.7,2.4,1.64,2.29,1.98,1.88,10.0,1.0,7.0,20.0,2
2023-09-30,Newcastle,2,1,20,8,5,7,1,0,Burnley,0,0,8,2,3,15,3,0,T Bramall,H,H,1.33,5.62,9.22,1.57,2.58,1.53,2.52,1.92,1.94,9.0,1.0,8.0,19.0,2
2023-09-30,Bournemouth,0,0,8,1,6,11,0,0,Arsenal,4,2,15,8,6,10,1,0,M Salisbury,A,A,5.77,4.68,1.53,1.58,2.56,1.54,2.49,2.01,1.85,3.0,14.0,17.0,5.0,0
2023-09-30,Everton,1,1,23,5,3,8,0,0,Luton,2,2,9,2,6,10,1,0,A Taylor,A,A,1.61,3.94,6.06,2.08,1.88,2.02,1.82,2.07,1.8,4.0,1.0,16.0,18.0,0
2023-09-30,Aston Villa,6,3,19,9,1,19,4,0,Brighton,1,0,11,3,3,21,4,0,A Madley,H,H,2.56,3.92,2.55,1.45,2.98,1.43,2.84,1.93,1.93,12.0,15.0,8.0,5.0,2
2023-09-30,Man United,0,0,19,4,10,10,3,0,Crystal Palace,1,1,8,2,4,8,2,0,C Kavanagh,A,A,1.57,4.3,5.89,1.83,2.14,1.77,2.08,1.95,1.91,9.0,8.0,9.0,10.0,0
2023-10-01,Nott'm Forest,1,0,6,1,1,6,1,1,Brentford,1,0,18,5,11,10,2,0,P Tierney,D,D,2.81,3.27,2.65,2.17,1.81,2.09,1.76,1.98,1.87,7.0,6.0,12.0,14.0,1
2023-10-02,Fulham,0,0,10,3,8,15,1,0,Chelsea,2,2,11,4,1,12,4,0,T Robinson,A,A,3.73,3.49,2.06,2.03,1.94,1.93,1.89,1.82,2.05,8.0,5.0,12.0,15.0,0
2023-10-03,Luton,1,0,18,3,7,14,4,0,Burnley,2,1,14,4,6,6,2,0,P Bankes,A,A,2.92,3.18,2.63,2.31,1.73,2.24,1.67,2.03,1.83,4.0,1.0,17.0,19.0,0
2023-10-07,Man United,2,0,21,8,7,10,0,0,Brentford,1,1,11,3,5,17,5,0,A Madley,H,A,1.69,4.2,4.78,1.72,2.32,1.64,2.23,1.85,2.0,9.0,7.0,10.0,14.0,2
2023-10-07,Crystal Palace,0,0,8,2,3,7,0,0,Nott'm Forest,0,0,16,5,7,12,1,0,C Pawson,D,D,2.24,3.25,3.49,2.35,1.71,2.28,1.65,1.89,1.95,11.0,8.0,10.0,12.0,1
2023-10-07,Fulham,3,0,20,6,9,8,1,0,Sheffield United,1,0,5,2,4,10,2,0,S Barrott,H,D,1.64,3.96,5.69,2.0,1.96,1.93,1.9,2.11,1.77,8.0,1.0,13.0,20.0,2
2023-10-07,Everton,3,2,25,8,8,14,1,0,Bournemouth,0,0,11,4,7,15,2,0,D Coote,H,H,1.97,3.7,3.81,1.87,2.1,1.83,2.01,1.96,1.9,4.0,3.0,16.0,19.0,2
2023-10-07,Burnley,1,1,10,3,7,11,2,0,Chelsea,4,1,9,5,3,8,4,0,S Attwell,A,D,4.63,3.92,1.76,1.87,2.1,1.8,2.04,1.89,1.94,4.0,8.0,18.0,13.0,0
2023-10-07,Luton,0,0,12,2,5,16,2,0,Tottenham,1,0,15,4,6,7,1,1,J Brooks,A,D,6.46,4.79,1.48,1.58,2.57,1.55,2.46,1.85,2.01,4.0,17.0,17.0,2.0,0
2023-10-08,Brighton,2,1,14,3,8,12,1,0,Liverpool,2,2,14,4,1,20,2,0,A Taylor,D,A,3.05,4.01,2.17,1.38,3.39,1.35,3.22,1.96,1.87,15.0,16.0,6.0,4.0,1
2023-10-08,West Ham,2,1,5,3,4,11,3,0,Newcastle,2,0,10,3,2,18,3,0,P Bankes,D,H,3.32,3.72,2.13,1.79,2.21,1.72,2.15,2.01,1.83,13.0,12.0,7.0,8.0,1
2023-10-08,Wolves,1,0,8,3,2,19,2,1,Aston Villa,1,0,18,4,10,9,2,0,R Jones,D,D,3.4,3.59,2.14,1.85,2.12,1.8,2.04,2.0,1.84,7.0,15.0,16.0,6.0,1
2023-10-08,Arsenal,1,0,12,2,5,8,2,0,Man City,0,0,4,1,4,7,3,0,M Oliver,H,D,2.92,3.49,2.44,1.85,2.16,1.78,2.05,1.79,2.07,17.0,18.0,4.0,2.0,2
2023-10-21,Sheffield United,1,1,12,6,5,12,3,0,Man United,2,1,14,5,4,10,1,0,M Oliver,A,D,7.27,5.07,1.42,1.59,2.6,1.55,2.47,1.97,1.88,1.0,12.0,20.0,10.0,0
2023-10-21,Chelsea,2,1,11,5,2,7,3,0,Arsenal,2,0,13,3,7,14,3,0,C Kavanagh,D,H,3.24,3.47,2.26,2.01,1.98,1.92,1.9,1.91,1.93,11.0,20.0,11.0,2.0,1
2023-10-21,Newcastle,4,3,10,7,6,7,2,0,Crystal Palace,0,0,17,3,8,12,3,0,T Robinson,H,H,1.46,4.53,7.44,1.87,2.1,1.82,2.03,2.02,1.83,13.0,12.0,9.0,11.0,2
2023-10-21,Nott'm Forest,2,0,19,8,4,12,3,0,Luton,2,0,13,4,2,11,0,0,S Barrott,D,D,1.69,3.82,5.33,2.15,1.84,2.03,1.8,1.88,1.96,9.0,4.0,13.0,17.0,1
2023-10-21,Brentford,3,1,23,10,5,14,5,0,Burnley,0,0,6,1,5,12,2,1,J Smith,H,H,1.83,3.74,4.4,2.01,1.97,1.92,1.92,1.84,2.04,7.0,4.0,15.0,18.0,2
2023-10-21,Bournemouth,1,1,7,4,3,15,2,1,Wolves,2,0,20,7,12,10,6,0,P Tierney,A,H,2.41,3.48,2.95,1.88,2.07,1.82,2.02,2.06,1.8,3.0,8.0,19.0,15.0,0
2023-10-21,Liverpool,2,0,26,6,12,9,1,0,Everton,0,0,6,1,4,9,1,1,C Pawson,H,D,1.36,5.66,8.01,1.43,3.07,1.41,2.92,1.95,1.91,17.0,7.0,4.0,16.0,2
2023-10-21,Man City,2,2,10,6,2,9,2,1,Brighton,1,0,5,3,2,11,2,0,R Jones,H,H,1.41,5.36,6.83,1.41,3.2,1.37,3.09,1.84,2.02,18.0,16.0,4.0,7.0,2
2023-10-22,Aston Villa,4,1,15,7,8,9,0,0,West Ham,1,0,14,4,7,15,1,0,D Coote,H,H,1.9,3.86,3.88,1.63,2.5,1.58,2.39,1.89,1.97,16.0,14.0,6.0,9.0,2
2023-10-23,Tottenham,2,1,15,5,3,10,2,0,Fulham,0,0,10,3,5,14,0,0,A Taylor,H,H,1.51,4.7,5.99,1.54,2.66,1.51,2.55,1.81,2.07,20.0,11.0,4.0,13.0,2
2023-10-27,Crystal Palace,1,0,13,3,11,19,2,0,Tottenham,2,0,10,1,2,11,1,0,A Madley,A,D,4.64,3.83,1.79,1.99,2.08,1.89,1.96,1.86,1.99,12.0,23.0,11.0,1.0,0
2023-10-28,Chelsea,0,0,17,2,10,12,1,0,Brentford,2,0,7,5,1,7,4,0,S Hooper,A,D,1.65,4.1,5.31,1.86,2.11,1.81,2.04,1.82,2.05,12.0,10.0,10.0,14.0,0
2023-10-28,Arsenal,5,1,13,8,6,9,0,0,Sheffield United,0,0,2,0,1,13,3,0,T Robinson,H,H,1.13,9.61,21.6,1.39,3.3,1.36,3.13,2.05,1.82,21.0,1.0,3.0,20.0,2
2023-10-28,Bournemouth,2,1,13,6,10,9,2,0,Burnley,1,1,6,3,5,12,3,0,S Barrott,H,D,2.13,3.66,3.38,1.85,2.12,1.8,2.05,1.84,2.02,3.0,4.0,19.0,18.0,2
2023-10-28,Wolves,2,1,11,6,8,13,1,0,Newcastle,2,2,13,5,7,15,4,0,A Taylor,D,A,4.26,3.94,1.82,1.83,2.19,1.77,2.1,1.82,2.03,11.0,16.0,13.0,6.0,1
2023-10-29,Man United,0,0,7,3,7,9,4,0,Man City,3,1,21,10,12,4,1,0,P Tierney,A,A,4.99,4.04,1.69,1.79,2.2,1.73,2.15,2.0,1.85,15.0,21.0,8.0,3.0,0
2023-10-29,Liverpool,3,2,21,8,8,9,2,0,Nott'm Forest,0,0,9,1,3,13,3,0,C Kavanagh,H,H,1.27,6.38,10.39,1.43,3.07,1.41,2.91,1.93,1.92,20.0,10.0,4.0,15.0,2
2023-10-29,West Ham,0,0,12,2,4,7,4,0,Everton,1,0,10,4,3,11,1,0,S Attwell,A,D,2.15,3.64,3.32,1.8,2.19,1.74,2.12,1.86,1.99,14.0,7.0,9.0,16.0,0
2023-10-29,Aston Villa,3,1,17,6,6,11,3,0,Luton,1,0,7,1,4,10,2,0,J Brooks,H,H,1.28,6.19,10.79,1.54,2.69,1.51,2.59,1.97,1.88,19.0,5.0,5.0,18.0,2
2023-10-29,Brighton,1,1,18,7,7,12,0,0,Fulham,1,0,10,5,3,8,3,0,M Salisbury,D,H,1.56,4.6,5.42,1.56,2.68,1.5,2.59,1.92,1.95,16.0,11.0,7.0,14.0,1
2023-11-04,Fulham,0,0,18,3,9,9,5,0,Man United,1,0,12,5,4,15,2,0,J Brooks,A,D,3.24,3.61,2.2,1.85,2.13,1.79,2.05,1.96,1.89,12.0,15.0,14.0,8.0,0
2023-11-04,Brentford,3,1,16,4,4,12,1,0,West Ham,2,2,12,2,3,14,4,0,T Bramall,H,A,2.08,3.67,3.46,1.78,2.18,1.75,2.11,1.79,2.06,13.0,14.0,10.0,9.0,2
2023-11-04,Burnley,0,0,17,5,12,9,0,0,Crystal Palace,2,1,4,3,1,12,5,0,P Bankes,A,A,2.85,3.23,2.63,2.29,1.71,2.23,1.68,2.02,1.86,4.0,12.0,19.0,13.0,0
2023-11-04,Everton,1,1,10,4,3,15,4,0,Brighton,1,0,7,2,3,5,2,0,T Robinson,D,H,3.09,3.81,2.2,1.62,2.48,1.59,2.41,1.93,1.92,10.0,17.0,15.0,8.0,1
2023-11-04,Man City,6,3,21,8,12,8,0,0,Bournemouth,1,0,5,1,1,9,1,0,C Pawson,H,H,1.1,11.39,26.19,1.33,3.7,1.3,3.53,1.86,2.01,24.0,6.0,3.0,17.0,2
2023-11-04,Sheffield United,2,0,11,2,4,13,2,0,Wolves,1,0,10,3,4,10,3,0,R Jones,H,D,3.83,3.64,1.98,1.95,2.02,1.89,1.94,1.9,1.98,1.0,12.0,20.0,13.0,2
2023-11-04,Newcastle,1,0,9,2,0,14,5,0,Arsenal,0,0,14,1,11,9,1,0,S Attwell,H,D,2.82,3.39,2.56,2.0,1.96,1.92,1.91,2.02,1.84,17.0,24.0,8.0,3.0,2
2023-11-05,Nott'm Forest,2,1,5,3,0,6,1,0,Aston Villa,0,0,13,3,10,9,1,0,J Gillett,H,H,4.09,3.77,1.89,1.8,2.16,1.76,2.1,2.0,1.88,10.0,22.0,16.0,5.0,2
2023-11-05,Luton,1,0,8,5,4,7,1,0,Liverpool,1,0,24,6,7,13,1,0,A Madley,D,D,11.46,6.8,1.24,1.4,3.22,1.37,3.09,2.04,1.82,5.0,23.0,18.0,4.0,1
2023-11-06,Tottenham,1,1,8,5,1,12,1,2,Chelsea,4,1,17,8,6,21,5,0,M Oliver,A,D,2.13,3.73,3.29,1.78,2.27,1.71,2.16,1.85,2.0,26.0,12.0,2.0,13.0,0
2023-11-11,Bournemouth,2,0,19,10,6,10,2,0,Newcastle,0,0,8,5,5,4,1,0,C Kavanagh,H,D,4.67,4.03,1.73,1.74,2.3,1.69,2.2,1.93,1.92,6.0,20.0,18.0,6.0,2
2023-11-11,Man United,1,0,15,4,11,9,0,0,Luton,0,0,10,4,3,11,2,0,G Scott,H,D,1.33,5.6,9.17,1.56,2.63,1.53,2.52,1.92,1.94,18.0,6.0,8.0,18.0,2
2023-11-11,Arsenal,3,1,16,6,3,8,0,1,Burnley,1,0,8,5,3,9,1,0,M Oliver,H,H,1.19,7.34,15.07,1.54,2.68,1.49,2.62,1.98,1.88,24.0,4.0,4.0,19.0,2
2023-11-11,Wolves,2,0,17,4,11,19,4,0,Tottenham,1,1,6,2,3,15,3,0,T Robinson,H,A,3.13,3.73,2.21,1.66,2.4,1.63,2.32,1.93,1.92,12.0,26.0,14.0,3.0,2
2023-11-11,Crystal Palace,2,1,13,4,9,9,1,0,Everton,3,1,8,4,2,18,4,0,S Barrott,A,D,2.44,3.21,3.11,2.4,1.67,2.29,1.64,2.07,1.8,15.0,11.0,11.0,16.0,0
2023-11-12,Aston Villa,3,2,12,6,2,4,2,0,Fulham,1,0,9,5,2,17,5,0,S Hooper,H,H,1.59,4.28,5.66,1.76,2.27,1.69,2.19,1.99,1.87,22.0,12.0,5.0,16.0,2
2023-11-12,Brighton,1,1,11,6,6,13,3,1,Sheffield United,1,0,9,1,3,16,2,0,J Brooks,D,H,1.24,6.73,11.71,1.45,3.1,1.41,2.94,1.84,2.02,18.0,4.0,8.0,20.0,1
2023-11-12,Liverpool,3,1,17,10,6,16,1,0,Brentford,0,0,16,3,8,12,2,0,P Tierney,H,H,1.42,5.16,7.05,1.48,2.86,1.46,2.73,1.88,1.97,24.0,16.0,5.0,9.0,2
2023-11-12,West Ham,3,1,16,6,9,9,2,0,Nott'm Forest,2,1,10,5,4,12,2,0,M Salisbury,H,D,1.89,3.77,4.09,1.84,2.12,1.79,2.05,1.88,1.99,14.0,13.0,13.0,15.0,2
