Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2006-08-19,Arsenal,1,0,19,11,18,10,1,0,Aston Villa,1,0,5,3,1,19,2,0,G Poll,D,D,0.0,0.0,1.0,2.0,1
2006-08-19,Bolton,2,2,8,6,6,19,0,0,Tottenham,0,0,9,6,3,22,1,0,P Dowd,H,H,0.0,0.0,4.0,17.0,2
2006-08-19,Everton,2,1,6,2,0,12,2,0,Watford,1,0,12,8,6,13,2,0,P Walton,H,H,0.0,0.0,7.0,17.0,2
2006-08-19,Newcastle,2,1,9,8,4,17,1,0,Wigan,1,0,14,9,11,20,2,0,M Atkinson,H,H,0.0,0.0,13.0,18.0,2
2006-08-19,Portsmouth,3,1,21,16,6,20,2,0,Blackburn,0,0,9,7,2,17,1,2,A Wiley,H,H,0.0,0.0,14.0,6.0,2
2006-08-19,Reading,3,2,14,9,8,8,1,0,Middlesbrough,2,2,7,5,2,15,3,0,M Halsey,H,D,0.0,0.0,14.0,13.0,2
2006-08-19,Sheffield United,1,0,5,3,0,10,1,0,Liverpool,1,0,12,7,12,16,2,0,R Styles,D,D,0.0,0.0,14.0,11.0,1
2006-08-19,West Ham,3,0,16,5,6,14,2,0,Charlton,1,1,4,2,0,14,2,1,H Webb,H,A,0.0,0.0,15.0,10.0,2
2006-08-20,Chelsea,3,2,10,4,5,7,1,0,Man City,0,0,5,2,2,15,3,1,S Bennett,H,H,0.0,0.0,11.0,13.0,2
2006-08-20,Man United,5,4,15,7,5,14,1,0,Fulham,1,1,12,8,2,20,1,0,A Marriner,H,H,0.0,0.0,13.0,12.0,2
2006-08-22,Watford,1,0,11,4,5,12,0,0,West Ham,1,0,8,4,1,12,0,0,M Atkinson,D,D,0.0,3.0,14.0,4.0,1
2006-08-22,Tottenham,2,2,18,13,6,5,0,0,Sheffield United,0,0,6,3,4,9,1,0,P Walton,H,H,0.0,1.0,17.0,12.0,2
2006-08-23,Aston Villa,2,1,11,6,2,9,2,0,Reading,1,1,5,3,7,6,1,1,L Mason,H,D,1.0,3.0,11.0,6.0,2
2006-08-23,Blackburn,1,0,10,5,5,22,4,0,Everton,1,0,10,4,3,20,3,0,U Rennie,D,D,0.0,3.0,18.0,7.0,1
2006-08-23,Charlton,0,0,8,2,4,14,1,0,Man United,3,0,21,11,11,11,1,0,C Foy,A,D,0.0,3.0,18.0,4.0,0
2006-08-23,Fulham,1,0,11,4,1,9,0,0,Bolton,1,0,4,1,6,16,2,0,A Wiley,D,D,0.0,3.0,19.0,7.0,1
2006-08-23,Man City,0,0,6,3,8,15,2,0,Portsmouth,0,0,3,1,0,13,1,0,D Gallagher,D,D,0.0,3.0,19.0,7.0,1
2006-08-23,Middlesbrough,2,0,9,2,3,15,2,0,Chelsea,1,1,8,5,3,7,2,0,H Webb,H,A,0.0,3.0,18.0,7.0,2
2006-08-26,Wigan,1,1,15,5,4,12,2,0,Reading,0,0,5,3,10,14,2,0,M Riley,H,H,0.0,3.0,19.0,10.0,2
2006-08-26,Watford,1,1,8,7,4,20,1,0,Man United,2,1,19,10,7,14,1,0,P Dowd,A,D,1.0,6.0,15.0,1.0,0
2006-08-26,Man City,1,1,10,3,2,16,1,0,Arsenal,0,0,17,6,8,8,1,0,U Rennie,H,H,1.0,1.0,18.0,13.0,2
2006-08-26,Tottenham,0,0,15,6,7,9,1,0,Everton,2,0,6,2,2,12,1,1,M Halsey,A,D,3.0,4.0,11.0,6.0,0
2006-08-26,Fulham,1,1,10,5,9,17,3,0,Sheffield United,0,0,9,1,5,17,3,0,G Poll,H,H,1.0,1.0,19.0,17.0,2
2006-08-26,Charlton,2,0,9,5,6,11,1,1,Bolton,0,0,7,2,5,17,4,1,M Dean,H,D,0.0,4.0,20.0,5.0,2
2006-08-26,Liverpool,2,2,19,8,6,15,1,0,West Ham,1,1,8,3,1,6,0,0,A Wiley,H,H,1.0,4.0,16.0,4.0,2
2006-08-27,Aston Villa,2,2,9,7,2,14,2,0,Newcastle,0,0,8,5,3,12,2,0,H Webb,H,H,4.0,3.0,5.0,11.0,2
2006-08-27,Blackburn,0,0,12,3,7,10,3,0,Chelsea,2,0,14,8,3,15,1,0,M Clattenburg,A,D,1.0,3.0,19.0,10.0,0
2006-08-28,Middlesbrough,0,0,19,8,8,15,2,0,Portsmouth,4,1,10,7,6,9,1,0,C Foy,A,A,3.0,4.0,11.0,5.0,0
2006-09-09,Newcastle,1,0,15,7,4,16,1,0,Fulham,2,0,8,5,7,12,1,0,C Foy,A,D,3.0,4.0,13.0,10.0,0
2006-09-09,Sheffield United,0,0,14,9,7,12,2,0,Blackburn,0,0,12,1,6,11,2,0,M Dean,D,D,1.0,1.0,19.0,20.0,1
2006-09-09,Portsmouth,1,0,9,7,6,14,0,0,Wigan,0,0,11,5,9,5,1,0,P Walton,H,D,7.0,3.0,2.0,11.0,2
2006-09-09,Man United,1,1,10,5,5,12,2,0,Tottenham,0,0,9,4,4,17,2,0,M Riley,H,H,9.0,3.0,2.0,14.0,2
2006-09-09,Chelsea,2,1,19,6,6,12,2,0,Charlton,1,0,3,2,3,7,1,0,A Wiley,H,H,6.0,3.0,6.0,14.0,2
2006-09-09,Bolton,1,0,7,2,6,13,3,0,Watford,0,0,15,6,6,15,1,0,M Clattenburg,H,D,4.0,1.0,9.0,20.0,2
2006-09-09,Arsenal,1,0,20,12,15,5,1,0,Middlesbrough,1,1,1,1,0,17,6,1,R Styles,D,A,1.0,3.0,19.0,16.0,1
2006-09-09,Everton,3,2,8,6,2,22,1,0,Liverpool,0,0,21,5,11,13,3,0,G Poll,H,H,7.0,4.0,5.0,9.0,2
2006-09-10,West Ham,1,0,7,1,3,15,2,0,Aston Villa,1,1,10,6,5,9,2,0,S Bennett,D,A,4.0,7.0,8.0,5.0,1
2006-09-11,Reading,1,1,12,7,6,6,0,0,Man City,0,0,15,8,4,16,4,1,H Webb,H,H,3.0,4.0,12.0,10.0,2
2006-09-16,Sheffield United,1,0,14,7,8,12,2,0,Reading,2,2,8,2,7,6,1,0,A Marriner,A,A,2.0,6.0,18.0,8.0,0
2006-09-16,Bolton,0,0,13,3,9,7,0,0,Middlesbrough,0,0,14,7,4,19,1,0,S Bennett,D,D,7.0,4.0,7.0,12.0,1
2006-09-16,Charlton,0,0,18,5,9,6,0,0,Portsmouth,1,0,12,5,4,10,2,0,P Dowd,A,D,3.0,10.0,16.0,2.0,0
2006-09-16,Everton,2,0,14,9,4,14,1,0,Wigan,2,0,10,7,2,23,5,0,A Wiley,D,D,10.0,3.0,3.0,13.0,1
2006-09-16,Watford,0,0,12,5,7,12,1,0,Aston Villa,0,0,9,4,1,10,0,0,M Dean,D,D,1.0,8.0,20.0,6.0,1
2006-09-17,West Ham,0,0,10,7,5,11,3,0,Newcastle,2,0,16,9,6,11,3,0,R Styles,A,D,5.0,3.0,9.0,14.0,0
2006-09-17,Tottenham,0,0,18,8,12,11,2,0,Fulham,0,0,8,3,2,20,2,0,M Clattenburg,D,D,3.0,7.0,15.0,8.0,1
2006-09-17,Man United,0,0,17,9,10,11,2,0,Arsenal,1,0,14,7,5,11,2,0,G Poll,A,D,12.0,2.0,2.0,17.0,0
2006-09-17,Chelsea,1,1,4,3,1,13,3,1,Liverpool,0,0,9,6,3,17,2,0,M Riley,H,H,9.0,4.0,4.0,14.0,2
2006-09-17,Blackburn,4,2,11,5,4,11,2,0,Man City,2,2,15,8,3,11,3,0,M Atkinson,H,D,2.0,4.0,20.0,16.0,2
2006-09-20,Liverpool,2,1,22,11,8,12,1,0,Newcastle,0,0,11,6,6,13,1,0,M Halsey,H,H,4.0,6.0,15.0,9.0,2
2006-09-23,Reading,1,0,3,1,2,6,0,0,Man United,1,0,18,8,6,10,0,0,P Walton,D,D,9.0,12.0,6.0,2.0,1
2006-09-23,Middlesbrough,0,0,13,7,6,14,1,0,Blackburn,1,1,13,7,7,17,3,0,G Poll,A,A,5.0,5.0,14.0,13.0,0
2006-09-23,Man City,2,0,17,8,4,12,0,0,West Ham,0,0,4,0,6,15,0,0,C Foy,H,D,4.0,5.0,17.0,13.0,2
2006-09-23,Wigan,1,1,8,4,4,15,2,0,Watford,1,0,10,4,3,15,2,0,R Styles,D,H,4.0,2.0,16.0,19.0,1
2006-09-23,Fulham,0,0,7,4,5,19,2,0,Chelsea,2,0,13,5,7,9,1,0,M Halsey,A,D,8.0,12.0,9.0,3.0,0
2006-09-23,Aston Villa,2,1,12,5,4,10,0,0,Charlton,0,0,8,3,4,14,1,0,M Riley,H,H,9.0,3.0,6.0,19.0,2
2006-09-23,Arsenal,3,0,14,11,7,11,2,0,Sheffield United,0,0,5,4,2,8,1,0,A Wiley,H,D,5.0,2.0,13.0,20.0,2
2006-09-23,Liverpool,3,0,14,6,6,12,1,0,Tottenham,0,0,5,1,0,9,0,0,H Webb,H,D,7.0,4.0,11.0,17.0,2
2006-09-24,Newcastle,1,1,21,13,9,12,2,1,Everton,1,1,12,5,6,18,4,1,S Bennett,D,D,6.0,11.0,13.0,5.0,1
2006-09-25,Portsmouth,0,0,13,5,11,8,2,0,Bolton,1,1,4,3,2,13,2,0,U Rennie,A,A,13.0,8.0,2.0,9.0,0
2006-09-30,Bolton,2,1,4,3,1,15,2,0,Liverpool,0,0,13,6,10,12,1,0,P Dowd,H,H,11.0,10.0,6.0,7.0,2
2006-09-30,Charlton,1,1,10,6,4,19,4,0,Arsenal,2,1,21,12,7,8,4,0,M Clattenburg,A,D,3.0,8.0,19.0,9.0,0
2006-09-30,Chelsea,1,1,18,10,7,13,0,0,Aston Villa,1,1,9,5,5,14,2,0,G Poll,D,D,15.0,12.0,1.0,6.0,1
2006-09-30,Everton,1,1,14,10,8,14,2,0,Man City,1,0,11,5,4,17,2,0,A Marriner,D,H,12.0,7.0,6.0,13.0,1
2006-09-30,Sheffield United,2,1,13,7,10,8,1,0,Middlesbrough,1,0,7,2,4,12,3,0,P Walton,H,H,2.0,5.0,20.0,16.0,2
2006-10-01,Tottenham,2,2,8,6,6,8,0,0,Portsmouth,1,1,9,6,10,10,0,0,C Foy,H,H,4.0,13.0,18.0,4.0,2
2006-10-01,Blackburn,2,1,12,8,5,16,3,0,Wigan,1,1,11,6,4,17,4,0,H Webb,H,D,8.0,5.0,10.0,15.0,2
2006-10-01,Man United,2,1,24,11,8,5,1,0,Newcastle,0,0,3,3,3,13,3,0,M Dean,H,H,13.0,7.0,3.0,13.0,2
2006-10-01,West Ham,0,0,13,8,10,8,4,0,Reading,1,1,2,1,5,7,2,0,U Rennie,A,A,5.0,10.0,16.0,9.0,0
2006-10-02,Watford,3,1,9,4,3,24,1,0,Fulham,3,0,9,3,2,12,3,0,M Riley,D,H,3.0,8.0,19.0,12.0,1
2006-10-14,Arsenal,3,2,15,7,8,6,0,0,Watford,0,0,9,3,4,14,1,0,H Webb,H,H,11.0,4.0,8.0,19.0,2
2006-10-14,Aston Villa,1,0,12,6,2,13,0,0,Tottenham,1,0,10,5,2,11,1,1,M Atkinson,D,D,13.0,7.0,7.0,14.0,1
2006-10-14,Liverpool,1,0,18,9,8,6,1,0,Blackburn,1,1,5,3,1,15,3,0,M Clattenburg,D,A,10.0,11.0,10.0,9.0,1
2006-10-14,Man City,0,0,14,6,3,14,0,0,Sheffield United,0,0,7,3,4,12,1,0,M Dean,D,D,8.0,5.0,12.0,18.0,1
2006-10-14,Middlesbrough,2,1,9,6,10,12,1,0,Everton,1,0,12,8,13,9,0,0,M Halsey,H,H,5.0,13.0,18.0,7.0,2
2006-10-14,Portsmouth,2,1,18,6,4,20,4,0,West Ham,0,0,6,3,4,11,4,0,G Poll,H,H,13.0,5.0,6.0,18.0,2
2006-10-14,Reading,0,0,5,0,8,16,3,1,Chelsea,1,1,7,4,5,7,2,1,M Riley,A,A,13.0,16.0,8.0,3.0,0
2006-10-14,Wigan,1,1,6,2,2,7,0,0,Man United,3,0,12,5,5,8,2,0,S Bennett,A,H,5.0,16.0,17.0,2.0,0
2006-10-15,Newcastle,1,1,10,3,3,21,3,0,Bolton,2,0,7,5,3,15,3,0,A Wiley,A,H,7.0,14.0,15.0,6.0,0
2006-10-16,Fulham,2,0,11,6,3,9,1,0,Charlton,1,0,10,3,6,12,3,0,R Styles,H,D,9.0,3.0,12.0,20.0,2
2006-10-21,Wigan,4,2,12,5,3,14,1,0,Man City,0,0,9,4,5,13,1,0,P Dowd,H,H,5.0,9.0,17.0,12.0,2
2006-10-21,Everton,2,2,13,5,4,13,0,0,Sheffield United,0,0,10,4,3,11,1,1,D Gallagher,H,H,13.0,6.0,7.0,17.0,2
2006-10-21,Charlton,0,0,16,8,9,13,2,0,Watford,0,0,8,3,9,17,0,0,L Mason,D,D,3.0,4.0,20.0,19.0,1
2006-10-21,Aston Villa,1,1,3,1,4,12,0,0,Fulham,1,1,5,2,1,13,2,0,C Foy,D,D,14.0,12.0,7.0,10.0,1
2006-10-21,Chelsea,2,0,26,18,9,6,3,0,Portsmouth,1,0,10,1,5,12,2,0,M Clattenburg,H,D,19.0,16.0,2.0,4.0,2
