Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,Referee,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2009-08-15,Aston Villa,0,0,11,5,4,15,2,0,Wigan,2,1,14,7,6,14,2,0,M Clattenburg,A,A,0.0,0.0,2.0,19.0,0
2009-08-15,Blackburn,0,0,17,9,5,12,2,0,Man City,2,1,8,5,4,9,1,0,M Dean,A,A,0.0,0.0,4.0,12.0,0
2009-08-15,Bolton,0,0,11,3,4,16,2,0,Sunderland,1,1,20,13,7,10,1,0,A Marriner,A,A,0.0,0.0,5.0,15.0,0
2009-08-15,Chelsea,2,1,26,12,12,13,1,0,Hull,1,1,7,3,4,15,2,0,A Wiley,H,D,0.0,0.0,7.0,10.0,2
2009-08-15,Everton,1,0,8,5,4,11,0,0,Arsenal,6,3,15,9,9,13,0,0,M Halsey,A,A,0.0,0.0,8.0,5.0,0
2009-08-15,Portsmouth,0,0,16,4,6,11,3,0,Fulham,1,1,9,3,4,18,2,0,M Atkinson,A,A,0.0,0.0,11.0,8.0,0
2009-08-15,Stoke,2,2,12,5,3,15,2,0,Burnley,0,0,9,5,6,10,2,0,S Bennett,H,H,0.0,0.0,11.0,8.0,2
2009-08-15,Wolves,0,0,19,11,8,9,0,0,West Ham,2,1,16,13,6,5,0,0,C Foy,A,A,0.0,0.0,13.0,12.0,0
2009-08-16,Man United,1,1,26,17,13,13,1,0,Birmingham,0,0,6,4,2,7,1,0,L Mason,H,H,0.0,0.0,11.0,9.0,2
2009-08-16,Tottenham,2,1,17,11,6,14,3,0,Liverpool,1,0,6,3,5,16,3,0,P Dowd,H,H,0.0,0.0,11.0,10.0,2
2009-08-18,Wigan,0,0,18,5,4,8,0,0,Wolves,1,1,9,3,4,21,3,0,M Jones,A,A,3.0,0.0,5.0,19.0,0
2009-08-18,Sunderland,1,1,4,3,1,14,2,0,Chelsea,3,0,20,9,14,10,2,0,S Bennett,A,H,3.0,3.0,10.0,5.0,0
2009-08-19,Birmingham,1,0,9,5,4,11,0,0,Portsmouth,0,0,9,4,5,20,5,0,L Probert,H,D,0.0,0.0,14.0,16.0,2
2009-08-19,Burnley,1,1,8,2,1,8,2,0,Man United,0,0,18,9,12,12,1,0,A Wiley,H,H,0.0,3.0,18.0,9.0,2
2009-08-19,Hull,1,1,9,7,6,23,3,0,Tottenham,5,3,18,12,5,13,2,0,C Foy,A,A,0.0,3.0,14.0,6.0,0
2009-08-19,Liverpool,4,2,18,13,11,10,0,0,Stoke,0,0,6,3,5,9,1,0,P Walton,H,H,0.0,3.0,14.0,5.0,2
