Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,SeasonInt
Argentina,Copa De La Liga Profesional,2022,15/02/2022,22:15,Rosario Central,Velez Sarsfield,1,0,H,2.65,3.13,2.98,2.76,3.29,3.0,2.56,3.05,2.8,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,16/02/2022,00:30,Huracan,Estudiantes L.P.,2,3,A,2.65,3.03,3.08,2.65,3.18,3.32,2.5,2.98,2.94,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,16/02/2022,00:30,Lanus,Barracas Central,2,0,H,1.63,3.8,6.28,1.65,4.05,6.28,1.59,3.78,5.5,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,16/02/2022,20:00,Tigre,Central Cordoba,1,1,D,2.49,3.12,3.21,2.56,3.34,3.25,2.41,3.05,3.0,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,16/02/2022,22:15,Aldosivi,Boca Juniors,1,2,A,6.02,3.78,1.65,6.02,3.8,1.7,5.37,3.56,1.64,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,17/02/2022,00:30,River Plate,Patronato,4,1,H,1.23,6.21,14.83,1.25,6.22,15.0,1.23,5.61,12.23,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,17/02/2022,20:00,Colon Santa FE,Godoy Cruz,3,1,H,2.3,3.33,3.36,2.35,3.41,3.4,2.22,3.18,3.21,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,17/02/2022,20:00,Gimnasia L.P.,San Lorenzo,1,0,H,2.49,3.09,3.24,2.61,3.1,3.25,2.44,2.94,3.06,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,17/02/2022,22:15,Defensa y Justicia,Racing Club,2,2,D,2.08,3.43,3.82,2.18,3.53,3.94,2.02,3.24,3.64,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,17/02/2022,22:15,Sarmiento Junin,Banfield,2,2,D,3.9,2.98,2.26,3.9,3.14,2.41,3.45,2.91,2.26,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,18/02/2022,00:30,Atl. Tucuman,Platense,2,2,D,2.34,3.4,3.21,2.34,3.47,3.35,2.22,3.25,3.14,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,18/02/2022,00:30,Talleres Cordoba,Union de Santa Fe,0,0,D,2.85,2.98,2.88,2.85,3.1,3.0,2.69,2.88,2.79,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,19/02/2022,20:00,Arsenal Sarandi,Huracan,2,1,H,3.56,3.08,2.34,3.8,3.28,2.37,3.39,3.0,2.23,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,19/02/2022,22:15,Estudiantes L.P.,Lanus,2,1,H,2.39,3.34,3.18,2.48,3.39,3.3,2.34,3.14,3.03,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,20/02/2022,00:30,Velez Sarsfield,Independiente,0,0,D,2.16,2.94,4.33,2.36,3.25,4.7,2.14,2.82,3.98,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,20/02/2022,20:00,Platense,Sarmiento Junin,2,0,H,2.07,3.23,4.15,2.22,3.32,4.2,2.09,3.1,3.62,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,20/02/2022,22:15,Boca Juniors,Rosario Central,2,1,H,1.63,3.9,6.01,1.74,3.9,6.01,1.64,3.53,5.51,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,21/02/2022,00:30,Newells Old Boys,River Plate,0,2,A,4.54,3.39,1.93,5.5,3.68,1.96,4.27,3.41,1.83,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,21/02/2022,20:00,Barracas Central,Tigre,0,2,A,5.26,3.61,1.76,5.34,3.85,1.81,4.73,3.48,1.73,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,21/02/2022,22:15,Banfield,Gimnasia L.P.,4,0,H,2.17,3.07,4.04,2.28,3.07,4.04,2.16,2.93,3.67,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,21/02/2022,22:15,Godoy Cruz,Aldosivi,0,2,A,1.61,4.11,5.78,1.65,4.3,6.09,1.56,4.02,5.35,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,22/02/2022,00:30,San Lorenzo,Defensa y Justicia,3,4,A,3.33,3.03,2.48,3.54,3.27,2.48,3.18,3.03,2.31,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,22/02/2022,22:15,Patronato,Talleres Cordoba,0,0,D,3.04,2.94,2.75,3.1,3.05,2.82,2.88,2.85,2.63,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,22/02/2022,22:15,Union de Santa Fe,Atl. Tucuman,1,0,H,1.61,4.01,6.05,1.7,4.01,6.5,1.6,3.74,5.47,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,23/02/2022,00:30,Central Cordoba,Colon Santa FE,0,2,A,2.89,3.18,2.68,2.94,3.36,3.1,2.67,3.13,2.62,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,23/02/2022,00:30,Racing Club,Argentinos Jrs,3,0,H,2.92,3.08,2.74,2.94,3.14,2.85,2.76,2.95,2.65,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,25/02/2022,00:30,Huracan,Velez Sarsfield,2,0,H,2.72,2.94,3.07,2.72,3.1,3.14,2.55,2.83,3.01,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,25/02/2022,22:15,Defensa y Justicia,Gimnasia L.P.,3,2,H,1.8,3.73,4.71,1.95,3.82,4.8,1.8,3.58,4.16,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,26/02/2022,00:30,Platense,Banfield,0,1,A,3.38,2.98,2.49,3.6,3.21,2.5,3.19,2.97,2.35,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,26/02/2022,20:00,Colon Santa FE,Barracas Central,2,1,H,1.45,4.21,8.81,1.47,4.5,9.22,1.41,4.2,7.74,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,26/02/2022,20:00,Rosario Central,Godoy Cruz,1,2,A,2.08,3.55,3.68,2.15,3.73,4.2,1.98,3.49,3.5,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,26/02/2022,22:15,Aldosivi,Central Cordoba,0,0,D,2.7,3.35,2.75,2.94,3.5,2.75,2.73,3.22,2.5,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,27/02/2022,00:30,Independiente,Boca Juniors,2,2,D,4.37,3.0,2.12,4.38,3.13,2.18,3.96,2.96,2.06,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,27/02/2022,20:00,Estudiantes L.P.,Arsenal Sarandi,3,2,H,1.83,3.53,4.82,1.9,3.65,4.85,1.8,3.44,4.38,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,27/02/2022,20:00,Sarmiento Junin,Union de Santa Fe,2,1,H,3.65,2.89,2.42,3.67,3.2,2.49,3.41,2.9,2.29,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,27/02/2022,22:15,River Plate,Racing Club,2,2,D,1.45,4.51,7.94,1.45,5.0,9.0,1.39,4.55,7.34,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,28/02/2022,00:30,Argentinos Jrs,San Lorenzo,1,1,D,1.93,3.17,5.0,1.98,3.41,5.09,1.86,3.21,4.44,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,28/02/2022,22:15,Talleres Cordoba,Newells Old Boys,1,2,A,2.15,3.14,3.99,2.26,3.3,3.99,2.1,3.08,3.62,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,01/03/2022,00:30,Lanus,Tigre,0,0,D,2.49,3.27,3.07,2.56,3.52,3.1,2.41,3.23,2.84,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,02/03/2022,00:30,Atl. Tucuman,Patronato,1,0,H,2.29,3.2,3.53,2.38,3.21,3.55,2.24,3.06,3.29,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,04/03/2022,00:30,Central Cordoba,Rosario Central,0,1,A,2.2,3.54,3.36,2.25,3.68,3.5,2.13,3.43,3.17,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,04/03/2022,22:15,Union de Santa Fe,Platense,1,0,H,1.97,3.19,4.66,2.06,3.33,4.67,1.95,3.13,4.07,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,05/03/2022,00:30,Barracas Central,Aldosivi,2,1,H,3.19,3.17,2.47,3.19,3.4,2.53,2.94,3.14,2.39,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,05/03/2022,00:30,Gimnasia L.P.,Argentinos Jrs,2,2,D,2.78,3.2,2.77,2.85,3.26,2.85,2.66,3.01,2.72,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,05/03/2022,20:00,San Lorenzo,River Plate,0,1,A,5.36,3.64,1.74,6.3,3.94,1.76,5.02,3.69,1.65,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,05/03/2022,22:15,Patronato,Sarmiento Junin,0,1,A,2.44,3.02,3.42,2.55,3.2,3.42,2.36,2.99,3.13,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,06/03/2022,00:30,Racing Club,Talleres Cordoba,1,0,H,2.14,3.2,3.95,2.25,3.3,3.95,2.09,3.11,3.61,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,06/03/2022,20:00,Banfield,Defensa y Justicia,2,3,A,2.57,3.17,3.04,2.61,3.39,3.05,2.45,3.12,2.88,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,06/03/2022,20:00,Newells Old Boys,Atl. Tucuman,4,0,H,2.06,3.46,3.83,2.12,3.68,4.0,2.0,3.42,3.53,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,06/03/2022,22:15,Boca Juniors,Huracan,0,1,A,1.66,3.66,6.17,1.7,3.75,6.3,1.65,3.52,5.38,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,07/03/2022,00:30,Velez Sarsfield,Estudiantes L.P.,1,1,D,2.6,2.86,3.35,2.61,3.11,3.66,2.41,2.89,3.16,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,07/03/2022,20:00,Godoy Cruz,Independiente,3,3,D,2.03,3.57,3.84,2.35,3.57,4.0,2.04,3.26,3.58,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,07/03/2022,22:15,Arsenal Sarandi,Lanus,2,2,D,3.27,3.2,2.41,3.35,3.38,2.42,3.06,3.19,2.3,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,08/03/2022,00:30,Tigre,Colon Santa FE,1,0,H,2.63,3.14,2.98,2.8,3.22,2.98,2.58,3.02,2.79,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,11/03/2022,22:15,Arsenal Sarandi,Velez Sarsfield,0,0,D,3.79,3.05,2.26,3.8,3.15,2.34,3.51,2.94,2.22,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,12/03/2022,00:30,Platense,Patronato,1,2,A,2.36,3.11,3.49,2.48,3.2,3.5,2.31,2.99,3.23,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,12/03/2022,20:00,Aldosivi,Tigre,1,0,H,3.85,3.29,2.12,3.87,3.4,2.19,3.56,3.21,2.06,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,12/03/2022,20:00,Huracan,Godoy Cruz,1,3,A,2.11,3.36,3.83,2.11,3.59,4.2,1.98,3.34,3.67,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,12/03/2022,22:15,Rosario Central,Barracas Central,1,3,A,1.32,5.85,9.0,1.33,6.0,10.0,1.29,5.33,8.86,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,12/03/2022,22:15,Sarmiento Junin,Newells Old Boys,2,2,D,2.85,3.07,2.81,2.85,3.25,2.81,2.7,3.02,2.67,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,13/03/2022,00:30,Talleres Cordoba,San Lorenzo,0,1,A,2.12,3.15,4.09,2.12,3.34,4.26,2.02,3.12,3.82,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,13/03/2022,20:00,Lanus,Colon Santa FE,1,1,D,2.46,3.25,3.14,2.6,3.47,3.2,2.43,3.14,2.89,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,13/03/2022,20:00,Union de Santa Fe,Banfield,2,1,H,2.4,2.92,3.64,2.5,3.08,3.64,2.39,2.83,3.28,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,13/03/2022,22:15,River Plate,Gimnasia L.P.,4,0,H,1.26,6.3,11.32,1.34,6.5,14.0,1.23,5.88,11.33,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,14/03/2022,00:30,Estudiantes L.P.,Boca Juniors,0,1,A,3.36,3.0,2.49,3.36,3.14,2.49,3.15,2.92,2.39,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,14/03/2022,22:15,Atl. Tucuman,Racing Club,0,4,A,3.66,3.19,2.24,3.9,3.42,2.25,3.45,3.12,2.14,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,15/03/2022,00:30,Argentinos Jrs,Defensa y Justicia,0,1,A,2.38,3.36,3.18,2.42,3.54,3.2,2.31,3.29,2.95,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,15/03/2022,00:30,Independiente,Central Cordoba,1,1,D,2.06,3.2,4.23,2.06,3.3,4.3,1.99,3.09,4.0,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,18/03/2022,19:00,Aldosivi,Patronato,3,1,H,2.86,3.02,2.84,2.95,3.21,2.87,2.71,2.97,2.69,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,18/03/2022,22:15,Tigre,Platense,4,0,H,1.99,3.19,4.56,2.03,3.5,4.6,1.94,3.17,4.1,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,19/03/2022,00:30,Barracas Central,Sarmiento Junin,2,1,H,3.04,3.07,2.65,3.2,3.22,2.65,3.01,2.94,2.47,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,19/03/2022,17:00,Lanus,Banfield,0,1,A,2.7,3.17,2.88,2.7,3.29,2.88,2.58,3.05,2.76,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,19/03/2022,19:15,San Lorenzo,Huracan,0,0,D,2.61,3.02,3.14,2.7,3.23,3.14,2.5,2.96,2.94,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,19/03/2022,21:30,Colon Santa FE,Union de Santa Fe,0,0,D,2.57,2.88,3.38,2.6,3.05,3.4,2.43,2.86,3.17,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,19/03/2022,23:45,Independiente,Racing Club,1,2,A,2.73,3.06,2.95,2.95,3.22,2.96,2.63,2.95,2.78,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,20/03/2022,17:00,Rosario Central,Newells Old Boys,0,1,A,2.11,3.43,3.74,2.16,3.61,3.82,2.05,3.33,3.49,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,20/03/2022,19:15,Gimnasia L.P.,Estudiantes L.P.,1,1,D,3.51,3.14,2.33,3.51,3.24,2.53,3.23,3.01,2.3,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,20/03/2022,22:00,River Plate,Boca Juniors,0,1,A,1.84,3.43,4.98,1.96,3.48,4.98,1.86,3.19,4.46,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,23/03/2022,00:30,Talleres Cordoba,Godoy Cruz,2,1,H,2.43,3.23,3.21,2.47,3.27,3.21,2.35,3.12,3.03,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,21/03/2022,22:15,Defensa y Justicia,Arsenal Sarandi,1,1,D,1.63,3.87,6.0,1.65,4.02,6.3,1.61,3.75,5.29,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,22/03/2022,22:15,Atl. Tucuman,Central Cordoba,0,1,A,3.26,3.18,2.43,3.26,3.18,2.48,3.1,3.02,2.36,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,22/03/2022,00:30,Argentinos Jrs,Velez Sarsfield,1,0,H,2.44,3.02,3.41,2.55,3.06,3.41,2.37,2.89,3.23,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,01/04/2022,01:30,Colon Santa FE,Aldosivi,1,3,A,1.56,3.89,7.07,1.58,4.05,7.07,1.54,3.8,6.22,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,01/04/2022,20:30,Gimnasia L.P.,Talleres Cordoba,2,1,H,2.49,3.08,3.27,2.49,3.23,3.33,2.36,3.04,3.14,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,01/04/2022,23:00,Central Cordoba,Huracan,2,2,D,1.98,3.35,4.33,2.01,3.48,4.75,1.93,3.27,4.06,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,01/04/2022,23:00,Patronato,Union de Santa Fe,2,1,H,2.59,2.9,3.31,2.6,2.95,3.35,2.48,2.82,3.18,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,02/04/2022,01:30,Banfield,Argentinos Jrs,0,2,A,2.81,2.93,2.98,2.93,3.1,2.98,2.81,2.86,2.72,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,02/04/2022,01:30,Barracas Central,Independiente,0,1,A,4.99,3.33,1.87,5.25,3.55,1.88,4.75,3.26,1.8,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,02/04/2022,18:00,Racing Club,Sarmiento Junin,4,1,H,1.41,4.77,8.18,1.68,4.77,8.5,1.4,4.46,7.47,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,02/04/2022,20:30,Godoy Cruz,Estudiantes L.P.,3,3,D,2.17,3.32,3.69,2.29,3.5,3.76,2.1,3.29,3.44,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,02/04/2022,20:30,Velez Sarsfield,Lanus,3,1,H,2.02,3.39,4.09,2.12,3.43,4.2,2.01,3.21,3.8,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,02/04/2022,23:00,Defensa y Justicia,River Plate,1,2,A,5.25,4.0,1.68,5.25,4.19,1.7,4.83,3.89,1.64,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,03/04/2022,01:30,Boca Juniors,Arsenal Sarandi,2,2,D,1.56,4.04,6.81,1.63,4.04,7.2,1.54,3.77,6.37,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,03/04/2022,20:30,San Lorenzo,Atl. Tucuman,1,1,D,1.7,3.76,5.51,2.03,3.77,5.75,1.69,3.53,5.1,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,03/04/2022,23:00,Newells Old Boys,Platense,3,1,H,1.96,3.41,4.31,2.0,3.41,4.31,1.94,3.25,4.0,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,04/04/2022,01:30,Tigre,Rosario Central,2,0,H,1.88,3.52,4.56,2.1,3.61,4.56,1.88,3.33,4.17,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,08/04/2022,23:00,Arsenal Sarandi,Godoy Cruz,3,3,D,3.35,3.21,2.36,3.35,3.39,2.8,3.07,3.13,2.34,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,08/04/2022,23:00,Atl. Tucuman,Gimnasia L.P.,1,2,A,2.86,3.14,2.75,2.86,3.21,2.8,2.73,3.04,2.64,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,09/04/2022,01:30,Rosario Central,Colon Santa FE,2,2,D,2.31,3.29,3.37,2.63,3.42,3.37,2.33,3.22,3.0,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,09/04/2022,01:30,Sarmiento Junin,San Lorenzo,2,1,H,3.15,3.07,2.57,3.3,3.19,2.65,2.98,2.96,2.5,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,09/04/2022,18:00,Union de Santa Fe,Newells Old Boys,1,0,H,2.3,3.2,3.49,2.57,3.24,3.49,2.3,3.04,3.22,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,09/04/2022,20:30,Talleres Cordoba,Defensa y Justicia,1,5,A,3.23,3.21,2.42,3.23,3.3,2.7,3.06,3.17,2.32,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,09/04/2022,23:00,Independiente,Tigre,1,1,D,3.33,2.93,2.56,3.35,2.97,2.56,3.17,2.85,2.45,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,10/04/2022,01:30,Velez Sarsfield,Boca Juniors,0,0,D,3.59,3.06,2.34,3.59,3.25,2.45,3.34,2.95,2.29,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,10/04/2022,18:00,Estudiantes L.P.,Central Cordoba,5,0,H,2.16,3.3,3.74,2.17,3.35,3.75,2.11,3.19,3.49,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,10/04/2022,18:00,Patronato,Banfield,0,1,A,2.5,3.02,3.32,2.51,3.2,3.6,2.38,2.92,3.2,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,10/04/2022,20:30,Platense,Racing Club,0,1,A,4.3,3.73,1.87,4.5,3.75,1.95,4.06,3.5,1.84,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,10/04/2022,23:00,River Plate,Argentinos Jrs,4,2,H,1.68,3.87,5.4,1.73,3.87,5.5,1.68,3.61,4.98,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,11/04/2022,23:00,Huracan,Barracas Central,1,2,A,1.66,3.64,6.06,1.7,3.65,6.4,1.65,3.5,5.55,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,12/04/2022,01:30,Lanus,Aldosivi,1,2,A,1.83,3.68,4.63,1.88,3.68,4.75,1.79,3.53,4.3,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,15/04/2022,01:30,Gimnasia L.P.,Sarmiento Junin,1,3,A,1.72,3.69,5.41,1.74,3.92,5.41,1.68,3.69,4.83,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,15/04/2022,20:30,Tigre,Huracan,2,1,H,1.88,3.5,4.55,1.98,3.5,4.75,1.87,3.3,4.26,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,15/04/2022,23:00,Aldosivi,Rosario Central,1,0,H,2.69,3.45,2.69,2.96,3.51,2.9,2.55,3.32,2.65,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,15/04/2022,23:00,Central Cordoba,Arsenal Sarandi,3,3,D,1.87,3.61,4.48,2.0,3.68,4.7,1.91,3.34,4.05,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,16/04/2022,01:30,Newells Old Boys,Patronato,1,0,H,1.98,3.31,4.38,2.24,3.42,4.6,1.94,3.18,4.16,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,16/04/2022,18:00,San Lorenzo,Platense,2,2,D,2.17,3.2,3.84,2.2,3.38,3.84,2.11,3.15,3.53,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,16/04/2022,20:30,Colon Santa FE,Independiente,2,2,D,2.03,3.26,4.25,2.27,3.33,4.33,2.05,3.08,3.87,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,16/04/2022,23:00,Barracas Central,Estudiantes L.P.,1,6,A,4.22,3.31,2.02,4.4,3.48,2.14,3.81,3.19,2.02,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,17/04/2022,01:30,Racing Club,Union de Santa Fe,1,0,H,2.03,3.26,4.28,2.07,3.64,4.37,1.97,3.24,3.94,,,,,,,2022.0
Argentina,Copa De La Liga Profesional,2022,17/04/2022,18:00,Defensa y Justicia,Atl. Tucuman,1,1,D,1.52,4.15,7.09,1.57,4.35,7.2,1.49,4.02,6.54,,,,,,,2022.0
