Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,SeasonInt
Argentina,Copa De La Liga Profesional,2020,09/11/2020,20:00,Independiente,Colon Santa FE,1,1,D,1.86,3.34,4.73,1.93,3.7,5.0,1.79,3.35,4.5,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,09/11/2020,22:15,Talleres Cordoba,Lanus,1,1,D,1.94,3.6,3.93,2.4,3.82,4.02,1.97,3.5,3.51,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,10/11/2020,00:30,Central Cordoba,Defensa y Justicia,2,2,D,3.24,3.07,2.44,3.28,3.32,2.6,3.07,3.04,2.36,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,13/11/2020,22:00,Rosario Central,Banfield,2,4,A,2.76,3.18,2.72,2.76,3.5,3.1,2.53,3.19,2.67,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,14/11/2020,00:15,Atl. Tucuman,Union de Santa Fe,3,1,H,2.56,2.99,3.14,2.61,3.13,3.32,2.45,2.96,2.98,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,14/11/2020,17:00,Aldosivi,San Lorenzo,1,4,A,3.3,3.09,2.4,3.56,3.13,2.54,3.2,2.91,2.36,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,14/11/2020,19:15,Lanus,Newells Old Boys,2,4,A,3.01,3.56,2.31,3.04,3.56,2.55,2.86,3.33,2.32,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,14/11/2020,21:45,Racing Club,Arsenal Sarandi,0,2,A,1.76,3.84,4.56,1.85,3.86,4.68,1.76,3.65,4.23,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,15/11/2020,00:15,Godoy Cruz,River Plate,0,1,A,5.7,4.07,1.59,6.29,4.44,1.6,5.28,4.1,1.55,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,15/11/2020,17:00,Huracan,Gimnasia L.P.,3,2,H,3.97,3.1,2.13,4.12,3.18,2.28,3.81,2.96,2.08,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,15/11/2020,19:15,Estudiantes L.P.,Argentinos Jrs,0,1,A,2.49,2.87,3.4,2.49,3.04,3.55,2.36,2.84,3.28,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,15/11/2020,21:45,Defensa y Justicia,Independiente,0,0,D,2.25,3.24,3.44,2.27,3.38,3.9,2.11,3.17,3.42,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,16/11/2020,00:15,Boca Juniors,Talleres Cordoba,0,1,A,1.52,4.25,6.39,1.56,4.5,7.5,1.5,4.0,6.07,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,16/11/2020,22:00,Velez Sarsfield,Patronato,1,0,H,1.68,3.78,5.26,1.76,4.06,6.0,1.65,3.67,4.98,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,17/11/2020,00:15,Colon Santa FE,Central Cordoba,2,0,H,2.2,3.09,3.75,2.26,3.36,3.96,2.15,3.01,3.57,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,20/11/2020,00:15,Atl. Tucuman,Racing Club,2,0,H,1.78,3.91,4.13,1.82,4.08,4.48,1.76,3.76,4.08,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,20/11/2020,20:10,Arsenal Sarandi,Union de Santa Fe,2,3,A,2.15,3.6,3.3,2.23,3.6,4.13,2.1,3.39,3.27,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,20/11/2020,22:20,Boca Juniors,Lanus,1,2,A,1.52,4.3,6.23,1.54,5.4,6.9,1.49,4.12,5.86,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,21/11/2020,00:30,Banfield,River Plate,0,2,A,2.87,3.43,2.48,3.03,3.72,2.5,2.79,3.36,2.35,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,21/11/2020,20:10,Colon Santa FE,Defensa y Justicia,2,0,H,2.13,3.25,3.74,2.3,3.36,3.75,2.11,3.12,3.46,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,21/11/2020,22:20,Huracan,Velez Sarsfield,1,2,A,3.18,3.27,2.36,3.19,3.29,2.71,2.97,3.13,2.35,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,22/11/2020,00:30,Independiente,Central Cordoba,0,0,D,2.23,3.04,3.76,2.29,3.28,3.9,2.17,2.97,3.51,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,22/11/2020,20:10,Estudiantes L.P.,Aldosivi,0,1,A,1.7,3.47,5.81,1.78,3.58,5.88,1.68,3.39,5.2,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,22/11/2020,22:20,Patronato,Gimnasia L.P.,0,0,D,4.01,3.28,2.03,4.15,3.54,2.11,3.65,3.19,2.04,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,23/11/2020,00:30,San Lorenzo,Argentinos Jrs,2,0,H,2.54,3.01,3.15,2.65,3.16,3.46,2.48,2.92,2.98,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,23/11/2020,22:00,Godoy Cruz,Rosario Central,0,1,A,3.47,3.59,2.09,3.54,3.6,2.14,3.29,3.4,2.07,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,24/11/2020,00:15,Newells Old Boys,Talleres Cordoba,1,1,D,2.31,3.43,3.13,2.44,3.5,3.4,2.24,3.32,3.0,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,28/11/2020,20:10,Racing Club,Union de Santa Fe,1,0,H,3.08,3.26,2.42,3.15,3.29,2.47,2.93,3.13,2.38,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,28/11/2020,22:20,Colon Santa FE,Independiente,1,2,A,2.52,3.06,3.12,2.55,3.18,3.19,2.45,2.96,2.99,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,28/11/2020,22:20,Velez Sarsfield,Gimnasia L.P.,0,1,A,2.65,3.03,2.97,2.69,3.3,3.37,2.47,3.01,2.9,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,29/11/2020,00:30,Godoy Cruz,Banfield,0,0,D,3.77,3.34,2.08,3.82,3.39,2.13,3.56,3.21,2.04,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,29/11/2020,00:30,Rosario Central,River Plate,0,2,A,3.7,3.58,2.01,4.1,3.69,2.02,3.72,3.41,1.94,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,29/11/2020,20:10,Defensa y Justicia,Central Cordoba,2,3,A,2.84,2.97,2.82,2.87,3.22,3.04,2.63,2.97,2.76,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,29/11/2020,22:20,Boca Juniors,Newells Old Boys,2,0,H,1.64,4.0,5.27,1.68,4.44,5.5,1.6,3.86,5.04,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,30/11/2020,00:30,Huracan,Patronato,1,0,H,1.9,3.35,4.51,1.98,3.86,5.0,1.86,3.22,4.32,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,30/11/2020,00:30,Lanus,Talleres Cordoba,1,0,H,3.37,3.75,2.07,3.54,3.75,2.17,3.27,3.44,2.06,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,30/11/2020,20:10,Aldosivi,Argentinos Jrs,1,4,A,3.62,2.98,2.31,3.68,3.09,2.33,3.47,2.89,2.23,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,30/11/2020,22:20,Atl. Tucuman,Arsenal Sarandi,3,2,H,2.14,3.64,3.31,2.25,3.64,3.6,2.13,3.3,3.27,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,01/12/2020,00:30,Estudiantes L.P.,San Lorenzo,0,0,D,3.33,2.92,2.49,3.38,3.1,2.55,3.12,2.85,2.43,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,04/12/2020,22:20,Central Cordoba,Colon Santa FE,0,2,A,3.22,3.25,2.35,3.22,3.34,2.54,3.02,3.11,2.33,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,05/12/2020,00:30,Banfield,Rosario Central,1,1,D,1.76,3.74,4.72,1.82,3.8,4.98,1.73,3.56,4.45,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,05/12/2020,20:10,Arsenal Sarandi,Racing Club,1,0,H,2.3,3.48,3.1,2.35,3.62,3.16,2.24,3.36,2.98,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,05/12/2020,20:10,Union de Santa Fe,Atl. Tucuman,3,5,A,1.71,3.78,5.02,1.95,3.81,6.5,1.69,3.55,4.89,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,05/12/2020,22:20,Gimnasia L.P.,Huracan,0,0,D,1.99,3.18,4.35,1.99,3.4,4.55,1.88,3.21,4.18,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,05/12/2020,22:20,Patronato,Velez Sarsfield,0,0,D,4.21,3.51,1.91,4.35,3.59,2.01,3.93,3.29,1.91,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,06/12/2020,00:30,River Plate,Godoy Cruz,3,1,H,1.36,4.99,8.72,1.41,5.05,8.76,1.36,4.63,7.48,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,06/12/2020,22:10,Independiente,Defensa y Justicia,1,0,H,1.97,3.28,4.26,2.02,3.37,4.32,1.94,3.2,3.93,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,07/12/2020,00:30,Newells Old Boys,Lanus,3,1,H,2.26,3.78,2.97,2.29,3.87,3.2,2.17,3.52,2.96,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,07/12/2020,00:30,Talleres Cordoba,Boca Juniors,0,0,D,3.16,3.06,2.5,3.16,3.15,2.55,2.96,2.98,2.43,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,07/12/2020,22:10,Argentinos Jrs,Estudiantes L.P.,1,0,H,2.0,2.99,4.73,2.04,3.25,4.89,1.94,2.97,4.37,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,07/12/2020,22:10,San Lorenzo,Aldosivi,0,0,D,2.44,3.05,3.27,2.49,3.24,3.27,2.36,3.01,3.04,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,12/12/2020,00:10,Velez Sarsfield,Racing Club,2,1,H,2.56,3.03,3.09,2.56,3.1,3.5,2.38,2.95,3.1,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,12/12/2020,20:10,Colon Santa FE,Gimnasia L.P.,0,2,A,2.39,3.07,3.33,2.44,3.16,3.34,2.37,2.95,3.14,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,12/12/2020,20:10,Newells Old Boys,Estudiantes L.P.,1,0,H,2.1,3.03,4.18,2.15,3.23,4.18,2.07,3.0,3.81,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,12/12/2020,22:20,Boca Juniors,Arsenal Sarandi,1,1,D,1.49,4.18,7.16,1.57,4.32,7.16,1.49,4.0,6.26,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,13/12/2020,00:30,San Lorenzo,Talleres Cordoba,0,2,A,2.85,2.83,2.95,2.85,3.1,3.02,2.68,2.83,2.83,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,13/12/2020,20:10,Aldosivi,Lanus,1,2,A,1.81,3.55,4.7,1.89,4.1,4.88,1.79,3.43,4.37,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,13/12/2020,20:10,Union de Santa Fe,Defensa y Justicia,1,3,A,1.78,3.85,4.43,1.81,3.85,5.22,1.72,3.64,4.52,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,13/12/2020,22:20,River Plate,Argentinos Jrs,1,1,D,1.66,3.87,5.3,1.7,4.08,5.58,1.64,3.76,4.93,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,14/12/2020,00:30,Huracan,Independiente,3,2,H,2.31,3.04,3.53,2.4,3.2,3.71,2.24,2.97,3.36,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,14/12/2020,20:10,Rosario Central,Patronato,4,0,H,2.41,3.26,3.1,2.47,3.48,3.3,2.31,3.22,2.98,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,14/12/2020,22:20,Central Cordoba,Godoy Cruz,1,1,D,2.28,3.25,3.35,2.32,3.34,3.44,2.23,3.15,3.18,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,15/12/2020,00:30,Atl. Tucuman,Banfield,0,2,A,2.82,3.37,2.55,2.97,3.42,2.57,2.75,3.21,2.46,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,19/12/2020,00:10,Arsenal Sarandi,Argentinos Jrs,0,1,A,3.33,3.19,2.32,3.34,3.28,2.4,3.17,3.09,2.27,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,19/12/2020,20:10,Patronato,Aldosivi,0,1,A,2.54,2.93,3.23,2.55,3.2,3.23,2.46,2.93,3.02,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,19/12/2020,22:10,Godoy Cruz,Newells Old Boys,0,3,A,3.02,3.23,2.48,3.17,3.4,2.5,2.9,3.15,2.4,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,19/12/2020,22:20,San Lorenzo,Colon Santa FE,2,2,D,2.22,3.18,3.59,2.32,3.24,3.59,2.2,3.05,3.39,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,20/12/2020,00:30,Talleres Cordoba,Atl. Tucuman,1,1,D,1.78,3.47,5.09,1.79,3.7,5.75,1.73,3.46,4.75,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,20/12/2020,20:10,Lanus,Defensa y Justicia,1,1,D,3.3,3.41,2.23,3.6,3.69,2.26,3.14,3.34,2.17,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,20/12/2020,22:20,Estudiantes L.P.,Racing Club,1,1,D,2.17,3.18,3.7,2.27,3.24,3.75,2.16,3.04,3.49,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,20/12/2020,22:20,Independiente,Boca Juniors,1,2,A,3.13,3.0,2.56,3.2,3.2,2.56,3.0,2.97,2.44,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,21/12/2020,00:30,Huracan,River Plate,1,3,A,5.63,4.14,1.58,5.9,4.3,1.6,5.39,4.04,1.55,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,21/12/2020,22:20,Central Cordoba,Velez Sarsfield,0,2,A,3.25,3.13,2.4,3.3,3.2,2.43,3.11,3.05,2.33,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,21/12/2020,22:20,Rosario Central,Union de Santa Fe,2,2,D,2.31,3.73,2.9,2.39,3.73,2.98,2.3,3.48,2.8,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,22/12/2020,00:30,Banfield,Gimnasia L.P.,2,1,H,2.39,2.98,3.44,2.44,3.1,3.55,2.34,2.88,3.31,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,27/12/2020,20:10,Defensa y Justicia,Patronato,2,1,H,1.63,3.94,5.56,1.65,4.52,6.72,1.56,3.92,5.47,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,27/12/2020,20:10,Racing Club,Godoy Cruz,6,1,H,1.58,4.16,5.67,1.65,4.16,6.0,1.57,3.84,5.43,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,27/12/2020,22:20,Boca Juniors,Huracan,3,0,H,1.66,3.67,5.79,1.69,3.95,6.22,1.61,3.63,5.41,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,28/12/2020,00:30,River Plate,Arsenal Sarandi,2,1,H,1.25,5.81,12.3,1.26,6.37,13.13,1.24,5.78,10.38,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,28/12/2020,20:10,Newells Old Boys,Central Cordoba,3,1,H,1.69,3.78,5.2,1.81,4.0,5.5,1.68,3.66,4.72,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,28/12/2020,22:20,Argentinos Jrs,Independiente,0,2,A,2.75,3.02,2.86,2.8,3.2,3.1,2.61,2.98,2.77,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,28/12/2020,22:20,Velez Sarsfield,Estudiantes L.P.,2,3,A,2.56,2.87,3.27,2.58,3.1,3.6,2.46,2.89,3.05,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,29/12/2020,00:30,Colon Santa FE,Banfield,1,2,A,2.62,3.13,2.92,2.64,3.3,3.0,2.51,3.03,2.82,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,29/12/2020,00:30,Gimnasia L.P.,Talleres Cordoba,2,2,D,3.35,2.95,2.46,3.35,3.1,2.52,3.14,2.89,2.41,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,29/12/2020,20:10,Aldosivi,Rosario Central,0,1,A,3.29,3.16,2.36,3.45,3.37,2.38,3.12,3.15,2.26,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,29/12/2020,22:20,Union de Santa Fe,Lanus,2,0,H,2.05,3.65,3.53,2.06,3.77,3.7,2.0,3.5,3.4,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,30/12/2020,00:30,Atl. Tucuman,San Lorenzo,1,3,A,2.7,3.33,2.68,2.75,3.53,2.75,2.57,3.22,2.63,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,02/01/2021,20:30,Rosario Central,Defensa y Justicia,3,0,H,2.2,3.36,3.42,2.24,3.64,3.42,2.14,3.36,3.19,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,03/01/2021,00:30,Boca Juniors,River Plate,2,2,D,3.02,3.1,2.57,3.05,3.21,2.85,2.81,3.05,2.54,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,03/01/2021,20:10,Independiente,Arsenal Sarandi,3,4,A,1.75,3.81,4.69,1.81,3.85,5.0,1.74,3.62,4.39,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,03/01/2021,22:20,Newells Old Boys,Velez Sarsfield,0,1,A,2.04,3.32,3.93,2.14,3.42,4.4,2.02,3.2,3.72,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,03/01/2021,22:20,Patronato,Lanus,1,1,D,2.17,3.3,3.58,2.23,3.48,3.75,2.1,3.24,3.4,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,04/01/2021,00:30,Central Cordoba,Racing Club,2,2,D,3.98,3.59,1.93,4.0,3.74,1.99,3.65,3.54,1.91,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,04/01/2021,20:10,Aldosivi,Union de Santa Fe,1,3,A,3.73,3.2,2.15,4.0,3.44,2.17,3.47,3.19,2.1,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,04/01/2021,22:20,San Lorenzo,Gimnasia L.P.,1,2,A,2.25,3.3,3.37,2.27,3.38,3.6,2.19,3.16,3.27,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,05/01/2021,00:30,Talleres Cordoba,Banfield,3,2,H,2.48,3.12,3.12,2.52,3.29,3.4,2.4,3.08,2.93,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,05/01/2021,22:20,Godoy Cruz,Estudiantes L.P.,1,0,H,5.08,3.59,1.75,5.12,3.64,1.99,4.57,3.41,1.76,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,05/01/2021,22:20,Huracan,Argentinos Jrs,0,1,A,2.88,3.03,2.73,2.96,3.1,2.73,2.82,2.95,2.58,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,06/01/2021,00:30,Atl. Tucuman,Colon Santa FE,0,2,A,2.82,3.36,2.55,2.87,3.51,2.74,2.7,3.27,2.48,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,09/01/2021,20:10,Lanus,Rosario Central,2,0,H,2.87,3.23,2.59,2.88,3.5,2.65,2.73,3.18,2.5,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,09/01/2021,20:10,Union de Santa Fe,Patronato,1,2,A,1.66,3.74,5.55,1.7,3.94,5.55,1.64,3.66,5.08,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,09/01/2021,22:20,Racing Club,Newells Old Boys,3,1,H,2.81,3.4,2.53,2.82,3.44,2.72,2.69,3.28,2.48,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,09/01/2021,22:20,Velez Sarsfield,Godoy Cruz,3,2,H,1.5,4.25,6.7,1.55,4.6,6.75,1.49,4.19,6.03,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,10/01/2021,00:30,Argentinos Jrs,Boca Juniors,2,2,D,4.01,3.28,2.03,4.1,3.32,2.24,3.77,3.16,2.01,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,10/01/2021,00:30,River Plate,Independiente,0,2,A,1.4,4.78,7.99,1.44,4.94,7.99,1.39,4.57,7.12,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,10/01/2021,22:20,Arsenal Sarandi,Huracan,1,0,H,3.26,3.39,2.26,3.29,3.48,2.32,3.11,3.29,2.2,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,11/01/2021,00:30,Banfield,San Lorenzo,4,1,H,1.58,4.04,5.83,1.69,4.05,6.0,1.58,3.79,5.48,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,11/01/2021,00:30,Colon Santa FE,Talleres Cordoba,1,2,A,2.84,3.21,2.63,3.06,3.35,2.63,2.81,3.13,2.47,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,11/01/2021,00:30,Gimnasia L.P.,Atl. Tucuman,0,1,A,1.53,4.1,6.5,1.58,4.25,6.77,1.52,3.97,5.89,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,12/01/2021,00:30,Estudiantes L.P.,Central Cordoba,1,2,A,1.72,3.62,5.21,1.79,3.62,5.75,1.7,3.42,4.97,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,14/01/2021,20:45,Defensa y Justicia,Aldosivi,4,4,D,2.02,3.46,3.81,2.04,3.55,4.33,1.97,3.34,3.66,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,17/01/2021,01:10,Velez Sarsfield,Rosario Central,3,1,H,2.03,3.61,3.62,2.25,3.61,3.8,2.01,3.42,3.49,,,,,,,2020.0
Argentina,Copa De La Liga Profesional,2020,18/01/2021,01:10,Banfield,Boca Juniors,1,1,D,3.72,3.2,2.16,3.8,3.3,2.19,3.55,3.09,2.11,,,,,,,2020.0
