Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2010-08-20,Bayern Munich,2,1,17,5,9,6,1,0,Wolfsburg,1,0,11,5,3,25,3,0,H,H,0.0,0.0,1.0,18.0,2
2010-08-21,FC Koln,1,1,10,4,5,10,1,1,Kaiserslautern,3,0,17,6,6,25,2,0,A,H,0.0,0.0,4.0,9.0,0
2010-08-21,Freiburg,1,0,9,3,3,12,0,0,St Pauli,3,0,17,7,6,13,0,0,A,D,0.0,0.0,5.0,14.0,0
2010-08-21,Hamburg,2,0,18,6,7,11,2,0,Schalke 04,1,0,13,4,4,17,0,1,H,D,0.0,0.0,6.0,13.0,2
2010-08-21,Hannover,2,1,13,7,2,9,0,0,Ein Frankfurt,1,1,17,3,6,14,1,0,H,D,0.0,0.0,7.0,6.0,2
2010-08-21,Hoffenheim,4,4,10,7,5,24,1,0,Werder Bremen,1,1,10,2,5,16,2,0,H,H,0.0,0.0,7.0,13.0,2
2010-08-21,M'gladbach,1,1,12,5,6,15,1,0,Nurnberg,1,1,10,5,5,18,1,0,D,D,0.0,0.0,9.0,11.0,1
2010-08-22,Mainz,2,1,17,6,5,16,4,0,Stuttgart,0,0,14,5,4,13,1,0,H,H,0.0,0.0,11.0,12.0,2
2010-08-22,Dortmund,0,0,14,6,8,20,0,0,Leverkusen,2,2,15,4,1,13,0,0,A,A,0.0,0.0,10.0,11.0,0
2010-08-27,Kaiserslautern,2,2,11,2,7,24,0,1,Bayern Munich,0,0,20,3,7,13,1,0,H,H,3.0,3.0,2.0,6.0,2
2010-08-28,Ein Frankfurt,1,1,12,7,4,12,2,0,Hamburg,3,0,14,4,6,12,1,0,A,H,0.0,3.0,11.0,6.0,0
2010-08-28,Nurnberg,1,1,17,4,4,12,2,0,Freiburg,2,1,5,3,2,28,1,0,A,D,1.0,0.0,10.0,14.0,0
2010-08-28,Schalke 04,1,0,15,5,15,10,2,0,Hannover,2,1,11,4,1,22,2,0,A,A,0.0,3.0,12.0,7.0,0
2010-08-28,St Pauli,0,0,12,4,5,16,2,0,Hoffenheim,1,0,8,3,9,16,0,0,A,D,3.0,3.0,5.0,4.0,0
2010-08-28,Werder Bremen,4,2,17,9,6,14,1,0,FC Koln,2,1,11,5,7,18,2,0,H,H,0.0,0.0,18.0,14.0,2
