Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2017-08-18,Bayern Munich,3,2,13,8,4,13,1,0,Leverkusen,1,0,19,4,5,17,2,0,H,H,0.0,0.0,2.0,11.0,2
2017-08-19,Hamburg,1,1,11,5,3,18,4,0,Augsburg,0,0,13,1,7,16,3,0,H,H,0.0,0.0,7.0,2.0,2
2017-08-19,Hertha,2,0,10,3,5,18,2,0,Stuttgart,0,0,9,2,1,12,1,0,H,D,0.0,0.0,8.0,14.0,2
2017-08-19,Hoffenheim,1,0,14,3,6,17,1,0,Werder Bremen,0,0,11,2,4,15,3,0,H,D,0.0,0.0,9.0,14.0,2
2017-08-19,Mainz,0,0,14,6,13,18,3,0,Hannover,1,0,6,2,1,14,5,0,A,D,0.0,0.0,11.0,9.0,0
2017-08-19,Schalke 04,2,1,11,5,4,22,2,0,RB Leipzig,0,0,12,3,5,18,2,0,H,H,0.0,0.0,12.0,11.0,2
2017-08-19,Wolfsburg,0,0,9,0,3,7,0,0,Dortmund,3,2,13,5,5,15,0,0,A,A,0.0,0.0,12.0,7.0,0
2017-08-20,M'gladbach,1,0,22,8,5,12,3,0,FC Koln,0,0,13,2,3,11,2,0,H,D,0.0,0.0,11.0,9.0,2
2017-08-20,Freiburg,0,0,7,1,3,8,1,0,Ein Frankfurt,0,0,15,2,7,17,2,0,D,D,0.0,0.0,10.0,9.0,1
2017-08-25,FC Koln,1,0,20,6,6,9,2,0,Hamburg,3,2,12,4,7,9,2,1,A,A,0.0,3.0,12.0,5.0,0
2017-08-26,Augsburg,2,1,24,9,10,13,2,0,M'gladbach,2,2,15,3,0,12,2,0,D,A,0.0,3.0,11.0,8.0,1
2017-08-26,Dortmund,2,1,18,8,4,12,1,0,Hertha,0,0,7,4,4,9,1,0,H,H,3.0,3.0,3.0,5.0,2
2017-08-26,Ein Frankfurt,0,0,12,6,7,18,3,0,Wolfsburg,1,1,7,3,2,19,1,0,A,A,1.0,0.0,9.0,18.0,0
2017-08-26,Leverkusen,2,1,16,3,6,16,2,0,Hoffenheim,2,0,6,4,1,11,2,0,D,H,0.0,3.0,15.0,7.0,1
2017-08-26,Stuttgart,1,0,17,4,5,12,2,0,Mainz,0,0,13,6,6,18,1,0,H,D,0.0,0.0,17.0,14.0,2
2017-08-26,Werder Bremen,0,0,4,1,2,9,1,0,Bayern Munich,2,0,19,8,8,10,1,0,A,D,0.0,3.0,15.0,5.0,0
2017-08-27,Hannover,1,0,11,3,2,17,1,0,Schalke 04,0,0,8,1,6,17,2,0,H,D,3.0,3.0,7.0,6.0,2
2017-08-27,RB Leipzig,4,0,29,11,8,11,2,0,Freiburg,1,1,7,2,2,13,0,1,H,A,0.0,1.0,16.0,11.0,2
2017-09-08,Hamburg,0,0,9,2,4,14,1,0,RB Leipzig,2,0,19,4,14,11,1,0,A,D,6.0,3.0,3.0,7.0,0
2017-09-09,Augsburg,3,2,10,4,6,15,0,0,FC Koln,0,0,13,3,9,13,0,0,H,H,1.0,0.0,12.0,17.0,2
2017-09-09,Freiburg,0,0,5,2,0,10,0,1,Dortmund,0,0,27,3,7,11,0,0,D,D,1.0,6.0,15.0,1.0,1
2017-09-09,Hoffenheim,2,1,6,3,2,15,3,0,Bayern Munich,0,0,23,6,4,9,1,0,H,H,4.0,6.0,7.0,2.0,2
