Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2022-08-05,Ein Frankfurt,1,0,8,2,5,10,2,0,Bayern Munich,6,5,23,10,6,11,0,0,A,A,5.82,4.96,1.49,1.44,3.2,1.39,2.94,1.87,2.0,0.0,0.0,5.0,2.0,0
2022-08-06,Augsburg,0,0,10,2,5,13,0,0,Freiburg,4,0,19,7,8,13,0,0,A,D,3.39,3.51,2.15,1.94,2.0,1.88,1.93,2.01,1.85,0.0,0.0,2.0,6.0,0
2022-08-06,Bochum,1,1,16,3,3,11,2,0,Mainz,2,1,13,6,5,16,3,0,A,D,3.23,3.42,2.26,2.02,1.97,1.93,1.89,1.91,1.94,0.0,0.0,3.0,10.0,0
2022-08-06,M'gladbach,3,1,18,8,4,18,1,0,Hoffenheim,1,1,2,1,2,12,4,1,H,D,2.14,4.04,3.05,1.44,3.27,1.37,3.09,1.89,1.99,0.0,0.0,9.0,7.0,2
2022-08-06,Union Berlin,3,1,18,8,5,23,2,0,Hertha,1,0,9,3,4,17,3,0,H,H,1.77,3.73,4.7,2.06,1.9,2.0,1.83,1.99,1.88,0.0,0.0,12.0,7.0,2
2022-08-06,Wolfsburg,2,1,13,3,2,11,2,0,Werder Bremen,2,2,10,5,5,14,2,0,D,A,1.88,3.74,4.06,1.84,2.13,1.78,2.06,1.89,1.98,0.0,0.0,13.0,12.0,1
2022-08-06,Dortmund,1,1,13,4,3,14,2,0,Leverkusen,0,0,8,3,3,13,4,1,H,H,2.06,4.12,3.19,1.43,3.2,1.39,3.01,2.05,1.82,0.0,0.0,8.0,10.0,2
2022-08-07,Stuttgart,1,1,11,2,1,14,2,0,RB Leipzig,1,1,27,9,9,9,1,0,D,D,4.35,3.92,1.79,1.82,2.17,1.75,2.09,1.86,2.01,0.0,0.0,12.0,10.0,1
2022-08-07,FC Koln,3,0,30,10,9,8,0,0,Schalke 04,1,0,6,2,1,10,1,1,H,D,1.73,4.14,4.48,1.58,2.55,1.54,2.47,1.91,1.96,0.0,0.0,11.0,12.0,2
2022-08-12,Freiburg,1,1,16,7,9,16,1,0,Dortmund,3,0,16,7,2,10,3,0,A,H,3.06,3.74,2.25,1.63,2.49,1.58,2.4,1.9,1.95,3.0,3.0,2.0,7.0,0
2022-08-13,Schalke 04,2,1,14,5,2,12,4,0,M'gladbach,2,0,14,9,7,8,2,0,D,H,3.12,3.75,2.21,1.59,2.55,1.55,2.46,1.93,1.92,0.0,3.0,16.0,5.0,1
2022-08-13,Werder Bremen,2,1,5,3,2,6,4,0,Stuttgart,2,1,14,7,5,10,2,0,D,D,2.33,3.59,2.99,1.74,2.31,1.67,2.24,2.01,1.86,1.0,1.0,8.0,11.0,1
2022-08-13,RB Leipzig,2,1,9,5,2,8,1,1,FC Koln,2,1,12,3,7,18,4,0,D,D,1.44,4.85,7.05,1.61,2.53,1.57,2.41,1.95,1.92,1.0,3.0,11.0,5.0,1
2022-08-13,Hertha,1,1,11,5,4,11,3,0,Ein Frankfurt,1,0,11,1,5,11,1,0,D,H,3.05,3.52,2.32,1.83,2.14,1.79,2.06,1.85,2.01,0.0,0.0,15.0,18.0,1
2022-08-13,Hoffenheim,3,2,24,13,8,13,1,0,Bochum,2,2,11,5,2,10,1,0,H,D,1.58,4.47,5.38,1.54,2.7,1.51,2.59,1.94,1.91,0.0,0.0,17.0,15.0,2
2022-08-13,Leverkusen,1,1,23,10,7,7,1,0,Augsburg,2,1,6,4,3,16,6,0,A,D,1.33,5.63,9.07,1.5,2.8,1.46,2.72,1.88,1.98,0.0,0.0,16.0,18.0,0
2022-08-14,Mainz,0,0,10,5,4,9,1,0,Union Berlin,0,0,10,2,4,14,0,0,D,D,2.26,3.25,3.42,2.1,1.86,2.02,1.81,1.92,1.95,3.0,3.0,7.0,6.0,1
2022-08-14,Bayern Munich,2,2,24,8,8,7,2,0,Wolfsburg,0,0,7,1,4,10,1,0,H,H,1.15,9.11,16.45,1.25,4.6,1.22,4.26,1.94,1.91,3.0,1.0,6.0,13.0,2
2022-08-19,M'gladbach,1,1,11,6,5,7,1,0,Hertha,0,0,18,5,5,11,2,1,H,H,1.52,4.69,5.83,1.55,2.7,1.51,2.59,1.82,2.04,4.0,1.0,4.0,14.0,2
2022-08-20,Wolfsburg,0,0,16,6,12,13,1,0,Schalke 04,0,0,9,2,4,10,3,0,D,D,1.85,3.86,4.1,1.71,2.31,1.67,2.24,1.84,2.02,1.0,1.0,14.0,13.0,1
2022-08-20,Union Berlin,2,2,9,4,1,14,2,0,RB Leipzig,1,0,16,2,13,8,1,0,H,H,3.54,3.56,2.1,1.95,2.04,1.86,1.97,2.04,1.82,4.0,2.0,5.0,11.0,2
2022-08-20,Stuttgart,0,0,18,5,3,8,4,0,Freiburg,1,1,9,3,1,12,2,0,A,A,2.64,3.56,2.61,1.77,2.2,1.73,2.13,1.95,1.92,2.0,3.0,11.0,7.0,0
2022-08-20,Augsburg,1,1,6,2,3,13,2,0,Mainz,2,1,14,7,3,19,2,0,A,D,3.52,3.52,2.11,1.93,2.03,1.86,1.96,2.05,1.82,3.0,4.0,9.0,7.0,0
2022-08-20,Dortmund,2,1,5,3,3,13,4,0,Werder Bremen,3,0,14,7,5,9,1,0,A,H,1.39,5.36,7.39,1.45,3.15,1.4,2.97,2.01,1.85,6.0,2.0,6.0,10.0,0
2022-08-20,Leverkusen,0,0,14,3,3,15,1,0,Hoffenheim,3,2,10,5,1,18,4,0,A,A,1.69,4.34,4.51,1.47,2.9,1.44,2.82,1.85,2.01,0.0,3.0,18.0,9.0,0
2022-08-21,Ein Frankfurt,1,0,10,3,5,15,0,0,FC Koln,1,0,6,2,9,11,1,0,D,D,2.04,3.73,3.49,1.72,2.35,1.67,2.23,2.04,1.84,1.0,4.0,16.0,9.0,1
2022-08-21,Bochum,0,0,13,7,5,10,1,0,Bayern Munich,7,4,22,12,5,6,0,0,A,A,13.38,8.0,1.19,1.28,4.33,1.25,4.02,1.92,1.94,0.0,6.0,17.0,4.0,0
2022-08-26,Freiburg,1,0,28,12,2,15,2,0,Bochum,0,0,15,5,5,13,2,0,H,D,1.51,4.66,6.13,1.65,2.41,1.61,2.34,1.82,2.06,6.0,0.0,5.0,18.0,2
2022-08-27,Bayern Munich,1,0,35,20,14,14,4,0,M'gladbach,1,1,5,3,1,7,2,0,D,A,1.19,8.16,12.66,1.22,5.25,1.2,4.65,1.92,1.94,9.0,7.0,1.0,3.0,1
2022-08-27,Schalke 04,1,1,12,4,8,9,1,0,Union Berlin,6,3,12,7,2,11,0,0,A,A,3.08,3.44,2.34,1.98,1.96,1.9,1.89,1.84,2.02,2.0,7.0,13.0,4.0,0
