Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2012-08-24,Dortmund,2,1,19,6,7,18,2,0,Werder Bremen,1,0,10,3,2,14,2,0,H,H,0.0,0.0,3.0,17.0,2
2012-08-25,Augsburg,0,0,16,4,3,16,3,0,Fortuna Dusseldorf,2,0,9,4,0,14,2,0,A,D,0.0,0.0,2.0,5.0,0
2012-08-25,Ein Frankfurt,2,0,20,4,6,15,1,0,Leverkusen,1,1,19,10,7,22,2,0,H,A,0.0,0.0,4.0,10.0,2
2012-08-25,Freiburg,1,0,8,4,9,14,0,0,Mainz,1,0,8,3,8,13,2,0,D,D,0.0,0.0,5.0,11.0,1
2012-08-25,Greuther Furth,0,0,6,2,2,21,2,0,Bayern Munich,3,1,19,9,4,13,2,0,A,A,0.0,0.0,7.0,6.0,0
2012-08-25,Hamburg,0,0,11,5,9,16,4,0,Nurnberg,1,0,18,8,6,20,2,0,A,D,0.0,0.0,7.0,11.0,0
2012-08-25,M'gladbach,2,1,7,3,6,9,2,0,Hoffenheim,1,0,14,8,4,6,0,0,H,H,0.0,0.0,10.0,9.0,2
2012-08-25,Stuttgart,0,0,10,5,7,16,1,0,Wolfsburg,1,0,13,3,6,23,0,0,A,D,0.0,0.0,11.0,12.0,0
2012-08-26,Hannover,2,1,9,2,3,12,1,0,Schalke 04,2,0,15,7,6,16,3,0,D,H,0.0,0.0,10.0,11.0,1
2012-08-31,Mainz,0,0,11,3,8,17,1,0,Greuther Furth,1,0,7,2,0,23,3,0,A,D,1.0,0.0,11.0,18.0,0
2012-09-01,Fortuna Dusseldorf,0,0,5,0,5,15,3,0,M'gladbach,0,0,13,4,4,23,2,0,D,D,3.0,3.0,2.0,5.0,1
2012-09-01,Hoffenheim,0,0,7,3,2,16,1,2,Ein Frankfurt,4,2,17,5,5,17,2,0,A,A,0.0,3.0,13.0,5.0,0
2012-09-01,Leverkusen,2,1,14,10,5,19,1,0,Freiburg,0,0,8,1,4,24,1,0,H,H,0.0,1.0,13.0,11.0,2
2012-09-01,Nurnberg,1,1,6,3,4,12,2,0,Dortmund,1,1,18,6,11,17,2,0,D,D,3.0,3.0,7.0,6.0,1
2012-09-01,Schalke 04,3,1,12,6,6,11,1,0,Augsburg,1,0,22,4,5,14,2,0,H,H,1.0,0.0,11.0,17.0,2
2012-09-01,Werder Bremen,2,0,16,9,7,7,0,0,Hamburg,0,0,11,4,5,20,1,0,H,D,0.0,0.0,14.0,15.0,2
2012-09-02,Bayern Munich,6,3,16,13,5,13,1,0,Stuttgart,1,1,7,4,3,8,1,1,H,H,3.0,0.0,7.0,15.0,2
2012-09-02,Wolfsburg,0,0,5,1,0,24,2,1,Hannover,4,2,16,7,3,20,1,0,A,A,3.0,1.0,10.0,12.0,0
2012-09-14,Augsburg,0,0,7,2,5,14,1,0,Wolfsburg,0,0,11,4,3,25,2,0,D,D,0.0,3.0,16.0,12.0,1
2012-09-15,Bayern Munich,3,2,21,9,10,12,1,0,Mainz,1,0,7,1,2,18,2,0,H,H,6.0,1.0,1.0,13.0,2
2012-09-15,Dortmund,3,2,14,7,9,10,1,0,Leverkusen,0,0,6,2,2,14,2,0,H,H,4.0,3.0,6.0,10.0,2
2012-09-15,Greuther Furth,0,0,9,0,5,18,2,0,Schalke 04,2,0,10,4,4,14,0,0,A,D,3.0,4.0,12.0,5.0,0
2012-09-15,Hannover,3,2,13,5,7,19,3,1,Werder Bremen,2,1,11,4,4,19,3,0,H,H,4.0,3.0,5.0,10.0,2
2012-09-15,M'gladbach,2,1,14,6,5,12,2,0,Nurnberg,3,2,11,3,6,17,2,0,A,A,4.0,4.0,7.0,8.0,0
2012-09-15,Stuttgart,0,0,10,3,7,19,1,0,Fortuna Dusseldorf,0,0,6,2,4,13,0,0,D,D,0.0,4.0,18.0,7.0,1
2012-09-16,Ein Frankfurt,3,2,17,6,7,15,0,0,Hamburg,2,1,14,7,6,19,1,1,H,H,6.0,0.0,6.0,17.0,2
2012-09-16,Freiburg,5,2,23,9,11,11,2,0,Hoffenheim,3,1,9,5,2,18,5,0,H,H,1.0,0.0,13.0,18.0,2
2012-09-21,Nurnberg,1,0,14,5,8,9,1,0,Ein Frankfurt,2,1,12,5,5,17,3,0,A,A,7.0,9.0,6.0,2.0,0
2012-09-22,Wolfsburg,1,1,12,5,7,20,0,0,Greuther Furth,1,1,8,1,2,22,2,0,D,D,4.0,3.0,10.0,13.0,1
2012-09-22,Schalke 04,0,0,14,5,2,14,2,0,Bayern Munich,2,0,13,5,3,18,0,0,A,D,7.0,9.0,4.0,2.0,0
2012-09-22,Fortuna Dusseldorf,0,0,11,2,3,13,2,0,Freiburg,0,0,11,3,6,17,2,0,D,D,5.0,4.0,7.0,9.0,1
2012-09-22,Hamburg,3,1,7,3,2,20,3,0,Dortmund,2,0,28,12,10,11,1,0,H,H,0.0,7.0,17.0,4.0,2
2012-09-22,Mainz,2,2,11,5,4,23,0,0,Augsburg,0,0,11,3,6,17,2,0,H,H,1.0,1.0,15.0,16.0,2
