Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2024-08-23,M'gladbach,2,0.0,14.0,7.0,2.0,11.0,1.0,0.0,Leverkusen,3,2.0,25.0,9.0,4.0,7.0,0.0,0.0,A,A,5.16,4.53,1.58,1.51,2.75,1.47,2.68,1.93,1.92,0.0,0.0,11.0,10.0,0
2024-08-24,Augsburg,2,2.0,10.0,3.0,4.0,11.0,3.0,0.0,Werder Bremen,2,1.0,12.0,6.0,2.0,10.0,1.0,0.0,D,H,2.28,3.56,3.07,1.77,2.23,1.72,2.15,1.96,1.9,0.0,0.0,2.0,16.0,1
2024-08-24,Freiburg,3,1.0,15.0,4.0,6.0,7.0,2.0,0.0,Stuttgart,1,1.0,9.0,2.0,3.0,10.0,1.0,0.0,H,D,3.5,3.7,2.06,1.78,2.27,1.7,2.18,1.81,2.05,0.0,0.0,8.0,15.0,2
2024-08-24,Hoffenheim,3,2.0,20.0,8.0,8.0,8.0,2.0,0.0,Holstein Kiel,2,0.0,15.0,6.0,6.0,14.0,3.0,1.0,H,H,1.65,4.33,4.85,1.55,2.56,1.53,2.49,2.05,1.8,0.0,0.0,10.0,11.0,2
2024-08-24,Mainz,1,0.0,15.0,3.0,8.0,9.0,1.0,0.0,Union Berlin,1,0.0,15.0,4.0,9.0,15.0,3.0,0.0,D,D,2.05,3.3,4.01,2.3,1.72,2.23,1.68,2.04,1.83,0.0,0.0,11.0,14.0,1
2024-08-24,RB Leipzig,1,0.0,12.0,3.0,9.0,9.0,1.0,1.0,Bochum,0,0.0,10.0,4.0,3.0,17.0,3.0,0.0,H,D,1.25,6.58,10.53,1.38,3.33,1.36,3.14,1.86,2.0,0.0,0.0,13.0,9.0,2
2024-08-24,Dortmund,2,0.0,17.0,5.0,7.0,6.0,0.0,0.0,Ein Frankfurt,0,0.0,7.0,2.0,7.0,3.0,1.0,0.0,H,D,1.71,4.31,4.39,1.5,2.79,1.47,2.68,1.88,1.98,0.0,0.0,10.0,11.0,2
2024-08-25,Wolfsburg,2,0.0,11.0,2.0,1.0,13.0,2.0,0.0,Bayern Munich,3,1.0,14.0,8.0,7.0,11.0,3.0,0.0,A,A,6.32,4.93,1.46,1.46,2.86,1.44,2.76,1.9,1.95,0.0,0.0,13.0,10.0,0
2024-08-25,St Pauli,0,0.0,11.0,3.0,4.0,10.0,2.0,0.0,Heidenheim,2,0.0,6.0,3.0,2.0,15.0,3.0,0.0,A,D,2.12,3.5,3.46,1.91,2.05,1.85,1.98,1.82,2.03,0.0,0.0,12.0,11.0,0
2024-08-30,Union Berlin,1,1.0,10.0,5.0,5.0,10.0,3.0,0.0,St Pauli,0,0.0,8.0,2.0,4.0,11.0,1.0,0.0,H,H,1.94,3.5,4.15,2.05,1.91,1.99,1.86,1.94,1.93,1.0,0.0,11.0,18.0,2
