Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2020-09-18,Bayern Munich,8,3,22,12,9,11,1,0,Schalke 04,0,0,5,1,2,12,2,0,H,H,1.09,11.59,24.69,1.22,5.0,1.2,4.41,1.85,2.03,0.0,0.0,2.0,14.0,2
2020-09-19,Ein Frankfurt,1,0,18,6,14,14,2,0,Bielefeld,1,0,14,4,3,13,2,0,D,D,1.65,4.19,4.91,1.68,2.47,1.59,2.34,2.1,1.78,0.0,0.0,5.0,3.0,1
2020-09-19,FC Koln,2,1,13,6,1,12,0,0,Hoffenheim,3,2,13,7,6,13,0,0,A,A,2.6,3.6,2.59,1.67,2.48,1.59,2.36,1.94,1.93,0.0,0.0,6.0,9.0,0
2020-09-19,Stuttgart,2,0,22,7,7,12,2,0,Freiburg,3,2,7,6,2,16,2,0,A,A,2.26,3.48,3.16,1.86,2.15,1.78,2.03,1.95,1.92,0.0,0.0,13.0,7.0,0
2020-09-19,Union Berlin,1,0,13,3,8,9,2,0,Augsburg,3,1,9,5,1,9,0,0,A,A,2.34,3.25,3.19,2.15,1.86,2.04,1.78,2.01,1.87,0.0,0.0,13.0,6.0,0
2020-09-19,Werder Bremen,1,0,17,7,7,13,2,0,Hertha,4,2,13,6,4,17,0,0,A,A,2.62,3.48,2.64,1.81,2.22,1.74,2.1,1.93,1.95,0.0,0.0,13.0,8.0,0
2020-09-19,Dortmund,3,1,9,4,1,10,1,0,M'gladbach,0,0,8,2,3,9,1,0,H,H,1.63,4.36,4.91,1.48,2.9,1.44,2.75,1.78,2.1,0.0,0.0,8.0,10.0,2
2020-09-20,RB Leipzig,3,2,23,10,7,5,1,0,Mainz,1,0,8,1,5,11,2,0,H,H,1.37,5.48,7.5,1.41,3.24,1.37,3.05,1.97,1.9,0.0,0.0,11.0,10.0,2
2020-09-20,Wolfsburg,0,0,9,1,4,13,1,0,Leverkusen,0,0,6,2,4,12,2,0,D,D,2.89,3.44,2.43,1.83,2.2,1.74,2.09,1.78,2.1,0.0,0.0,11.0,10.0,1
2020-09-25,Hertha,1,0,12,6,4,13,3,0,Ein Frankfurt,3,2,10,3,3,16,4,0,A,A,2.28,3.75,2.96,1.62,2.63,1.53,2.49,1.99,1.88,3.0,1.0,2.0,9.0,0
2020-09-26,Schalke 04,1,0,17,4,8,20,7,1,Werder Bremen,3,2,17,8,3,14,2,0,A,A,2.55,3.44,2.74,1.85,2.17,1.76,2.06,1.86,2.0,0.0,0.0,18.0,16.0,0
2020-09-26,M'gladbach,1,0,14,5,7,11,1,0,Union Berlin,1,0,15,2,5,15,2,0,D,D,1.44,4.61,7.3,1.75,2.28,1.69,2.17,1.98,1.88,0.0,0.0,17.0,16.0,1
2020-09-26,Mainz,1,1,11,3,3,10,2,1,Stuttgart,4,1,15,7,9,17,4,1,A,D,2.42,3.53,2.84,1.67,2.41,1.61,2.31,2.1,1.79,0.0,0.0,17.0,16.0,0
2020-09-26,Augsburg,2,1,6,4,3,7,3,0,Dortmund,0,0,16,7,11,8,4,0,H,H,6.99,4.82,1.43,1.55,2.63,1.52,2.52,1.95,1.92,3.0,3.0,5.0,3.0,2
