Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2011-08-05,Dortmund,3,2,16,5,7,12,1,0,Hamburg,1,0,8,3,7,18,3,0,H,H,0.0,0.0,3.0,6.0,2
2011-08-06,Augsburg,2,0,11,7,5,17,2,0,Freiburg,2,0,9,4,4,25,4,0,D,D,0.0,0.0,2.0,5.0,1
2011-08-06,FC Koln,0,0,7,1,7,15,0,1,Wolfsburg,3,1,17,8,5,22,5,0,A,A,0.0,0.0,5.0,17.0,0
2011-08-06,Hannover,2,2,7,4,4,14,2,0,Hoffenheim,1,1,12,5,5,20,2,0,H,H,0.0,0.0,6.0,8.0,2
2011-08-06,Hertha,0,0,4,0,2,25,2,0,Nurnberg,1,0,13,7,3,27,3,0,A,D,0.0,0.0,7.0,12.0,0
2011-08-06,Stuttgart,3,1,12,6,2,13,1,0,Schalke 04,0,0,15,9,6,19,1,0,H,H,0.0,0.0,13.0,12.0,2
2011-08-06,Werder Bremen,2,0,19,5,6,14,1,0,Kaiserslautern,0,0,9,3,5,27,2,0,H,D,0.0,0.0,13.0,9.0,2
2011-08-07,Bayern Munich,0,0,19,7,12,11,0,0,M'gladbach,1,0,7,3,2,11,1,0,A,D,0.0,0.0,9.0,11.0,0
2011-08-07,Mainz,2,1,22,8,7,20,3,0,Leverkusen,0,0,9,2,3,19,1,0,H,H,0.0,0.0,11.0,10.0,2
2011-08-13,Wolfsburg,0,0,7,1,9,14,0,0,Bayern Munich,1,0,11,3,8,15,3,0,A,D,3.0,0.0,2.0,12.0,0
2011-08-13,Schalke 04,5,1,18,5,7,17,0,0,FC Koln,1,1,6,2,2,16,3,0,H,D,0.0,0.0,18.0,17.0,2
2011-08-13,Nurnberg,1,0,13,5,8,16,2,0,Hannover,2,2,4,3,6,19,3,0,A,A,3.0,3.0,9.0,7.0,0
2011-08-13,Hamburg,2,1,9,4,5,13,3,0,Hertha,2,1,24,6,6,10,3,0,D,D,0.0,0.0,15.0,14.0,1
2011-08-13,Hoffenheim,1,1,13,3,5,13,4,0,Dortmund,0,0,15,4,6,11,1,0,H,H,0.0,3.0,15.0,3.0,2
2011-08-13,Freiburg,1,0,18,7,4,11,0,0,Mainz,2,0,9,4,6,18,2,0,A,D,1.0,3.0,13.0,4.0,0
2011-08-13,M'gladbach,1,0,10,3,2,9,2,1,Stuttgart,1,0,15,7,5,9,2,0,D,D,3.0,3.0,8.0,3.0,1
2011-08-14,Kaiserslautern,1,0,17,7,8,21,4,0,Augsburg,1,1,13,4,1,11,1,0,D,A,0.0,1.0,16.0,12.0,1
2011-08-14,Leverkusen,1,0,16,6,7,18,1,0,Werder Bremen,0,0,9,1,1,18,2,0,H,D,0.0,3.0,17.0,6.0,2
2011-08-19,M'gladbach,4,3,21,9,8,13,1,0,Wolfsburg,1,1,7,3,6,18,2,0,H,H,4.0,3.0,4.0,5.0,2
2011-08-20,Stuttgart,0,0,11,0,5,18,1,1,Leverkusen,1,1,11,3,4,16,0,0,A,A,4.0,3.0,4.0,12.0,0
2011-08-20,Werder Bremen,5,2,26,8,12,17,1,0,Freiburg,3,1,11,7,1,29,4,0,H,H,3.0,1.0,8.0,14.0,2
2011-08-20,FC Koln,1,1,10,5,7,16,3,0,Kaiserslautern,1,1,8,3,5,22,4,0,D,D,0.0,1.0,18.0,16.0,1
2011-08-20,Augsburg,0,0,12,4,4,18,1,0,Hoffenheim,2,1,17,5,2,18,1,0,A,A,2.0,3.0,13.0,9.0,0
2011-08-20,Bayern Munich,5,3,24,13,5,12,2,0,Hamburg,0,0,4,1,3,16,4,0,H,H,3.0,1.0,11.0,16.0,2
2011-08-20,Dortmund,2,0,12,5,5,13,0,0,Nurnberg,0,0,10,3,5,13,2,0,H,D,3.0,3.0,10.0,11.0,2
2011-08-21,Hannover,1,1,14,6,3,20,1,0,Hertha,1,0,10,4,6,20,6,0,D,H,6.0,1.0,6.0,15.0,1
2011-08-21,Mainz,2,2,15,5,6,15,0,0,Schalke 04,4,0,12,6,5,15,2,0,A,H,6.0,3.0,6.0,10.0,0
2011-08-26,Hertha,1,0,16,5,4,10,0,0,Stuttgart,0,0,22,5,3,13,1,0,H,D,2.0,4.0,13.0,10.0,2
2011-08-27,Nurnberg,1,0,15,6,4,12,4,0,Augsburg,0,0,12,2,3,17,2,0,H,D,3.0,2.0,13.0,14.0,2
2011-08-27,Leverkusen,0,0,16,6,5,11,2,1,Dortmund,0,0,13,4,3,13,1,1,D,D,6.0,6.0,9.0,6.0,1
2011-08-27,Kaiserslautern,0,0,4,1,1,14,3,1,Bayern Munich,3,1,17,12,2,17,1,0,A,A,2.0,6.0,14.0,5.0,0
2011-08-27,Hamburg,3,1,15,6,5,18,1,0,FC Koln,4,1,7,5,4,21,3,0,A,D,1.0,1.0,17.0,18.0,0
2011-08-27,Freiburg,3,2,15,4,4,12,0,0,Wolfsburg,0,0,14,4,6,21,2,0,H,H,1.0,3.0,17.0,14.0,2
2011-08-27,Hoffenheim,1,1,15,4,3,16,0,0,Werder Bremen,2,1,9,4,6,12,1,0,A,D,6.0,6.0,8.0,7.0,0
2011-08-28,Hannover,1,1,19,8,8,15,2,0,Mainz,1,1,9,2,9,24,0,0,D,D,7.0,6.0,5.0,8.0,1
2011-08-28,Schalke 04,1,0,22,9,8,11,2,0,M'gladbach,0,0,12,5,6,13,3,0,H,D,6.0,7.0,8.0,4.0,2
2011-09-09,Augsburg,1,1,17,4,4,14,1,0,Leverkusen,4,2,17,9,2,9,3,0,A,A,2.0,7.0,16.0,8.0,0
2011-09-10,Stuttgart,3,1,17,7,9,8,0,0,Hannover,0,0,9,5,4,13,1,0,H,H,4.0,8.0,12.0,5.0,2
2011-09-10,Werder Bremen,2,0,22,5,11,13,3,0,Hamburg,0,0,8,3,6,15,5,0,H,D,9.0,1.0,4.0,18.0,2
2011-09-10,M'gladbach,1,0,19,4,4,21,2,0,Kaiserslautern,0,0,5,2,3,19,4,0,H,D,7.0,2.0,7.0,16.0,2
2011-09-10,Bayern Munich,7,3,25,12,12,8,0,0,Freiburg,0,0,3,1,0,8,0,0,H,H,9.0,4.0,4.0,13.0,2
2011-09-10,Dortmund,1,0,25,6,4,13,1,0,Hertha,2,0,11,6,1,7,3,0,A,D,7.0,5.0,8.0,12.0,0
2011-09-10,Mainz,0,0,13,2,7,18,0,0,Hoffenheim,4,2,9,5,4,24,0,0,A,A,7.0,6.0,10.0,11.0,0
2011-09-11,FC Koln,1,1,10,2,2,24,3,1,Nurnberg,2,2,13,5,5,18,1,1,A,A,4.0,6.0,13.0,12.0,0
2011-09-11,Wolfsburg,2,1,12,6,9,17,1,0,Schalke 04,1,1,6,2,3,19,3,0,H,D,3.0,9.0,15.0,6.0,2
2011-09-16,Freiburg,1,0,18,3,6,20,3,0,Stuttgart,2,1,12,5,5,21,4,0,A,A,4.0,7.0,14.0,10.0,0
2011-09-17,Hamburg,0,0,5,2,2,22,2,0,M'gladbach,1,0,12,4,8,15,3,0,A,D,1.0,10.0,18.0,4.0,0
2011-09-17,Hertha,2,0,17,5,3,13,2,0,Augsburg,2,1,7,3,2,20,4,1,D,A,8.0,2.0,9.0,16.0,1
2011-09-17,Hoffenheim,3,2,14,8,4,15,3,0,Wolfsburg,1,0,10,6,6,15,1,1,H,H,9.0,6.0,6.0,13.0,2
2011-09-17,Kaiserslautern,3,1,15,7,6,13,0,0,Mainz,1,1,11,1,3,20,2,0,H,D,2.0,7.0,17.0,12.0,2
2011-09-17,Leverkusen,1,0,15,7,5,15,1,1,FC Koln,4,1,8,4,0,13,4,0,A,A,10.0,4.0,6.0,15.0,0
2011-09-17,Nurnberg,1,0,21,4,13,17,1,0,Werder Bremen,1,1,2,1,0,11,1,1,D,A,9.0,12.0,9.0,4.0,1
2011-09-18,Hannover,2,0,14,5,7,13,1,1,Dortmund,1,0,13,7,3,8,0,0,H,D,8.0,7.0,10.0,11.0,2
2011-09-18,Schalke 04,0,0,7,1,2,16,1,0,Bayern Munich,2,1,19,6,5,18,1,0,A,A,9.0,12.0,9.0,3.0,0
2011-09-23,Stuttgart,1,1,17,5,3,20,1,0,Hamburg,2,0,16,8,7,16,1,0,A,H,10.0,1.0,6.0,18.0,0
2011-09-24,Wolfsburg,1,0,6,3,4,13,1,1,Kaiserslautern,0,0,11,2,5,19,2,0,H,D,6.0,5.0,14.0,15.0,2
2011-09-24,Schalke 04,4,1,16,7,7,19,1,0,Freiburg,2,1,14,10,1,17,1,0,H,D,9.0,4.0,9.0,16.0,2
2011-09-24,M'gladbach,1,0,21,9,9,13,1,0,Nurnberg,0,0,7,1,4,18,1,0,H,D,13.0,10.0,3.0,9.0,2
2011-09-24,Bayern Munich,3,2,12,4,4,10,1,0,Leverkusen,0,0,4,3,1,13,4,0,H,H,15.0,10.0,2.0,8.0,2
2011-09-24,Augsburg,0,0,13,3,2,21,1,0,Hannover,0,0,11,4,2,17,2,0,D,D,3.0,11.0,18.0,6.0,1
2011-09-24,Mainz,1,1,9,3,3,12,1,0,Dortmund,2,0,20,9,10,9,0,0,A,H,7.0,7.0,14.0,12.0,0
2011-09-25,FC Koln,2,1,9,4,4,12,1,0,Hoffenheim,0,0,16,2,6,18,2,0,H,H,7.0,12.0,13.0,4.0,2
2011-09-25,Werder Bremen,2,1,23,6,8,22,2,0,Hertha,1,1,8,3,3,17,4,2,H,D,13.0,9.0,3.0,12.0,2
2011-09-30,Kaiserslautern,0,0,22,3,9,16,2,0,Stuttgart,2,0,11,5,4,16,1,0,A,D,5.0,10.0,15.0,7.0,0
2011-10-01,Nurnberg,3,2,9,5,2,14,2,0,Mainz,3,2,16,7,4,19,0,0,D,D,10.0,7.0,9.0,14.0,1
2011-10-01,Leverkusen,3,1,20,9,6,17,1,0,Wolfsburg,1,0,7,1,4,20,2,0,H,H,10.0,9.0,11.0,13.0,2
2011-10-01,Hoffenheim,0,0,17,5,6,19,1,0,Bayern Munich,0,0,5,2,2,26,4,0,D,D,12.0,18.0,6.0,1.0,1
2011-10-01,Hertha,3,3,10,3,3,15,2,0,FC Koln,0,0,4,2,5,19,2,0,H,H,9.0,10.0,12.0,11.0,2
2011-10-01,Dortmund,4,2,19,9,3,12,2,0,Augsburg,0,0,8,3,3,14,2,0,H,H,10.0,4.0,11.0,16.0,2
2011-10-01,Freiburg,1,1,8,3,5,23,2,0,M'gladbach,0,0,19,6,7,17,2,0,H,H,4.0,16.0,16.0,3.0,2
2011-10-02,Hamburg,1,1,17,6,5,18,3,0,Schalke 04,2,1,9,4,5,16,1,0,A,D,4.0,12.0,17.0,8.0,0
2011-10-02,Hannover,3,2,13,5,3,22,5,0,Werder Bremen,2,1,17,3,1,12,3,1,H,H,12.0,16.0,10.0,2.0,2
2011-10-14,Werder Bremen,0,0,24,5,11,16,1,0,Dortmund,2,1,9,5,3,19,1,1,A,A,16.0,13.0,2.0,6.0,0
2011-10-15,Stuttgart,2,0,14,7,3,22,3,0,Hoffenheim,0,0,15,5,3,26,1,0,H,D,13.0,13.0,7.0,8.0,2
2011-10-15,Wolfsburg,2,1,12,5,1,20,2,0,Nurnberg,1,0,12,6,3,24,2,0,H,H,9.0,11.0,13.0,11.0,2
2011-10-15,Schalke 04,1,0,14,4,4,14,3,1,Kaiserslautern,2,1,14,6,5,21,3,1,A,A,15.0,5.0,6.0,16.0,0
2011-10-15,M'gladbach,2,0,23,8,4,6,2,0,Leverkusen,2,1,7,4,3,20,4,1,D,A,16.0,13.0,4.0,9.0,1
2011-10-15,Mainz,0,0,18,5,9,19,3,0,Augsburg,1,0,10,6,4,18,2,0,A,D,8.0,4.0,14.0,17.0,0
2011-10-15,Bayern Munich,4,3,19,8,3,8,0,0,Hertha,0,0,3,0,2,13,1,0,H,H,19.0,12.0,1.0,10.0,2
2011-10-16,FC Koln,2,1,10,3,1,22,3,0,Hannover,0,0,12,6,5,17,4,0,H,H,10.0,15.0,13.0,7.0,2
2011-10-16,Freiburg,1,0,18,6,7,16,1,0,Hamburg,2,1,11,4,2,22,3,0,A,A,7.0,4.0,16.0,18.0,0
2011-10-21,Augsburg,1,0,10,3,4,16,3,0,Werder Bremen,1,0,22,7,7,11,2,0,D,D,7.0,16.0,16.0,5.0,1
2011-10-22,Nurnberg,2,1,17,7,4,14,1,0,Stuttgart,2,0,13,2,4,14,2,0,D,H,11.0,16.0,13.0,5.0,1
2011-10-22,Kaiserslautern,1,0,12,5,6,18,0,0,Freiburg,0,0,9,3,4,15,4,0,H,D,8.0,7.0,14.0,17.0,2
2011-10-22,Hoffenheim,1,0,14,5,8,18,1,0,M'gladbach,0,0,7,1,2,15,3,0,H,D,13.0,17.0,9.0,3.0,2
2011-10-22,Hamburg,1,0,19,7,8,23,2,0,Wolfsburg,1,1,8,4,4,24,1,0,D,A,7.0,12.0,17.0,13.0,1
2011-10-22,Dortmund,5,3,24,9,2,13,2,0,FC Koln,0,0,2,1,3,10,2,0,H,H,16.0,13.0,5.0,10.0,2
2011-10-22,Hertha,0,0,8,1,3,10,1,0,Mainz,0,0,13,3,3,21,3,0,D,D,12.0,8.0,12.0,15.0,1
2011-10-23,Hannover,2,1,12,3,2,19,4,1,Bayern Munich,1,0,19,8,5,13,1,1,H,H,15.0,22.0,8.0,1.0,2
2011-10-23,Leverkusen,0,0,13,4,3,14,1,0,Schalke 04,1,0,18,6,3,21,3,0,A,D,14.0,15.0,9.0,8.0,0
2011-10-28,Freiburg,0,0,21,8,6,21,1,0,Leverkusen,1,1,11,3,2,13,0,0,A,A,7.0,14.0,18.0,9.0,0
2011-10-29,Stuttgart,1,1,12,6,6,18,3,0,Dortmund,1,1,15,6,7,13,2,0,D,D,17.0,19.0,5.0,2.0,1
2011-10-29,Wolfsburg,2,1,17,5,6,24,3,0,Hertha,3,2,12,7,7,13,2,0,A,A,13.0,13.0,11.0,10.0,0
2011-10-29,Schalke 04,3,1,16,10,5,20,1,0,Hoffenheim,1,0,11,2,4,20,2,0,H,H,18.0,16.0,4.0,9.0,2
2011-10-29,M'gladbach,2,1,18,8,5,14,0,0,Hannover,1,1,14,2,5,16,3,0,H,D,17.0,18.0,7.0,5.0,2
2011-10-29,Mainz,1,1,16,6,10,23,2,0,Werder Bremen,3,1,13,5,0,20,4,0,A,D,9.0,17.0,15.0,7.0,0
2011-10-29,Bayern Munich,4,3,13,5,7,14,1,0,Nurnberg,0,0,4,2,3,14,2,0,H,H,22.0,12.0,1.0,13.0,2
2011-10-30,FC Koln,3,2,5,3,1,17,1,0,Augsburg,0,0,15,5,2,13,2,1,H,H,13.0,8.0,12.0,16.0,2
2011-10-30,Hamburg,1,0,16,5,4,18,2,1,Kaiserslautern,1,1,11,5,3,23,2,0,D,A,8.0,11.0,16.0,14.0,1
2011-11-04,Mainz,3,0,15,9,4,18,2,1,Stuttgart,1,0,18,7,6,16,3,1,H,D,9.0,18.0,15.0,6.0,2
2011-11-05,Dortmund,5,2,21,11,8,12,1,0,Wolfsburg,1,0,6,3,6,18,4,0,H,H,20.0,13.0,3.0,12.0,2
2011-11-05,Hertha,1,1,11,3,5,18,0,0,M'gladbach,2,1,12,5,4,14,2,0,A,D,16.0,20.0,10.0,5.0,0
2011-11-05,Hoffenheim,1,1,11,3,4,23,5,0,Kaiserslautern,1,0,19,3,3,21,1,0,D,H,16.0,12.0,9.0,13.0,1
2011-11-05,Leverkusen,2,2,15,5,5,18,2,0,Hamburg,2,1,14,3,4,17,1,0,D,H,17.0,9.0,9.0,16.0,1
2011-11-05,Nurnberg,1,1,12,4,5,14,4,0,Freiburg,2,1,10,3,2,20,1,0,A,D,12.0,7.0,14.0,18.0,0
2011-11-05,Werder Bremen,3,0,29,7,10,13,3,0,FC Koln,2,2,5,4,4,14,3,1,H,A,20.0,16.0,5.0,11.0,2
2011-11-06,Augsburg,1,0,10,2,1,17,1,0,Bayern Munich,2,2,14,5,3,15,2,1,A,A,8.0,25.0,18.0,1.0,0
2011-11-06,Hannover,2,1,16,2,2,14,2,0,Schalke 04,2,1,13,7,5,17,4,0,D,D,18.0,21.0,8.0,5.0,1
2011-11-18,Kaiserslautern,0,0,13,3,8,12,1,0,Leverkusen,2,0,14,8,2,16,1,0,A,D,13.0,18.0,12.0,8.0,0
2011-11-19,Schalke 04,4,2,11,7,4,13,2,0,Nurnberg,0,0,14,4,8,16,3,0,H,H,22.0,12.0,5.0,15.0,2
2011-11-19,M'gladbach,5,3,16,9,6,11,0,0,Werder Bremen,0,0,10,2,4,10,0,1,H,H,23.0,23.0,5.0,4.0,2
2011-11-19,Wolfsburg,4,2,14,8,9,18,1,0,Hannover,1,1,7,2,8,12,2,1,H,H,13.0,19.0,13.0,7.0,2
2011-11-19,Bayern Munich,0,0,16,3,3,15,2,0,Dortmund,1,0,8,2,3,25,1,0,A,D,28.0,23.0,1.0,4.0,0
2011-11-19,Freiburg,2,0,13,6,6,19,2,0,Hertha,2,2,14,7,4,19,5,0,D,A,10.0,16.0,17.0,10.0,1
2011-11-20,Hamburg,2,1,18,7,6,17,0,0,Hoffenheim,0,0,19,8,3,15,3,0,H,H,10.0,17.0,17.0,9.0,2
2011-11-20,Stuttgart,2,1,11,5,5,24,2,0,Augsburg,1,0,15,6,4,18,3,0,H,H,18.0,8.0,8.0,18.0,2
2011-11-25,FC Koln,0,0,5,2,6,14,1,0,M'gladbach,3,2,15,7,2,10,1,0,A,A,16.0,26.0,11.0,3.0,0
2011-11-26,Augsburg,2,0,14,5,7,16,3,0,Wolfsburg,0,0,7,0,4,27,3,0,H,D,8.0,16.0,18.0,11.0,2
2011-11-26,Dortmund,2,1,16,8,3,24,1,0,Schalke 04,0,0,3,1,2,24,4,0,H,H,26.0,25.0,3.0,4.0,2
2011-11-26,Hannover,1,0,11,9,4,14,2,0,Hamburg,1,0,18,7,8,21,2,0,D,D,19.0,13.0,8.0,14.0,1
2011-11-26,Hertha,3,2,10,6,1,18,1,0,Leverkusen,3,1,18,8,5,14,2,0,D,H,17.0,21.0,10.0,7.0,1
2011-11-26,Hoffenheim,1,1,15,3,4,19,2,0,Freiburg,1,0,14,7,1,18,3,0,D,H,17.0,11.0,10.0,17.0,1
2011-11-26,Nurnberg,1,1,13,6,6,21,4,0,Kaiserslautern,0,0,6,1,1,25,1,0,H,H,12.0,13.0,17.0,14.0,2
2011-11-27,Mainz,3,1,17,7,3,18,3,0,Bayern Munich,2,0,13,8,2,20,2,0,H,H,12.0,28.0,16.0,3.0,2
2011-11-27,Werder Bremen,2,0,14,6,4,19,1,0,Stuttgart,0,0,14,5,5,21,4,0,H,D,23.0,21.0,5.0,7.0,2
2011-12-02,Leverkusen,2,1,12,5,4,12,2,0,Hoffenheim,0,0,6,1,7,28,2,0,H,H,22.0,18.0,6.0,9.0,2
2011-12-03,Stuttgart,2,2,18,8,8,12,3,0,FC Koln,2,1,10,4,2,20,4,0,D,H,21.0,16.0,7.0,11.0,1
2011-12-03,M'gladbach,1,0,13,3,3,9,0,0,Dortmund,1,1,11,4,10,18,2,0,D,A,29.0,29.0,2.0,1.0,1
2011-12-03,Wolfsburg,2,2,6,4,6,15,2,1,Mainz,2,0,11,2,3,18,1,0,D,H,16.0,15.0,12.0,13.0,1
2011-12-03,Freiburg,1,0,15,5,5,12,1,0,Hannover,1,1,12,4,4,20,2,0,D,A,12.0,20.0,17.0,8.0,1
