Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2007-08-10,Stuttgart,2,0,16,7,9,19,4,0,Schalke 04,2,1,10,4,0,23,3,0,D,A,0.0,0.0,16.0,15.0,1
2007-08-11,Bayern Munich,3,1,27,13,4,14,0,0,Hansa Rostock,0,0,6,0,1,13,3,0,H,H,0.0,0.0,3.0,12.0,2
2007-08-11,Bochum,2,0,17,4,7,15,1,0,Werder Bremen,2,2,20,9,6,17,2,0,D,A,0.0,0.0,5.0,16.0,1
2007-08-11,Ein Frankfurt,1,1,19,5,6,13,2,0,Hertha,0,0,10,3,5,13,1,0,H,H,0.0,0.0,10.0,13.0,2
2007-08-11,Hannover,0,0,10,2,6,20,3,0,Hamburg,1,1,14,8,4,18,1,0,A,A,0.0,0.0,12.0,11.0,0
2007-08-11,Leverkusen,0,0,21,7,7,21,3,0,Cottbus,0,0,10,5,2,16,3,0,D,D,0.0,0.0,13.0,9.0,1
2007-08-11,Wolfsburg,1,0,13,4,7,14,1,0,Bielefeld,3,1,13,8,7,3,0,0,A,A,0.0,0.0,15.0,10.0,0
2007-08-12,Dortmund,1,0,12,4,6,19,3,0,Duisburg,3,1,7,4,2,34,4,0,A,A,0.0,0.0,11.0,12.0,0
2007-08-12,Nurnberg,0,0,19,7,2,17,1,0,Karlsruhe,2,1,11,7,4,22,2,0,A,A,0.0,0.0,13.0,12.0,0
2007-08-17,Karlsruhe,1,1,6,1,4,25,3,0,Hannover,2,0,10,3,3,17,5,0,A,H,3.0,0.0,4.0,13.0,0
2007-08-18,Werder Bremen,0,0,17,1,5,26,1,0,Bayern Munich,4,1,14,6,6,22,1,0,A,A,1.0,3.0,11.0,1.0,0
2007-08-18,Schalke 04,4,2,20,11,8,13,2,0,Dortmund,1,0,9,4,0,22,3,1,H,H,1.0,0.0,9.0,15.0,2
2007-08-18,Hertha,3,0,12,6,7,16,1,0,Stuttgart,1,1,20,2,5,19,2,0,H,A,0.0,1.0,14.0,10.0,2
2007-08-18,Bielefeld,2,0,10,3,3,16,0,0,Ein Frankfurt,2,0,22,7,8,14,1,0,D,D,3.0,3.0,3.0,7.0,1
2007-08-18,Duisburg,1,0,16,3,5,17,2,0,Wolfsburg,3,1,12,6,3,26,2,0,A,A,3.0,0.0,5.0,15.0,0
2007-08-18,Hansa Rostock,1,0,11,1,5,10,2,0,Nurnberg,2,2,8,4,5,23,2,0,A,A,0.0,0.0,17.0,16.0,0
2007-08-19,Cottbus,1,0,26,9,6,17,2,0,Bochum,2,2,10,3,3,28,2,0,A,A,1.0,1.0,13.0,12.0,0
2007-08-19,Hamburg,1,0,18,7,6,12,1,0,Leverkusen,0,0,12,2,4,21,1,0,H,D,3.0,1.0,8.0,13.0,2
2007-08-24,Bochum,2,1,11,5,4,27,5,0,Hamburg,1,0,13,4,6,20,3,1,H,H,4.0,6.0,5.0,2.0,2
2007-08-25,Nurnberg,0,0,12,1,5,20,2,0,Werder Bremen,1,0,11,6,3,21,4,0,A,D,3.0,1.0,12.0,16.0,0
2007-08-25,Stuttgart,1,1,13,8,8,18,4,0,Duisburg,0,0,17,5,7,23,4,1,H,H,1.0,3.0,16.0,10.0,2
2007-08-25,Leverkusen,3,3,30,15,9,9,1,0,Karlsruhe,0,0,5,2,6,20,2,0,H,H,1.0,3.0,16.0,10.0,2
2007-08-25,Bayern Munich,3,1,22,9,7,13,2,0,Hannover,0,0,5,0,3,24,5,1,H,H,6.0,3.0,2.0,12.0,2
2007-08-25,Bielefeld,2,0,16,3,4,11,1,0,Hertha,0,0,18,7,6,18,2,0,H,D,4.0,3.0,5.0,10.0,2
2007-08-25,Dortmund,3,1,24,7,7,13,0,0,Cottbus,0,0,10,1,11,20,3,0,H,H,0.0,1.0,18.0,16.0,2
2007-08-26,Ein Frankfurt,1,1,12,6,9,13,0,0,Hansa Rostock,0,0,7,1,4,23,2,0,H,H,4.0,0.0,7.0,18.0,2
2007-08-26,Wolfsburg,1,1,10,2,3,13,0,1,Schalke 04,1,0,33,11,8,13,1,0,D,H,3.0,4.0,10.0,6.0,1
2007-08-31,Schalke 04,1,1,21,10,6,14,0,0,Leverkusen,1,0,7,4,4,17,3,0,D,H,5.0,4.0,6.0,7.0,1
2007-09-01,Werder Bremen,2,1,17,7,6,18,1,0,Ein Frankfurt,1,0,11,3,1,23,1,0,H,H,4.0,7.0,10.0,4.0,2
2007-09-01,Hertha,2,1,17,6,10,10,0,0,Wolfsburg,1,0,6,3,3,20,2,0,H,H,3.0,4.0,12.0,9.0,2
2007-09-01,Hansa Rostock,0,0,25,2,5,12,1,0,Dortmund,1,0,16,4,6,21,1,0,A,D,0.0,3.0,18.0,13.0,0
2007-09-01,Duisburg,3,0,18,8,4,23,1,0,Bielefeld,0,0,7,2,5,20,2,0,H,D,3.0,7.0,13.0,2.0,2
2007-09-01,Cottbus,1,1,18,9,4,23,3,0,Nurnberg,1,0,14,5,8,14,1,1,D,H,1.0,3.0,17.0,15.0,1
2007-09-01,Hannover,3,2,12,4,2,22,3,0,Bochum,2,1,10,3,4,22,1,0,H,H,3.0,7.0,16.0,2.0,2
2007-09-02,Hamburg,1,0,15,2,5,25,4,0,Bayern Munich,1,0,7,5,6,17,3,0,D,D,6.0,9.0,8.0,1.0,1
2007-09-02,Karlsruhe,1,0,11,5,4,25,2,0,Stuttgart,0,0,17,5,7,20,2,0,H,D,3.0,4.0,16.0,14.0,2
2007-09-14,Dortmund,3,3,6,5,6,28,2,0,Werder Bremen,0,0,13,4,3,17,4,1,H,H,6.0,7.0,10.0,6.0,2
2007-09-15,Nurnberg,2,0,21,11,6,14,1,0,Hannover,2,2,14,4,6,17,0,1,D,A,4.0,6.0,16.0,12.0,1
2007-09-15,Stuttgart,3,0,24,8,6,16,1,0,Cottbus,0,0,7,4,3,17,2,0,H,D,4.0,2.0,16.0,17.0,2
2007-09-15,Leverkusen,2,0,21,4,8,18,2,0,Bochum,0,0,11,4,9,21,1,1,H,D,5.0,7.0,14.0,3.0,2
2007-09-15,Bayern Munich,1,0,14,6,6,21,1,0,Schalke 04,1,1,12,5,7,17,1,0,D,A,10.0,6.0,1.0,11.0,1
2007-09-15,Bielefeld,4,1,14,7,4,18,0,0,Hansa Rostock,2,0,9,5,1,22,1,0,H,H,7.0,0.0,5.0,18.0,2
2007-09-15,Ein Frankfurt,2,1,16,4,3,21,1,0,Hamburg,1,0,17,7,10,18,4,0,H,H,7.0,7.0,7.0,8.0,2
2007-09-16,Duisburg,1,0,16,5,5,19,2,0,Hertha,2,0,15,6,4,18,2,0,A,D,6.0,6.0,12.0,13.0,0
2007-09-16,Wolfsburg,1,1,9,3,8,16,1,0,Karlsruhe,2,0,19,6,6,14,2,0,A,H,4.0,6.0,16.0,14.0,0
2007-09-21,Bochum,0,0,20,1,9,20,1,0,Ein Frankfurt,0,0,8,4,2,15,2,0,D,D,7.0,10.0,11.0,3.0,1
2007-09-22,Werder Bremen,4,3,21,10,2,8,1,0,Stuttgart,1,1,12,3,3,22,5,0,H,H,7.0,7.0,13.0,10.0,2
2007-09-22,Hertha,3,1,21,9,7,15,3,0,Dortmund,2,1,23,8,4,19,1,0,H,D,9.0,9.0,6.0,5.0,2
2007-09-22,Schalke 04,3,1,32,12,13,14,0,0,Bielefeld,0,0,2,0,1,13,2,0,H,H,7.0,10.0,10.0,4.0,2
2007-09-22,Hamburg,1,0,19,5,10,19,1,0,Nurnberg,0,0,14,3,2,15,1,0,H,D,7.0,5.0,11.0,15.0,2
2007-09-22,Cottbus,1,1,15,6,9,11,2,0,Wolfsburg,2,1,8,3,5,16,0,0,A,D,2.0,4.0,17.0,16.0,0
2007-09-22,Hansa Rostock,2,1,17,6,1,28,1,0,Duisburg,0,0,9,2,4,24,5,0,H,H,0.0,6.0,18.0,15.0,2
2007-09-23,Hannover,0,0,10,3,3,15,1,0,Leverkusen,3,0,15,5,5,20,0,0,A,D,7.0,8.0,14.0,10.0,0
2007-09-23,Karlsruhe,1,0,15,6,7,17,2,0,Bayern Munich,4,2,14,7,3,15,0,0,A,A,9.0,11.0,10.0,2.0,0
2007-09-25,Dortmund,0,0,7,2,4,14,1,1,Hamburg,3,2,22,9,2,18,1,0,A,A,9.0,10.0,9.0,6.0,0
2007-09-25,Duisburg,0,0,11,4,4,19,1,0,Schalke 04,2,1,19,8,7,18,2,0,A,A,6.0,10.0,15.0,6.0,0
2007-09-25,Hertha,1,1,14,2,6,19,3,0,Hansa Rostock,3,1,13,4,6,26,0,0,A,D,12.0,3.0,4.0,17.0,0
2007-09-25,Wolfsburg,1,0,13,5,3,26,2,0,Werder Bremen,1,0,16,4,3,14,0,0,D,D,7.0,10.0,12.0,8.0,1
2007-09-26,Stuttgart,1,0,17,2,4,16,1,0,Bochum,0,0,10,2,3,19,3,0,H,D,7.0,8.0,13.0,12.0,2
2007-09-26,Nurnberg,1,0,16,5,6,12,1,0,Leverkusen,2,1,13,5,8,21,3,0,A,A,5.0,11.0,17.0,5.0,0
2007-09-26,Bayern Munich,5,0,32,12,9,19,1,0,Cottbus,0,0,10,2,0,20,1,0,H,D,14.0,2.0,1.0,18.0,2
2007-09-26,Bielefeld,0,0,12,3,9,10,4,0,Hannover,2,0,11,3,6,15,1,0,A,D,10.0,7.0,8.0,14.0,0
2007-09-26,Ein Frankfurt,0,0,17,6,4,16,1,0,Karlsruhe,1,0,14,3,4,14,1,1,A,D,11.0,9.0,6.0,12.0,0
2007-09-28,Schalke 04,1,1,16,5,5,16,1,0,Hertha,0,0,8,2,4,20,2,0,H,H,13.0,12.0,3.0,5.0,2
2007-09-29,Bochum,3,1,18,6,9,13,2,0,Nurnberg,3,1,17,9,6,18,5,0,D,D,8.0,5.0,14.0,17.0,1
2007-09-29,Hamburg,2,1,20,6,5,17,0,0,Wolfsburg,2,0,12,2,5,21,3,0,D,H,13.0,8.0,4.0,14.0,1
2007-09-29,Hansa Rostock,2,2,11,4,2,14,1,0,Stuttgart,1,0,24,8,13,25,2,0,H,H,6.0,10.0,17.0,9.0,2
2007-09-29,Karlsruhe,3,1,15,6,6,10,0,0,Dortmund,1,1,6,1,4,17,1,0,H,D,12.0,9.0,6.0,14.0,2
2007-09-29,Leverkusen,0,0,17,11,7,17,3,0,Bayern Munich,1,1,17,5,6,17,1,0,A,A,14.0,17.0,4.0,1.0,0
2007-09-29,Werder Bremen,8,4,22,12,8,14,0,0,Bielefeld,1,1,6,2,1,16,2,0,H,H,11.0,10.0,8.0,9.0,2
2007-09-30,Cottbus,2,2,16,7,4,27,1,0,Ein Frankfurt,2,0,17,9,3,15,3,0,D,H,2.0,11.0,18.0,8.0,1
2007-09-30,Hannover,2,1,16,4,8,20,2,0,Duisburg,1,1,8,2,6,17,4,0,H,D,10.0,6.0,10.0,16.0,2
2007-10-05,Dortmund,2,1,17,5,7,16,4,1,Bochum,1,1,26,6,6,17,2,0,H,D,9.0,9.0,15.0,13.0,2
2007-10-06,Stuttgart,0,0,8,5,5,13,1,1,Hannover,2,1,14,5,2,16,2,0,A,A,10.0,13.0,11.0,7.0,0
2007-10-06,Wolfsburg,1,0,11,4,6,25,4,0,Hansa Rostock,0,0,3,1,2,14,1,0,H,D,9.0,9.0,13.0,15.0,2
2007-10-06,Schalke 04,0,0,13,2,3,17,0,0,Karlsruhe,2,0,6,4,4,13,1,0,A,D,16.0,15.0,2.0,4.0,0
2007-10-06,Hertha,0,0,10,5,3,21,1,0,Cottbus,0,0,15,3,4,18,4,0,D,D,12.0,3.0,10.0,18.0,1
2007-10-06,Duisburg,1,1,9,4,8,28,3,2,Werder Bremen,3,1,19,5,2,16,2,0,A,D,6.0,14.0,16.0,6.0,0
2007-10-06,Bielefeld,0,0,12,3,10,14,1,0,Hamburg,1,0,13,3,6,15,2,0,A,D,10.0,14.0,13.0,7.0,0
2007-10-07,Bayern Munich,3,2,23,13,11,15,1,0,Nurnberg,0,0,12,6,4,17,3,0,H,H,20.0,6.0,1.0,16.0,2
2007-10-07,Ein Frankfurt,2,0,14,3,5,17,3,0,Leverkusen,1,0,22,8,8,17,1,0,H,D,12.0,14.0,9.0,7.0,2
2007-10-19,Cottbus,1,0,18,6,7,19,3,0,Duisburg,2,1,11,4,3,30,3,0,A,A,4.0,6.0,18.0,16.0,0
2007-10-20,Werder Bremen,3,0,26,11,5,16,2,0,Hertha,2,0,12,5,2,18,2,0,H,D,17.0,13.0,3.0,9.0,2
2007-10-20,Nurnberg,5,1,20,8,9,8,0,0,Ein Frankfurt,1,1,12,6,4,15,2,0,H,D,6.0,15.0,17.0,7.0,2
2007-10-20,Leverkusen,2,0,29,8,17,13,2,0,Dortmund,2,1,11,9,4,20,3,0,D,A,14.0,12.0,8.0,11.0,1
2007-10-20,Hamburg,4,3,15,7,7,15,1,0,Stuttgart,1,0,13,5,5,10,2,1,H,H,17.0,10.0,4.0,12.0,2
2007-10-20,Bochum,1,1,7,4,2,25,3,0,Bayern Munich,2,1,20,8,9,15,3,0,A,D,9.0,23.0,15.0,1.0,0
2007-10-20,Hansa Rostock,1,0,11,4,4,17,5,0,Schalke 04,1,1,9,6,2,27,2,0,D,A,9.0,16.0,16.0,5.0,1
2007-10-21,Hannover,2,2,20,10,8,13,0,0,Wolfsburg,2,2,6,3,3,18,2,0,D,D,16.0,12.0,6.0,11.0,1
2007-10-21,Karlsruhe,0,0,15,3,6,14,2,0,Bielefeld,0,0,8,1,5,16,1,0,D,D,18.0,10.0,4.0,14.0,1
2007-10-26,Ein Frankfurt,0,0,14,4,3,15,2,0,Hannover,0,0,12,3,3,17,1,0,D,D,15.0,17.0,8.0,6.0,1
2007-10-27,Stuttgart,1,0,16,4,2,12,0,0,Leverkusen,0,0,23,5,7,15,0,0,H,D,10.0,15.0,14.0,8.0,2
2007-10-27,Wolfsburg,3,2,18,6,12,16,2,0,Nurnberg,1,0,14,3,7,19,3,0,H,H,13.0,9.0,9.0,15.0,2
2007-10-27,Schalke 04,1,1,11,1,4,23,4,0,Werder Bremen,1,1,14,5,4,20,3,0,D,D,17.0,20.0,6.0,2.0,1
2007-10-27,Hertha,2,2,14,4,5,15,0,0,Bochum,0,0,14,0,5,17,0,0,H,H,13.0,9.0,10.0,15.0,2
2007-10-27,Hansa Rostock,0,0,7,3,3,16,2,0,Karlsruhe,0,0,16,3,7,12,0,0,D,D,10.0,19.0,14.0,4.0,1
2007-10-27,Bielefeld,1,0,16,4,4,8,1,0,Cottbus,1,0,15,2,4,20,3,0,D,D,11.0,4.0,14.0,18.0,1
2007-10-28,Dortmund,0,0,18,2,3,25,3,0,Bayern Munich,0,0,14,3,2,20,1,0,D,D,13.0,26.0,11.0,1.0,1
2007-10-28,Duisburg,0,0,17,3,4,18,2,0,Hamburg,1,1,12,3,8,26,1,0,A,A,9.0,20.0,16.0,3.0,0
2007-11-02,Cottbus,1,0,16,5,6,19,2,0,Schalke 04,0,0,15,3,6,17,3,0,H,D,5.0,18.0,18.0,5.0,2
2007-11-03,Bayern Munich,0,0,34,12,16,9,1,0,Ein Frankfurt,0,0,4,0,2,19,3,0,D,D,27.0,16.0,1.0,9.0,1
2007-11-03,Hamburg,2,1,20,7,7,8,0,0,Hertha,1,0,12,4,1,14,0,0,H,H,23.0,16.0,2.0,9.0,2
2007-11-03,Hannover,2,0,21,5,13,13,2,0,Dortmund,1,0,12,5,4,19,2,0,H,D,18.0,14.0,6.0,11.0,2
2007-11-03,Leverkusen,4,3,19,11,4,17,0,0,Bielefeld,0,0,8,3,1,16,0,0,H,H,15.0,12.0,10.0,13.0,2
2007-11-03,Nurnberg,0,0,21,5,10,22,2,0,Stuttgart,1,1,13,5,4,13,1,0,A,A,9.0,13.0,15.0,12.0,0
2007-11-03,Werder Bremen,1,1,16,8,7,22,4,0,Hansa Rostock,0,0,11,3,2,22,1,0,H,H,21.0,11.0,3.0,14.0,2
2007-11-04,Bochum,5,4,16,8,4,16,4,0,Wolfsburg,3,0,18,7,5,20,2,0,H,H,9.0,16.0,16.0,9.0,2
2007-11-04,Karlsruhe,1,1,11,5,7,24,1,0,Duisburg,0,0,17,3,6,29,5,1,H,H,20.0,9.0,5.0,17.0,2
2007-11-09,Duisburg,0,0,21,3,9,15,2,0,Bochum,2,1,10,4,5,18,1,0,A,A,9.0,12.0,17.0,13.0,0
2007-11-10,Werder Bremen,4,2,22,9,6,16,0,0,Karlsruhe,0,0,10,3,7,17,2,0,H,H,24.0,23.0,3.0,4.0,2
2007-11-10,Schalke 04,1,1,13,4,9,18,3,0,Hamburg,1,1,13,4,6,25,5,0,D,D,18.0,26.0,7.0,3.0,1
2007-11-10,Stuttgart,3,3,13,6,2,21,4,0,Bayern Munich,1,0,27,7,8,24,3,1,H,H,16.0,28.0,11.0,1.0,2
2007-11-10,Hansa Rostock,3,1,18,9,4,14,0,0,Cottbus,2,0,19,4,2,23,1,0,H,H,11.0,8.0,15.0,18.0,2
2007-11-10,Dortmund,1,0,29,14,8,16,2,0,Ein Frankfurt,1,0,8,2,3,14,3,0,D,D,14.0,17.0,13.0,9.0,1
2007-11-10,Hertha,1,0,13,4,5,13,2,0,Hannover,0,0,10,3,4,12,0,0,H,D,16.0,21.0,11.0,5.0,2
2007-11-11,Bielefeld,3,0,10,7,9,17,2,0,Nurnberg,1,1,12,3,6,22,2,0,H,A,12.0,9.0,15.0,16.0,2
2007-11-11,Wolfsburg,1,0,19,9,8,18,2,0,Leverkusen,2,1,16,7,3,14,2,0,A,A,16.0,18.0,11.0,9.0,0
2007-11-23,Karlsruhe,2,0,18,5,7,16,3,0,Hertha,1,1,10,3,1,22,3,0,H,A,23.0,19.0,4.0,8.0,2
2007-11-24,Leverkusen,4,0,22,11,8,23,2,0,Duisburg,1,1,5,1,2,29,2,0,H,A,21.0,9.0,5.0,17.0,2
2007-11-24,Hannover,2,1,12,4,3,15,2,0,Schalke 04,3,1,17,8,6,18,2,0,A,D,21.0,19.0,6.0,7.0,0
2007-11-24,Ein Frankfurt,1,1,11,3,2,19,1,0,Stuttgart,4,1,16,9,2,25,3,0,A,D,18.0,19.0,10.0,9.0,0
2007-11-24,Cottbus,0,0,9,5,4,14,1,0,Werder Bremen,2,0,18,8,6,18,3,0,A,D,8.0,27.0,18.0,2.0,0
2007-11-24,Bayern Munich,2,1,20,7,10,12,0,0,Wolfsburg,1,0,11,4,7,26,1,0,H,H,28.0,16.0,2.0,11.0,2
2007-11-24,Bochum,3,2,17,12,7,16,1,0,Bielefeld,0,0,17,4,3,19,2,0,H,H,15.0,15.0,12.0,14.0,2
2007-11-25,Hamburg,2,1,10,7,4,26,0,0,Hansa Rostock,0,0,4,1,2,14,1,0,H,H,27.0,14.0,3.0,15.0,2
2007-11-25,Nurnberg,2,1,17,7,8,19,2,0,Dortmund,0,0,4,1,2,19,3,1,H,H,9.0,15.0,16.0,13.0,2
2007-11-30,Hansa Rostock,0,0,17,5,6,12,1,0,Hannover,3,0,19,10,7,20,1,0,A,D,14.0,21.0,15.0,8.0,0
