Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2015-08-14,Bayern Munich,5,1,23,9,7,10,2,0,Hamburg,0,0,5,1,0,12,2,0,H,H,0.0,0.0,2.0,7.0,2
2015-08-15,Augsburg,0,0,20,3,7,20,1,1,Hertha,1,0,11,4,4,22,2,1,A,D,0.0,0.0,2.0,8.0,0
2015-08-15,Darmstadt,2,1,11,4,5,21,1,0,Hannover,2,0,14,5,9,22,2,0,D,H,0.0,0.0,3.0,7.0,1
2015-08-15,Dortmund,4,3,17,7,3,13,0,0,M'gladbach,0,0,5,1,5,14,1,0,H,H,0.0,0.0,5.0,11.0,2
2015-08-15,Leverkusen,2,1,25,9,13,12,1,0,Hoffenheim,1,1,6,2,5,18,0,0,H,D,0.0,0.0,10.0,8.0,2
2015-08-15,Mainz,0,0,9,3,6,20,2,0,Ingolstadt,1,0,14,5,2,15,3,0,A,D,0.0,0.0,10.0,9.0,0
2015-08-15,Werder Bremen,0,0,15,2,5,7,0,0,Schalke 04,3,1,16,5,6,16,2,0,A,A,0.0,0.0,12.0,10.0,0
2015-08-16,Stuttgart,1,0,28,8,13,13,3,0,FC Koln,3,0,9,5,3,8,2,0,A,D,0.0,0.0,11.0,10.0,0
2015-08-16,Wolfsburg,2,2,5,3,7,14,1,0,Ein Frankfurt,1,1,13,6,3,19,1,0,H,H,0.0,0.0,11.0,10.0,2
2015-08-21,Hertha,1,1,10,2,6,11,0,0,Werder Bremen,1,1,9,3,2,16,1,0,D,D,3.0,0.0,7.0,16.0,1
2015-08-22,Schalke 04,1,0,21,5,6,16,1,0,Darmstadt,1,1,9,3,6,18,2,0,D,A,3.0,1.0,4.0,9.0,1
2015-08-22,Hoffenheim,1,1,2,1,1,7,0,0,Bayern Munich,2,1,5,2,2,2,0,0,A,D,0.0,3.0,13.0,3.0,0
2015-08-22,Hannover,0,0,6,3,3,15,0,0,Leverkusen,1,1,11,4,8,21,0,0,A,A,1.0,3.0,10.0,6.0,0
2015-08-22,Ein Frankfurt,1,0,11,3,7,17,2,0,Augsburg,1,1,14,4,4,21,3,0,D,A,0.0,0.0,12.0,13.0,1
2015-08-22,FC Koln,1,1,9,6,2,15,2,0,Wolfsburg,1,0,15,7,4,11,1,0,D,H,3.0,3.0,6.0,7.0,1
2015-08-22,Hamburg,3,1,14,5,0,18,3,0,Stuttgart,2,2,12,4,5,22,3,1,H,A,0.0,0.0,18.0,16.0,2
2015-08-23,Ingolstadt,0,0,3,2,1,18,2,0,Dortmund,4,0,18,8,4,16,3,0,A,D,3.0,3.0,8.0,7.0,0
2015-08-23,M'gladbach,1,0,15,6,3,12,2,0,Mainz,2,1,13,4,0,12,1,0,A,A,0.0,0.0,18.0,15.0,0
2015-08-28,Wolfsburg,3,1,9,5,2,12,1,0,Schalke 04,0,0,12,1,3,16,2,0,H,H,4.0,4.0,6.0,4.0,2
2015-08-29,Mainz,3,2,18,6,8,9,0,0,Hannover,0,0,11,4,5,13,2,0,H,H,3.0,1.0,8.0,13.0,2
2015-08-29,Stuttgart,1,1,15,4,6,19,3,1,Ein Frankfurt,4,2,6,4,1,17,3,0,A,A,0.0,1.0,17.0,12.0,0
2015-08-29,FC Koln,2,0,6,3,3,17,3,0,Hamburg,1,0,17,7,8,9,2,1,H,D,4.0,3.0,7.0,11.0,2
2015-08-29,Augsburg,0,0,10,2,3,22,3,0,Ingolstadt,1,0,16,3,4,16,3,0,A,D,1.0,3.0,13.0,10.0,0
2015-08-29,Bayern Munich,3,1,14,6,7,12,2,0,Leverkusen,0,0,10,4,5,14,3,0,H,H,6.0,6.0,4.0,6.0,2
2015-08-29,Darmstadt,0,0,5,1,4,13,3,0,Hoffenheim,0,0,15,2,6,16,2,0,D,D,2.0,0.0,12.0,16.0,1
2015-08-30,Dortmund,3,1,15,6,5,16,0,0,Hertha,1,0,4,4,1,12,2,0,H,H,6.0,4.0,4.0,9.0,2
2015-08-30,Werder Bremen,2,1,22,6,5,17,3,0,M'gladbach,1,1,9,5,6,18,1,1,H,D,1.0,0.0,15.0,17.0,2
2015-09-11,M'gladbach,0,0,13,2,5,17,2,0,Hamburg,3,2,10,4,2,19,1,0,A,A,0.0,3.0,18.0,13.0,0
2015-09-12,Bayern Munich,2,0,27,10,9,10,0,0,Augsburg,1,1,4,1,0,10,1,0,H,A,9.0,1.0,2.0,15.0,2
2015-09-12,Ein Frankfurt,6,4,18,11,5,14,2,0,FC Koln,2,1,13,7,2,14,1,0,H,H,4.0,7.0,9.0,4.0,2
2015-09-12,Hannover,2,1,5,3,2,15,3,0,Dortmund,4,2,17,6,4,16,1,0,A,A,1.0,9.0,16.0,2.0,0
2015-09-12,Hertha,2,2,9,4,5,18,0,0,Stuttgart,1,1,11,3,7,21,3,0,H,H,4.0,0.0,11.0,17.0,2
2015-09-12,Ingolstadt,0,0,5,1,2,10,2,0,Wolfsburg,0,0,17,3,5,15,3,0,D,D,6.0,7.0,10.0,4.0,1
2015-09-12,Leverkusen,0,0,16,4,10,13,3,0,Darmstadt,1,1,5,3,4,17,1,0,A,A,6.0,3.0,9.0,13.0,0
2015-09-13,Hoffenheim,1,0,10,5,7,13,2,0,Werder Bremen,3,1,16,6,3,22,4,0,A,A,1.0,4.0,14.0,13.0,0
2015-09-13,Schalke 04,2,1,24,7,5,18,1,0,Mainz,1,1,15,4,7,20,3,0,H,D,4.0,6.0,13.0,9.0,2
2015-09-18,Mainz,3,1,12,4,6,13,1,0,Hoffenheim,1,1,13,4,8,15,2,0,H,D,6.0,1.0,10.0,15.0,2
2015-09-19,Wolfsburg,2,0,14,4,7,16,1,0,Hertha,0,0,9,4,5,9,2,0,H,D,8.0,7.0,4.0,8.0,2
2015-09-19,Werder Bremen,0,0,13,4,8,24,3,1,Ingolstadt,1,0,13,4,5,19,4,0,A,D,7.0,7.0,7.0,10.0,0
2015-09-19,Darmstadt,0,0,5,2,1,10,2,0,Bayern Munich,3,1,18,6,5,8,1,0,A,A,6.0,12.0,11.0,2.0,0
2015-09-19,FC Koln,1,0,11,5,2,10,0,0,M'gladbach,0,0,9,2,2,16,3,0,H,D,7.0,0.0,8.0,18.0,2
2015-09-19,Hamburg,0,0,11,2,5,11,0,0,Ein Frankfurt,0,0,7,4,11,17,4,0,D,D,6.0,7.0,11.0,7.0,1
2015-09-20,Augsburg,2,2,17,8,6,12,1,0,Hannover,0,0,16,2,6,15,4,0,H,H,1.0,1.0,14.0,15.0,2
2015-09-20,Dortmund,3,1,22,10,3,10,1,0,Leverkusen,0,0,8,3,1,17,3,0,H,H,12.0,6.0,2.0,13.0,2
