Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2006-08-11,Bayern Munich,2,1,12,9,4,14,1,0,Dortmund,0,0,16,7,4,20,2,0,H,H,0.0,0.0,2.0,6.0,2
2006-08-12,Hamburg,1,0,26,19,11,29,3,0,Bielefeld,1,1,10,5,2,22,2,0,D,A,0.0,0.0,7.0,3.0,1
2006-08-12,Leverkusen,3,2,20,11,5,22,3,1,Aachen,0,0,8,5,1,8,0,1,H,H,0.0,0.0,10.0,4.0,2
2006-08-12,Mainz,2,1,11,5,1,17,2,0,Bochum,1,0,19,9,8,15,3,0,H,H,0.0,0.0,11.0,5.0,2
2006-08-12,M'gladbach,2,0,13,8,3,11,0,0,Cottbus,0,0,11,7,5,24,4,1,H,D,0.0,0.0,10.0,6.0,2
2006-08-12,Schalke 04,1,1,24,13,7,17,1,0,Ein Frankfurt,1,0,8,5,5,19,2,0,D,H,0.0,0.0,11.0,7.0,1
2006-08-12,Stuttgart,0,0,10,8,5,12,1,0,Nurnberg,3,2,11,8,6,24,2,0,A,A,0.0,0.0,12.0,11.0,0
2006-08-13,Hannover,2,1,14,6,2,18,1,0,Werder Bremen,4,1,15,8,11,14,3,0,A,D,0.0,0.0,10.0,12.0,0
2006-08-13,Wolfsburg,0,0,26,15,10,30,4,0,Hertha,0,0,10,4,5,18,1,0,D,D,0.0,0.0,12.0,11.0,1
2006-08-18,Nurnberg,1,1,11,7,2,19,2,0,M'gladbach,0,0,11,6,5,20,3,0,H,H,3.0,3.0,2.0,5.0,2
2006-08-19,Werder Bremen,2,1,19,10,8,20,3,0,Leverkusen,1,1,21,9,13,18,2,0,H,D,3.0,3.0,3.0,2.0,2
2006-08-19,Hertha,4,2,11,9,2,11,1,0,Hannover,0,0,5,1,2,18,2,1,H,H,1.0,0.0,11.0,14.0,2
2006-08-19,Ein Frankfurt,0,0,19,9,10,24,5,1,Wolfsburg,0,0,8,5,1,31,2,0,D,D,1.0,1.0,9.0,12.0,1
2006-08-19,Aachen,0,0,12,7,5,33,5,0,Schalke 04,1,0,11,7,4,16,2,0,A,D,0.0,1.0,16.0,12.0,0
2006-08-19,Cottbus,2,0,17,10,8,17,1,0,Hamburg,2,1,15,12,8,17,2,1,D,A,0.0,1.0,14.0,12.0,1
2006-08-19,Dortmund,1,0,17,10,7,18,2,0,Mainz,1,0,6,4,3,30,1,0,D,D,0.0,3.0,15.0,8.0,1
2006-08-20,Bielefeld,2,0,15,9,4,16,1,0,Stuttgart,3,1,13,9,7,25,1,2,A,A,1.0,0.0,12.0,16.0,0
2006-08-20,Bochum,1,0,6,4,2,23,1,0,Bayern Munich,2,1,21,13,4,25,2,0,A,A,0.0,3.0,16.0,7.0,0
2006-08-25,Schalke 04,2,1,12,9,7,23,3,0,Werder Bremen,0,0,8,6,10,22,3,0,H,H,4.0,6.0,6.0,2.0,2
2006-08-26,M'gladbach,1,0,9,5,5,13,0,0,Bielefeld,0,0,8,3,4,10,1,0,H,D,3.0,1.0,8.0,13.0,2
2006-08-26,Stuttgart,1,1,22,13,12,18,3,0,Dortmund,3,2,9,4,6,30,2,0,A,A,3.0,1.0,9.0,15.0,0
2006-08-26,Leverkusen,1,0,17,9,8,18,0,1,Wolfsburg,1,0,15,5,6,19,1,0,D,D,3.0,2.0,9.0,13.0,1
2006-08-26,Bayern Munich,0,0,19,10,14,12,2,0,Nurnberg,0,0,9,2,4,18,1,0,D,D,6.0,6.0,3.0,2.0,1
2006-08-26,Bochum,0,0,21,8,9,25,2,0,Cottbus,1,0,12,5,2,20,6,0,A,D,0.0,1.0,16.0,15.0,0
2006-08-26,Hannover,0,0,8,4,6,7,1,0,Aachen,3,1,5,3,1,14,1,0,A,A,0.0,0.0,18.0,17.0,0
2006-08-27,Hamburg,1,1,29,11,7,19,3,1,Hertha,1,0,13,12,9,20,3,1,D,H,2.0,4.0,14.0,6.0,1
2006-08-27,Mainz,1,0,13,8,5,25,4,0,Ein Frankfurt,1,1,10,4,5,28,0,2,D,A,4.0,2.0,8.0,15.0,1
2006-09-15,Wolfsburg,1,0,9,3,3,27,2,0,Hannover,2,0,11,5,3,25,0,0,A,D,3.0,0.0,13.0,18.0,0
2006-09-16,Werder Bremen,2,2,17,9,8,12,2,0,Stuttgart,3,1,21,12,5,21,3,0,A,H,6.0,3.0,5.0,15.0,0
2006-09-16,Nurnberg,1,1,22,13,8,8,0,0,Bochum,1,1,4,4,2,10,0,0,D,D,7.0,0.0,1.0,18.0,1
2006-09-16,Dortmund,1,0,19,7,11,12,2,0,Hamburg,0,0,15,10,4,23,1,0,H,D,4.0,3.0,10.0,12.0,2
