Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2009-08-07,Wolfsburg,2,0,13,7,6,12,0,0,Stuttgart,0,0,14,4,3,12,0,0,H,D,0.0,0.0,18.0,16.0,2
2009-08-08,Dortmund,1,0,24,11,16,8,0,0,FC Koln,0,0,7,0,1,10,1,0,H,D,0.0,0.0,4.0,6.0,2
2009-08-08,Hertha,1,0,10,4,5,16,3,0,Hannover,0,0,15,3,3,20,2,0,H,D,0.0,0.0,9.0,8.0,2
2009-08-08,Hoffenheim,1,1,9,1,3,10,0,0,Bayern Munich,1,1,9,3,10,28,2,0,D,D,0.0,0.0,9.0,4.0,1
2009-08-08,Mainz,2,1,8,4,3,22,1,0,Leverkusen,2,2,13,7,5,28,2,0,D,A,0.0,0.0,12.0,10.0,1
2009-08-08,Nurnberg,1,0,14,3,9,14,2,0,Schalke 04,2,1,9,5,6,21,1,0,A,A,0.0,0.0,13.0,14.0,0
2009-08-08,Werder Bremen,2,2,22,10,9,18,1,1,Ein Frankfurt,3,2,15,8,3,20,2,0,A,D,0.0,0.0,14.0,10.0,0
2009-08-09,Bochum,3,0,28,8,11,13,3,0,M'gladbach,3,3,10,7,5,21,1,1,D,A,0.0,0.0,10.0,13.0,1
2009-08-09,Freiburg,1,0,17,6,12,22,2,0,Hamburg,1,1,14,3,6,19,1,0,D,A,0.0,0.0,12.0,13.0,1
2009-08-15,Stuttgart,4,0,13,5,3,10,2,0,Freiburg,2,0,13,5,5,23,3,0,H,D,0.0,1.0,18.0,11.0,2
2009-08-15,Leverkusen,1,0,14,5,6,20,3,0,Hoffenheim,0,0,3,2,2,22,2,0,H,D,1.0,1.0,9.0,13.0,2
2009-08-15,Hannover,1,0,13,6,8,18,0,0,Mainz,1,0,8,3,3,17,2,0,D,D,0.0,1.0,18.0,10.0,1
2009-08-15,Ein Frankfurt,1,1,12,6,4,12,1,0,Nurnberg,1,0,21,6,6,8,1,0,D,H,3.0,0.0,3.0,17.0,1
2009-08-15,FC Koln,1,0,13,6,4,17,1,0,Wolfsburg,3,0,20,9,6,13,0,0,A,D,0.0,3.0,18.0,3.0,0
2009-08-15,Bayern Munich,1,0,9,4,5,13,1,0,Werder Bremen,1,1,10,1,2,9,0,0,D,A,1.0,0.0,11.0,17.0,1
2009-08-15,Hamburg,4,3,18,9,10,16,0,0,Dortmund,1,1,12,4,3,17,1,0,H,H,1.0,3.0,12.0,5.0,2
2009-08-16,M'gladbach,2,1,20,9,7,9,2,0,Hertha,1,0,21,6,5,12,2,0,H,H,1.0,3.0,12.0,6.0,2
2009-08-16,Schalke 04,3,2,18,6,9,22,1,0,Bochum,0,0,11,2,3,16,2,0,H,H,3.0,1.0,6.0,12.0,2
2009-08-21,Hoffenheim,0,0,17,3,6,24,4,0,Schalke 04,0,0,3,0,4,28,4,0,D,D,1.0,6.0,15.0,1.0,1
2009-08-22,Nurnberg,0,0,7,0,6,10,2,0,Hannover,2,1,16,7,5,18,2,0,A,A,1.0,1.0,14.0,15.0,0
2009-08-22,Mainz,2,2,17,8,2,17,0,0,Bayern Munich,1,0,19,6,6,10,0,0,H,H,2.0,2.0,11.0,12.0,2
2009-08-22,Dortmund,1,1,13,5,4,21,2,0,Stuttgart,1,0,16,5,9,12,2,0,D,H,3.0,3.0,11.0,9.0,1
2009-08-22,FC Koln,0,0,15,1,8,12,4,0,Ein Frankfurt,0,0,11,2,6,23,3,1,D,D,0.0,4.0,18.0,6.0,1
2009-08-22,Freiburg,0,0,15,1,10,11,1,0,Leverkusen,5,1,12,7,2,17,2,0,A,A,1.0,4.0,15.0,8.0,0
2009-08-23,Bochum,1,0,15,3,10,10,1,0,Hertha,0,0,9,7,3,29,2,0,H,D,1.0,3.0,15.0,11.0,2
2009-08-23,Werder Bremen,3,2,20,10,3,14,1,0,M'gladbach,0,0,6,3,4,25,3,0,H,H,1.0,4.0,15.0,7.0,2
2009-08-23,Wolfsburg,2,0,12,5,6,21,4,0,Hamburg,4,2,27,13,9,22,2,0,A,A,6.0,4.0,3.0,6.0,0
2009-08-28,M'gladbach,2,1,17,5,5,17,1,0,Mainz,0,0,9,2,4,21,2,0,H,H,4.0,5.0,10.0,5.0,2
2009-08-29,Stuttgart,0,0,14,4,1,17,1,0,Nurnberg,0,0,11,2,2,20,1,0,D,D,4.0,1.0,10.0,16.0,1
2009-08-29,Schalke 04,0,0,15,2,8,18,0,0,Freiburg,1,1,9,2,2,21,0,0,A,A,7.0,1.0,3.0,18.0,0
2009-08-29,Leverkusen,2,1,32,8,5,14,2,0,Bochum,1,1,5,2,2,21,3,0,H,D,7.0,4.0,1.0,11.0,2
2009-08-29,Hannover,0,0,13,3,8,19,0,0,Hoffenheim,1,1,11,4,6,23,2,0,A,A,4.0,2.0,10.0,16.0,0
2009-08-29,Bayern Munich,3,1,18,6,6,15,0,0,Wolfsburg,0,0,18,5,6,6,0,0,H,H,2.0,6.0,16.0,5.0,2
2009-08-29,Ein Frankfurt,1,0,16,3,10,20,1,0,Dortmund,1,0,14,4,1,15,3,0,D,D,5.0,4.0,7.0,13.0,1
2009-08-30,Hamburg,3,1,18,8,10,15,0,0,FC Koln,1,0,12,5,5,17,2,0,H,H,7.0,1.0,2.0,18.0,2
2009-08-30,Hertha,2,0,18,5,5,13,0,0,Werder Bremen,3,0,18,11,8,12,1,0,A,D,3.0,4.0,16.0,12.0,0
2009-09-12,Nurnberg,1,1,10,2,1,16,1,0,M'gladbach,0,0,18,6,7,17,0,0,H,H,2.0,7.0,17.0,5.0,2
2009-09-12,Wolfsburg,2,0,14,5,5,25,4,1,Leverkusen,3,1,15,10,4,12,2,1,A,A,6.0,10.0,7.0,2.0,0
2009-09-12,Mainz,2,0,10,6,3,12,2,0,Hertha,1,0,8,3,2,11,2,0,H,D,5.0,3.0,11.0,17.0,2
2009-09-12,Freiburg,0,0,14,6,5,22,2,0,Ein Frankfurt,2,0,11,3,1,18,4,0,A,D,4.0,6.0,16.0,7.0,0
2009-09-12,Hamburg,3,1,18,7,6,14,1,0,Stuttgart,1,0,14,2,4,9,3,0,H,H,10.0,5.0,2.0,10.0,2
2009-09-12,Dortmund,1,1,8,2,2,12,0,0,Bayern Munich,5,1,9,9,3,14,0,0,A,D,5.0,5.0,12.0,9.0,0
2009-09-12,Hoffenheim,3,1,21,9,8,18,0,0,Bochum,0,0,6,0,1,23,4,0,H,H,5.0,4.0,10.0,15.0,2
2009-09-13,FC Koln,1,1,14,5,6,21,2,0,Schalke 04,2,1,6,2,8,25,2,0,A,D,1.0,7.0,18.0,8.0,0
2009-09-13,Werder Bremen,0,0,16,5,9,20,2,0,Hannover,0,0,12,3,5,17,1,0,D,D,7.0,4.0,8.0,14.0,1
2009-09-18,Schalke 04,1,0,15,2,6,12,0,0,Wolfsburg,2,0,10,5,7,18,1,0,A,D,10.0,6.0,3.0,10.0,0
2009-09-19,Bayern Munich,2,0,23,10,8,9,0,0,Nurnberg,1,0,5,4,2,10,0,0,H,D,8.0,5.0,6.0,13.0,2
2009-09-19,Bochum,2,2,12,5,9,23,4,0,Mainz,3,1,8,6,1,21,3,0,A,H,4.0,8.0,15.0,9.0,0
2009-09-19,M'gladbach,2,2,13,7,9,13,3,0,Hoffenheim,4,1,23,7,13,8,2,0,A,H,7.0,8.0,10.0,9.0,0
2009-09-19,Stuttgart,0,0,14,1,7,16,4,0,FC Koln,2,1,6,2,2,25,2,0,A,A,5.0,1.0,12.0,18.0,0
2009-09-19,Hannover,1,0,13,5,5,17,3,0,Dortmund,1,1,11,4,2,19,0,0,D,A,5.0,5.0,11.0,14.0,1
2009-09-20,Ein Frankfurt,1,1,8,1,3,20,1,0,Hamburg,1,1,20,6,9,20,1,0,D,D,9.0,13.0,7.0,1.0,1
2009-09-20,Hertha,0,0,17,3,9,12,1,0,Freiburg,4,3,16,5,6,14,0,0,A,A,3.0,4.0,18.0,17.0,0
2009-09-20,Leverkusen,0,0,8,3,3,16,1,0,Werder Bremen,0,0,7,1,2,14,0,0,D,D,13.0,8.0,2.0,9.0,1
2009-09-25,Nurnberg,0,0,15,2,8,14,1,0,Bochum,1,1,11,3,5,20,2,0,A,A,5.0,4.0,14.0,17.0,0
2009-09-26,Hamburg,1,0,14,4,4,19,2,0,Bayern Munich,0,0,9,5,7,19,3,0,H,D,14.0,11.0,1.0,3.0,2
2009-09-26,Werder Bremen,3,1,16,7,9,8,0,0,Mainz,0,0,5,2,2,18,1,0,H,H,9.0,11.0,8.0,5.0,2
2009-09-26,Wolfsburg,4,2,11,6,7,16,2,0,Hannover,2,1,17,7,5,15,2,0,H,H,9.0,6.0,9.0,13.0,2
2009-09-26,FC Koln,0,0,7,1,1,18,3,1,Leverkusen,1,0,13,3,10,23,2,0,A,D,4.0,14.0,17.0,2.0,0
2009-09-26,Dortmund,0,0,16,3,5,13,0,0,Schalke 04,1,1,12,5,3,13,1,0,A,A,6.0,10.0,14.0,9.0,0
2009-09-26,Ein Frankfurt,0,0,10,4,3,13,1,1,Stuttgart,3,2,20,10,5,16,0,0,A,A,10.0,5.0,9.0,15.0,0
2009-09-27,Freiburg,3,0,20,5,15,5,0,0,M'gladbach,0,0,9,3,3,16,1,0,H,D,7.0,7.0,12.0,11.0,2
2009-09-27,Hoffenheim,5,3,16,6,8,19,2,0,Hertha,1,1,7,3,1,13,1,0,H,H,11.0,3.0,7.0,18.0,2
2009-10-02,Schalke 04,2,0,10,6,7,29,4,0,Ein Frankfurt,0,0,7,1,4,21,3,1,H,D,13.0,10.0,4.0,9.0,2
2009-10-03,Bayern Munich,0,0,13,2,9,11,1,0,FC Koln,0,0,5,1,0,23,4,0,D,D,11.0,4.0,7.0,17.0,1
2009-10-03,Bochum,1,0,10,2,4,20,1,1,Wolfsburg,1,0,22,5,7,12,2,0,D,D,7.0,12.0,13.0,7.0,1
2009-10-03,Hannover,5,3,19,9,3,9,0,0,Freiburg,2,1,14,4,6,16,2,0,H,H,6.0,10.0,14.0,9.0,2
2009-10-03,Leverkusen,4,3,18,8,3,15,0,0,Nurnberg,0,0,4,1,1,16,1,0,H,H,17.0,5.0,2.0,16.0,2
2009-10-03,Mainz,2,2,4,3,1,24,6,0,Hoffenheim,1,0,14,3,7,23,1,0,H,H,11.0,14.0,8.0,4.0,2
2009-10-03,M'gladbach,0,0,17,3,6,9,1,0,Dortmund,1,1,20,3,3,17,1,0,A,A,7.0,6.0,14.0,15.0,0
2009-10-04,Hertha,1,1,12,4,4,23,2,0,Hamburg,3,3,11,3,3,18,0,0,A,A,3.0,17.0,18.0,2.0,0
2009-10-04,Stuttgart,0,0,7,3,4,18,2,0,Werder Bremen,2,1,11,6,7,15,1,0,A,A,8.0,12.0,13.0,8.0,0
2009-10-17,Stuttgart,1,0,15,7,5,19,4,0,Schalke 04,2,1,10,4,4,21,3,0,A,A,8.0,16.0,13.0,3.0,0
2009-10-17,Werder Bremen,2,2,17,6,5,20,3,0,Hoffenheim,0,0,7,5,5,21,7,0,H,H,15.0,14.0,4.0,5.0,2
2009-10-17,Nurnberg,3,2,18,8,9,15,1,0,Hertha,0,0,9,3,4,21,4,0,H,H,5.0,3.0,17.0,18.0,2
2009-10-17,Hamburg,0,0,7,0,7,18,1,0,Leverkusen,0,0,9,3,3,23,3,0,D,D,20.0,20.0,2.0,1.0,1
2009-10-17,Freiburg,1,0,10,2,6,11,0,0,Bayern Munich,2,1,13,6,5,14,0,0,A,A,10.0,12.0,10.0,8.0,0
2009-10-17,FC Koln,1,1,12,4,8,17,1,0,Mainz,0,0,8,0,3,18,0,0,H,H,5.0,14.0,17.0,7.0,2
2009-10-17,Ein Frankfurt,2,1,16,5,4,19,1,0,Hannover,1,0,11,5,6,23,2,0,H,H,10.0,9.0,9.0,11.0,2
2009-10-18,Dortmund,2,1,18,9,5,19,2,0,Bochum,0,0,7,3,2,16,4,0,H,H,9.0,8.0,12.0,16.0,2
2009-10-18,Wolfsburg,2,1,18,4,5,12,1,0,M'gladbach,1,0,17,4,3,14,2,0,H,H,13.0,7.0,8.0,17.0,2
2009-10-23,Leverkusen,1,0,16,4,4,13,4,0,Dortmund,1,1,4,1,3,22,2,0,D,A,21.0,12.0,1.0,10.0,1
2009-10-24,M'gladbach,0,0,18,4,10,15,0,0,FC Koln,0,0,5,2,3,25,1,0,D,D,7.0,8.0,17.0,14.0,1
2009-10-24,Mainz,3,1,11,5,3,17,2,0,Freiburg,0,0,17,3,8,20,1,0,H,H,14.0,10.0,8.0,11.0,2
2009-10-24,Hoffenheim,3,2,12,4,4,15,1,0,Nurnberg,0,0,3,1,2,28,2,0,H,H,14.0,8.0,8.0,15.0,2
2009-10-24,Hannover,1,1,5,1,1,30,3,0,Stuttgart,0,0,14,8,3,17,6,0,H,H,9.0,8.0,12.0,14.0,2
2009-10-24,Bayern Munich,2,0,23,9,9,14,0,0,Ein Frankfurt,1,0,7,2,3,22,0,0,H,D,15.0,13.0,8.0,9.0,2
2009-10-25,Bochum,1,1,14,3,7,18,2,0,Werder Bremen,4,2,15,10,4,17,0,0,A,A,8.0,18.0,16.0,4.0,0
2009-10-25,Hertha,0,0,18,6,7,17,1,0,Wolfsburg,0,0,12,3,7,16,6,0,D,D,3.0,16.0,18.0,8.0,1
2009-10-25,Schalke 04,3,0,19,11,3,17,2,0,Hamburg,3,2,9,5,2,17,3,1,D,A,19.0,21.0,4.0,3.0,1
2009-10-30,Dortmund,2,0,19,8,6,14,2,0,Hertha,0,0,11,2,3,14,1,0,H,D,13.0,4.0,10.0,18.0,2
2009-10-31,Wolfsburg,3,2,16,5,13,12,2,0,Mainz,3,2,16,6,5,10,3,0,D,D,17.0,17.0,7.0,8.0,1
2009-10-31,Stuttgart,0,0,9,6,7,19,3,0,Bayern Munich,0,0,7,2,3,19,2,0,D,D,8.0,18.0,14.0,5.0,1
2009-10-31,Schalke 04,2,0,13,5,6,28,3,0,Leverkusen,2,2,13,4,6,19,2,0,D,A,20.0,22.0,4.0,1.0,1
2009-10-31,Nurnberg,2,2,13,7,5,18,4,0,Werder Bremen,2,0,14,5,5,25,2,0,D,H,8.0,21.0,16.0,3.0,1
2009-10-31,Hamburg,2,1,14,8,2,11,2,0,M'gladbach,3,1,13,6,5,19,2,0,A,D,22.0,8.0,3.0,16.0,0
2009-10-31,FC Koln,0,0,6,3,4,15,1,0,Hannover,1,1,14,6,6,20,1,0,A,A,9.0,12.0,14.0,11.0,0
2009-11-01,Ein Frankfurt,2,1,13,6,6,19,4,0,Bochum,1,1,5,1,1,23,3,1,H,D,13.0,8.0,11.0,17.0,2
2009-11-01,Freiburg,0,0,11,2,4,19,0,0,Hoffenheim,1,1,18,7,9,10,0,0,A,A,10.0,17.0,13.0,8.0,0
2009-11-06,Leverkusen,4,3,16,7,4,17,0,0,Ein Frankfurt,0,0,6,1,2,19,2,0,H,H,23.0,16.0,1.0,9.0,2
2009-11-07,Bayern Munich,1,1,11,3,9,19,2,0,Schalke 04,1,1,7,4,5,28,4,0,D,D,19.0,21.0,6.0,4.0,1
2009-11-07,Bochum,1,0,10,6,11,16,2,0,Freiburg,2,1,19,9,4,27,2,0,A,A,8.0,10.0,17.0,13.0,0
2009-11-07,Hoffenheim,1,1,20,5,6,19,3,0,Wolfsburg,2,0,13,6,2,27,3,0,A,H,20.0,18.0,5.0,7.0,0
2009-11-07,Mainz,1,1,14,4,7,23,4,0,Nurnberg,0,0,8,2,5,18,2,0,H,H,18.0,9.0,8.0,16.0,2
2009-11-07,M'gladbach,0,0,19,4,6,13,1,0,Stuttgart,0,0,19,1,2,20,2,0,D,D,11.0,9.0,13.0,14.0,1
2009-11-08,Hannover,2,1,8,4,3,26,3,0,Hamburg,2,2,11,4,5,19,5,0,D,A,15.0,22.0,11.0,3.0,1
2009-11-08,Hertha,0,0,17,1,8,22,4,0,FC Koln,1,0,2,2,1,16,4,0,A,D,4.0,9.0,18.0,15.0,0
2009-11-08,Werder Bremen,1,1,11,7,7,11,1,0,Dortmund,1,0,10,4,6,21,2,0,D,H,22.0,16.0,3.0,10.0,1
2009-11-21,Wolfsburg,2,0,18,9,13,18,5,0,Nurnberg,3,0,23,9,11,16,5,0,A,D,21.0,9.0,5.0,16.0,0
2009-11-21,Schalke 04,2,0,14,8,9,16,1,0,Hannover,0,0,12,4,7,17,2,0,H,D,22.0,16.0,4.0,10.0,2
2009-11-21,Freiburg,0,0,11,5,3,22,0,0,Werder Bremen,6,1,22,13,10,12,1,0,A,A,13.0,23.0,12.0,3.0,0
2009-11-21,Stuttgart,1,0,27,7,14,15,1,1,Hertha,1,0,7,3,1,9,4,0,D,D,10.0,4.0,16.0,18.0,1
2009-11-21,Ein Frankfurt,1,0,20,5,6,18,3,0,M'gladbach,2,0,8,2,1,23,1,0,A,D,16.0,12.0,11.0,14.0,0
2009-11-21,Dortmund,0,0,24,9,8,15,1,0,Mainz,0,0,7,1,4,19,0,0,D,D,17.0,21.0,9.0,6.0,1
2009-11-21,FC Koln,0,0,3,1,2,23,3,0,Hoffenheim,4,2,18,7,6,18,0,0,A,A,12.0,20.0,14.0,7.0,0
2009-11-22,Bayern Munich,1,1,7,4,4,15,1,0,Leverkusen,1,1,11,3,5,16,0,0,D,D,20.0,26.0,8.0,2.0,1
2009-11-22,Hamburg,0,0,17,7,6,9,1,0,Bochum,1,0,11,3,5,21,2,0,A,D,23.0,8.0,5.0,17.0,0
2009-11-27,Bochum,0,0,5,3,4,17,3,0,FC Koln,0,0,10,2,1,16,1,0,D,D,11.0,12.0,17.0,15.0,1
2009-11-28,Werder Bremen,2,0,24,6,9,13,1,0,Wolfsburg,2,1,8,4,6,11,4,0,D,A,26.0,21.0,2.0,8.0,1
2009-11-28,Nurnberg,0,0,20,3,8,15,2,0,Freiburg,1,1,7,3,4,23,4,0,A,A,12.0,13.0,15.0,14.0,0
2009-11-28,M'gladbach,1,1,12,3,2,12,0,0,Schalke 04,0,0,18,4,4,24,5,0,H,H,15.0,25.0,13.0,3.0,2
2009-11-28,Mainz,1,0,12,6,10,10,3,0,Hamburg,1,1,14,5,7,20,2,0,D,A,22.0,23.0,7.0,5.0,1
2009-11-28,Hertha,1,0,11,6,5,22,2,0,Ein Frankfurt,3,1,12,7,7,21,3,0,A,A,5.0,16.0,18.0,12.0,0
2009-11-28,Hoffenheim,1,0,14,1,9,17,3,1,Dortmund,2,1,14,6,6,28,3,0,A,A,23.0,18.0,5.0,10.0,0
2009-11-29,Hannover,0,0,14,6,2,16,0,0,Bayern Munich,3,1,9,5,4,13,0,0,A,A,16.0,21.0,12.0,8.0,0
2009-11-29,Leverkusen,4,2,22,9,4,12,0,0,Stuttgart,0,0,10,2,4,21,6,0,H,H,27.0,11.0,2.0,17.0,2
2009-12-04,Bayern Munich,2,1,15,7,6,17,3,0,M'gladbach,1,1,12,9,8,22,2,0,H,D,24.0,18.0,4.0,11.0,2
2009-12-05,Wolfsburg,2,1,28,10,10,20,3,0,Freiburg,2,1,5,4,0,23,3,0,D,D,22.0,16.0,8.0,13.0,1
2009-12-05,Hannover,0,0,8,4,6,20,2,0,Leverkusen,0,0,12,4,6,11,2,0,D,D,16.0,30.0,13.0,1.0,1
2009-12-05,Stuttgart,1,0,18,6,11,13,2,0,Bochum,1,0,7,2,2,15,2,1,D,D,11.0,12.0,17.0,16.0,1
2009-12-05,Ein Frankfurt,2,1,13,6,3,18,3,0,Mainz,0,0,13,3,2,20,1,1,H,H,19.0,23.0,10.0,8.0,2
2009-12-05,Dortmund,4,3,18,13,3,12,2,0,Nurnberg,0,0,10,2,6,11,3,0,H,H,21.0,12.0,10.0,16.0,2
2009-12-05,Hamburg,0,0,6,3,6,19,3,0,Hoffenheim,0,0,12,3,2,17,1,0,D,D,24.0,23.0,5.0,7.0,1
2009-12-06,FC Koln,0,0,8,2,2,32,4,0,Werder Bremen,0,0,18,3,7,19,3,0,D,D,13.0,27.0,14.0,2.0,1
2009-12-06,Schalke 04,2,0,13,4,9,19,1,0,Hertha,0,0,10,5,3,14,2,1,H,D,25.0,5.0,5.0,18.0,2
2009-12-11,Hertha,2,1,8,3,2,23,2,1,Leverkusen,2,0,10,5,10,20,1,0,D,H,5.0,31.0,18.0,1.0,1
2009-12-12,Werder Bremen,0,0,9,2,5,13,3,0,Schalke 04,2,0,8,3,2,30,2,0,A,D,28.0,28.0,2.0,3.0,0
2009-12-12,M'gladbach,5,2,17,6,8,17,1,0,Hannover,3,1,22,5,6,16,3,1,H,H,18.0,17.0,11.0,12.0,2
2009-12-12,Nurnberg,0,0,9,3,5,20,3,0,Hamburg,4,0,17,8,2,15,2,0,A,D,12.0,25.0,17.0,5.0,0
2009-12-12,Freiburg,0,0,12,4,8,12,2,0,FC Koln,0,0,11,3,4,15,2,0,D,D,17.0,14.0,13.0,14.0,1
2009-12-12,Bochum,1,0,8,3,2,12,2,0,Bayern Munich,5,3,23,10,9,10,1,0,A,A,13.0,27.0,15.0,5.0,0
2009-12-12,Hoffenheim,1,1,19,6,3,25,3,0,Ein Frankfurt,1,0,15,2,4,14,0,0,D,H,24.0,22.0,6.0,10.0,1
2009-12-13,Mainz,1,0,13,5,4,15,1,0,Stuttgart,1,1,7,3,2,16,2,1,D,A,23.0,12.0,9.0,16.0,1
