Date,HomeTeam,FTHG,HTHG,HS,HST,HC,HF,HY,HR,AwayTeam,FTAG,HTAG,AS,AST,AC,AF,AY,AR,FTR,HTR,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AvgAHH,AvgAHA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2019-08-17,Lugo,0,0,10,3,5,11,1,0,Extremadura UD,0,0,13,3,9,15,1,0,D,D,2.45,3.09,2.95,2.35,1.67,2.27,1.61,1.76,2.12,0.0,0.0,12.0,6.0,1
2019-08-17,Santander,0,0,11,2,6,14,3,1,Malaga,1,0,5,4,4,14,2,0,A,D,2.86,2.88,2.68,2.72,1.52,2.59,1.48,1.97,1.88,0.0,0.0,18.0,13.0,0
2019-08-17,Almeria,3,0,13,5,7,21,1,0,Albacete,0,0,2,0,0,19,1,0,H,D,2.35,3.03,3.18,2.45,1.62,2.35,1.57,2.03,1.83,0.0,0.0,6.0,4.0,2
2019-08-17,Elche,0,0,5,1,4,14,2,0,Fuenlabrada,2,2,10,4,5,26,3,0,A,A,1.98,3.1,4.15,2.72,1.52,2.6,1.48,1.98,1.87,0.0,0.0,7.0,8.0,0
2019-08-17,Vallecano,2,2,15,6,7,11,2,1,Mirandes,2,1,11,3,3,11,4,1,D,H,1.51,3.89,6.7,2.06,1.87,2.0,1.8,1.91,1.94,0.0,0.0,18.0,12.0,1
2019-08-17,Zaragoza,2,1,15,8,1,16,1,0,Tenerife,0,0,16,5,4,18,3,1,H,H,1.95,3.28,4.0,2.29,1.7,2.2,1.64,1.96,1.89,0.0,0.0,19.0,18.0,2
2019-08-18,La Coruna,3,1,12,5,2,13,0,0,Oviedo,2,0,14,4,7,19,3,0,H,H,1.78,3.18,5.19,2.69,1.55,2.5,1.5,2.07,1.79,0.0,0.0,13.0,16.0,2
2019-08-18,Numancia,0,0,6,1,6,19,2,0,Alcorcon,1,0,12,6,3,19,6,0,A,D,2.0,3.03,4.19,2.7,1.54,2.56,1.49,2.01,1.84,0.0,0.0,15.0,10.0,0
2019-08-18,Girona,1,0,21,6,4,11,2,0,Sp Gijon,1,0,10,5,5,12,1,1,D,D,2.19,3.0,3.59,2.69,1.53,2.56,1.48,1.87,1.98,0.0,0.0,12.0,16.0,1
2019-08-18,Cadiz,3,0,11,3,6,18,1,0,Ponferradina,1,1,6,2,4,17,2,1,H,A,1.68,3.35,5.71,2.66,1.54,2.53,1.49,1.93,1.92,0.0,0.0,13.0,16.0,2
2019-08-18,Las Palmas,0,0,9,1,7,14,3,0,Huesca,1,0,9,6,3,19,3,0,A,D,2.3,3.19,3.12,2.26,1.75,2.15,1.69,1.99,1.86,0.0,0.0,15.0,14.0,0
2019-08-23,Albacete,1,0,6,1,4,16,3,0,Girona,0,0,11,1,3,16,2,0,H,D,2.4,3.0,3.12,2.59,1.58,2.46,1.52,2.07,1.79,0.0,1.0,22.0,11.0,2
2019-08-24,Malaga,1,0,12,3,9,15,1,0,Las Palmas,1,0,12,2,3,14,4,0,D,D,1.93,3.19,4.18,2.44,1.63,2.32,1.58,1.94,1.9,3.0,0.0,8.0,17.0,1
2019-08-24,Alcorcon,1,1,20,7,10,18,5,1,Elche,2,0,4,3,4,21,1,0,A,H,2.07,3.08,3.83,2.6,1.56,2.45,1.52,1.78,2.07,3.0,0.0,7.0,21.0,0
2019-08-24,Mirandes,1,0,9,1,6,13,4,1,Cadiz,2,0,14,5,3,15,1,0,A,D,2.73,2.94,2.74,2.6,1.57,2.48,1.52,1.92,1.92,1.0,3.0,11.0,3.0,0
2019-08-24,Santander,1,1,8,2,3,14,2,0,Almeria,1,0,14,5,3,22,2,0,D,H,2.21,3.02,3.47,2.63,1.57,2.49,1.52,1.9,1.93,0.0,3.0,20.0,3.0,1
2019-08-24,Oviedo,1,1,12,5,4,12,2,1,Lugo,1,0,24,9,10,13,5,1,D,H,1.75,3.47,4.76,2.27,1.73,2.16,1.67,2.01,1.85,0.0,1.0,19.0,14.0,1
2019-08-25,Ponferradina,1,0,14,4,2,10,2,0,Zaragoza,1,0,8,3,4,15,1,0,D,D,2.71,2.98,2.73,2.38,1.68,2.26,1.61,1.92,1.93,0.0,3.0,21.0,5.0,1
2019-08-25,Sp Gijon,1,1,3,2,1,21,5,1,Vallecano,1,0,19,4,5,18,5,1,D,H,2.13,3.13,3.54,2.55,1.63,2.35,1.56,1.84,2.01,1.0,1.0,13.0,12.0,1
2019-08-25,Huesca,3,2,10,6,1,14,1,0,La Coruna,1,0,8,1,2,20,2,0,H,H,2.44,3.05,2.99,2.5,1.63,2.34,1.57,1.75,2.13,3.0,3.0,7.0,6.0,2
2019-08-25,Tenerife,3,1,10,4,5,15,3,0,Numancia,2,0,11,5,4,8,0,0,H,H,1.84,3.21,4.65,2.48,1.62,2.36,1.56,1.85,1.99,0.0,0.0,22.0,21.0,2
2019-08-25,Extremadura UD,1,0,13,4,3,10,1,0,Fuenlabrada,2,1,15,6,4,12,4,0,A,A,2.25,2.96,3.44,2.61,1.58,2.47,1.52,1.92,1.92,1.0,3.0,15.0,6.0,0
2019-08-30,Zaragoza,1,0,19,5,6,15,4,0,Elche,0,0,3,1,3,12,1,0,H,D,1.84,3.38,4.45,2.16,1.78,2.09,1.72,2.13,1.75,4.0,3.0,5.0,10.0,2
2019-08-31,Fuenlabrada,2,1,13,5,7,20,0,0,Oviedo,1,1,9,5,5,12,1,1,H,D,2.59,3.06,2.81,2.46,1.62,2.38,1.56,1.85,2.01,6.0,1.0,3.0,16.0,2
2019-08-31,Numancia,2,0,16,5,6,15,2,0,Mirandes,0,0,10,2,1,13,0,0,H,D,1.97,3.15,4.12,2.58,1.57,2.45,1.53,1.99,1.86,0.0,1.0,22.0,15.0,2
2019-08-31,Almeria,1,1,12,5,6,18,2,0,Huesca,0,0,9,1,6,13,2,0,H,H,2.37,3.12,3.05,2.44,1.65,2.31,1.59,2.05,1.81,4.0,6.0,5.0,4.0,2
2019-08-31,Las Palmas,2,0,13,5,9,18,5,1,Santander,2,1,7,3,0,21,3,0,D,A,2.35,3.02,3.19,2.48,1.62,2.36,1.56,2.03,1.82,1.0,1.0,18.0,19.0,1
2019-09-01,Cadiz,2,1,19,5,14,17,3,0,Extremadura UD,1,0,6,2,4,21,2,0,H,H,1.66,3.5,5.58,2.45,1.62,2.35,1.57,1.89,1.96,6.0,1.0,4.0,18.0,2
2019-09-01,Ponferradina,4,1,11,5,5,11,2,0,Tenerife,0,0,9,2,6,11,3,0,H,H,2.53,3.17,2.79,2.43,1.64,2.31,1.59,1.83,2.03,1.0,3.0,21.0,10.0,2
2019-09-01,Girona,1,1,9,2,3,16,3,0,Malaga,0,0,10,1,5,13,3,0,H,H,1.87,3.25,4.45,2.64,1.55,2.52,1.5,1.89,1.97,1.0,4.0,19.0,7.0,2
2019-09-01,Sp Gijon,2,0,14,5,3,26,2,0,Albacete,0,0,8,2,3,19,3,0,H,D,1.92,3.25,4.19,2.35,1.67,2.27,1.61,1.93,1.93,2.0,3.0,16.0,13.0,2
2019-09-01,Lugo,2,1,18,7,11,9,2,0,Alcorcon,4,2,12,8,3,12,3,0,A,A,2.34,2.91,3.35,2.61,1.56,2.47,1.52,2.01,1.84,2.0,3.0,17.0,11.0,0
